科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"9,664,754.47","6,471,011.14","8,552,847.27","13,878,418.54","9,411,862.08","15,366,574.55","13,761,009.67","23,204,453.14","12,121,447.54","12,302,546.08","22,001,195.66","22,550,298.77","27,274,717.06","27,948,062.62","43,655,708.96","54,999,148.27","33,804,486.24","42,249,661.00","63,787,350.85","296,527,078.53","147,548,701.05","197,867,270.34","222,829,761.92","344,723,963.64","350,082,454.51","285,874,274.29","630,328,810.00","595,180,730.53","394,359,238.97","518,788,073.86","569,737,173.28","687,898,091.57","390,221,813.03","776,440,604.59","849,951,356.23","1,045,411,406.35","348,697,419.90","510,970,460.81"
应付职工薪酬,"10,629,095.20","11,409,058.66","4,744,439.56","4,213,435.46","17,002,718.07","8,404,156.99","6,167,272.58","8,110,008.87","10,593,833.46","7,765,723.19","12,332,067.29","18,263,555.07","16,605,878.01","23,282,381.06","18,923,258.60","29,784,735.69","44,142,790.75","28,913,845.12","45,662,299.65","44,311,622.86","58,379,439.68","72,792,937.37","73,648,501.22","65,089,622.86","83,936,160.12","113,716,259.25","143,169,298.12","148,545,308.62","197,394,618.32","145,923,338.28","149,515,508.17","132,056,532.42","186,181,881.56","162,415,685.23","156,061,276.23","125,481,698.03","161,208,624.19","152,227,941.06"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,308,720.22","7,061,417.26","5,155,557.43","4,014,078.59","7,626,699.68","8,940,125.56","10,447,668.85","10,300,351.58","11,774,697.34","7,784,077.23","18,237,951.87","20,694,173.38","60,995,106.44","28,856,453.12","44,791,842.02","73,079,024.85","78,559,550.82","56,244,228.06","69,004,161.79","104,414,265.29","135,374,202.32","104,550,946.05","120,885,508.98","126,160,519.27","237,700,621.05","128,337,641.71","156,127,799.78","188,280,578.99","297,768,724.20","254,695,478.96","164,560,166.01","167,697,372.57","236,804,518.16","205,639,573.35","186,626,174.14","200,280,747.73","245,371,692.09","217,383,266.16"
应收利息,,,,,,,,,,,,,,,,,,,,,"2,030,233.00","2,030,233.00","2,030,233.00",,"15,032,404.41","16,632,678.39","17,716,720.68","19,040,400.17","22,966,362.23","5,407,763.90","5,312,445.45","5,860,813.34","5,218,994.66","9,098,531.44","12,366,538.88","5,539,527.77","1,286,666.66","2,129,606.57"
应付利息,,,,,,,,,,,,,,,,"282,111.11","3,045,835.90","6,967,200.09","11,022,848.27","15,418,799.95","3,281,832.17","8,168,185.11","14,151,826.62","16,061,128.46","14,040,166.03","29,577,053.60","46,835,770.80","87,951,803.77","61,967,994.58","85,687,507.97","90,938,082.63","73,236,413.65","77,328,411.87","104,015,033.47","116,701,611.54","62,798,489.26","33,485,475.70","40,256,572.28"
应收股利,,,,,,,,,,,,,,,"1,956,480.00",,,,,,,,"16,534,035.00",,,,,,,,"12,722,697.64","5,150,400.00",,,"1,901,660.15",,,
应付股利,,"10,444,680.00",,,,,,,,,,"405,670.61",,,"14,718,589.76","14,718,589.76","10,718,589.76","4,999,500.00",,,"1,960,000.00","102,662,225.00","4,900,000.00",,,,,,,,,,"4,310,809.30","4,310,809.30","22,408,672.67","22,677,604.33","13,058,601.08","13,058,601.08"
存货,"6,000.00",,,,,,,,,,,,,,,,,,,,,,,,"6,577,503.15","21,624,548.10","19,997,951.01","19,261,027.23","17,376,247.96","12,141,210.96","27,806,331.98","83,381,232.29","101,216,715.15","93,746,928.79","116,619,746.18","140,356,401.50",,
其他应付款,"4,953,309.24","1,492,349.31","824,075.62","788,107.91","1,889,378.13","934,448.10","589,781.38","4,197,154.91","4,992,017.80","101,629.15","16,128,821.35","1,090,038.95","122,884,172.90","91,736,883.61","201,212,669.65","105,110,426.10","133,327,440.79","111,785,038.41","13,514,919.88","33,083,034.09","232,004,491.22","423,902,736.46","274,284,694.75","321,783,842.40","562,308,098.00","526,685,568.10","306,198,542.15","1,669,242,925.74","1,940,749,754.40","993,337,587.27","486,579,014.65","441,554,601.70","403,977,498.25","424,152,403.58","554,865,885.31","717,491,265.04","997,016,583.72","1,012,828,036.73"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,,,,,,,,"4,800,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","15,000,000.00",,,,,,"199,047,806.70","199,333,463.70","199,619,120.70","199,904,777.70","601,519,401.75",,"520,587,898.47","1,019,571,621.96","1,093,357,699.10","1,079,017,953.78","522,552,791.67",,"185,008,079.12","165,793,931.25"
其他流动资产,,,,,,,,,,,,,,,,,,,,"175,638.83",,,,,"73,521.45",,,"12,000,000.00","13,500,022.41","11,840,919.55","315,066.24",,"779,606,667.54",,"1,176,400,304.41",,"142,760,321.47","65,803,273.90"
其他流动负债,,,,,,,,,,,,,,,,,,,,"284,820.40",,,,,"748,787,500.00","749,162,500.00","749,537,500.00","1,498,562,500.00","749,025,000.00","749,902,191.99","749,775,000.00","748,791,666.67","749,213,836.49","749,213,836.49","1,249,621,564.71","499,932,799.21","499,727,463.31","499,963,312.35"
流动资产合计,"114,578,820.77","163,050,744.60","152,543,258.37","140,108,005.98","213,433,303.33","795,086,705.44","779,198,647.06","804,610,696.44","815,555,540.63","784,666,782.29","818,792,674.25","917,060,050.98","994,967,806.11","1,003,435,158.20","1,126,570,703.67","1,286,910,313.37","1,640,939,380.72","1,420,890,569.71","1,607,200,387.07","2,773,046,824.92","2,906,538,454.53","3,640,309,740.24","3,357,204,249.65","3,977,947,988.79","4,867,871,962.72","5,055,620,275.50","5,549,453,455.05","7,607,414,456.73","7,907,255,215.21","7,620,264,691.71","6,433,155,236.51","7,690,933,290.45","7,762,875,634.05","9,360,891,156.34","10,177,706,947.71","9,367,339,571.14","8,135,143,447.41","8,986,858,194.89"
流动负债合计,"24,642,918.46","77,177,019.89","55,400,920.46","24,297,760.07","89,000,041.98","40,063,684.84","47,584,846.06","50,902,261.44","65,921,107.42","52,904,016.28","155,173,178.72","267,878,969.01","440,609,240.56","425,780,253.54","745,245,404.23","798,707,921.00","872,081,152.17","774,778,170.25","987,191,373.98","1,393,269,879.65","1,540,026,895.44","2,083,549,996.95","1,765,657,987.36","2,255,685,098.67","4,485,821,778.12","5,049,141,432.05","5,087,918,810.57","7,898,638,293.58","7,327,804,946.06","6,545,478,623.93","5,765,722,505.86","7,100,696,969.85","7,453,608,506.99","7,309,177,235.92","7,808,375,671.02","7,170,043,469.55","7,747,985,441.49","8,129,089,106.67"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"181,467,916.13","970,223,382.68","1,049,922,619.44","1,396,483,880.45","1,525,075,772.13","1,439,888,789.56","1,483,985,244.35","1,758,673,281.09","1,783,708,248.18","1,684,089,380.08","1,815,299,606.00","1,703,239,077.79","1,682,337,011.97","1,328,251,866.59","1,105,731,667.59"
长期借款,,,,,,,,,,,,,,,,,"44,375,000.00","44,375,000.00","34,375,000.00","368,950,642.20","365,833,011.60","562,701,132.97","551,834,471.50","577,799,759.64","1,148,303,479.35","1,429,346,739.68","1,421,567,339.17","1,430,629,647.30","236,299,012.65","280,207,518.29","303,028,836.99","296,886,813.70","138,539,170.00","220,318,408.57","185,693,435.99","184,627,979.32",,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,"197,166,325.70","197,386,741.70","197,607,157.70","197,827,573.70","198,060,431.70","198,299,510.70","198,538,589.70","198,777,668.70",,,,,"2,837,255,971.32","3,246,849,349.55","2,760,998,330.06","2,672,346,322.60","2,684,670,500.70","2,697,879,955.19","2,708,908,005.11","2,721,027,328.61","2,133,035,159.26","2,144,222,165.47"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,,"3,410,979.10","6,864,167.95","7,512,990.50"
长期应付款,,,,,,,,,,,,,,,,,,,,,"761,887,882.49","930,913,849.22","921,644,761.94","968,602,086.11","814,204,476.65","828,746,057.13","711,756,868.51","1,615,951,001.82","214,362,667.22","239,540,952.00","214,210,366.89","195,063,956.68","668,800.80",,"80,000,000.00","156,740,790.82","152,755,606.74","197,436,058.02"
长期股权投资,,,,,,,,"25,000.00","13,625,000.00","50,725,000.00","26,587,029.14","84,234,249.35","89,809,698.56","102,111,302.70","97,724,179.59","104,774,690.34","104,841,794.42","288,799,550.13","300,937,696.49","467,017,739.04","1,046,110,656.75","1,051,723,046.91","728,596,577.27","812,534,256.56","1,552,632,305.86","693,505,197.36","488,140,740.06","396,317,985.92","524,030,661.27","528,102,793.66","462,255,360.51","465,024,700.51","508,228,050.86","539,637,728.50","435,884,085.40","434,108,332.18","706,106,978.86","622,977,651.92"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"1,184,234.38","65,130,058.13","65,006,274.65","65,497,798.02","65,276,115.83","66,485,612.66","88,854,326.69","87,896,157.23","94,190,589.28","93,366,201.42","97,161,371.25","96,374,331.65","94,949,111.24","96,846,643.70","114,260,060.20","99,880,425.02","100,899,017.98","99,649,848.53","96,573,525.35","57,539,504.82","56,094,524.20","62,832,973.97","64,352,077.49","61,550,133.82","42,247,666.37","92,634,128.13","96,578,350.04","117,384,154.20","128,791,884.24","134,128,274.80","140,619,962.85","135,125,814.59","137,272,049.95","132,921,395.72","127,859,349.99","125,454,675.25","125,228,581.79","118,626,776.01"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,"281,401,340.16","311,066,209.59","434,581,130.06","436,152,590.87","298,418,689.92","289,931,837.47","338,955,680.01","283,679,422.42","350,297,479.37","337,011,130.97","354,901,853.49","350,691,185.29","329,911,805.23","312,753,969.18"
在建工程,,,,,,,,,,,,,,,,,,,,"45,553.16","247,157.32","553,036.64","171,904.39","154,696.25",,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"497,176,527.78","994,868,194.44","12,246,724.41","744,277.78","20,616,855.00","20,421,642.50","23,251,114.54",,"21,911,535.22",,"20,625,488.52","19,795,901.51"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,,,"241,541,325.70","241,761,741.70","231,982,157.70","566,778,215.90","1,325,781,325.79","1,691,914,492.89","1,672,017,823.14","1,745,179,514.45","2,243,909,296.16","2,569,159,006.40","3,065,081,865.52","4,477,601,434.43","3,598,583,065.52","4,057,273,935.09","3,637,810,068.95","3,468,398,157.90","3,200,247,065.41","3,258,029,494.73","3,354,234,829.81","3,415,813,284.04","2,638,913,059.75","2,676,652,094.18"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"24,642,918.46","77,177,019.89","55,400,920.46","24,297,760.07","89,000,041.98","40,063,684.84","47,584,846.06","50,902,261.44","65,921,107.42","52,904,016.28","155,173,178.72","267,878,969.01","440,609,240.56","425,780,253.54","745,245,404.23","798,707,921.00","1,113,622,477.87","1,016,539,911.95","1,219,173,531.68","1,960,048,095.55","2,865,808,221.23","3,775,464,489.84","3,437,675,810.50","4,000,864,613.12","6,729,731,074.28","7,618,300,438.45","8,153,000,676.09","12,376,239,728.01","10,926,388,011.58","10,602,752,559.02","9,403,532,574.81","10,569,095,127.75","10,653,855,572.40","10,567,206,730.65","11,162,610,500.83","10,585,856,753.59","10,386,898,501.24","10,805,741,200.85"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"1,500,000.00","58,700,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","396,722,241.00","396,722,241.00","396,722,241.00","396,722,241.00","402,729,641.00","464,311,125.00","464,311,125.00","474,052,625.00","948,105,250.00","964,781,550.00","964,781,550.00","964,781,550.00","1,928,873,073.00","1,931,169,473.00","1,931,169,473.00","1,931,169,473.00","1,931,169,473.00","1,931,169,473.00","1,998,880,258.00","2,142,205,399.00","2,142,205,399.00","2,213,016,499.00","2,182,087,959.00","2,182,087,959.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"14,755,731.35","81,709,555.95","84,309,555.95","84,309,555.95","84,622,805.95","685,447,857.49","645,447,857.49","643,602,798.66","647,553,596.31","647,553,596.32","651,130,682.52","594,349,682.52","595,294,282.52","598,596,447.52","575,304,395.18","578,129,195.18","577,849,022.84","580,474,073.86","643,467,004.28","2,505,017,994.69","2,506,029,948.46","2,793,575,840.46","2,095,238,260.37","2,175,782,258.37","2,123,011,029.69","2,127,061,811.43","1,125,670,238.86","1,108,967,821.61","1,383,614,745.17","1,400,375,466.00","1,463,574,106.51","1,472,894,913.47","2,006,407,084.15","3,597,608,998.54","3,546,210,998.04","3,725,447,701.29","2,715,293,708.30","2,661,606,511.44"
无形资产,,"249,159.12","436,713.45","399,338.76","447,298.91","399,481.48","397,842.05","529,218.06","2,306,311.85","2,271,432.25","2,024,020.99","4,157,102.92","12,368,500.46","11,578,791.17","20,117,181.52","21,842,200.22","20,082,593.46","18,037,936.18","18,347,170.17","15,925,775.61","13,885,005.30","14,101,427.81","11,706,625.94","9,577,174.15","1,706,375,231.02","1,752,638,782.35","2,167,102,743.15","2,168,805,171.33","1,568,931,780.65","1,593,763,050.73","1,579,739,811.68","1,554,972,521.27","1,550,764,176.49","1,543,134,243.50","1,517,420,952.04","1,502,947,380.00","1,531,838,941.72","1,459,264,183.75"
盈余公积,"750,000.00","4,164,563.33","4,164,563.33","4,164,563.33","6,554,102.58","6,554,102.58","6,554,102.58","6,554,102.58","9,919,920.27","9,919,920.27","9,919,920.27","9,919,920.27","15,248,935.49","15,248,935.49","15,248,935.49","15,248,935.49","19,933,224.47","19,933,224.47","19,933,224.47","19,933,224.47","43,332,201.64","43,332,201.64","43,332,201.64","43,332,201.64","65,356,128.39","65,356,128.39","65,356,128.39","65,356,128.39","130,131,141.24","130,131,141.24","130,131,141.24","130,131,141.24","131,068,428.59","131,068,428.59","131,068,428.59","131,068,428.59","131,068,428.59","131,068,428.59"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,"1,900,198.51","2,610,878.39","6,429,626.49","24,571,597.06","35,812,232.22","20,744,941.99","32,408,158.86","47,143,516.83","5,655,056.06","21,141,528.12","31,975,107.57","29,900,841.79",,"9,619,318.03"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"226,081,976.87","226,081,976.87","226,081,976.87","226,081,976.87","223,877,699.95","223,877,699.95","223,877,699.95","565,895,312.95","342,017,613.00","342,017,613.00"
商誉,,"18,761,169.00","18,761,169.00","18,761,169.00","18,761,169.00","18,761,169.00","18,761,169.00","18,761,169.00","18,761,169.00","18,761,169.00","130,988,516.90","141,175,566.83","281,493,754.46","281,493,754.46","655,356,976.38","651,719,666.04","660,385,828.79","660,385,828.83","687,532,966.81","2,139,705,724.27","2,540,213,953.94","3,045,520,432.30","3,229,621,621.19","3,219,707,100.49","2,095,751,818.59","3,377,335,169.17","3,064,442,712.62","5,088,254,422.44","4,602,611,591.03","4,647,953,341.22","4,687,416,125.38","4,682,149,781.31","4,685,344,167.03","4,684,359,885.23","4,672,370,214.38","4,736,268,321.83","4,640,548,834.21","4,550,259,736.62"
未分配利润,"53,945,002.29","27,285,351.38","34,290,968.52","53,065,273.27","58,671,691.00","69,853,949.37","70,793,887.01","94,041,213.55","95,680,438.30","114,227,530.43","125,516,416.97","167,003,838.89","187,427,018.12","225,217,407.33","260,363,866.61","352,299,701.67","382,403,404.60","436,207,360.31","480,280,469.54","607,480,077.04","758,378,947.08","787,750,877.90","965,233,943.02","1,171,230,203.41","1,351,680,178.38","1,250,226,575.55","1,293,167,468.94","1,404,600,539.92","1,171,956,278.42","1,280,313,338.45","1,522,600,877.20","1,556,128,504.64","1,713,995,684.60","1,794,742,435.02","1,878,544,896.16","1,857,213,176.08","1,796,876,331.23","1,950,042,545.92"
长期待摊费用,"634,634.83","4,799,874.50","5,189,155.16","5,100,274.24","6,112,468.23","6,179,730.94","8,543,601.49","8,208,320.07","1,564,076.18","1,784,037.18","3,740,474.16","5,108,955.68","29,248,276.70","29,615,004.58","32,130,487.03","33,850,905.09","33,796,515.63","31,274,972.64","120,436,348.42","161,477,457.70","158,682,814.80","153,704,698.50","152,573,035.61","148,822,477.49","126,278,982.57","129,287,307.15","124,489,709.93","120,854,033.63","119,514,658.16","108,798,252.45","109,962,209.20","107,599,812.94","105,786,407.32","93,771,342.37","94,156,188.40","89,923,780.24","75,944,439.06","71,848,429.75"
少数股东权益,"20,804,037.88","2,954,514.80","3,770,562.37","4,029,506.71","5,181,869.45","4,993,464.27","5,376,401.18","4,933,334.59","11,432,136.51","11,476,063.29","22,062,698.96","34,803,087.40","90,461,888.62","86,449,450.74","59,162,485.10","63,503,889.55","76,749,606.31","75,805,493.61","73,129,712.74","82,811,736.32","95,741,820.74","101,143,601.37","60,066,227.58","65,773,982.71","166,836,049.88","229,399,268.96","342,026,976.71","352,405,022.74","1,227,042,108.49","1,225,741,881.72","1,266,143,584.72","1,286,772,770.69","453,132,203.51","472,473,909.82","433,984,594.47","439,801,017.29","174,891,676.91","214,398,065.37"
递延所得税资产,,,,,,,,,,,,,,,,,,,,"16,816,889.91","7,684,084.97","5,936,249.90","6,459,463.34","3,329,139.30","6,891,543.95","44,030,973.18","20,278,291.33","18,121,342.74","22,575,142.03","28,409,192.69","61,209,543.06","31,686,810.94","84,356,578.70","92,305,328.48","107,891,885.89","140,810,646.19","172,015,365.72","176,970,307.45"
外币报表折算价差,,,,-73.33,-155.66,-359.03,"-1,508.03","-3,150.02","-4,511.87","-6,504.45","-8,810.75","-1,345,240.68","-1,704,217.78","-1,711,839.81","-1,387,739.22","-1,133,683.81","-1,834,846.09","-2,143,599.18","-3,185,489.40","-3,526,783.64","-4,145,612.34","-638,029.94","1,033,861.77","-6,673,926.27",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00",,,,,,,,"3,200,000.00","14,800,000.00","15,189,061.16","14,800,000.00","10,000,000.00","4,800,000.00","4,800,000.00","4,800,000.00","4,800,000.00","9,875,562.27","10,627,811.98"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,818,869.21","88,940,260.75","89,393,312.26","89,758,580.02","90,597,051.97","91,825,994.08","116,556,939.23","115,419,864.36","134,947,146.31","171,407,839.85","265,001,412.44","335,550,206.43","512,369,341.42","526,145,496.61","924,088,884.72","916,567,886.71","924,505,750.28","1,102,648,136.31","1,228,327,707.24","2,863,028,644.51","3,822,918,197.28","4,334,371,866.03","4,193,481,305.23","4,437,142,894.19","6,502,301,129.55","7,141,965,055.17","7,363,946,054.07","9,462,584,479.45","8,461,956,739.16","8,566,074,153.05","8,852,084,452.63","8,822,411,206.57","8,766,295,866.49","8,927,371,057.92","8,695,596,861.46","8,749,961,968.55","8,596,674,738.17","8,133,438,873.60"
所有者权益(或股东权益)合计,"91,754,771.52","174,813,985.46","186,535,650.17","205,568,825.93","215,030,313.32","846,849,014.68","848,170,740.23","869,128,299.36","884,581,579.52","903,170,605.86","928,620,907.97","984,731,288.40","1,066,727,906.97","1,103,800,401.27","1,305,414,184.16","1,404,770,279.08","1,451,822,653.13","1,506,998,794.07","1,616,354,562.63","3,676,027,373.88","3,863,648,430.58","4,199,217,116.43","4,113,009,744.38","4,414,226,269.86","4,640,442,017.99","4,579,284,892.22","4,760,398,833.03","4,693,759,208.17","5,442,823,942.79","5,583,586,285.74","5,881,707,114.33","5,944,249,369.27","5,875,315,928.14","7,721,055,483.61","7,710,693,308.34","7,531,444,786.10","6,344,919,684.34","6,314,555,867.64"
资产总计,"116,397,689.98","251,991,005.35","241,936,570.63","229,866,586.00","304,030,355.30","886,912,699.52","895,755,586.29","920,030,560.80","950,502,686.94","956,074,622.14","1,083,794,086.69","1,252,610,257.41","1,507,337,147.53","1,529,580,654.81","2,050,659,588.39","2,203,478,200.08","2,565,445,131.00","2,523,538,706.02","2,835,528,094.31","5,636,075,469.43","6,729,456,651.81","7,974,681,606.27","7,550,685,554.88","8,415,090,882.98","11,370,173,092.27","12,197,585,330.67","12,913,399,509.12","17,069,998,936.18","16,369,211,954.37","16,186,338,844.76","15,285,239,689.14","16,513,344,497.02","16,529,171,500.54","18,288,262,214.26","18,873,303,809.17","18,117,301,539.69","16,731,818,185.58","17,120,297,068.49"
