科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"613,659,340.49","727,212,630.45","1,267,758,385.63","1,009,191,120.27","1,367,674,357.36","3,889,046,266.13","2,707,485,125.77","2,061,587,977.38","1,835,490,028.09","2,530,400,936.31","4,571,609,060.90","3,045,278,888.13","3,891,242,847.61","3,652,694,466.46","3,906,289,600.44","3,255,957,841.29","2,506,167,495.41","3,638,492,260.57","3,599,603,340.46","3,264,898,671.89","3,846,764,642.70","3,836,997,187.42","3,375,380,519.72","3,324,513,809.09","3,498,141,173.63","3,438,021,854.98","3,435,533,658.70","2,622,424,409.21","2,378,809,401.69","3,057,945,410.15","3,808,663,508.44","3,061,566,692.10","3,638,432,026.48","3,402,647,385.92","3,718,511,046.16","1,996,084,836.24","2,020,497,053.83","2,460,922,582.54","1,898,985,076.41","3,188,552,723.47","3,356,428,326.36","3,396,238,252.08","3,932,665,193.90","3,631,657,959.36","2,737,944,544.50","4,032,600,377.51","6,885,962,205.81","9,346,698,076.89","7,532,870,554.90"
短期借款,"1,272,170,000.00","1,582,670,000.00","1,558,500,000.00","2,121,796,100.00","2,720,751,000.00","2,859,469,400.00","2,630,587,000.00","1,854,500,000.00","2,314,000,000.00","2,575,000,000.00","2,683,000,000.00","2,518,000,000.00","2,933,000,000.00","2,614,824,952.80","3,281,000,000.00","3,821,000,000.00","4,306,000,000.00","5,823,400,000.00","4,987,199,125.16","5,029,447,425.36","6,384,867,136.66","6,421,497,136.66","6,106,830,000.00","5,246,000,000.00","4,817,000,000.00","3,747,500,000.00","4,131,000,000.00","4,373,000,000.00","4,620,000,000.00","5,657,000,000.00","7,028,000,000.00","6,782,900,000.00","9,240,200,000.00","9,192,710,000.00","8,248,610,000.00","9,295,500,000.00","9,747,750,000.00","9,524,950,000.00","10,216,910,099.83","11,763,696,954.83","12,775,286,855.00","12,880,286,855.00","12,757,750,000.00","12,682,427,194.71","13,242,000,000.00","13,045,000,000.00","13,549,550,000.00","12,653,190,223.73","11,568,800,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,"57,880,600.00","100,581,006.30","79,686,377.70","83,139,922.80","82,300,125.60","79,150,886.10","77,261,342.40","103,505,004.90","156,832,127.10","204,280,668.90","1,098,292,572.00","443,307,440.00","745,042,504.00","603,470,128.00","541,979,096.00","584,989,308.00","566,149,292.00","611,763,216.00","427,965,934.00","345,297,444.00","30,514,809.00","28,777,812.18","28,777,812.18",,"19,200,856.74","28,918,649.76"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"117,056,165.01","165,286,107.96","257,775,431.81","365,788,926.00","216,583,699.00","267,356,787.35","204,679,962.00","181,542,192.86","70,734,492.86","109,118,071.95","180,483,474.68","192,536,313.87","139,886,002.26","269,694,952.11","273,610,059.92","410,703,609.01","368,244,739.77","712,322,715.55","1,004,904,697.56","1,470,160,793.60","689,188,320.56","763,429,701.57","1,125,580,821.28","1,322,241,364.52","725,267,524.96","1,330,395,154.06","1,976,110,932.46","2,137,984,622.01","1,397,315,584.95","1,564,873,180.61","1,200,661,447.53","1,623,338,400.06","1,021,013,622.48","820,363,069.64","969,691,133.11","1,208,106,417.96","907,900,288.31","783,503,307.30","674,282,876.84","883,978,104.71","1,013,657,781.37","1,587,191,506.29","1,900,195,271.78","3,002,914,248.59","2,492,084,587.70","3,897,573,480.84","7,985,760,826.75","9,661,244,209.74","6,533,070,646.00"
应付票据,"214,720,000.00","212,920,000.00","245,504,258.00","84,592,302.00","84,499,130.00","102,932,769.74","76,222,875.00","102,070,095.17","223,859,095.17","530,155,214.31","933,056,403.90","788,384,889.83","486,369,310.01","389,349,811.25","450,938,503.53","331,862,665.83","265,274,253.69","411,569,773.67","448,050,361.95","173,869,561.36","141,705,662.97","443,321,082.22","447,235,125.53","238,877,436.03","303,423,154.26","294,172,321.54","289,520,954.53","240,564,080.99","240,954,034.15","321,088,088.55","421,268,149.85","645,482,302.05","677,094,319.63","335,171,777.60","547,480,390.01","294,464,070.04","176,432,187.00","137,189,016.30","205,793,813.31","709,467,651.20","145,095,678.00","113,064,357.16","242,948,240.09","310,658,625.99","355,006,149.00","486,222,679.99",,"466,534,513.18",
应收账款,"201,170,311.12","263,075,106.75","235,303,750.33","110,081,491.31","176,717,092.59","204,711,354.75","192,019,398.48","127,864,247.17","225,420,909.39","409,775,316.74","575,553,689.85","371,954,782.09","552,518,391.07","761,339,422.01","973,107,550.48","574,858,651.14","897,270,825.29","1,131,515,173.22","1,401,021,226.43","615,713,498.66","840,259,383.05","1,568,565,863.23","1,897,345,987.19","939,531,934.59","1,108,505,799.13","1,534,310,433.00","1,816,655,228.81","1,163,689,054.84","1,552,747,503.92","1,973,906,871.19","2,646,775,201.30","1,684,602,006.28","1,729,274,920.04","2,285,916,569.74","2,433,286,656.70","1,562,036,322.80","1,517,205,566.24","1,678,255,515.43","1,908,522,033.64","1,385,375,436.05","1,421,491,196.26","1,574,120,715.42","1,739,529,825.56","1,160,119,132.80","1,258,875,765.18","1,484,818,652.23","3,181,555,860.70","2,232,228,769.74","2,725,661,792.19"
应付账款,"399,118,376.41","391,424,858.50","367,429,203.55","506,798,318.89","589,035,176.16","644,871,667.03","673,349,611.40","828,956,340.65","818,570,186.11","951,706,100.30","1,111,530,886.37","2,054,205,545.03","2,109,335,748.68","2,154,917,870.36","2,487,367,140.87","2,795,283,036.98","2,847,750,876.48","2,969,674,722.87","2,778,889,769.47","3,819,762,988.44","3,037,756,147.02","3,342,408,223.74","3,420,988,144.92","3,518,215,501.67","3,074,495,808.83","3,763,358,427.52","3,260,352,546.37","2,736,341,618.85","2,574,759,060.54","2,843,346,108.03","2,644,131,921.59","2,614,540,721.79","2,156,321,153.05","2,447,322,655.35","2,252,160,227.10","2,074,647,843.30","2,009,495,879.04","2,240,322,068.00","2,292,929,401.67","2,022,705,932.05","2,107,050,406.55","2,573,600,897.85","2,448,113,533.05","3,468,677,848.48","3,371,988,357.86","4,132,372,809.68",,"8,826,816,451.45",
预付款项,"280,419,719.92","455,182,523.25","707,179,787.64","677,903,189.63","1,200,200,283.13","1,113,001,918.17","1,277,145,016.51","1,195,318,596.87","1,406,651,688.64","1,908,653,665.87","1,960,812,629.75","1,255,476,274.07","1,908,403,554.06","1,369,507,387.07","1,314,396,598.59","1,202,237,852.48","1,401,027,052.34","1,758,263,362.97","1,845,871,679.57","1,126,940,775.24","1,316,068,326.11","1,536,693,105.74","1,317,063,453.36","1,398,903,667.29","1,537,626,590.83","1,312,089,290.64","1,233,866,041.42","1,185,496,526.99","1,353,084,026.56","1,468,255,399.21","1,520,659,985.96","1,292,381,430.48","1,426,726,727.09","1,519,693,644.12","1,365,031,150.75","918,672,857.07","2,086,454,823.64","963,721,633.58","1,131,718,959.35","819,101,705.34","902,747,110.83","890,467,807.04","983,600,893.98","659,848,874.80","764,494,921.67","735,120,026.29","1,006,481,588.89","457,937,834.21","838,687,181.91"
预收款项,"253,934,723.59","209,716,803.01","181,794,722.73","273,720,376.54","427,381,322.88","237,142,509.98","171,569,663.85","166,795,161.57","243,437,618.06","244,377,415.35","295,562,674.18","426,416,951.99","465,074,099.38","425,059,141.35","425,845,725.67","324,334,969.90","656,683,383.06","526,971,470.86","653,834,946.92","376,571,012.10","522,100,635.16","424,113,370.91","502,918,333.65","349,141,404.29","794,898,376.58","570,566,635.94","579,625,066.75","363,594,145.83","834,373,099.96","553,038,080.56","565,034,773.00","277,791,190.60","660,583,406.55","377,968,287.40","407,350,911.61","228,165,649.44","881,437,363.30","582,218,461.84","604,678,225.96","306,926,845.66","659,888,598.36","676,747,181.05","974,410,288.92","456,784,243.55","732,851,196.85","606,027,117.32",,,
