科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"37,084,988.27","55,039,814.52","47,940,986.97","104,665,793.59","81,791,210.60","72,932,475.17","28,508,196.06","45,872,942.48","86,232,181.29","130,568,983.16","155,784,923.71","110,516,984.85","115,919,822.44","111,818,109.51","114,204,805.58","78,563,542.67","75,206,691.22","242,488,619.81","102,877,964.12","139,661,638.82","96,593,710.17","292,200,767.87","180,080,625.43","174,816,763.32","108,563,868.34","186,012,204.79","143,288,966.36","154,578,348.98","139,416,961.34","175,648,787.42","142,486,999.95","223,263,580.18","142,540,244.13","127,206,301.62","209,678,864.52","227,988,364.35","228,171,316.53","253,307,934.94","228,416,495.63","372,233,185.24","343,255,852.38","286,844,960.44","278,274,420.92","504,542,533.75","547,809,906.29","586,801,071.66","722,941,205.95","535,586,831.13","490,817,898.75"
短期借款,"136,000,000.00","175,000,000.00","154,000,000.00","154,000,000.00","154,000,000.00","154,000,000.00","110,000,000.00","150,000,000.00","200,000,000.00","200,000,000.00","266,000,000.00","246,000,000.00","326,000,000.00","276,000,000.00","276,000,000.00","246,000,000.00","276,000,000.00","276,000,000.00","210,000,000.00","260,000,000.00","190,000,000.00","269,900,000.00","200,000,000.00","200,000,000.00","250,000,000.00","249,500,000.00","190,000,000.00","240,000,000.00","250,000,000.00","270,000,000.00","269,900,000.00","239,633,908.94","239,633,908.94","241,557,892.78","211,557,892.78","220,000,000.00","229,990,000.00","409,990,000.00","389,990,000.00","350,000,000.00","360,000,000.00","330,000,000.00","250,000,000.00",,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"700,000.00",,"50,000.00","150,000.00",,,"2,000,000.00",,,,,"19,008,101.20","19,008,101.20",,,,,,,,,,,,,,,,,,,,,,,,,"10,687,581.33","6,204,563.39","20,818,429.49","14,978,071.76","7,287,144.25","29,962,573.55","8,113,610.83","32,626,741.05","6,672,197.60","24,344,437.26","8,047,691.24","13,649,524.36"
应付票据,"35,703,477.73","22,910,321.91","12,254,267.66","21,324,586.88","13,689,652.01","16,490,828.49","9,121,817.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,924,359.51","32,845,542.39","10,647,550.50","8,946,798.84","31,022,737.54","4,256,872.91","7,575,183.40","83,576.29",,,,
应收账款,"149,179,628.80","138,480,150.25","121,839,408.21","66,587,216.21","65,178,344.88","92,903,882.08","86,531,154.13","3,623,692.75","728,694.75","52,344,736.68","13,474,917.03","9,822,586.24","249,887.70","283,592.74","16,517,792.62","512,397.04","4,781,601.93","2,551,726.95","13,657,817.18","10,178,581.76","14,355,489.48","12,030,699.53","28,182,325.51","22,636,171.35","16,821,414.61","36,779,628.12","9,754,454.00","15,162,325.37","14,505,807.16","48,856,259.96","28,325,388.04","17,497,222.22","7,037,164.32","20,949,814.27","7,830,194.05","33,435,322.68","20,901,330.40","86,724,506.05","95,057,825.62","66,551,193.52","84,137,399.07","140,391,257.90","97,868,224.71","127,842,743.41","95,490,586.14","143,943,558.01","96,985,834.93","102,388,782.46","143,284,326.43"
应付账款,"28,501,084.47","29,722,924.81","43,949,493.88","28,425,318.84","35,126,080.36","34,228,802.08","25,211,455.49","54,553,702.16","38,011,350.55","52,723,437.40","21,415,958.58","48,274,345.96","11,775,431.44","62,666,443.08","100,199,882.63","90,812,036.72","51,202,101.47","85,510,967.55","35,574,812.69","128,143,257.58","147,710,293.86","108,755,629.53","136,845,801.65","139,492,180.93","125,594,806.25","164,463,203.80","77,875,189.91","113,386,367.24","99,948,645.62","128,517,704.58","124,654,201.93","108,710,034.80","109,439,464.32","97,508,717.49","89,188,481.81","82,402,348.23","77,408,968.08","121,733,003.26","127,895,801.02","147,103,267.39","128,482,516.94","160,508,758.61","137,267,894.07","133,206,125.77","147,664,671.18","196,925,786.12",,"182,723,455.22",
预付款项,"3,953,825.70","8,524,419.00","5,296,611.72","28,180,570.56","28,664,482.31","32,477,575.18","12,559,074.97","82,846,075.21","33,866,694.89","14,920,267.42","480,647.73","8,483,304.30","25,627,898.09","16,556,646.61","14,605,470.60","19,080,546.12","27,517,550.85","20,819,341.36","20,421,913.97","42,059,412.55","45,625,671.27","31,343,080.82","40,757,702.50","28,072,670.66","44,973,071.63","37,731,445.46","48,225,938.78","33,690,559.09","25,175,580.26","25,431,534.89","7,884,689.84","24,718,132.91","31,043,328.50","31,772,260.67","17,782,430.77","22,657,267.21","14,668,678.64","61,015,049.92","29,544,405.22","24,582,402.12","70,663,915.90","58,947,168.69","48,583,273.79","30,588,541.85","48,299,090.82","62,642,798.26","17,127,482.39","84,989,661.97","41,980,859.32"
预收款项,"3,195,780.14","3,962,845.33","3,025,662.07","1,604,891.80","2,305,665.85","6,815,725.08","1,763,549.08",,"14,292,134.06","1,174,982.98",,"1,603,096.11","25,030,673.25","45,141,195.27","9,610,312.22","22,923,681.79","26,811,372.71","41,878,034.30","6,320,487.84","201,672.89","17,295,238.73","50,777,142.48","15,953,503.74","36,708,357.62","37,427,644.68","56,816,620.40","33,005,049.05","16,883,306.02","17,140,852.01","17,303,720.49","11,758,547.90","2,333,280.05","10,609,733.26","1,737,770.64","9,663,773.94","783,905.95","12,003,451.27","50,634,159.35","54,351,111.23","30,444,371.07","39,600,217.86","7,939,603.27","77,101,990.84","3,210,300.12","38,301,534.58","33,457,621.38","39,909,437.17","1,093,129.73","34,734,934.36"
