科目,2007-12-31,2008-12-31,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"35,524,409.99","5,517,191.58","9,011,835.78","7,669,586.97","5,515,602.46","5,266,175.92","5,373,168.54","5,782,850.63","8,794,983.35","7,959,656.00","10,844,890.75","11,143,663.97","13,640,906.39","10,531,417.82","12,082,348.44","13,719,520.21","13,868,252.73","16,520,885.24","17,401,692.91","17,650,698.58","23,786,272.27","25,591,377.88","22,159,251.43","26,491,244.17","26,275,925.78","29,895,943.04","32,996,777.26","24,888,171.04","25,551,503.34","27,381,222.57","47,855,086.86","25,247,495.15","28,244,997.84","28,529,936.42","35,335,787.01","46,726,212.93","37,012,424.93","52,458,387.03","61,091,256.57","23,753,654.24","59,757,915.82"
应付职工薪酬,"557,813.32","760,686.92","802,389.43","1,555,383.82","840,965.23","924,073.46","979,654.89","1,048,005.82","1,410,147.33","1,217,222.67","1,293,055.18","1,401,853.98","1,414,676.14","1,329,434.67","1,241,187.72","1,344,088.34","1,494,780.21","1,887,672.12","2,103,744.65","2,216,005.03","2,474,530.35","2,199,979.69","2,279,488.98","2,916,702.67","3,112,373.46","3,516,937.27","4,235,789.47","3,435,732.38","3,348,479.29","3,922,237.40","4,144,287.33","5,783,764.47","3,607,760.58","8,395,856.20","8,432,452.14","12,908,362.60","11,957,052.64","9,883,360.98","9,946,278.58","12,490,978.68","12,592,771.34"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,847,182.68","5,914,559.60","5,684,554.60","8,093,384.49","8,713,246.61","8,577,845.40","9,951,150.44","8,837,841.09","8,762,479.11","9,259,798.67","6,683,222.95","9,385,299.92","11,310,271.48","14,111,901.10","8,908,309.22","10,662,027.46","6,947,846.06","7,414,387.29","7,445,102.06","11,281,895.91","11,030,131.52","11,386,873.43","13,091,041.67","24,730,811.21","22,428,489.45","18,697,891.93","17,435,798.09","30,894,523.82","27,497,894.23","15,030,424.87","13,347,235.18","20,671,348.82","20,725,872.42","25,238,162.77","27,930,196.22","66,430,890.41","41,094,160.30","27,740,910.70","26,615,744.19","33,865,469.90","32,488,420.02"
应收利息,,,,,,,,,,,,,,"559,530.70","2,324,249.18","1,418,742.11","3,031,169.89","1,486,976.36","1,806,783.11","497,667.30","1,218,568.81","379,885.75","962,802.94","392,279.82","281,034.44","169,861.11","261,759.59","1,198,391.86","1,356,462.37","1,995,981.06","2,583,272.56","3,272,584.28","4,037,098.38","4,233,389.91","4,960,889.91","2,842,556.58","2,842,556.58","2,842,556.58",,"815,000.00","815,000.00"
应付利息,,,,,,,,,,,,,,,,,,,,"131,347.77",,,,,,,,"249,545.21","399,545.21","635,000.00","695,979.17","562,902.09","959,957.36","935,172.01","799,121.66","1,055,453.64","1,309,216.60","1,370,519.13",,"1,560,497.17","1,919,173.26"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,"4,497,200.00","68,040.00","62,720.00","62,720.00","6,450,090.00","1,914,250.00",,,,,,,,,,,,,,
存货,"11,933,722.91","9,568,118.78","20,267,325.61","58,325,147.30","66,628,861.02","69,438,063.35","86,122,335.56","105,083,585.03","140,463,813.70","135,213,012.60","138,017,480.83","145,264,204.71","167,882,165.06","173,580,783.96","166,449,175.75","194,818,446.49","190,512,004.65","237,952,649.13","228,643,206.12","245,694,830.93","289,071,748.71","233,134,826.14","263,141,275.15","256,439,392.10","318,948,606.95","300,799,047.55","338,740,554.62","304,281,322.05","377,019,632.52","371,022,947.88","362,959,751.32","540,237,655.42","635,225,388.81","723,783,042.38","769,282,335.86","974,255,804.52","1,112,664,614.85","945,322,953.09","1,023,504,137.81","84,202,467.80","62,631,901.53"
其他应付款,"3,613,790.56","1,674,062.07","1,928,176.82","1,857,052.54","6,695,542.39","2,431,018.61","1,514,865.08","1,731,179.20","1,484,845.52","1,427,811.32","1,318,566.96","1,457,219.55","1,467,860.27","1,769,275.35","4,274,679.58","3,316,069.38","3,954,835.09","5,413,277.44","4,022,546.49","6,624,029.71","6,402,942.44","6,555,215.26","6,269,424.15","24,118,099.90","25,111,627.73","27,412,618.18","36,870,275.93","28,598,205.75","39,327,415.82","39,952,017.58","30,175,225.55","93,044,844.77","87,425,306.87","425,409,564.78","424,077,418.76","91,219,415.72","74,146,613.51","87,151,508.56","102,416,844.20","99,868,025.71","93,173,774.65"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"8,200,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,000,000.00","33,000,000.00"
其他流动资产,,,,,,,,,"262,261.30","319,464.07","159,732.01",,,,,,,"444,931.35","385,218.35","546,880.05","546,880.05","937,132.89","757,268.47","2,687,759.33","878,824.29","1,756,215.52","1,599,062.67","37,201,967.35","15,129,913.53","13,571,602.17","9,163,892.70","22,959,013.60","41,698,320.71","44,503,081.75","30,914,862.27","57,473,113.57","66,084,452.83","60,937,828.54","63,126,995.64","58,355,596.90","43,466,850.27"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"93,036,402.84","120,585,510.35","149,600,794.91","224,916,131.94","578,717,044.80","567,471,571.68","562,219,020.72","611,534,211.65","597,688,789.86","621,713,276.46","614,650,951.11","619,534,586.98","621,593,536.05","637,269,905.56","661,678,626.19","706,588,194.52","670,301,153.71","707,961,422.99","683,439,395.84","863,678,452.24","778,082,917.94","750,422,574.76","738,914,748.23","802,246,095.50","769,128,805.65","820,176,495.86","826,426,510.43","879,215,927.30","809,128,780.61","817,570,161.76","885,583,891.27","1,313,368,497.85","1,439,931,663.94","1,740,188,380.85","1,857,076,001.54","2,343,503,899.01","2,383,037,674.43","2,355,882,069.76","2,381,492,475.18","2,406,933,567.40","2,430,352,119.84"
流动负债合计,"25,866,921.82","48,393,873.40","55,555,890.83","117,523,270.19","82,310,356.88","69,715,981.26","58,647,761.12","101,984,370.28","85,312,828.52","101,675,983.56","90,565,539.15","88,288,057.25","87,198,303.22","103,342,265.64","118,301,012.85","161,373,025.02","145,339,083.47","179,705,988.24","159,971,900.51","360,144,498.37","257,757,005.67","241,401,606.98","241,200,506.54","290,349,168.28","263,702,749.53","343,344,801.27","354,954,601.07","458,772,879.12","490,176,472.74","596,482,094.32","760,654,079.17","1,141,579,300.96","1,282,804,018.24","1,803,454,421.14","1,923,897,371.21","1,781,383,343.30","1,680,653,721.84","1,496,513,015.13","1,546,601,554.10","1,900,653,916.81","1,776,645,943.81"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"3,100,000.00","2,100,000.00","2,100,000.00","2,100,000.00","4,200,000.00","4,200,000.00","4,200,000.00","142,299,600.00","142,299,600.00","143,941,350.00","144,941,350.00","144,941,350.00","143,401,350.00","143,299,600.00","143,299,600.00","143,299,600.00","143,299,600.00","143,299,600.00",
长期借款,"14,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,477,451.00","276,477,451.00","526,477,451.00","524,477,451.00","438,000,000.00","557,853,432.43"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,913.05","40,120.57","36,303.03","33,938.48","28,462.77","24,452.58"
长期股权投资,"6,670,000.00","6,670,000.00",,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","3,900,000.00","6,300,000.00","11,119,069.76","11,238,929.09","12,452,094.44","13,087,105.58","14,006,654.85","12,030,380.52","17,382,015.43","14,478,898.49","4,339,164.35","4,339,164.35","4,300,490.34","4,300,490.34","4,341,164.52","4,579,010.02"
专项应付款,"200,000.00","300,000.00","100,000.00",,,,,"200,000.00",,,,,,,,,,,,,,,,"400,000.00","400,000.00","400,000.00","400,000.00",,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,"3,705,031.53","3,681,371.40","3,657,711.27","3,634,051.14","3,610,391.01","3,586,730.88","3,563,070.75","27,210,415.60","30,589,889.69","30,396,001.94","30,260,359.25","30,073,752.11","39,035,608.21","38,792,675.50","48,783,073.13","48,476,349.86","48,169,626.59","47,862,903.32","50,709,296.33","50,382,415.19"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"6,647,503.53","9,784,215.43","13,305,096.29","12,919,322.36","12,555,601.82","12,549,927.50","14,311,820.34","14,245,181.95","15,180,140.85","17,633,151.45","17,524,439.14","17,683,448.47","16,734,740.46","16,282,718.85","15,617,837.54","15,886,952.32","15,739,337.30","16,046,027.81","17,268,934.42","18,819,477.26","19,204,136.66","15,074,797.14","14,524,975.96","13,821,288.02","13,242,802.52","14,913,339.58","17,736,631.14","163,310,661.28","137,851,847.17","132,398,539.93","131,108,916.05","274,972,106.68","272,206,969.50","262,191,648.24","260,097,334.43","264,973,603.71","262,631,199.74","263,506,106.04","519,381,649.40","533,317,532.81","547,237,087.83"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,534,230.12","1,534,230.12","1,441,408.44","1,422,844.11","1,404,279.78","1,385,715.45","1,367,151.10","1,242,779.95"
在建工程,,,,,,,,,,,,,,,"117,500.00","11,318,378.23","22,322,490.08","33,106,098.59","41,812,921.86","86,085,883.23","86,926,990.06","88,013,709.64","111,059,180.27","109,784,790.28","118,896,205.52","126,248,800.77","128,183,982.78","20,238,376.56","45,339,681.08","98,846,920.50","166,179,777.46","62,299,028.35","94,122,954.31","115,396,759.68","155,943,973.03","156,646,594.21","197,670,229.95","237,471,595.35","22,887,321.25","67,863,100.82","89,654,813.70"
其他非流动负债,,,,"200,000.00","200,000.00","200,000.00","200,000.00",,"200,000.00",,,"1,000,000.00","1,000,000.00","1,000,000.00","1,400,000.00","2,900,000.00","2,900,000.00","2,900,000.00","3,300,000.00","5,190,000.00","4,873,300.00","4,873,300.00","4,873,300.00",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"14,200,000.00","300,000.00","100,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00",,,"1,000,000.00","1,000,000.00","1,000,000.00","1,400,000.00","2,900,000.00","2,900,000.00","2,900,000.00","3,300,000.00","5,190,000.00","4,873,300.00","4,873,300.00","4,873,300.00","23,070,000.00","23,070,000.00","22,740,000.00","24,575,000.00","42,806,666.67","38,559,266.67","29,118,250.00","28,149,041.67","29,169,833.34","28,250,625.00","34,298,887.75","32,520,933.05","179,502,848.97","310,218,918.13","562,594,941.10","558,162,563.99","472,800,117.33","586,617,599.70"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"40,066,921.82","48,693,873.40","55,655,890.83","117,723,270.19","82,510,356.88","69,915,981.26","58,847,761.12","102,184,370.28","85,512,828.52","101,675,983.56","90,565,539.15","89,288,057.25","88,198,303.22","104,342,265.64","119,701,012.85","164,273,025.02","148,239,083.47","182,605,988.24","163,271,900.51","365,334,498.37","262,630,305.67","246,274,906.98","246,073,806.54","313,419,168.28","286,772,749.53","366,084,801.27","379,529,601.07","501,579,545.79","528,735,739.41","625,600,344.32","788,803,120.84","1,170,749,134.30","1,311,054,643.24","1,837,753,308.89","1,956,418,304.26","1,960,886,192.27","1,990,872,639.97","2,059,107,956.23","2,104,764,118.09","2,373,454,034.14","2,363,263,543.51"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"51,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","224,860,000.00","224,860,000.00","224,860,000.00","223,922,000.00","223,656,000.00","223,656,000.00","223,656,000.00","223,621,000.00","223,621,000.00","223,536,000.00","335,304,000.00","335,120,250.00","342,027,050.00","341,974,550.00","400,397,211.00","400,397,211.00","432,513,761.00","432,513,761.00","778,524,769.00","778,524,769.00","777,714,463.00","777,714,463.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"14,760,030.34","14,760,030.34","14,760,030.34","379,742,530.35","375,742,530.34","375,742,530.34","377,054,000.39","377,054,000.39","377,054,000.39","377,054,000.39","377,054,000.39","377,054,000.39","377,054,000.39","377,054,000.39","377,054,000.39","257,054,000.39","257,054,000.39","257,054,000.39","272,715,600.39","272,715,600.39","272,715,600.39","270,979,840.39","260,327,100.39","260,327,100.39","260,327,100.39","261,769,580.39","275,708,820.39","275,330,820.39","163,562,820.39","163,248,607.89","208,114,360.54","208,381,468.89","912,601,924.54","912,601,924.54","1,365,323,341.81","1,365,323,341.81","1,019,312,333.81","1,019,312,333.81","1,021,998,342.60","1,021,998,342.60"
无形资产,,,,,,,,,"1,130,499.81","1,070,999.82","1,011,499.83","951,999.84","892,499.85","832,999.86","773,499.87","5,662,630.60","10,226,088.20","12,569,299.09","12,265,189.11","11,921,156.76","12,251,977.14","13,484,656.10","14,812,659.34","20,532,483.60","19,608,290.92","18,749,150.29","19,778,497.91","39,005,071.24","67,273,469.63","71,139,613.30","76,976,741.37","83,890,688.71","82,054,064.13","126,156,200.26","125,302,195.63","213,112,430.24","213,367,430.66","255,067,243.66","249,801,873.01","248,548,258.94","242,737,680.76"
盈余公积,"1,538,745.25","1,454,119.45","3,347,539.99","4,633,505.06","4,633,505.06","4,633,505.06","4,633,505.06","7,194,344.17","7,194,344.17","7,194,344.17","7,194,344.17","9,774,953.69","9,774,953.69","9,774,953.69","9,774,953.69","13,429,715.64","13,429,715.64","13,429,715.64","13,429,715.64","16,252,272.06","16,252,272.06","16,252,272.06","16,252,272.06","19,115,610.55","19,115,610.55","19,115,610.55","19,115,610.55","23,801,173.68","23,801,173.68","23,801,173.68","23,801,173.68","32,418,353.89","32,418,353.89","32,418,353.89","32,418,353.89","42,723,544.56","42,723,544.56","42,723,544.56","42,723,544.56","42,723,544.56","42,723,544.56"
开发支出,,,,,,,,,,,"706,085.28","2,029,583.49","3,315,123.22","4,264,199.70","5,127,046.64","2,185,805.67","2,458,229.65",,"1,455,262.83","3,822,424.74","5,610,585.39","5,989,072.40","8,738,266.45","8,057,002.48","11,671,826.20","15,986,291.27","20,772,558.77","11,379,088.55","18,745,397.63","19,690,726.67","21,842,868.44","9,195,981.10","16,788,972.95","16,864,817.45","21,873,640.06","9,548,674.44","11,218,717.44","12,813,547.37","20,750,550.69","11,674,293.89","16,648,940.09"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,"3,656,000.00","3,656,000.00","3,656,000.00","3,361,000.00","8,259,850.00","7,796,850.00","7,796,850.00","7,289,700.00","50,354,711.00","50,212,436.00","50,212,436.00","50,212,436.00","49,753,912.80","49,753,912.80","49,753,912.80","49,753,912.80","46,213,029.50","46,213,029.50"
商誉,,,,,,,,,"2,981,226.54","2,981,226.54","2,981,226.54","2,981,226.54","2,981,226.54","2,981,226.54","2,981,226.54","2,981,226.54","2,981,226.54","4,691,226.54","4,691,226.54","9,606,182.85","9,606,182.85","9,606,182.85","9,606,182.85","9,606,182.85","9,606,182.85","9,606,182.85","9,606,182.85","6,186,182.85","14,601,339.72","14,601,339.72","31,722,312.83","31,722,312.83","31,722,312.83","1,008,901,922.85","1,008,901,922.85","1,002,715,740.01","1,002,715,740.01","1,002,715,740.01","1,002,715,740.01","987,902,650.91","987,902,650.91"
未分配利润,"14,422,426.31","13,087,075.05","30,127,859.94","41,701,545.56","45,433,795.04","30,862,462.37","38,530,225.49","40,749,097.50","44,138,390.09","53,929,597.44","58,619,404.65","64,090,766.93","67,724,897.29","68,060,594.53","78,103,747.53","88,275,917.36","83,592,922.47","93,635,984.60","104,262,088.29","104,889,395.74","125,097,307.48","122,217,479.83","130,918,674.80","149,983,218.65","153,537,292.58","155,285,246.58","163,401,213.56","218,477,677.44","224,809,458.38","237,128,553.29","244,362,745.89","303,973,948.88","320,778,056.73","343,677,449.80","382,374,136.76","465,329,976.83","507,110,992.84","526,725,286.51","553,011,885.57","519,004,316.75","584,333,034.80"
长期待摊费用,"379,389.07","252,285.47","348,653.27","309,914.90","271,176.53","232,438.16","193,699.79","154,961.42","427,551.24","77,484.68","38,746.31","289,333.32","273,833.31","373,433.30","446,808.29","841,370.40","770,826.41","980,630.83","6,304,359.24","5,650,548.98","5,593,031.47","5,041,163.96","4,594,434.45","4,612,507.50","3,996,321.82","3,877,917.63","4,879,876.22","6,095,643.76","5,554,464.31","11,887,302.74","11,682,222.87","16,536,518.58","15,717,525.32","15,553,858.01","18,244,570.49","15,294,271.72","13,741,500.32","13,107,029.75","11,964,938.74","12,842,584.91","16,258,209.67"
少数股东权益,,,,,,,,,"4,976,148.73","5,083,208.86","5,103,641.44","5,087,311.84","4,713,133.02","4,567,878.75","4,177,913.09","5,230,468.69","5,354,482.62","11,763,424.89","12,284,938.24","20,668,897.92","20,712,728.02","22,148,158.83","23,721,709.09","30,166,978.64","30,323,550.84","27,500,525.25","27,658,455.20","24,858,717.04","59,226,637.11","58,610,451.35","71,590,068.00","66,366,112.57","65,577,553.79","69,099,660.03","69,829,445.07","75,744,797.99","77,199,984.04","77,245,765.59","79,200,261.04","75,863,900.47","83,090,079.67"
递延所得税资产,"294,797.94","703,086.99","636,776.63","672,981.95","776,364.18","900,541.69","1,029,481.16","1,247,457.32","1,467,503.60","1,460,995.47","1,623,981.59","1,824,911.46","1,674,328.18","1,795,209.19","2,069,082.48","2,798,568.82","2,870,852.70","3,134,407.91","3,065,353.23","3,080,983.42","2,943,212.23","3,099,717.13","3,380,005.86","6,939,144.58","4,438,354.38","6,878,969.29","6,824,375.74","7,104,681.78","7,130,152.07","7,181,333.92","7,145,380.81","6,797,880.60","6,468,454.24","10,528,137.86","10,725,546.81","10,348,949.26","10,597,654.11","11,998,692.41","12,388,086.34","27,842,336.03","25,001,848.30"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,"6,375.12","212,893.42","543,521.93",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,"2,055,555.00","2,055,555.00","10,244,406.00",,"10,654,197.80","12,654,197.80","22,354,934.11","3,624,934.11","75,000,000.00","138,099,600.00",,,"68,595,646.00","68,595,646.00","36,500,000.00","36,500,000.00","67,250,183.78","66,798,356.78","102,997,435.52","109,653,564.04","266,912,650.10","270,419,126.69"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"13,991,690.54","17,409,587.89","14,290,526.19","13,902,219.21","13,603,142.53","13,682,907.35","15,535,001.29","15,647,600.69","21,186,922.04","23,223,857.96","23,885,978.69","25,760,503.12","25,871,751.56","26,529,787.44","27,133,001.36","41,674,932.58","57,369,050.88","70,527,690.77","86,863,247.23","141,042,212.24","144,191,670.80","154,258,736.75","173,497,076.58","190,765,308.38","200,848,233.15","228,225,976.80","245,773,770.40","381,869,346.53","519,297,729.34","620,498,420.91","736,458,974.05","763,704,128.63","793,882,480.85","1,808,418,333.99","1,848,858,748.56","1,950,921,262.42","1,984,483,968.79","2,100,075,132.61","2,149,634,742.71","2,360,153,469.26","2,399,021,383.16"
所有者权益(或股东权益)合计,"66,961,171.56","89,301,224.84","108,235,430.27","121,095,080.96","509,809,830.45","511,238,497.77","518,906,260.89","524,997,442.06","533,362,883.38","543,261,150.86","547,971,390.65","556,007,032.85","559,266,984.39","559,457,427.36","569,110,614.70","583,990,102.08","579,431,121.12","595,883,125.52","607,030,742.56","639,386,166.11","659,644,283.07","658,406,404.53","666,338,018.27","679,592,235.60","683,204,289.27","682,317,671.39","692,670,679.76","759,505,728.04","799,690,770.54","812,468,238.35","833,239,744.48","906,323,492.18","922,759,501.55","1,710,853,405.95","1,749,516,445.84","2,333,538,969.16","2,376,649,003.25","2,396,849,246.14","2,426,363,099.80","2,393,633,002.52","2,466,109,959.49"
资产总计,"107,028,093.38","137,995,098.24","163,891,321.10","238,818,351.15","592,320,187.33","581,154,479.03","577,754,022.01","627,181,812.34","618,875,711.90","644,937,134.42","638,536,929.80","645,295,090.10","647,465,287.61","663,799,693.00","688,811,627.55","748,263,127.10","727,670,204.59","778,489,113.76","770,302,643.07","1,004,720,664.48","922,274,588.74","904,681,311.51","912,411,824.81","993,011,403.88","969,977,038.80","1,048,402,472.66","1,072,200,280.83","1,261,085,273.83","1,328,426,509.95","1,438,068,582.67","1,622,042,865.32","2,077,072,626.48","2,233,814,144.79","3,548,606,714.84","3,705,934,750.10","4,294,425,161.43","4,367,521,643.22","4,455,957,202.37","4,531,127,217.89","4,767,087,036.66","4,829,373,503.00"
