科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"38,570,340.52","26,089,102.22","350,690,937.15","196,150,839.45","165,558,600.69","205,823,154.48","137,065,857.78","135,399,383.71","88,725,950.62","166,365,334.19","162,919,499.37","102,985,529.23","98,913,679.41","83,817,235.79","567,760,873.62","490,160,958.63","424,672,805.07","777,407,812.14","680,166,316.10","542,852,145.88","530,866,903.22","595,394,521.17","424,435,739.20","280,525,885.67","304,438,544.46","460,820,657.84","322,888,794.02","404,033,362.69","491,678,722.07","475,990,711.69","484,467,731.65","425,697,343.70","625,028,957.15","387,198,111.46","393,420,220.19","435,068,139.11","427,602,647.94","1,722,758,300.98","1,839,945,951.38","1,680,563,017.49","1,147,299,929.46","883,947,229.78","681,227,571.34"
短期借款,"238,378,740.00","274,966,458.42","307,532,290.00","205,242,146.60","182,287,053.20","206,000,000.00","211,000,000.00","165,000,000.00","155,000,000.00","194,152,600.00","205,594,137.64","170,647,745.00","339,907,710.55","410,556,724.88","327,037,102.18","343,070,779.00","461,995,277.66","241,357,448.98","279,996,639.39","295,808,780.88","335,150,565.11","295,185,548.62","269,547,286.00","209,593,160.00","377,353,427.50","524,022,627.50","499,338,192.00","436,563,743.10","417,995,980.00","442,358,878.00","388,348,044.00","360,463,131.56","534,927,736.00","205,188,135.00","124,908,914.22","80,193,950.01","129,957,120.00","343,177,068.00","178,399,334.57","30,903,604.33","18,938,209.48","309,176,444.72","315,355,222.98"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,797,441.25","2,159,442.00","3,275,900.00","1,400,000.00","2,598,200.00","5,920,430.00","5,501,375.00","4,689,348.50","5,015,154.61","7,289,240.00","8,888,750.00","6,303,387.14","3,664,160.00","12,640,517.00","7,800,072.70","12,108,615.00","19,647,172.80","24,585,672.92","23,876,804.66","32,268,707.86","31,624,982.01","25,472,839.10","26,863,860.41","35,137,353.40","35,100,204.67","34,871,724.57","35,621,711.53","47,202,659.18","41,874,882.78","47,951,304.69","26,972,208.39","55,358,761.86","53,002,909.91","25,673,445.90","51,055,195.70","50,872,627.01","34,833,228.80","45,673,090.97","54,535,936.25","86,636,578.94","69,639,532.41","61,872,921.70","84,171,005.86"
应付票据,"36,850,000.00","28,300,000.00","39,200,000.00","43,380,000.00","44,475,000.00","54,965,700.00","72,678,700.00","77,558,000.00","77,770,000.00","92,530,000.00","101,640,000.00","89,460,000.00","97,880,000.00","124,571,600.00","124,867,600.00","118,606,000.00","125,010,000.00","116,506,000.00","122,336,036.00","150,473,636.00","155,773,600.00","156,218,000.00","147,937,000.00","162,989,000.00","170,546,000.00","165,406,000.00","153,128,880.00","175,967,480.00","203,593,320.00","228,976,120.00","162,091,430.00","151,732,800.00","158,192,600.00","144,195,050.00","134,299,690.00","103,836,740.00","122,484,473.00","140,688,008.61","158,246,955.61","171,177,820.00","234,955,900.00","278,062,000.00","268,280,000.00"
应收账款,"74,679,485.25","71,091,777.97","112,999,520.97","140,929,846.28","125,877,089.00","84,823,798.54","159,677,669.43","118,759,585.84","154,576,064.66","195,984,234.31","196,384,295.73","161,645,205.46","249,550,552.55","199,961,029.09","258,091,820.11","254,688,572.05","254,945,194.61","311,718,948.99","265,589,207.95","399,746,718.63","405,951,369.23","391,886,917.73","444,855,949.37","510,770,619.40","630,357,087.51","617,383,822.28","592,929,326.47","659,388,177.19","690,978,666.17","655,132,090.36","724,454,919.53","563,142,395.55","708,205,738.71","578,504,970.90","639,765,574.99","443,844,195.23","633,779,379.67","659,027,724.80","780,269,279.02","703,008,391.21","867,167,355.31","850,505,873.58","765,149,575.79"
应付账款,"77,621,067.00","82,941,166.74","106,152,781.88","123,718,736.28","86,569,548.82","102,653,879.87","131,734,434.90","149,786,551.68","113,664,577.74","167,718,151.13","207,596,725.94","146,543,940.39","200,944,624.43","147,774,685.90","155,488,181.79","203,477,954.48","184,657,286.91","184,520,855.55","204,907,485.79","244,325,552.87","262,303,000.36","218,786,668.89","285,094,086.93","303,541,335.28","370,373,907.57","345,201,620.00","394,271,313.56","435,678,996.53","400,209,202.39","340,113,924.40","343,157,231.72","275,753,822.53","303,721,658.29","320,466,558.57","305,138,596.83","245,642,144.10","325,466,209.65","335,380,048.85","411,404,547.42","432,367,429.75","517,696,993.01","416,108,040.34","360,475,018.88"
预付款项,"25,837,938.68","11,095,382.26","48,515,487.61","43,792,372.17","23,131,658.76","28,874,366.98","25,285,731.70","45,808,974.76","43,126,554.19","55,242,625.25","52,182,995.07","102,967,334.14","70,313,060.19","138,354,496.18","176,075,660.85","168,564,270.83","214,954,160.92","212,718,226.84","227,790,912.76","143,675,630.99","143,011,878.68","147,287,076.12","141,317,488.20","173,855,063.43","172,995,880.42","169,576,813.83","181,508,731.40","165,362,220.83","57,302,813.73","73,675,774.66","78,126,827.73","115,173,003.57","66,515,733.00","78,704,908.54","74,523,695.21","79,962,987.12","59,427,750.62","55,275,888.13","89,254,641.58","102,753,829.73","68,213,043.81","71,039,623.94","67,302,351.53"
预收款项,"138,548,015.53","100,568,817.00","134,764,079.78","132,300,757.22","112,947,759.19","116,394,750.38","136,026,807.93","149,713,577.91","154,945,335.11","168,677,353.08","149,902,312.97","225,121,028.18","145,440,959.36","170,717,061.20","202,688,934.88","202,885,176.81","185,641,867.91","170,236,884.42","191,388,952.68","189,518,087.76","171,001,708.44","224,870,665.19","165,605,747.84","151,339,236.96","156,233,414.10","176,656,610.34","169,603,475.11","168,673,597.09","146,652,656.29","159,404,934.20","167,040,227.84","166,462,451.24","129,780,633.83","124,773,251.46","110,129,172.69","102,240,937.46","91,557,619.51","88,346,691.54","87,068,194.21","88,805,145.21","90,184,867.26","78,291,772.16","104,824,813.80"
