科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"60,735,601.76","47,690,220.53","122,836,801.11","886,050,103.28","794,073,375.22","740,542,027.52","805,636,724.77","755,939,599.51","727,167,063.48","673,266,874.07","677,376,397.84","619,308,291.44","538,017,034.84","418,531,311.73","528,076,845.28","434,602,395.99","334,515,657.86","313,673,823.76","431,669,927.11","356,739,714.68","420,940,594.39","422,876,632.79","521,782,954.46","548,466,854.68","700,922,849.61","643,988,501.95","763,221,618.12","766,819,031.98","792,806,222.41","710,477,487.55","555,882,181.61","679,851,720.64","556,695,405.73","525,339,186.93","706,513,664.21","1,087,772,473.00"
短期借款,"52,000,000.00","68,000,000.00","59,500,000.00","53,000,000.00","16,000,000.00","16,000,000.00","16,000,000.00","16,000,000.00","26,000,000.00","32,000,000.00","32,000,000.00","32,000,000.00","32,000,000.00","32,000,000.00","32,000,000.00","32,000,000.00","32,000,000.00","115,000,000.00","140,500,000.00","136,500,000.00","143,000,000.00","108,000,000.00","104,500,000.00","108,500,000.00","270,000,000.00","221,000,000.00","226,000,000.00","276,000,000.00","414,000,000.00","398,000,000.00","413,996,660.00","454,011,298.34","550,989,216.34","542,414,466.34","588,694,884.58","662,042,630.43"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,677,300.00","1,777,814.00","3,485,181.80","1,743,400.00","1,473,000.00","2,044,326.00","3,436,990.00","2,511,591.00","3,257,660.00","4,922,360.00","10,466,382.59","10,896,236.13","14,980,300.00","5,683,226.00","25,110,400.00","22,063,425.00","9,954,287.00","5,445,645.00","9,659,386.00","6,816,349.40","18,414,180.60","30,623,685.60","36,009,696.60","20,726,928.60","9,323,605.00","17,654,273.40","33,816,668.40","22,643,538.75","12,614,710.00","25,686,362.50","103,776,952.57","79,182,471.30","42,247,179.65","28,942,079.02","57,890,940.37","51,774,071.32"
应付票据,"3,011,700.00",,,,"14,930,495.63","731,744.12","1,890,774.57","1,411,528.82","1,827,504.55","11,287,850.69","10,216,512.54","9,600,047.11","9,996,745.52","12,637,390.50","8,334,335.02","3,356,246.05","23,029,697.15","43,438,483.17","54,827,434.43","58,560,030.33","35,501,334.05","26,655,587.52","25,815,782.13","23,434,791.80","23,474,801.35","17,599,315.85","31,748,754.12","27,004,721.59","38,166,515.91","50,018,701.27","71,751,368.47","62,650,868.99","51,957,235.37","35,285,209.69","51,502,481.73","27,147,503.31"
应收账款,"32,703,881.47","50,681,788.50","70,078,355.69","88,344,075.78","84,439,073.37","109,637,148.96","116,630,857.06","144,851,619.06","144,634,238.07","168,061,004.49","185,007,504.49","203,064,066.54","233,711,537.11","276,929,150.43","286,576,392.17","297,513,316.49","350,374,650.54","454,159,143.17","473,252,839.31","504,425,403.77","478,883,054.39","466,936,385.51","482,735,443.94","418,803,422.42","419,686,686.03","492,296,531.49","458,040,503.10","455,365,200.57","489,959,934.97","443,610,441.55","517,652,806.96","455,315,522.98","417,729,446.08","498,451,574.77","507,245,096.94","537,138,850.96"
应付账款,"30,915,908.63","37,688,884.15","51,605,075.22","55,265,297.98","57,012,007.75","55,224,004.69","77,953,138.45","76,238,019.36","81,816,260.67","84,346,618.79","84,264,421.92","79,288,127.24","104,761,693.75","77,692,946.45","123,512,126.67","100,926,535.49","164,298,115.99","232,339,736.89","186,084,558.19","150,063,481.90","152,500,264.61","139,831,132.27","167,261,969.34","140,495,076.57","156,184,686.00","200,690,691.80","230,212,977.35","222,134,668.10","261,407,373.74","264,583,751.54","272,607,336.25","225,012,657.91","242,127,622.64","335,987,057.14","312,797,163.62","363,852,148.38"
预付款项,"5,535,928.38","5,653,192.90","1,081,488.23","2,337,365.13","3,403,402.11","3,551,888.92","4,481,649.55","4,126,250.36","4,160,155.09","5,430,937.41","5,686,262.48","8,873,710.50","9,075,582.60","11,684,055.93","7,519,569.08","6,926,414.14","16,660,095.04","47,924,945.23","16,829,969.03","19,566,361.07","10,870,008.63","14,366,846.56","13,169,375.25","14,181,606.38","17,175,886.48","31,163,468.51","12,822,381.54","25,992,023.10","24,206,520.36","30,478,928.88","17,877,436.76","36,485,823.33","31,482,098.47","28,083,215.75","15,147,168.62","43,289,575.78"
预收款项,"913,097.87","776,192.35","1,488,223.85","2,719,744.38","3,016,811.63","4,182,188.95","3,144,250.06","2,687,336.54","3,044,536.71","3,481,359.69","2,170,317.84","4,111,155.68","6,117,252.22","5,917,303.14","1,612,982.58","1,806,688.02","3,952,801.06","7,848,094.73","4,177,544.32","4,479,757.76","52,685,385.16","34,415,923.18","34,031,984.27","42,267,595.35","36,076,679.07","32,892,663.79","35,264,818.14","54,656,408.35","56,363,152.59","42,768,067.16","41,858,958.66","35,718,379.77","28,288,870.68","31,832,818.13","45,293,622.35","30,952,043.14"
其他应收款,"1,946,272.65","1,793,610.41","2,869,214.88","3,856,272.05","7,004,980.30","6,492,555.24","6,196,623.32","9,468,050.66","14,838,886.21","19,553,833.22","9,506,374.64","17,865,403.68","35,168,855.13","38,001,319.22","17,395,137.05","18,442,215.33","11,962,528.44","19,437,942.86","8,892,100.15","12,256,759.56","13,339,917.10","9,748,531.44","8,830,360.45","11,092,480.25","16,611,335.71","14,530,727.23","12,866,854.26","25,307,327.82","18,748,750.72","18,770,422.96","30,042,821.05","29,598,782.36","23,261,558.95","21,110,359.44","17,333,116.33","21,905,731.93"
应付职工薪酬,"467,097.49","436,307.35","123,778.48","5,112,727.54","11,682,694.21","10,846,437.74","12,668,288.90","17,045,933.20","21,136,774.34","14,893,862.17","15,323,067.88","15,879,443.15","15,492,092.11","2,196,308.66","10,365,827.50","10,102,026.07","10,157,202.74","10,789,564.48","8,150,373.29","7,981,021.41","24,870,546.63","28,329,015.46","36,467,302.44","22,878,589.39","17,227,062.96","23,458,892.89","41,986,875.32","17,500,088.57","21,812,653.11","26,512,594.76","54,990,868.48","23,594,571.21","21,927,168.86","25,765,068.44","41,544,853.51","14,143,739.89"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,146,698.33","10,313,432.69","10,605,019.48","3,654,070.35","6,058,244.38","5,678,965.52","10,025,555.77","4,099,710.35","8,557,116.63","6,330,523.46","19,923,184.99","6,479,890.95","13,726,800.50","10,073,874.30","22,498,139.85","1,571,506.75","8,780,718.77","12,806,877.49","22,911,404.31","498,909.72","5,377,001.35","12,801,503.62","13,244,501.10","4,547,788.78","11,441,291.76","15,741,924.42","17,351,206.49","12,409,880.74","17,756,555.47","13,979,108.07","30,433,621.60","14,379,566.97","13,352,043.99","14,050,976.17","23,043,179.21","37,651,029.61"
应收利息,,,,,"2,936,297.11","5,171,586.25","6,554,151.77","9,113,356.40","5,386,917.69","7,574,484.75","6,548,477.88","9,610,020.61","5,999,081.47","8,017,073.72","4,560,120.35","6,328,001.39","4,016,849.20","5,159,555.37","1,017,808.10","781,118.68","107,321.26","324,777.68","542,525.76","617,607.45","76,633.74","281,893.53","302,752.22","431,492.65","19,863.36","1,177,003.95","2,084,744.58","2,249,583.48","2,541,073.25","356,618.93","728,951.25","482,769.53"
应付利息,,,,"-17,708.34",,,,,,,,,,,,,,,,,,,,"4,261.28",,,,"10,798.27","6,145.88","5,616.07","646,678.41","834,976.75","1,029,143.64","1,254,839.93","916,700.05","1,099,282.76"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,709,200.00","9,709,200.00","9,709,200.00","9,709,200.00",,,,
应付股利,,,,,,,"288,000.00","288,000.00","288,000.00","288,000.00",,,,,,,"600,000.00",,,,"1,200,000.00","600,000.00",,,"31,000,000.00","30,000,000.00","29,400,000.00","29,400,000.00","58,800,000.00","58,800,000.00","58,800,000.00","58,800,000.00","5,166,020.70",,,
存货,"33,434,337.36","33,400,595.58","32,509,964.66","43,684,711.17","53,878,287.69","54,376,054.92","55,972,727.48","60,856,912.26","63,561,811.79","80,295,068.02","73,125,677.88","82,442,232.88","87,024,065.37","88,072,203.78","83,713,129.11","94,571,018.83","128,112,452.95","194,595,567.81","184,387,046.01","179,832,101.77","234,005,554.72","203,804,757.38","185,250,532.56","205,913,280.96","220,400,022.12","241,140,314.31","274,797,180.45","312,785,731.52","347,516,122.12","404,348,766.96","412,572,745.22","403,584,179.85","399,933,543.16","448,768,168.32","460,688,869.38","526,234,168.74"
其他应付款,"1,542,628.43","2,860,020.77","4,842,255.03","9,925,468.68","9,283,263.20","4,348,364.22","7,469,745.54","9,866,243.56","12,282,756.06","9,748,542.48","14,176,323.28","14,429,815.63","9,113,803.97","10,789,803.95","18,596,122.47","15,024,761.49","12,284,231.23","27,617,493.73","163,749,664.73","143,300,383.06","137,741,796.94","134,639,346.28","163,124,567.94","150,260,504.81","178,701,373.97","175,669,070.22","180,464,455.63","151,962,734.02","171,178,565.83","171,599,417.27","114,392,000.40","98,319,651.83","76,182,976.60","66,221,795.79","72,083,851.07","79,829,482.37"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,"16,000,000.00","16,000,000.00","9,000,000.00",,,,,,,,,,"4,390,909.00","3,800,000.00","20,136,597.00","20,136,597.00","19,820,020.48","19,882,357.45","18,140,909.00","18,140,909.00","18,089,120.84","18,240,909.00","18,953,409.00","74,122,909.00","139,246,408.32","139,916,350.00","55,590,909.00","90,909.00","90,909.00","90,909.00"
其他流动资产,,,,,,,,,,,,,,,,,,"223,584.91",,,"9,535,867.92","9,768,974.59","1,334,988.79","5,042,343.93","4,541,012.82","1,618,762.17","16,269,361.08","12,759,039.22","56,919,202.25","64,830,977.45","273,522,370.52","225,349,235.37","270,512,939.10","225,996,152.50","191,297,980.90","168,327,553.13"
其他流动负债,"814,592.32","10,100,000.00","36,658,627.81","35,936,961.16","35,040,414.14","41,366,307.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"137,033,321.62","140,997,221.92","232,861,006.37","1,026,015,927.41","947,208,415.80","921,815,587.81","998,909,723.95","986,867,379.25","963,006,732.33","959,104,561.96","967,717,077.80","952,059,961.78","923,976,456.52","846,918,340.81","952,951,593.04","880,446,787.17","955,596,521.03","1,140,620,208.11","1,225,709,075.71","1,180,417,808.93","1,186,096,499.01","1,158,450,591.55","1,249,655,877.81","1,224,844,524.67","1,388,738,031.51","1,442,674,472.59","1,572,137,319.17","1,622,103,385.61","1,752,500,526.19","1,709,089,591.80","1,923,121,259.27","1,921,326,519.31","1,744,403,244.39","1,777,047,355.66","1,956,845,788.00","2,436,925,194.39"
流动负债合计,"93,811,723.07","130,174,837.31","164,822,979.87","165,596,561.75","153,023,930.94","138,378,012.55","145,439,753.29","143,636,771.83","163,952,948.96","162,376,757.28","178,073,828.45","161,788,479.76","191,208,388.07","151,307,627.00","216,919,534.09","164,787,763.87","255,102,766.94","449,840,250.49","584,791,888.27","505,183,584.18","573,012,925.74","505,409,105.33","564,266,127.70","512,270,965.43","742,246,804.11","735,193,467.97","810,518,207.89","809,320,208.64","1,058,444,371.53","1,100,390,165.14","1,198,723,900.59","1,113,238,321.77","1,046,611,207.82","1,052,903,140.63","1,135,967,645.12","1,216,808,768.89"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"1,000,000.00","1,000,000.00","96,000,000.00","95,909,091.00","42,909,091.00","39,909,091.00","23,909,091.00","23,818,182.00","20,818,182.00","20,818,182.00","20,818,182.00","20,727,273.00","20,727,273.00","20,727,273.00","20,727,273.00","20,636,364.00","20,636,364.00","79,636,364.00","75,245,455.00","75,245,455.00","71,354,546.00","70,854,546.00","67,524,546.00","66,933,637.00","63,663,637.00","73,904,837.00","70,406,437.00","70,169,528.00","55,772,728.00","272,728.00","272,728.00","272,728.00","181,819.00","181,819.00","181,819.00","90,910.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,"1,960,615.38","1,872,387.69","1,784,160.00","1,695,932.31","1,607,704.62","1,519,476.93","1,431,249.24","1,343,021.55","1,254,793.86","1,166,566.17","1,078,338.48"
长期应付款,,,,,,,,,,,,,,,,,,"17,995,753.54","18,450,885.60","18,913,299.77","69,046,778.92","70,384,833.41","70,036,133.27","71,323,911.40","62,071,977.22","63,232,328.85","64,563,034.27","65,596,042.82","66,645,579.51","67,711,908.78",,,,,,
长期股权投资,"65,488,673.58","72,959,485.75","78,248,647.02","78,338,179.67","65,215,546.45","69,693,338.35","73,238,192.97","80,325,957.47","85,319,153.29","79,333,455.13","86,229,117.94","89,967,600.85","81,401,428.48","87,253,577.92","102,629,610.49","110,073,750.15","101,351,316.68","106,809,859.37","113,824,637.19","122,870,673.10","94,936,323.62","91,437,230.56","90,275,046.86","90,764,856.47","88,453,363.03","87,632,092.38","92,891,854.48","94,612,937.03","427,426,603.38","429,816,828.99","423,662,012.49","422,579,259.35","453,841,093.01","501,425,749.15","495,827,018.36","507,798,270.32"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"7,261,854.61","7,071,294.88","6,871,271.36","6,821,265.53","6,771,259.70","6,721,253.87","13,128,645.44","13,030,402.78","12,932,242.96","12,834,083.14","12,735,923.32","12,637,763.50","12,539,603.68","12,441,443.86","12,343,284.04","12,245,124.22","12,146,964.40","12,048,804.58","11,950,644.76","11,852,484.94","20,419,364.49","20,249,028.54","37,857,315.40","37,555,668.37","37,254,021.34","36,952,374.31","38,363,508.89","38,046,929.72","37,730,350.55","37,413,771.38","37,097,192.28","36,780,613.11","36,464,033.94","35,723,516.96","35,410,809.74","35,098,102.46"
预计负债,,,,,"200,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"55,615,142.22","57,149,814.05","55,887,503.31","55,922,006.08","106,680,135.69","106,415,641.79","96,320,037.81","92,992,502.31","89,858,529.48","86,652,027.12","117,255,453.32","115,897,532.22","116,593,973.52","302,907,942.59","313,490,155.64","313,362,903.04","318,825,773.55","378,537,516.41","763,201,761.32","756,913,656.33","769,594,160.77","767,726,066.57","750,072,268.77","743,857,974.54","738,784,879.57","734,303,001.83","746,657,436.29","739,912,263.22","779,925,135.50","782,637,609.77","896,122,556.14","891,251,367.18","951,812,858.18","950,101,434.11","984,678,523.57","988,882,196.37"
递延所得税负债,,,,,,,"655,415.18","909,589.05","537,529.49","756,870.51","982,271.68","1,438,460.05","897,837.21","1,201,543.01",,,,"2,287,735.60","2,141,073.18","2,171,866.24","3,034,926.04","2,977,262.19","2,910,365.97","2,857,077.23","2,791,139.58","2,705,870.35","2,899,929.49","2,817,437.58","2,736,943.82","2,656,601.37","2,575,296.75","2,532,098.36","2,404,786.90","2,301,493.49","2,189,251.83","2,072,183.75"
在建工程,,"2,975,380.05","51,631,867.21","66,097,307.63","54,777,551.95","81,712,307.51","96,631,654.80","118,048,688.88","143,129,620.47","197,556,408.73","239,597,351.57","258,481,469.29","308,482,384.35","194,558,319.42","221,648,801.22","264,731,834.95","268,514,778.14","238,414,444.75",,"232,136.85","3,122,342.59","5,381,977.94","11,094,679.16","13,731,684.55","21,468,269.84","33,322,149.60","31,451,884.93","39,846,548.96","56,544,581.99","88,904,912.03","66,383,442.17","76,867,356.92","28,819,962.99","35,268,721.84","11,037,557.60","20,301,301.63"
其他非流动负债,,,,,,,"38,958,565.00","37,181,730.91","33,804,896.81","37,895,335.42","34,764,363.40","31,580,869.21","34,609,103.77","33,083,541.13","31,557,978.17","31,124,082.17","30,790,186.17","34,134,494.43","34,827,398.25","34,320,302.07","39,666,154.01","40,454,557.37",,,,"35,248,812.43",,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,000,000.00","1,000,000.00","96,000,000.00","95,909,091.00","43,109,091.00","39,909,091.00","63,523,071.18","61,909,501.96","55,160,608.30","59,470,387.93","56,564,817.08","53,746,602.26","56,234,213.98","55,012,357.14","52,285,251.17","51,760,446.17","51,426,550.17","134,054,347.57","130,664,812.03","130,650,923.08","183,102,404.97","184,671,198.97","179,533,723.78","178,640,084.88","165,349,377.28","175,091,848.63","172,004,714.05","172,101,965.23","158,109,500.87","103,039,239.90","36,004,519.07","35,485,441.58","34,852,507.93","36,334,483.43","35,748,611.19","36,622,339.62"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"94,811,723.07","131,174,837.31","260,822,979.87","261,505,652.75","196,133,021.94","178,287,103.55","208,962,824.47","205,546,273.79","219,113,557.26","221,847,145.21","234,638,645.53","215,535,082.02","247,442,602.05","206,319,984.14","269,204,785.26","216,548,210.04","306,529,317.11","583,894,598.06","715,456,700.30","635,834,507.26","756,115,330.71","690,080,304.30","743,799,851.48","690,911,050.31","907,596,181.39","910,285,316.60","982,522,921.94","981,422,173.87","1,216,553,872.40","1,203,429,405.04","1,234,728,419.66","1,148,723,763.35","1,081,463,715.75","1,089,237,624.06","1,171,716,256.31","1,253,431,108.51"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"112,000,000.00","112,000,000.00","112,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","631,490,090.00","631,490,090.00","631,490,090.00","631,490,090.00","631,490,090.00","631,490,090.00","631,490,090.00","665,712,402.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"8,700,000.00","8,700,000.00","3,147,255.00","760,166,186.00","760,166,186.00","760,166,186.00","765,631,803.67","765,631,803.67","615,631,803.67","615,631,803.67","615,631,803.67","615,631,803.67","615,631,803.67","615,631,803.67","615,631,803.67","615,631,803.67","315,631,803.67","315,631,803.67","315,631,803.67","315,631,803.67","315,631,803.67","316,866,082.93","316,866,082.93","316,866,082.93","317,248,210.99","317,248,210.99","317,248,210.99","313,898,596.87","642,221,063.76","642,221,063.76","642,221,063.76","654,127,333.14","654,127,333.14","654,127,333.14","653,919,855.68","1,020,278,940.45"
