科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"21,888,312.61","106,443,576.57","238,164,987.62","379,734,878.43","135,192,017.40","156,004,707.29","175,574,853.69","368,953,736.06","34,504,586.10","126,753,506.72","235,798,496.78","391,702,816.77","35,107,789.41","119,311,048.29","204,165,131.10","339,307,493.58","34,615,254.14","104,233,079.41","197,164,490.73","395,208,525.65","44,605,037.83","119,502,241.37","245,785,052.85","390,984,402.99","51,685,974.36","105,138,725.61","159,588,698.41","299,088,599.67","21,325,950.15","51,562,313.31","90,083,164.56","195,480,638.03","36,999,886.05","102,102,802.69","155,913,053.44","232,471,937.47","29,918,884.41","110,860,055.09","196,197,739.74","310,031,048.92","23,313,024.89","72,387,223.60","143,265,297.13","232,828,060.86"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,"1,776,814.99","2,653,909.00",,,,,,"382,905.99","382,905.99","382,905.99",,"740,444.44","740,444.44","2,535,794.87",,,,"971,788.48",,,"677,264.40","1,677,166.56",,,,,,"54,310.10","54,310.10",,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,"818,736.77",,,,"1,340,400.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"9,195,529.06","83,503,451.24","95,090,082.89","10,672,935.21",,,,"22,815,577.49",,,,"26,754,017.24",,,,"48,909,650.53",,,,"22,122,035.42",,,,"3,972,057.55",,,,"12,485,828.36",,,,"5,811,844.26",,,,"13,452,734.65",,,,"6,655,670.31",,,,"8,122,076.71"
投资活动现金流出小计,,"1,338,747.00","1,362,593.15","19,533,896.88","14,696,753.00","35,597,859.93","35,756,216.37","42,880,814.19","131,115.00","153,779.00","260,219.00","2,285,800.00","80,960.00","503,238.89","739,348.00","1,724,223.39","12,100.00","373,726.50","561,880.86","6,290,633.63","106,660.00","781,288.70","846,898.70","2,181,368.28","575,000.00","882,580.00","981,839.54","1,786,703.80","150,058.00","318,039.00","595,211.96","2,803,494.95","517,080.96","1,162,215.88","1,718,754.76","1,637,197.00","44,607.88","184,788.80","555,475.38","909,684.40","76,426.71","426,428.97","811,083.69","1,268,563.40"
经营活动现金流入小计,"31,083,841.67","189,947,027.81","335,031,885.50","393,061,722.64","135,192,017.40","156,004,707.29","175,574,853.69","391,769,313.55","34,504,586.10","127,136,412.71","236,181,402.77","418,839,740.00","35,107,789.41","120,051,492.73","204,905,575.54","390,752,938.98","34,615,254.14","104,233,079.41","197,164,490.73","418,302,349.55","44,605,037.83","119,502,241.37","246,462,317.25","396,633,627.10","51,685,974.36","105,138,725.61","159,588,698.41","311,574,428.03","21,325,950.15","51,616,623.41","90,137,474.66","201,292,482.29","36,999,886.05","102,102,802.69","155,913,053.44","245,924,672.12","29,918,884.41","110,860,055.09","196,197,739.74","316,686,719.23","23,313,024.89","72,387,223.60","143,265,297.13","240,950,137.57"
投资活动产生的现金流量净额,,"3,661,253.00","35,544,650.85","102,273,726.66","-191,619.67","2,207,273.40","2,048,916.96","-4,521,247.66","-131,115.00","4,247,721.00","6,811,804.42","5,885,421.68","-80,960.00","-503,238.89","334,648.35","1,618,772.96","-12,100.00","-373,726.50","3,304,505.94","23,140,068.63","-106,660.00","-781,288.70","2,269,488.10","27,830,836.52","-575,000.00","-882,580.00","1,546,185.91","752,207.11","-150,058.00","9,436,893.43","9,647,014.64","52,466,371.52","-517,080.96","-1,047,015.88","-1,603,554.76","-128,159.63","29,392.12","874,553.00","503,866.42","32,060,087.50","-68,326.71","320,920.75","-62,033.97","-521,869.44"
购买商品、接受劳务支付的现金,"19,827,571.54","150,057,883.58","206,842,503.50","355,365,619.59","38,456,116.92","101,322,844.90","173,209,789.78","336,523,771.03","60,116,426.78","124,482,671.77","232,962,915.79","254,916,147.98","38,566,402.99","115,816,028.26","197,721,297.06","264,895,036.68","45,707,321.42","90,347,863.94","193,418,141.77","359,117,387.16","63,443,947.86","148,148,416.57","253,798,284.48","329,541,566.74","41,817,934.36","113,740,148.08","169,344,517.72","266,759,007.83","25,183,211.39","54,231,748.16","80,857,458.84","136,162,934.19","63,916,939.04","90,591,620.42","140,478,422.64","204,696,696.71","32,506,253.80","104,488,264.76","192,016,193.19","256,141,690.60","34,229,545.61","59,757,023.08","140,680,390.79","206,882,664.22"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
