科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"892,456,146.30","966,371,847.34","979,777,195.94","523,303,472.26","835,050,548.85","1,244,217,864.15","199,295,116.63","424,016,850.31","745,689,500.13","1,091,064,002.74","256,434,300.73","572,369,813.06","911,871,731.28","1,213,828,201.06","250,529,095.50","598,454,688.66","989,917,386.58","1,393,906,239.36","355,858,902.81","722,092,659.57","1,149,908,925.49","1,619,991,880.40","405,430,591.56","822,244,661.83","1,364,181,838.24","2,034,833,059.09","365,932,246.23","908,872,159.29","1,386,220,244.45","1,898,635,378.20","388,727,817.49","751,831,514.51","1,791,177,725.83","2,440,431,233.48","382,795,716.88"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"31,318,800.00","62,637,500.00","62,654,991.39",,,,,,,,,,,,"3,900,000.00",,"1,680,000.00","2,100,000.00","2,100,000.00",,,,,,,,,
收到的税费返还,"12,538,477.56","12,290,559.53","25,364,534.89","17,040,342.08","29,859,463.49","34,892,039.06","3,349,550.40","10,487,704.11","17,107,569.51","26,387,447.92","8,561,793.59","17,490,095.62","24,549,997.87","28,617,471.60","13,907,280.91","27,419,614.95","40,496,068.54","47,133,889.18","10,663,260.53","22,094,059.17","29,605,464.99","38,985,120.16","10,912,611.84","25,623,003.06","42,637,352.31","59,246,483.26","21,713,775.34","37,904,724.08","66,808,107.19","96,786,641.34","29,294,020.88","65,475,329.85","88,446,279.95","120,616,825.67","24,947,755.80"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,"5,011,590.25","5,009,657.34","5,009,420.51",,,,,"50,084,221.97",,,,,,,,,,,,
收到其他与经营活动有关的现金,"7,400,214.31","17,051,883.48","24,789,897.78","9,678,314.51","42,111,896.28","21,887,746.71","8,479,807.99","8,623,677.06","32,588,109.21","27,812,125.69","5,523,724.25","5,958,311.25","14,405,207.96","11,393,254.89","12,404,167.37","6,198,032.75","19,197,587.85","24,392,960.42","14,094,055.82","3,066,141.31","12,458,766.47","21,147,771.03","5,179,065.89","5,429,249.69","13,330,971.30","28,879,986.37","8,770,566.35","8,925,744.32","12,754,264.70","16,503,969.52","9,368,885.60","25,673,121.97","29,465,182.90","62,989,068.57","11,022,914.92"
投资活动现金流出小计,"87,905,319.50","139,754,874.87","176,778,283.39","96,147,187.25","164,752,955.14","266,878,382.90","75,231,635.50","146,322,190.79","292,486,495.55","327,407,754.36","71,446,391.86","143,733,751.96","196,966,479.33","270,282,353.92","61,535,482.16","150,167,594.10","224,805,091.09","250,755,161.95","101,491,285.32","185,923,039.75","327,975,003.45","440,406,927.95","177,692,497.26","280,033,612.52","457,359,159.55","620,624,136.26","196,985,771.96","260,680,891.49","535,169,448.38","722,570,093.93","205,284,351.76","299,672,819.67","493,382,815.93","967,567,518.11","112,274,513.97"
经营活动现金流入小计,"912,394,838.17","995,714,290.35","1,029,931,628.61","550,022,128.85","907,021,908.62","1,300,997,649.92","211,124,475.02","443,128,231.48","795,385,178.85","1,145,263,576.35","270,519,818.57","595,818,219.93","950,826,937.11","1,253,838,927.55","276,840,543.78","632,072,336.36","1,049,611,042.97","1,465,433,088.96","380,616,219.16","747,252,860.05","1,191,973,156.95","1,680,124,771.59","421,522,269.29","853,296,914.58","1,420,150,161.85","2,122,959,528.72","396,416,587.92","955,702,627.69","1,465,782,616.34","2,011,925,989.06","427,390,723.97","842,979,966.33","1,909,089,188.68","2,624,037,127.72","418,766,387.60"
投资活动产生的现金流量净额,"-84,203,464.05","-139,300,962.43","-175,699,284.76","-96,117,030.81","-164,752,955.14","-259,043,333.67","-75,231,635.50","-143,246,605.79","-289,167,054.90","-322,161,175.40","-70,992,791.86","-142,955,290.06","-194,240,977.09","-264,814,317.08","-59,212,916.96","-148,582,324.37","-223,018,841.67","-245,118,123.37","-101,379,997.32","-181,378,071.75","-305,920,328.45","-417,931,754.74","-115,814,203.27","-270,367,934.49","-252,904,695.05","-415,326,716.52","-194,414,724.47","-258,053,844.00","-532,329,440.89","-719,970,835.20","-205,276,133.77","-297,230,601.68","-490,429,282.94","-955,288,421.41","-112,098,017.69"
购买商品、接受劳务支付的现金,"690,131,676.32","596,974,026.51","686,535,067.87","428,018,998.50","610,890,357.08","960,658,344.70","221,540,168.70","407,089,415.28","579,548,550.00","862,374,561.61","206,400,474.37","405,424,482.98","607,655,116.81","806,505,647.41","199,628,345.21","417,392,575.64","659,913,269.34","988,634,538.55","219,192,268.74","508,757,622.03","753,464,415.93","1,070,802,948.19","262,908,832.87","607,353,761.89","925,741,777.16","1,284,797,493.75","303,438,557.05","643,209,005.35","943,180,949.80","1,447,391,256.39","310,330,237.88","545,323,320.82","849,535,679.17","1,337,932,243.11","284,195,816.40"
吸收投资收到的现金,,,,,"630,304,000.00","621,140,208.55",,,,"2,450,000.00",,,,,,"9,128,955.00","9,128,955.00","547,144,876.25",,"57,816,000.00","68,395,800.00","68,395,800.00","208,246,005.00","275,802,705.67","280,768,550.00","276,733,305.67",,,,,,,,"1,822,177.50","5,000,000.00"
支付给职工以及为职工支付的现金,"73,614,205.47","84,959,753.09","107,371,706.13","65,230,094.34","92,254,272.63","130,245,580.25","26,892,243.10","63,098,205.14","94,430,571.29","128,192,036.53","29,591,498.87","58,008,137.44","90,541,660.30","132,346,275.68","40,930,740.30","75,899,157.87","114,190,252.38","171,057,548.61","48,778,400.40","87,259,257.51","130,573,794.80","202,481,505.25","61,118,754.82","129,979,639.49","155,088,016.47","250,001,813.91","52,567,866.24","125,314,243.59","173,382,616.27","235,606,740.98","72,954,239.73","127,703,461.58","189,096,961.90","228,597,192.83","81,269,584.44"
