科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"19,119,519.72","39,736,066.54","49,099,143.44","74,310,108.31","31,783,805.87","37,701,301.09","65,097,989.42","97,962,196.59","26,000,000.00","97,904,830.12","137,203,028.28","156,193,120.06","70,571,982.71","163,867,848.85","182,536,448.85","255,980,448.85","48,098,634.30","124,373,775.04","171,309,359.04","350,942,142.61","165,838,443.30","393,490,381.87","542,423,173.89","765,469,907.21","142,075,363.60","246,679,285.60","337,583,466.79","481,596,905.27","74,772,152.77","190,846,933.58","305,459,579.50","420,347,987.77","555,324,017.03","1,190,429,101.28","1,630,047,571.78","1,055,356,155.20","413,334,552.83","320,627,721.91","592,156,417.03","748,467,611.73","70,789,598.34","173,377,241.84","219,856,354.57","254,576,508.14","28,777,473.11","46,222,731.51","98,855,622.41","108,814,169.89","163,168.00"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,"645,110,372.50","345,378,839.42",,,"201,800,000.00","211,799,787.35","173,769,800.00","173,769,800.00","173,769,800.00","174,880,089.85",,"59,295,694.74","115,269,773.47","1,123,662,939.46",,"17,134,469.40","17,134,469.40","17,134,469.40",,,,,,,,,,,,,
收到的税费返还,"113,136.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.85,880.85,,"592,765.02","909,067.67","913,298.44","2,155,499.04","17,325.85","3,524,929.11","3,731,800.60","1,681,331.01","3,881,251.70","3,936,309.99","4,063,569.10","4,063,569.10",,,"18,070.60","12,616,715.35",
支付其他与投资活动有关的现金,,,,,,,,,"4,368,271.55",,"-762,500.00","2,030,000.00",,,,,,,"48,475.20",,,,,"5,319,594.86",,,"45,013.50",,,"190,000,000.00","492,897,779.22","16,599,000.00",,,"15,000,000.00","3,069,819.97",,,,,,,,,"137,466.48",,,,
收到其他与经营活动有关的现金,"25,908,345.66","33,126,260.45","43,300,650.00","4,089,529.35","4,239,795.97","4,200,982.68","6,767,236.95","3,430,084.07","269,152.74","17,639,745.74","20,897,563.01","5,195,373.53","34,479,119.39","14,488,132.81","16,242,985.40","10,635,171.48","798,490.72","2,653,302.06","3,168,958.81","142,020,985.33","1,956,031.73","9,765,680.88","44,473,300.36","13,631,126.86","11,535,110.89","23,544,480.98","27,755,506.24","65,005,682.12","25,861,621.03","62,005,779.76","71,613,024.37","120,882,128.68","152,829,874.16","180,570,273.26","340,841,012.11","295,962,668.85","176,886,956.56","31,380,524.49","91,362,630.05","128,474,191.76","37,385,880.17","28,691,749.38","72,204,297.26","861,616,320.42","26,293,159.61","352,485,383.98","504,523,955.89","705,315,283.09","7,603,574.93"
投资活动现金流出小计,"2,958,088.52","3,175,088.52","3,242,173.52","3,675,226.52",,"4,780.00","42,820.00","13,255,541.38","4,487,319.57","538,431.70","50,434,262.95","57,283,409.39","46,473,108.74","122,621,542.29","198,096,283.87","120,010,133.25","4,105,527.16","16,509,311.23","663,381,432.07","451,616,919.81","3,131,134.56","7,261,140.43","215,100,857.39","234,772,669.03","176,229,380.19","178,217,298.12","198,152,111.79","211,749,155.89","128,112,537.38","367,267,335.50","756,798,108.75","1,263,424,274.99","5,788,118.25","24,556,441.12","47,139,144.09","70,461,377.27","19,178,262.24","45,334,054.90","78,121,649.24","61,455,131.88","250,600.00","250,600.00","400,018.00","1,682,044.00","150,466.48","86,849.00","160,799.00","611,658.08",
经营活动现金流入小计,"45,141,001.48","72,862,326.99","92,399,793.44","78,399,637.66","36,023,601.84","41,902,283.77","71,865,226.37","101,392,280.66","26,269,152.74","115,544,575.86","158,100,591.29","161,388,493.59","105,051,102.10","178,355,981.66","198,779,434.25","266,615,620.33","48,897,125.02","127,027,077.10","174,478,317.85","492,963,127.94","167,794,475.03","403,256,062.75","586,896,474.25","779,101,034.07","153,610,474.49","270,223,766.58","365,338,973.03","546,602,587.39","100,633,773.80","252,853,594.19","377,073,484.72","541,230,116.45","708,746,656.21","1,371,908,442.21","1,971,801,882.33","4,184,288,094.71","590,238,835.24","31,491,169.03","366,993,127.29","1,578,635,116.60","261,883,567.08","509,801,688.07","736,836,782.71","1,299,576,094.06","153,215,018.70","473,558,259.27","709,898,670.22","984,697,031.43","196,734,502.55"
投资活动产生的现金流量净额,"-2,958,088.52","-3,175,088.52","-3,242,173.52","18,271,829.31",,"13,220.00","-2,820.00","-15,439,742.32","-4,487,319.57","920,958.52","-48,007,940.34","-54,681,351.91","-45,617,577.33","-83,925,655.67","-159,199,356.66","-62,218,854.62","-4,105,527.16","-16,454,572.95","-253,839,892.81","-370,200,277.75","-3,130,134.56","-7,198,784.43","-209,416,524.64","-229,095,693.03","-176,229,380.19","-175,317,572.12","-195,252,385.79","-210,666,719.89","-112,172,429.86","-344,830,727.98","-724,263,644.00","-1,221,719,225.84","-5,026,728.96","102,627,786.03","83,271,154.91","59,367,853.00","-19,178,262.24","49,457,168.62","-24,997,273.79","556,389,316.42","-250,600.00","-98,995.80","-122,725.20","37,717,463.88","1,703,744.50","8,717,481.25","66,922,711.25","13,524,535.54",
购买商品、接受劳务支付的现金,"12,780,242.77","33,614,215.85","37,461,141.37","51,194,682.32","19,820,396.68","29,192,197.28","56,529,123.69","59,996,199.36","3,807,618.56","6,553,476.73","9,824,368.56","12,934,903.28","6,661,238.45","6,894,488.29","10,102,630.77","24,869,522.99","6,550,238.89","14,532,737.37","16,816,993.39","42,837,067.49","23,004,180.32","66,041,239.96","80,907,753.43","113,627,299.96","28,050,646.62","61,130,113.55","91,719,399.68","117,613,852.48","16,230,137.05","109,534,908.97","160,596,708.65","149,117,154.35","525,208,311.60","879,013,947.46","1,158,810,715.28","578,807,425.64","267,593,466.75","486,991,206.24","615,215,093.74","674,588,235.51","58,554,617.10","185,594,723.48","210,216,033.31","195,729,200.66","24,569,126.94","55,806,314.10","90,340,910.43","92,009,166.86",
吸收投资收到的现金,,,,,,,,,,,,,"17,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00",,,"699,999,998.28","681,199,998.28",,,,,,,,,,,"10,000,000.00","20,000,000.00",,,,"52,000,000.00",,,,,,,,,,,,,
