科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"177,572,272.71","583,625,706.22","943,557,089.46","1,539,465,336.99","203,394,096.46","827,397,514.84","1,328,501,717.67","2,225,380,237.76","521,688,635.71","1,275,572,628.18","2,336,037,015.40","2,897,407,967.84","598,086,780.51","1,466,679,921.48","2,487,585,173.74","3,309,193,156.68","624,208,328.94","1,597,221,815.35","2,577,443,925.21","3,818,529,064.81","645,926,210.23","1,713,849,082.74","3,070,528,084.10","4,111,026,471.22","705,386,653.35","2,394,566,445.46","4,051,448,629.95","5,018,696,721.09","807,482,832.31","2,755,566,073.99","4,286,474,058.02","5,044,307,989.94","602,454,590.64","1,489,827,862.94","3,073,792,113.48","3,357,440,697.33","486,412,876.13","1,418,877,374.91","2,809,958,966.09","3,835,844,210.06","650,384,364.58","1,718,299,580.22","2,883,392,454.69","4,003,071,629.86","577,099,867.32","1,647,226,655.07","3,012,854,676.27","4,227,067,066.67","624,687,330.51"
取得子公司及其他营业单位支付的现金净额,,,,"-3,255,854.19",,,,,,,,,,,,,,,,"58,973,105.84","200,617,093.51","200,617,093.51","200,617,093.51","200,617,093.51",,"-6,264,143.33","-6,264,143.33","161,423,926.09",,"58,430,812.00","72,547,494.47",,,,,"-77,919,661.06",,,,,,,,,,,,,
收到的税费返还,"1,854,630.75","11,733,548.69","27,361,558.48","43,023,823.11","1,077,236.17","23,687,167.26","52,948,124.84","84,837,152.93","4,064,699.75","41,515,719.10","77,248,621.34","116,069,051.50","6,701,132.66","23,496,657.92","50,698,361.91","80,874,781.96","5,184,552.33","19,010,597.11","53,110,445.56","71,567,731.72","5,835,752.47","34,910,367.43","81,364,715.74","116,430,585.64","5,420,283.34","24,313,142.25","91,495,742.23","177,208,688.45","11,414,133.68","50,133,046.22","111,248,823.12","174,765,437.40","7,053,824.51","39,779,630.60","72,543,580.00","89,667,554.10","583,352.41","9,672,240.03","27,774,966.37","46,006,747.05","4,067,263.86","16,377,716.23","31,683,130.21","50,806,299.38","2,730,964.88","5,173,053.20","19,013,586.71","31,553,374.53","1,778,319.24"
支付其他与投资活动有关的现金,,,,,,,,"4,800,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,087,692.91",
收到其他与经营活动有关的现金,"3,508,981.50","8,318,352.36","27,405,235.78","1,393,620.28","27,473,111.22","42,046,282.36","46,790,947.43","60,428,052.62","6,801,288.64","6,529,103.38","7,557,334.92","8,091,963.35","1,508,738.13","2,744,290.12","12,633,746.09","23,124,917.58","27,742,923.69","25,108,963.56","42,338,616.76","32,470,621.49","12,864,955.91","95,020,144.07","160,591,729.71","201,915,369.29","18,576,912.54","102,093,747.03","188,138,371.36","226,418,029.71","23,833,630.98","32,929,380.82","146,659,704.85","221,081,787.26","57,359,884.43","81,132,810.26","133,084,349.35","178,620,766.11","23,663,222.12","35,359,799.95","206,015,237.27","305,715,461.22","194,507,139.73","427,245,439.56","560,273,844.20","846,323,312.54","168,375,970.36","228,387,217.02","421,102,336.89","362,220,464.37","289,804,340.50"
投资活动现金流出小计,"21,771,314.55","29,886,976.14","49,571,280.37","173,438,403.18","64,581,013.25","170,062,607.23","349,316,234.08","623,460,339.68","123,701,047.02","352,765,641.83","803,225,335.72","1,195,173,374.05","269,436,725.21","680,982,896.51","1,589,645,047.33","1,969,405,186.10","237,180,862.78","668,552,607.97","975,057,259.57","1,430,523,434.57","393,380,823.78","644,255,034.00","805,057,232.33","1,131,229,429.56","160,495,492.06","534,816,106.74","686,933,561.00","712,594,274.03","218,864,199.90","255,336,001.35","432,438,179.42","235,170,159.79","98,665,013.88","127,721,583.14","185,170,390.66","81,326,933.13","23,013,837.46","64,649,338.49","78,246,740.31","101,956,961.28","28,725,396.00","49,946,954.38","60,922,877.30","85,981,906.04","25,746,333.32","42,378,573.38","60,448,407.05","498,126,611.41","60,018,960.14"
经营活动现金流入小计,"182,935,884.96","603,677,607.27","998,323,883.72","1,583,882,780.38","231,944,443.85","893,130,964.46","1,428,240,789.94","2,370,645,443.31","532,554,624.10","1,323,617,450.66","2,420,842,971.66","3,021,568,982.69","606,296,651.30","1,492,920,869.52","2,550,917,281.74","3,413,192,856.22","657,135,804.96","1,641,341,376.02","2,672,892,987.53","3,922,567,418.02","664,626,918.61","1,843,779,594.24","3,312,484,529.55","4,429,372,426.15","729,383,849.23","2,520,973,334.74","4,331,082,743.54","5,422,323,439.25","842,730,596.97","2,838,628,501.03","4,544,382,585.99","5,440,155,214.60","666,868,299.58","1,610,740,303.80","3,279,420,042.83","3,625,729,017.54","510,659,450.66","1,463,909,414.89","3,043,749,169.73","4,187,566,418.33","848,958,768.17","2,161,922,736.01","3,475,349,429.10","4,900,201,241.78","748,206,802.56","1,880,786,925.29","3,452,970,599.87","4,620,840,905.57","916,269,990.25"
投资活动产生的现金流量净额,"-21,557,350.59","-29,655,495.66","-49,543,180.37","-171,977,001.74","-47,679,234.29","-151,773,680.33","-329,639,876.81","-586,470,689.99","-122,701,047.02","-351,765,641.83","-773,936,502.72","-1,153,251,550.05","-269,036,037.71","-667,635,363.85","-1,575,808,090.67","-1,955,159,919.44","-237,130,932.78","-661,668,009.97","-947,547,856.35","-1,402,045,350.95","-389,830,823.78","-640,705,034.00","-801,477,202.33","-1,126,791,760.56","-159,950,702.06","-473,963,544.24","-623,404,398.50","-646,198,864.06","-218,824,199.90","-171,083,726.35","-348,152,452.82","-146,874,353.78","-94,494,613.88","-53,725,813.10","-43,645,610.62","239,914,720.45","-23,013,837.46","-1,758,675.68","-15,356,077.50","-39,066,298.47","-28,725,396.00","-49,946,954.38","198,325,122.70","176,310,591.90","-25,661,410.02","-46,377,702.21","-64,260,058.88","-383,623,923.20","-31,721,591.64"
购买商品、接受劳务支付的现金,"185,800,997.03","448,192,940.93","720,246,693.41","938,503,930.21","238,056,858.88","519,583,146.75","740,485,249.27","1,350,533,645.17","328,530,942.02","581,177,752.01","1,100,514,528.38","1,285,456,973.00","367,365,558.65","802,122,867.67","1,420,708,282.96","1,955,649,769.06","502,270,745.41","1,002,969,094.19","1,618,044,294.52","2,407,784,321.14","344,285,508.49","1,025,943,998.71","2,091,971,062.00","2,657,953,400.42","500,160,128.10","1,223,575,995.72","2,277,094,685.84","2,945,627,959.52","475,656,102.33","1,557,306,702.59","2,306,005,017.14","2,737,227,969.79","354,872,994.23","794,967,480.28","1,530,283,232.82","1,353,666,643.07","176,782,849.40","422,141,437.56","1,034,305,385.46","1,466,528,774.94","336,775,407.23","647,989,802.46","928,251,815.85","1,500,576,682.99","352,805,396.53","608,327,683.81","1,099,213,037.17","1,473,962,655.99","387,915,101.43"
吸收投资收到的现金,,,,"19,600,000.00",,"1,000,000.00","23,540,000.00","1,000,000.00",,"707,690,000.00","707,690,000.00","707,690,000.00",,"3,000,000.00","4,199,633.83","4,199,633.93",,,,,,,,"766,516,492.04",,,,,,,,,,,,"9,130,000.00",,,,,,,,,,"26,506,800.00","26,506,800.00","26,506,800.00",
支付给职工以及为职工支付的现金,"25,058,808.27","51,449,932.63","85,331,142.18","122,550,499.53","35,061,797.29","78,007,656.54","132,688,037.77","189,368,024.65","48,088,217.09","107,011,879.73","180,844,797.05","263,102,494.12","52,160,916.88","132,366,727.29","216,620,738.97","300,408,296.02","65,089,861.51","150,946,432.03","247,518,128.51","347,300,786.01","69,596,539.93","155,326,275.26","258,019,724.85","350,674,109.36","94,420,070.93","227,233,366.21","326,873,591.09","444,161,194.50","107,344,405.59","253,324,579.68","372,211,644.99","489,144,960.17","115,402,006.22","238,299,436.51","395,862,676.53","565,334,202.81","99,042,405.31","214,103,983.43","388,660,192.37","528,048,373.05","113,666,042.59","264,902,840.11","414,806,387.80","568,950,952.59","135,342,834.59","261,795,761.77","444,587,941.72","547,291,858.97","130,793,516.72"
取得借款收到的现金,"107,000,000.00","158,500,000.00","453,521,000.00","620,600,000.00","261,000,000.00","478,500,000.00","622,202,709.28","949,444,325.21","496,510,000.00","1,190,260,000.00","1,144,260,000.00","1,536,149,200.00","810,000,000.00","1,375,000,000.00","1,723,373,254.94","1,823,373,254.94","1,073,976,745.06","1,343,976,745.06","1,573,976,745.06","2,771,126,745.06","1,020,000,000.00","1,476,000,000.00","1,349,200,000.00","2,576,000,000.00","680,000,000.00","990,000,000.00","1,765,000,000.00","2,755,000,000.00","988,000,000.00","1,218,000,000.00","1,978,000,000.00","2,573,000,000.00","600,000,000.00","965,000,000.00","1,285,000,000.00","1,860,000,000.00","610,000,000.00","1,290,000,000.00","2,029,200,000.00","2,175,310,387.40","600,000,000.00","650,000,000.00","750,000,000.00","1,455,000,000.00","200,000,000.00","400,000,000.00","675,000,000.00","915,000,000.00","450,000,000.00"
支付的各项税费,"12,068,484.28","43,734,046.99","85,997,192.04","109,579,375.76","16,007,252.11","69,237,194.30","139,560,265.87","222,399,486.45","38,272,484.98","146,380,162.51","228,200,156.90","313,383,815.94","47,553,334.54","167,402,379.81","247,876,958.70","329,427,266.13","36,287,052.56","149,942,617.74","268,784,223.74","332,580,580.49","45,984,413.74","191,304,480.87","292,855,416.60","396,126,185.43","30,255,118.15","190,686,497.90","361,477,895.42","553,857,383.07","68,630,996.19","273,426,310.85","481,238,710.76","682,373,685.36","46,316,704.35","178,573,366.01","353,463,144.95","493,941,499.84","42,224,385.57","169,812,162.00","317,648,391.95","496,078,314.84","45,831,500.49","193,529,897.66","537,870,223.55","745,608,551.67","36,874,591.72","164,757,043.06","358,856,651.70","589,419,953.90","86,861,319.76"
收到其他与筹资活动有关的现金,,,,,,"300,000.00","59,655,032.02","100,000,000.00","1,634,826.76","3,357,907.72","8,032,625.99","6,590,640.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
