科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"355,602,233.39","964,475,364.48","1,304,102,435.56","2,817,843,046.81","703,611,995.20","1,450,810,772.63","1,354,907,224.85","3,061,715,683.90","574,657,548.14","989,255,833.56","1,706,168,424.23","2,737,471,176.78","635,703,869.24","1,285,922,533.90","2,212,533,682.04","3,609,217,026.09","592,906,434.44","1,207,227,260.97","1,858,815,998.44","3,889,695,441.53","397,636,704.42","882,093,892.85","1,307,415,824.23","2,933,099,027.00","353,997,626.64","1,027,322,058.75","1,810,751,384.19","3,617,493,749.77","564,975,661.71","1,367,592,950.74","2,034,587,844.89","3,172,658,652.52","928,559,914.03","1,313,003,726.58","2,055,752,250.93","2,799,932,899.76","825,720,180.30","1,367,262,213.69","2,088,861,299.89","2,600,890,781.88","1,157,062,336.05","1,997,063,557.16","3,103,284,872.12","4,554,118,662.89","1,213,567,086.52","2,942,699,175.82","4,263,422,009.04","6,500,324,939.25","1,820,584,078.76"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,975,700.00",,,,,,,,,,,,"17,921,366.93",,,,,,,,"10,629,294.05",
收到的税费返还,,"378,398.94","378,398.94",,"27,332,320.80",,,"10,433,371.91",,"2,342,152.00","7,544,247.75","5,250,603.31","4,274,952.47","5,106,831.77","4,612,280.94","7,010,357.43","738,506.92","1,445,892.55","2,773,896.14","3,269,734.26","743,654.78","743,654.78","6,293,690.71","7,453,481.62",,"1,816,684.31","20,447,257.45","40,124,904.80","11,422,992.54","11,458,256.56","14,323,557.91","21,599,502.84","1,134,087.81","7,890,393.44","10,924,382.46","26,866,028.92","8,916,731.26","12,513,400.23","22,077,315.78","26,366,530.78","1,388,587.55","6,649,504.85","10,766,139.18","13,564,107.75","1,589,183.56","7,007,384.41","10,569,228.88","13,513,641.45","3,742,699.63"
支付其他与投资活动有关的现金,,"11,160.50",,,,"7,442,985.46",,"3,817,453.75",,"132,960.00","132,960.00",,"4,362.73","4,362.73","4,362.73",,,,,,,"1,190.00",,,,,,"47,142,753.12",,,,"149,000,000.00",,"140,000,000.00","160,303,203.46","180,300,000.00",,"46,500,000.00","20,000,000.00","103,000,000.00","14,443.44","116,500,000.00","116,694,297.86","36,500,000.00","22,674.93",,,"65,900,000.00",
收到其他与经营活动有关的现金,"46,476,926.81","72,566,485.64","129,359,276.44","20,494,713.46","52,007,061.03","216,312,030.42","125,402,629.33","27,055,342.52","53,864,912.36","100,365,606.47","102,098,671.30","47,972,294.96","48,818,551.14","78,306,905.66","113,496,387.79","50,487,994.75","36,285,377.62","68,131,232.96","120,585,757.27","40,442,817.58","76,940,607.09","254,043,963.77","157,695,527.55","66,099,670.69","52,857,880.13","103,113,383.03","157,825,350.39","236,127,649.82","30,080,864.22","72,339,128.36","168,362,925.38","42,365,468.04","33,850,533.14","80,400,740.44","84,551,309.01","55,026,884.51","44,690,714.32","78,934,801.68","106,241,272.98","134,572,876.34","110,707,156.18","173,237,958.90","232,619,412.79","299,196,415.64","64,086,252.91","226,245,495.19","295,349,583.38","239,949,878.96","165,215,024.07"
投资活动现金流出小计,"398,697,939.04","622,628,534.56","1,030,173,179.79","488,265,412.01","427,148,176.88","419,646,415.79","442,897,197.27","280,645,594.77","18,589,941.89","57,044,563.41","62,046,246.92","41,728,151.89","19,057,518.66","49,656,088.01","67,179,272.96","122,495,761.82","59,489,477.18","89,829,280.54","107,179,269.66","123,575,103.98","11,710,999.42","16,203,740.63","22,685,615.88","83,227,756.23","621,631.40","6,674,331.10","50,522,727.84","205,769,370.04","3,080,496.00","26,039,599.05","29,361,979.48","195,247,606.17","10,038,191.12","155,140,481.27","195,357,567.93","209,486,133.59","36,770,989.60","59,382,198.38","117,243,620.03","157,497,208.79","102,080,333.25","395,569,179.60","467,491,545.89","681,090,015.97","24,502,604.47","173,526,625.47","274,264,875.05","797,164,444.87","42,568,792.58"
经营活动现金流入小计,"402,079,160.20","1,037,420,249.06","1,433,840,110.94","2,838,337,760.27","782,951,377.03","1,667,122,803.05","1,480,309,854.18","3,099,204,398.33","628,522,460.50","1,091,963,592.03","1,815,811,343.28","2,790,694,075.05","688,797,372.85","1,369,336,271.33","2,330,642,350.77","3,666,715,378.27","629,930,318.98","1,276,804,386.48","1,982,175,651.85","3,933,407,993.37","475,320,966.29","1,136,881,511.40","1,471,405,042.49","3,006,652,179.31","406,855,506.77","1,132,252,126.09","1,989,023,992.03","3,893,746,304.39","606,479,518.47","1,451,390,335.66","2,217,274,328.18","3,236,623,623.40","963,544,534.98","1,401,294,860.46","2,151,227,942.40","2,881,825,813.19","879,327,625.88","1,458,710,415.60","2,217,179,888.65","2,761,830,189.00","1,269,158,079.78","2,176,951,020.91","3,346,670,424.09","4,866,879,186.28","1,279,242,522.99","3,175,952,055.42","4,569,340,821.30","6,753,788,459.66","1,989,541,802.46"
投资活动产生的现金流量净额,"-122,777,419.70","-41,987,726.10","-26,989,290.71","63,107,687.87","-129,632,671.11","-96,083,988.21","-109,158,773.23","-45,487,185.30","-18,573,891.64","-25,102,737.40","-28,031,261.41","-2,035,186.21","-14,534,456.78","-42,534,827.93","-49,494,319.32","-109,209,024.69","-54,670,844.26","-84,987,636.73","-98,511,199.21","-109,517,442.55","-6,346,127.81","-7,064,581.54","-13,453,389.38","-35,561,368.09","906,863.96","-1,405,876.33","-48,892,085.64","-184,663,022.75","-3,080,496.00","-20,280,990.13","-23,569,906.89","-55,100,591.56","-2,027,437.40","15,806,287.96","-14,062,707.43","9,624,039.47","-8,739,818.68","-12,850,327.46","-40,692,540.14","-41,281,294.67","-73,316,021.94","-298,718,243.47","-263,380,588.38","-268,401,501.37","-24,502,604.47","-142,027,514.15","-201,618,904.57","-427,752,831.89","-42,542,444.13"
购买商品、接受劳务支付的现金,"346,170,880.58","769,015,392.93","1,094,956,766.77","2,380,759,819.98","729,390,433.86","1,603,558,664.27","1,212,045,237.05","2,748,260,898.12","427,907,572.41","738,166,336.13","1,295,397,129.83","2,025,486,172.20","563,594,680.70","920,299,252.62","1,713,489,672.85","2,820,843,560.79","647,102,998.87","1,254,274,342.32","1,801,472,905.77","3,503,080,229.60","330,130,444.72","524,077,951.02","749,047,100.71","2,307,112,679.64","403,957,392.50","843,971,407.02","1,583,104,894.76","3,051,110,188.69","459,917,182.21","1,236,538,443.22","1,781,573,916.94","2,454,705,180.17","675,186,246.54","936,639,901.06","1,424,532,017.03","1,613,686,610.38","745,040,530.91","1,205,252,567.73","1,675,240,271.31","1,858,259,376.09","945,032,098.83","1,803,370,319.74","2,613,736,434.72","3,422,904,087.45","1,272,163,404.95","3,609,540,094.69","4,853,232,770.66","5,811,515,456.80","1,366,034,108.78"
吸收投资收到的现金,,"3,566,447.89",,"4,198,612.24",,,,"4,000,000.00",,,,"1,000,000.00",,,,,,"13,000,000.00","13,000,000.00","13,000,000.00",,,,,,"7,133,400.00","18,254,600.00","17,621,200.00",,,,,,,,,,,,"4,900,000.00",,"199,330,648.78","199,330,648.78","204,330,648.78","15,000,000.00",,"5,000,000.00","5,000,000.00",
