科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
长期应收款,,,,,,,"44,815,000.00","54,815,000.00","55,920,000.00","42,970,000.00","56,310,000.00","65,270,000.00","64,970,000.00","55,410,000.00","102,098,599.96","146,506,164.67","159,043,528.32","176,461,741.32","178,451,741.32","179,491,011.82","252,402,640.64","258,123,587.43","225,111,058.25","198,821,411.25","194,173,643.25","190,282,669.98","194,929,785.02","193,499,646.02","190,935,069.02","171,334,431.18","48,736,094.93","47,432,601.97"
长期应付款,"5,459,345.33","2,743,746.44","36,195,090.57","47,427,016.56","36,255,187.14","33,390,578.63","30,947,203.20","25,656,926.96","23,875,704.40","20,788,893.79","19,079,554.71","16,315,001.95","13,942,872.26","212,652,779.39","6,162,843.75","5,177,946.94","5,516,148.33","4,699,732.16","4,349,002.35","4,160,312.87","4,246,929.65","3,485,108.99","2,047,313.05","5,625,337.86","2,613,159.22","2,141,346.21","1,691,598.24","1,465,535.51","1,278,291.51","5,857,366.86","5,329,251.18","5,186,735.20"
长期股权投资,"71,645,089.41","118,491,720.88","91,016,769.82","102,977,680.55","133,992,075.61","90,632,195.74","81,255,271.82","84,752,952.40","88,926,540.24","96,031,741.54","103,556,310.18","123,459,524.08","184,310,779.29","155,502,727.02","101,383,642.95","125,710,293.12","151,792,282.72","154,773,366.51","135,103,824.53","175,502,345.33","109,390,425.83","164,953,655.76","138,075,173.33","164,584,692.38","169,402,833.42","166,837,734.19","243,310,020.04","245,806,656.19","254,950,622.64","258,676,602.33","303,461,055.34","309,417,401.62"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,075,259.49","1,305,137.45","1,250,364.91",,,
投资性房地产,"51,468,059.00","53,952,089.00","53,548,000.00","53,548,000.00","53,548,000.00","53,548,000.00","53,630,900.00","53,630,900.00","53,630,900.00","53,630,900.00","53,630,900.00","53,630,900.00","53,630,900.00","53,630,900.00","53,870,800.00","53,870,800.00","53,870,800.00","53,870,800.00","53,870,800.00","53,870,800.00","62,385,496.61","62,385,496.61","66,388,962.20","66,388,962.20","66,388,962.20","66,388,962.20","89,685,173.20","89,685,173.20","89,685,173.20","89,685,173.20","423,598,931.13","423,598,931.13"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"268,742,041.72","378,101,272.84","473,101,766.87","467,170,079.89","470,018,638.34","527,415,837.22","572,193,605.20","572,390,945.41","564,124,353.15","572,473,686.96","587,882,227.61","585,086,788.76","644,731,727.94","782,727,711.24","790,008,632.11","782,926,109.42","904,443,691.13","1,162,243,982.96","1,300,163,729.23","1,303,384,134.74","1,462,340,981.61","1,303,595,709.51","1,397,225,395.38","1,382,996,074.07","1,510,389,929.94","1,563,146,382.92","1,649,540,887.90","1,617,053,698.50","1,633,411,518.65","1,740,695,384.70","2,253,551,471.72","2,222,812,439.40"
递延所得税负债,"1,051,181.48","1,403,846.70","2,590,371.17","2,590,170.58","2,599,398.08","2,604,613.62","1,870,895.79","1,866,466.43","1,851,701.90","1,846,735.65","1,721,720.00","1,721,720.00","1,721,720.00","1,721,720.00","1,992,514.63","1,992,514.63","1,992,514.63","1,992,514.63","2,227,324.26","2,227,324.26","2,227,324.26","2,227,324.26","3,005,865.08","3,463,060.82","3,463,060.82","3,463,060.82","3,391,543.77","3,391,543.77","3,391,543.77","3,391,543.77","14,359,029.67","14,359,029.67"
在建工程,"356,484,848.61","322,338,261.31","300,798,350.44","329,521,843.21","225,820,734.89","197,503,484.90","239,146,012.43","275,136,155.50","305,812,003.25","252,747,130.43","288,345,767.66","332,204,445.82","374,643,247.58","474,035,733.78","724,412,543.84","756,044,285.96","893,487,098.90","861,687,070.19","920,813,006.28","1,037,822,984.96","1,192,465,041.10","1,338,428,196.37","1,455,607,111.76","1,501,033,251.03","1,463,944,339.06","1,555,533,564.01","1,605,701,931.03","1,748,377,334.09","1,883,662,792.42","1,867,360,432.30","1,253,654,558.40","1,435,638,564.27"
其他非流动负债,"20,779,297.38","21,902,527.71","51,340,676.35","54,438,573.36","45,638,995.77","56,806,928.15","69,428,999.87","60,606,714.91","60,997,248.97","71,918,214.10","66,259,084.20","64,126,811.21","76,336,733.28","95,093,357.77","6,169,135.84","5,692,535.84","5,313,568.58","5,111,956.41","6,829,288.18","6,829,288.18","6,792,781.76","6,671,082.11","2,813,900.00","2,813,900.00","2,813,900.00","2,813,900.00","2,813,900.00","2,813,900.00","2,813,900.00","2,813,900.00",,
工程物资,,,,,,,,,,,,,,,,"23,400.00","949,402.17",,,,,,,,,,,,,,,
非流动负债合计,"276,289,824.19","291,637,440.85","432,090,583.09","466,320,205.50","323,358,025.99","312,566,565.40","213,243,347.53","170,333,583.59","189,737,604.10","161,316,957.09","211,773,637.34","198,726,976.50","451,414,933.73","865,599,204.74","829,476,468.78","1,064,736,747.30","1,052,072,788.72","944,359,481.94","872,915,445.49","998,222,345.73","1,162,826,001.72","1,059,991,973.50","915,653,589.79","1,876,784,600.08","1,758,201,738.11","1,744,621,589.14","1,748,151,410.81","1,801,411,120.84","1,857,036,088.56","1,960,840,043.99","1,534,288,341.02","774,317,010.90"
固定资产清理,,,,,,,,,"16,975.96",,,,,"41,008.29",,,,,,,,,,,,,,,,,,
负债合计,"776,223,418.55","943,247,243.50","934,032,865.77","971,551,000.04","834,643,103.83","930,382,102.00","836,659,991.76","626,656,205.51","816,906,314.08","869,018,031.51","817,494,078.52","790,094,625.40","1,088,991,798.70","1,601,607,511.27","2,146,894,681.18","2,528,597,073.81","3,143,872,589.95","3,368,515,939.33","3,465,681,662.77","3,700,302,381.34","4,286,107,150.88","4,224,925,949.36","4,323,455,566.38","4,931,089,568.99","4,534,510,149.93","4,537,296,163.57","4,918,299,846.47","4,864,279,297.66","5,112,074,946.93","5,145,726,145.43","5,058,297,101.89","4,896,938,993.32"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"62,738,187.20","125,476,374.40","125,476,374.40","125,476,374.40","150,476,374.40","150,476,374.40","150,476,374.40","150,476,374.40","225,714,561.40","225,714,561.40","225,714,561.40","231,564,561.40","347,346,841.40","347,346,841.40","347,836,841.40","347,836,841.40","869,517,102.40","869,517,102.40","869,382,102.40","869,382,102.40","869,382,102.40","869,382,102.40","887,152,102.40","887,152,102.40","886,857,102.40","886,857,102.40","888,237,102.40","887,100,102.40","887,100,102.40","887,100,102.40","887,100,102.40","885,962,102.40"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"35,476,560.53",,,,"987,225,849.86","976,981,324.64","930,603,520.07","930,603,520.07","855,365,333.07","855,365,333.07","855,365,333.07","965,894,142.10","855,404,759.52","861,025,747.39","874,710,682.20","878,364,583.83","359,950,824.46","363,604,726.09","360,917,434.35","363,529,378.67","363,239,402.01","364,063,252.58","518,915,703.92","524,607,545.24","528,184,446.56","492,037,102.04","505,827,372.67","500,331,142.66","503,579,642.65","509,967,522.76","498,652,595.03","488,075,149.24"
无形资产,"65,816,896.49","59,968,007.02","169,684,002.97","167,084,543.12","279,859,948.04","303,080,415.95","298,560,475.42","318,849,961.80","313,814,902.01","419,940,861.98","439,039,924.10","441,702,826.70","477,933,621.90","538,961,468.55","503,966,799.34","649,808,854.96","721,336,854.71","746,026,696.70","734,909,614.71","803,542,859.44","840,102,323.79","768,089,212.95","828,345,528.78","895,643,491.67","898,195,280.68","880,205,766.54","912,308,605.74","896,836,303.05","931,125,865.40","969,167,542.74","875,193,511.63","863,551,622.41"
盈余公积,"71,159,092.84","70,754,552.84","70,754,552.84","70,754,552.84","83,610,333.35","83,610,333.35","93,173,237.74","93,173,237.74","92,841,139.13","92,841,139.13","110,735,300.43","110,735,300.43","110,735,300.43","110,735,300.43","133,231,913.01","133,231,913.01","133,231,913.01","133,231,913.01","153,885,483.70","153,885,483.70","153,885,483.70","153,885,483.70","190,854,508.48","190,854,508.48","190,854,508.48","190,854,508.48","199,255,721.44","199,255,721.44","199,255,721.44","199,255,721.44","202,915,933.37","202,915,933.37"
开发支出,,,,,,,,,,,,,,,,,,,,,"3,989,315.01","7,409,234.89","9,887,422.97","12,300,568.36","13,710,496.14","10,471,801.84","10,741,736.70","13,333,982.16","14,904,816.57","16,591,709.30","17,861,081.17","18,788,564.74"
减:库存股,,,,,,,,,,,,,,,"122,701,500.00","122,701,500.00","100,735,920.00","100,735,920.00","99,934,300.00","99,934,300.00","54,146,600.00","54,146,600.00","210,095,760.00","204,523,160.00","160,738,900.00","160,738,900.00","124,677,510.00","114,795,780.00","112,618,280.00","112,618,280.00","67,772,830.00","57,919,750.00"
商誉,"26,883,677.58","26,883,677.58","3,052,019.14","3,052,019.14","3,052,019.14","22,334,466.09","42,789,715.19","42,789,715.19","42,789,715.19","103,605,605.03","99,534,307.16","99,534,307.16","151,642,686.15","331,802,234.59","345,402,506.21","481,899,695.08","536,332,578.66","688,848,280.01","678,249,563.02","907,083,227.99","1,078,807,768.57","1,130,807,768.57","1,118,860,359.88","1,118,860,359.88","1,135,538,264.98","1,135,538,264.98","1,235,994,451.48","1,235,994,451.48","1,235,994,451.48","1,235,994,451.48","1,213,137,618.89","1,213,137,618.89"
未分配利润,"457,499,139.98","546,976,075.36","750,701,355.81","821,198,911.64","878,973,906.41","866,640,881.73","919,750,287.90","980,453,349.57","985,598,305.41","1,033,441,383.93","1,050,279,781.79","1,106,653,631.79","1,116,974,609.88","1,177,492,516.13","1,209,998,595.99","1,282,538,389.78","1,331,476,601.81","1,422,295,672.79","1,467,253,273.48","1,551,880,955.50","1,603,774,770.72","1,778,132,852.58","1,892,980,408.00","1,996,955,969.54","2,113,167,116.40","2,111,903,802.30","2,250,645,463.83","2,372,225,590.91","2,373,895,722.11","2,480,554,965.27","2,492,936,395.01","2,601,286,281.64"
长期待摊费用,"360,000.00","181,500.00",,,"154,661.04","277,558.63","1,152,733.51","3,081,374.40","2,967,066.55","2,743,179.77","1,882,667.43","1,689,145.90","1,737,583.01","1,333,975.59","1,578,863.29","5,082,047.87","4,798,977.15","5,153,746.30","4,526,303.98","4,251,872.42","7,458,322.00","7,487,688.70","5,027,895.31","4,377,985.93","4,232,205.40","5,008,325.67","19,979,692.84","19,795,001.32","25,561,568.72","28,291,675.56","44,450,361.11","42,807,754.58"
少数股东权益,"133,419,127.50","95,221,366.49","103,337,513.73","116,714,253.75","119,808,883.49","161,028,508.13","178,923,044.64","185,962,543.46","182,509,102.75","192,207,387.06","208,195,873.30","206,836,064.10","230,750,094.15","377,681,049.05","396,237,728.13","385,624,962.21","416,197,495.09","457,137,744.35","466,375,762.07","457,466,318.89","525,951,096.27","550,393,697.23","576,798,533.08","588,998,282.77","574,636,614.46","572,581,633.99","592,752,042.21","616,033,315.12","634,499,311.42","638,042,509.87","644,228,448.43","660,342,135.65"
递延所得税资产,"9,334,757.77","10,074,535.27","9,147,910.43","9,147,910.43","8,331,608.59","8,331,608.59","9,443,444.07","9,443,444.07","9,443,444.07","9,443,444.07","10,593,534.90","10,593,534.90","11,699,743.74","15,270,902.97","17,467,808.84","17,583,829.73","17,780,725.85","17,813,783.57","16,869,453.90","14,729,139.60","14,741,901.75","16,167,869.05","20,565,246.42","21,056,338.24","22,359,187.11","22,093,935.98","15,222,949.45","15,058,793.38","19,776,992.01","19,674,554.50","26,002,037.95","26,053,451.58"
外币报表折算价差,"543,267.22","401,836.23","-586,590.15","-646,439.78","-431,206.75","-402,483.20","19,556.79","-469,086.12","-661,445.47","-714,214.46","-327,356.22","-41,230.52","-35,435.71",,,,,,,,,,,,,,,,,,,
其他非流动资产,,,"10,040,880.00","10,040,880.00","10,040,880.00","10,040,880.00",,,,,,,,,"104,265,197.84","206,066,875.90","220,341,118.28","201,949,897.44","325,009,553.84","210,574,537.80","214,032,531.95","245,691,387.04","197,429,402.27","187,320,206.30","239,489,923.19","285,414,577.01","192,891,698.08","243,411,127.23","211,851,534.89","214,717,669.41","196,753,629.70","212,844,322.15"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"850,735,370.58","969,991,063.90","1,110,389,699.67","1,142,542,956.34","1,184,818,565.65","1,213,164,447.12","1,342,987,157.64","1,414,890,448.77","1,437,445,900.42","1,553,586,549.78","1,640,775,639.04","1,713,171,473.32","1,965,300,289.61","2,408,716,662.03","2,744,455,394.38","3,225,522,356.71","3,677,608,757.89","4,082,761,065.00","4,362,399,290.81","4,704,684,614.10","5,253,048,448.86","5,318,071,506.88","5,477,455,256.55","5,588,315,041.31","5,751,256,765.37","6,150,898,685.32","6,203,738,631.48","6,352,283,866.62","6,525,292,105.00","6,645,621,326.70","6,656,400,351.97","6,816,083,272.74"
所有者权益(或股东权益)合计,"760,835,375.27","838,830,205.32","1,049,683,206.63","1,133,497,652.85","2,219,664,140.76","2,238,334,939.05","2,272,946,021.54","2,340,199,939.12","2,341,366,996.29","2,398,855,590.13","2,449,963,493.77","2,621,642,469.30","2,661,176,169.67","2,874,221,050.63","2,838,575,948.63","2,904,186,228.20","3,008,898,558.97","3,144,576,073.93","3,219,535,541.77","3,297,812,904.44","3,466,109,378.36","3,666,112,256.80","3,865,692,949.70","3,991,096,086.72","4,140,848,021.06","4,104,622,381.97","4,321,847,526.00","4,472,651,702.11","4,498,584,820.97","4,615,358,847.27","4,686,160,579.22","4,808,255,838.76"
资产总计,"1,537,058,793.82","1,782,077,448.82","1,983,716,072.40","2,105,048,652.89","3,054,307,244.59","3,168,717,041.05","3,109,606,013.30","2,966,856,144.63","3,158,273,310.37","3,267,873,621.64","3,267,457,572.29","3,411,737,094.70","3,750,167,968.37","4,475,828,561.90","4,985,470,629.81","5,432,783,302.01","6,152,771,148.92","6,513,092,013.26","6,685,217,204.54","6,998,115,285.78","7,752,216,529.24","7,891,038,206.16","8,189,148,516.08","8,922,185,655.71","8,675,358,170.99","8,641,918,545.54","9,240,147,372.47","9,336,930,999.77","9,610,659,767.90","9,761,084,992.70","9,744,457,681.11","9,705,194,832.08"
