科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"208,102,038.46","446,706,295.19","804,218,372.72","1,210,030,616.03","264,004,782.82","703,379,152.65","953,029,317.73","1,286,044,452.02","232,998,945.57","581,002,554.20","924,489,092.00","1,418,740,588.48","328,204,008.08","749,805,806.90","1,252,266,407.33","1,813,268,684.92","409,635,269.16","717,146,514.88","1,112,632,668.74","1,597,743,018.02","231,388,595.87","617,636,107.17","826,956,998.41","1,182,841,514.49","264,509,902.58","566,772,985.62","878,185,342.32","1,094,997,452.54","286,858,788.55","581,308,293.33","917,605,821.41","1,169,533,395.25","270,388,477.92","487,150,131.64","791,772,222.19","1,067,154,632.06","294,415,025.77","548,955,833.54","965,414,479.05","1,571,547,419.58","283,237,307.62","651,082,297.66","1,066,950,781.67"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"216,552,089.08",,,
收到的税费返还,"310,000.00","430,000.00","640,000.00","765,000.00",,"85,221.73","85,221.73","342,584.63",,"3,195.10","3,195.10","3,195.10",,,,"278,000.00",,"200,000.00","400,000.00","463,500.00",,"80,000.00","148,195.79","148,195.79",,"80,000.00","131,000.00","146,502.30",,,,,,,,"423,330.72",,,,"331,139.11",,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"888,894.06","1,564,648.26","2,473,548.01","3,834,878.82","1,602,961.00","3,277,784.05","3,713,870.49","7,232,700.34","551,185.02","1,188,469.86","2,130,235.89","5,652,583.20","670,248.06","1,409,251.33","2,492,264.17","23,275,919.07","1,440,886.21","2,228,079.33","3,080,952.67","16,187,333.79","632,911.67","1,037,707.71","1,087,155.97","6,712,564.56","896,082.73","4,251,381.60","10,248,687.91","19,661,011.12","1,758,343.14","2,400,058.50","3,098,362.49","3,859,816.14","995,713.75","3,007,755.23","4,514,750.75","7,426,300.14","2,399,923.63","4,437,424.43","6,861,208.27","7,495,286.32","4,122,236.92","11,492,381.49","14,433,429.52"
投资活动现金流出小计,"127,417,551.34","165,197,187.64","147,638,973.78","125,567,491.92","357,192,347.44","250,721,786.79","293,225,540.11","320,064,709.13","1,112,995.83","57,901,356.73","186,165,391.20","240,767,714.21","31,346,814.39","63,879,271.93","95,778,251.50","118,261,211.02","178,800.00","3,198,264.81","116,732,066.52","239,560,121.72","96,598,013.80","172,334,072.80","227,592,000.59","183,506,294.45","85,144,465.14","121,554,308.48","138,270,796.90","88,656,227.90","34,714,757.57","158,007,518.71","191,142,345.27","538,964,530.04","45,866,071.01","168,888,062.30","240,074,659.26","29,131,730.49","235,268,130.64","367,245,987.17","444,417,003.22","292,644,925.52","97,861,773.52","164,655,344.30","226,215,455.08"
经营活动现金流入小计,"209,300,932.52","448,700,943.45","807,331,920.73","1,214,630,494.85","265,607,743.82","706,742,158.43","956,828,409.95","1,293,619,736.99","233,550,130.59","582,194,219.16","926,622,522.99","1,424,396,366.78","328,874,256.14","751,215,058.23","1,254,758,671.50","1,836,822,603.99","411,076,155.37","719,574,594.21","1,116,113,621.41","1,614,393,851.81","232,021,507.54","618,753,814.88","828,192,350.17","1,189,702,274.84","265,405,985.31","571,104,367.22","888,565,030.23","1,114,804,965.96","288,617,131.69","583,708,351.83","920,704,183.90","1,173,393,211.39","271,384,191.67","490,157,886.87","796,286,972.94","1,075,004,262.92","296,814,949.40","553,393,257.97","972,275,687.32","1,579,373,845.01","287,359,544.54","662,574,679.15","1,081,384,211.19"
投资活动产生的现金流量净额,"-119,457,551.34","-157,237,187.64","-139,678,973.78","-125,567,491.92","-357,192,347.44","-250,024,915.79","-292,528,669.11","-319,048,296.01","-1,112,995.83","-57,901,356.73","-186,165,391.20","-240,757,070.37","-31,346,814.39","-63,879,271.93","-95,778,251.50","-82,428,971.01","-178,800.00","-3,198,264.81","-116,732,066.52","-239,560,121.72","-96,598,013.80","-26,514,772.80","-81,772,700.59","-37,686,994.45","-85,144,465.14","-121,554,308.48","-132,370,796.90","-73,556,227.90","-34,714,757.57","-158,007,518.71","-191,142,345.27","44,556,669.74","-45,866,071.01","-168,888,062.30","-240,074,659.26","-27,867,288.50","-151,819,053.05","-283,664,323.32","-360,814,240.17","-289,756,075.22","-97,517,129.70","-164,520,634.17","-226,080,744.95"
购买商品、接受劳务支付的现金,"134,170,123.90","405,548,422.22","693,758,623.95","1,054,826,718.91","202,779,510.79","555,594,943.34","775,384,515.17","1,057,333,114.14","275,267,792.20","590,689,395.81","967,708,997.76","1,381,737,832.60","346,862,820.98","721,190,150.50","1,198,927,703.30","1,595,927,927.81","353,555,297.97","693,848,679.83","1,084,526,324.23","1,182,700,230.61","398,252,157.76","681,275,672.61","821,180,917.33","1,112,068,681.96","321,097,556.26","616,324,134.60","874,370,024.56","865,545,398.49","331,476,686.63","559,093,662.40","886,377,469.22","815,001,482.55","157,610,017.25","395,501,102.69","676,167,347.56","566,754,593.13","411,793,457.47","827,980,071.21","864,505,011.04","1,357,754,290.60","352,383,947.31","669,980,022.61","1,039,338,250.98"
吸收投资收到的现金,,"7,234,479.13","7,234,479.13","5,507,449.13","247,500,000.00","265,520.87","265,520.87","369,040.00",,,"404,988,800.00","401,965,970.00",,,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,,,,,,,,
