科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"56,392,629.83","38,987,475.67","577,183,812.72","541,521,998.70","557,877,648.03","478,400,522.45","389,596,839.81","436,791,402.51","463,400,409.16","445,704,333.68","363,972,977.84","387,054,126.68","457,827,390.98","444,029,445.91","372,082,321.90","349,882,218.58","363,119,044.11","312,059,902.48","235,034,246.28","267,905,059.97","362,101,259.88","570,267,352.51","446,636,477.76","435,579,698.55","329,544,353.59","407,909,971.71","928,685,880.99","488,418,098.39","1,450,465,234.59","990,873,435.04","1,540,047,768.02","1,541,347,614.55","1,918,826,406.19","1,950,554,198.32","1,819,648,238.45","2,037,229,543.94","2,085,889,780.31","2,198,340,155.42","1,434,358,880.52","1,641,625,010.75","1,385,834,237.38","1,343,638,429.44","1,239,594,298.69"
短期借款,"38,000,000.00","49,896,614.81","49,079,272.56","28,965,783.28","29,011,123.36",,"20,000,000.00","35,000,000.00",,,,,,,,,,,,,,,,,,"60,110,000.00",,,,,,,,,,,"24,000,000.00",,,,,"450,000,000.00","450,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"817,380,000.00","1,347,630,000.00","1,586,880,000.00","1,613,124,000.00","1,769,822,626.96","2,349,556,846.22","2,696,252,254.67","2,157,064,766.20","2,214,469,173.20","2,901,218,735.00","2,911,086,880.60","3,136,360,661.90","2,238,459,792.41","1,862,493,442.60"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"710,393.00","2,006,393.00",,,,,,,"7,100,878.00",,,,"4,856,027.06","5,213,595.76","9,603,158.81","25,393,443.76","32,634,370.66","7,000,000.00","162,509,950.00","155,625,800.00","9,380,000.00","2,961,316.79","5,631,422.50","12,943,914.32","414,976.00","50,762,469.75","22,973,161.45","82,224,621.30","370,496,795.26","326,308,211.09","240,521,443.79","423,507,227.19","412,061,206.04","422,237,771.82","521,816,452.57","441,629,909.71","634,802,348.06","736,068,331.39","343,268,588.15","67,942,323.03","158,597,441.78","96,748,267.26","188,894,382.21"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,000.00","48,000.00",,,,,
应收账款,"45,478,924.17","46,819,122.70","22,964,927.12","21,992,298.71","16,581,932.55","34,988,827.92","38,834,220.08","22,692,908.77","25,061,440.02","33,880,750.71","24,190,093.53","33,509,184.79","18,653,265.63","9,564,052.64","16,467,506.04","20,928,598.87","43,136,406.53","30,249,455.73","29,043,330.09","36,793,587.94","73,807,823.11","83,292,684.93","118,127,216.03","118,244,608.05","133,128,265.96","145,643,386.96","104,116,126.81","107,938,548.74","113,713,563.02","115,183,552.10","170,412,315.43","135,182,566.52","120,334,974.27","135,276,882.73","140,155,733.33","282,926,727.71","364,916,411.24","351,400,516.11","663,447,222.77","966,309,244.67","957,468,577.60","946,531,758.57","988,136,496.08"
应付账款,"7,653,585.02","9,464,512.97","11,756,225.70","6,837,631.98","6,710,148.43","5,953,056.06","8,357,752.03","9,568,092.45","6,538,551.65","7,236,596.19","7,389,026.93","6,593,746.41","22,606,345.33","16,396,250.32","13,621,201.44","19,687,973.88","21,849,034.51","19,609,885.62","18,478,469.03","16,681,841.93","50,651,714.68","41,519,620.32","39,786,787.39","24,393,640.75","53,342,605.77","43,095,442.07","39,933,904.90","37,591,321.42","70,869,751.29","60,836,142.22","55,442,913.88","44,255,942.12","39,350,309.27","34,246,263.50","46,801,670.49","33,402,219.06","48,685,464.34","44,419,361.56","40,518,415.32","34,480,977.52","46,782,150.22","41,765,271.42","37,373,140.55"
预付款项,"16,897,315.50","12,129,556.76","9,861,838.63","18,126,809.69","17,049,483.84","11,780,413.10","12,783,181.00","10,329,011.07","11,376,986.23","12,536,744.59","13,104,993.95","18,943,488.56","7,675,348.46","6,121,508.11","11,272,296.58","10,812,626.74","10,801,147.84","12,150,746.50","14,027,426.36","16,035,987.05","9,767,781.33","7,338,731.29","10,208,428.58","13,708,390.61","10,351,450.92","27,262,019.53","12,724,897.40","22,586,826.78","13,631,262.04","15,778,740.60","15,115,228.81","18,718,355.99","12,505,397.23","12,082,047.30","16,583,638.65","10,248,857.28","16,496,393.95","27,375,419.43","22,199,524.25","16,213,962.57","19,186,924.02","24,997,922.94","31,527,854.65"
预收款项,"4,360,072.21","5,346,710.37","2,783,473.09","2,201,173.09","6,195,365.20","2,971,055.16","1,536,865.00","2,380,379.80","992,366.50","12,618,430.77","23,991,732.20","16,634,009.20","11,197,438.22","33,740,846.87","9,823,825.52","617,530.00","143,250.00","1,314,880.66","198,397,187.20","162,427,200.00","44,211,795.00","3,322,425.00","113,850.00","1,867,000.00","567,500.00","977,184.17","7,414,085.00","817,266.12","31,944,095.58","11,106,130.31","8,634,424.43","5,419,466.62","3,632,512.21","6,551,474.68","5,715,772.70","5,903,605.65","10,137,686.07","4,462,481.45","5,252,050.00","3,973,594.34","1,919,270.69","2,917,435.42","977,681.06"
