科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"859,470,821.90","920,607,855.84","923,351,996.58","929,534,333.43","767,433,319.21","719,208,754.07","874,075,044.59","886,046,841.59","1,470,825,032.82","1,305,695,109.93","741,620,169.88","1,086,037,020.65","1,003,352,065.59","929,165,228.13","1,020,961,385.92","975,089,498.14","1,082,288,727.90","1,102,036,991.01","848,701,486.15","1,239,376,150.05","966,032,503.19","955,007,092.58","731,632,876.23","780,511,035.22","790,818,493.49","753,041,468.35","721,250,761.97","783,625,435.79","786,034,503.79","972,883,633.59","557,077,919.74","608,866,255.82","614,044,465.11","642,519,059.24","735,651,294.09","619,133,419.38","619,910,222.68","572,743,305.83","479,428,323.77","680,611,795.65","649,439,800.64","539,032,686.11","502,712,778.98","466,163,084.06","549,081,526.28","562,949,910.75","360,475,272.99","493,282,936.42","455,488,968.00"
短期借款,"977,969,805.26","1,040,494,536.21","1,058,905,912.39","1,035,363,902.49","1,175,036,102.46","1,348,305,018.88","1,426,737,452.70","1,306,231,535.13","1,265,281,157.56","1,229,680,799.01","1,281,447,647.37","1,143,177,821.24","1,223,741,769.76","1,176,075,198.46","1,103,747,801.63","1,124,980,158.80","1,194,901,163.52","1,324,812,242.96","1,283,778,780.12","1,354,557,049.19","1,289,463,272.30","1,272,190,094.64","1,499,251,448.12","1,386,410,498.85","1,403,138,942.95","1,290,593,678.17","1,554,512,234.06","1,387,202,906.60","1,420,903,480.02","1,386,439,047.35","1,225,325,333.91","1,107,831,680.93","1,057,403,244.15","957,418,407.33","616,368,712.52","394,403,651.23","332,693,552.92","295,322,629.14","234,036,815.48","290,036,792.24","289,608,669.25","356,801,836.39","325,653,767.21","279,948,747.58","366,113,788.78","263,717,234.82","212,914,331.59","204,621,938.78","218,223,481.12"
交易性金融资产,"25,336,286.33","40,426,851.21","67,851,451.49","47,981,241.06","44,186,734.84","41,727,744.74","30,992,048.39","35,161,391.04","54,386,098.31","57,033,895.10","48,202,483.69","48,631,564.51","58,891,786.91","47,473,668.26","58,649,219.53","64,772,241.14","73,523,964.65","67,470,928.99","65,332,237.30","50,837,569.58","52,367,225.94","52,837,831.38","48,951,151.61","59,010,874.82","59,774,825.49","51,425,051.00","55,637,370.59","52,825,049.74","53,018,445.25","53,211,296.39","68,560,549.84","50,888,366.77","59,574,347.41","60,026,610.98","43,293,711.10","48,910,438.57","43,348,726.13","41,432,470.74","37,080,571.47","37,367,448.23","38,396,885.80","39,056,480.48","35,936,602.38","36,168,241.16","32,068,218.74","26,081,031.38","25,327,852.81","23,366,218.35","742,467,110.52"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"8,740,850.00","7,264,169.11","3,008,846.91","6,035,180.25","22,068,544.76","12,484,843.50","7,846,499.46","24,209,342.83","21,926,652.33","21,158,367.86","27,856,786.29","20,173,372.10","15,277,893.80","20,634,678.11","13,937,435.00","19,869,928.99","12,796,762.00","11,105,669.90","13,098,317.10","24,866,431.72","14,856,887.65","8,280,685.62","31,268,230.62","52,125,707.07","44,500,505.71","58,256,399.72","44,051,482.19","27,781,157.66","39,737,443.00","57,315,593.69","106,274,862.64","172,404,929.17","233,429,247.08","190,254,683.78","128,031,797.06","70,043,195.13","18,116,578.81","24,597,673.88","30,833,850.64","7,685,389.67","10,603,960.40","69,543,971.62","40,026,464.02","174,582,613.51","98,723,553.16","70,730,287.63","85,316,269.53","417,703,953.28","436,878,838.73"
应付票据,"327,868,111.69","348,200,020.53","329,866,967.41","324,185,934.03","288,706,260.33","307,323,644.80","435,574,559.10","512,973,703.02","1,197,805,486.16","1,126,987,577.34","517,285,142.58","634,452,951.00","718,637,911.87","788,300,317.30","958,820,346.00","935,654,356.20","1,082,342,330.57","1,327,270,117.01","1,198,515,606.83","1,105,983,300.00","1,203,321,332.63","1,056,228,104.54","819,803,303.67","778,416,241.75","871,006,568.83","931,253,350.66","612,485,866.16","873,503,225.50","797,827,916.39","599,607,079.86","637,294,630.04","689,199,155.53","710,302,206.44","618,531,433.68","625,974,451.60","355,576,200.00","387,817,400.00","499,732,713.84","370,348,600.00","521,926,999.90","527,591,451.50","526,568,717.56","443,757,467.56","390,015,500.00","170,325,500.00","9,850,000.00",,"368,432,070.00",
应收账款,"280,637,729.04","309,703,185.66","290,329,361.72","277,406,859.01","292,668,248.32","213,328,632.08","252,517,312.48","229,524,649.76","159,831,276.22","332,949,178.25","325,225,530.12","210,325,108.65","298,536,632.98","327,562,151.30","406,049,561.95","364,903,985.07","326,044,720.76","413,189,590.97","426,235,914.06","415,308,513.56","445,236,030.69","359,416,303.60","401,808,191.67","413,254,318.24","349,244,025.40","355,536,077.94","433,328,848.57","319,077,382.79","276,693,267.80","335,603,362.61","406,400,320.49","321,641,596.50","239,567,381.50","307,602,865.95","352,014,379.24","319,610,357.25","306,032,036.82","300,774,179.15","326,665,479.78","294,169,338.21","318,244,083.56","244,846,190.37","346,030,773.59","375,554,759.73","372,878,583.73","273,785,710.63","403,165,197.25","391,634,057.28","415,429,019.04"
应付账款,"296,996,068.10","282,066,504.94","277,715,418.96","398,641,432.29","387,710,140.65","365,550,549.05","329,106,777.70","318,841,096.86","338,164,456.41","333,452,007.54","387,904,254.99","302,621,832.88","255,066,542.20","465,409,439.84","442,201,769.80","419,235,431.21","284,226,289.94","320,080,191.04","306,563,146.98","384,591,684.48","355,348,435.09","332,560,997.79","357,576,831.94","362,281,548.87","379,047,699.38","309,361,482.04","340,391,424.06","303,107,707.38","233,954,534.71","331,869,868.31","381,936,663.02","308,234,327.12","318,472,458.69","301,579,626.77","357,601,991.80","345,390,141.97","320,103,592.11","341,033,384.91","356,769,291.49","327,742,502.47","261,298,382.71","307,247,677.43","365,686,596.66","447,865,674.71","428,700,157.32","376,384,007.16",,"393,392,571.11",
预付款项,"699,402,013.44","752,454,864.13","527,018,840.92","600,578,666.30","497,678,961.80","630,135,522.87","582,007,223.04","435,804,236.44","389,229,630.70","450,517,789.19","293,304,920.48","561,176,780.74","525,867,135.71","679,430,610.51","635,559,241.43","750,331,045.01","883,463,786.93","851,835,430.01","836,998,499.47","897,272,335.40","1,043,718,078.54","1,348,966,241.03","1,411,957,915.25","1,010,877,978.74","1,186,783,995.00","1,042,032,259.00","1,166,110,765.76","1,105,881,210.13","932,686,387.86","1,062,801,091.58","1,196,408,999.92","1,126,565,410.16","1,252,457,896.31","1,148,629,534.25","893,958,451.88","723,899,910.64","750,691,454.94","933,816,166.36","815,220,127.46","792,318,255.04","750,445,435.00","857,128,349.89","684,390,157.83","726,843,131.59","513,585,388.81","295,623,160.59","277,666,792.88","663,210,247.24","569,888,241.10"
预收款项,"300,527,412.26","363,673,453.03","383,403,739.57","241,818,575.77","260,383,741.74","271,424,511.15","281,995,140.02","238,839,925.98","231,585,390.76","199,750,796.08","215,557,128.02","399,241,958.94","172,578,587.87","261,182,144.94","298,574,985.59","309,429,483.39","380,171,673.12","262,664,143.48","329,868,419.13","550,254,127.93","569,021,300.91","924,398,132.37","1,071,155,203.61","455,593,061.44","588,500,527.47","824,802,988.70","978,750,652.59","701,172,974.00","784,298,873.92","857,230,144.87","712,338,218.51","652,314,302.59","871,114,696.17","883,176,419.97","723,655,185.69","508,268,931.86","557,716,543.52","551,339,597.10","699,953,789.63","490,457,051.08","425,055,299.91","350,107,035.34","380,950,161.24","534,903,247.07","353,488,852.33","337,110,606.46","271,281,003.13","648,047,699.45","593,897,138.77"
其他应收款,"297,635,974.29","285,120,142.93","364,360,601.25","307,182,733.42","387,168,187.44","377,433,918.21","304,815,482.22","412,154,067.89","446,973,806.25","332,177,486.63","445,951,378.90","301,214,816.14","344,077,306.88","346,857,136.00","252,150,865.72","255,121,025.78","235,135,860.37","271,302,485.87","213,220,871.52","163,494,260.33","128,813,143.63","154,418,397.02","172,805,480.41","211,803,401.70","266,018,570.15","164,664,505.24","182,621,928.11","114,790,747.59","154,728,335.16","165,721,773.76","176,319,869.39","133,063,040.13","127,978,307.72","138,868,385.68","118,849,998.56","74,597,187.92","71,641,631.49","91,895,851.75","70,851,189.00","153,242,241.00","150,446,169.26","152,427,322.92","182,238,310.60","68,739,328.66","77,005,979.06","47,939,454.03","66,995,850.78","75,565,813.04","65,010,032.64"
应付职工薪酬,"60,595,703.70","85,202,003.28","84,412,502.56","86,866,394.94","66,964,160.77","60,708,191.01","52,208,903.71","60,436,736.16","36,706,128.51","58,377,696.65","48,594,682.32","66,141,089.14","50,128,559.98","50,988,603.68","32,955,791.02","46,394,564.79","32,686,869.67","32,228,163.07","31,723,563.80","40,613,655.75","33,729,927.98","30,364,600.88","26,238,841.17","34,212,295.48","18,655,240.33","15,994,961.79","16,569,855.33","31,160,540.10","11,192,311.69","12,308,121.94","13,044,279.35","40,388,374.90","14,028,120.16","17,007,529.55","16,719,698.73","62,088,255.73","23,316,329.61","24,827,381.92","25,560,484.79","70,540,254.03","27,810,381.08","17,268,802.64","19,406,267.10","65,516,424.65","27,976,220.80","20,727,923.65","22,792,333.62","72,721,180.18","29,388,227.19"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,544,159.14","12,283,726.20","1,433,087.34","13,687,553.42","15,187,798.47","15,920,395.75","13,520,438.04","24,583,537.14","19,477,052.49","32,682,998.70","25,729,547.50","28,726,815.67","28,321,008.07","18,421,711.98","20,558,149.44","37,759,366.22","8,057,416.10","15,668,840.52","-11,538,291.54","24,137,749.34","5,618,763.82","9,791,971.67","-10,518,248.73","40,698,988.07","11,086,132.15","19,042,484.18","14,566,137.55","16,290,828.13","-6,058,258.15","-7,996,462.52","14,625,588.68","17,942,960.53","-4,032,926.43","16,855,068.08","11,421,957.76","40,028,717.05","22,504,022.10","30,950,275.05","29,361,585.64","41,730,878.12","32,924,678.27","38,356,869.19","21,654,151.26","23,100,189.87","22,077,231.15","21,597,996.67","27,055,968.89","44,881,962.82","32,523,819.85"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,"1,246,666.67","1,246,666.67","1,371,791.67","1,371,791.67","375,833.33","375,833.33","333,153.33","333,153.33","302,866.67",,,,,,,,,,,,"706,790.70",,,
应付利息,,,,,,,,,,,,"1,459,830.71","1,344,330.71","2,106,876.21","1,325,509.71","4,291,522.96","2,812,583.33","3,101,944.45","3,101,944.45","2,238,951.55",,"2,076,464.69","1,775,936.49","1,853,552.96",,"1,779,861.10","2,138,761.80","2,661,533.16","2,504,791.00","2,122,976.41","1,476,656.32","2,008,752.11","1,515,980.40","2,395,980.00","532,555.56","636,678.30","357,845.25","242,838.75","182,881.25","354,417.44","194,191.25","451,411.60","308,872.87","375,696.06","306,991.67","1,269,471.29","130,379.17","139,734.11","138,233.33"
应收股利,,,,,,,,,,,,"2,393,847.81","1,993,847.81","2,393,847.81","2,393,847.81","2,804,487.81","2,804,487.81","2,947,058.55","2,947,058.55","2,393,847.81","2,393,847.81","2,775,278.44","2,393,847.81","2,393,847.81","2,393,847.81",,"696,540.00","696,540.00","696,540.00","696,540.00","696,540.00","696,540.00","696,540.00","696,540.00","696,540.00","3,865,994.65","3,865,994.65","3,865,994.65","3,073,630.99","3,073,630.99","3,073,630.99","5,073,630.99","3,881,267.33","3,881,267.33","2,281,267.33","2,281,267.33","1,488,903.67","1,488,903.67","1,488,903.67"
