科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"35,837,130.47","49,225,972.51","28,924,758.23","41,168,634.48","55,492,285.62","23,683,523.20","37,984,843.92","54,394,426.74","71,362,020.41","28,843,270.08","49,451,684.30","70,439,987.65","96,092,684.78","40,065,316.24","67,270,124.89","98,904,106.43","129,251,483.01","40,103,801.04","71,103,550.59","108,534,104.51","143,591,255.37","47,541,512.69","87,912,932.84","132,190,899.79","175,858,408.92","52,384,378.48","95,866,680.65","142,328,509.70","192,452,314.41","58,670,157.25","109,784,360.01","163,450,666.43","219,381,002.03","69,725,690.87","127,614,940.83","192,128,054.56","253,848,428.92","77,462,616.08"
取得借款收到的现金,"60,000,000.00","70,000,000.00","52,000,000.00","79,000,000.00","94,000,000.00","5,000,000.00","10,000,000.00","10,000,000.00","40,000,000.00","10,000,000.00","15,000,000.00","35,000,000.00","65,000,000.00","8,000,000.00","23,000,000.00","23,000,000.00","83,100,000.00",,"30,000,000.00","60,000,000.00","60,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,"70,000,000.00","80,000,000.00","100,000,000.00","50,000,000.00","110,000,000.00","170,000,000.00","213,000,000.00","40,000,000.00","260,000,000.00","300,000,000.00","360,600,000.00","30,000,000.00"
支付的各项税费,"45,379,039.06","53,547,909.01","31,784,227.78","44,124,587.98","56,939,232.87","8,035,968.82","21,711,799.44","36,421,635.59","57,044,564.86","19,438,536.47","31,626,795.47","52,229,320.82","94,390,154.90","27,383,843.73","37,421,080.95","45,255,700.31","97,158,603.92","9,095,132.01","16,295,424.65","37,197,706.32","65,349,841.17","24,346,158.70","37,834,646.97","64,293,904.12","91,150,171.79","21,347,143.16","35,848,522.32","60,150,017.81","103,893,589.98","35,533,725.37","49,180,921.39","76,686,977.87","122,255,957.21","28,499,140.75","47,657,239.79","82,957,490.82","117,457,765.68","43,023,150.84"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"54,812,023.55","75,841,234.06","42,264,925.11","66,129,065.25","91,125,022.65","24,847,169.28","49,867,780.33","77,315,458.47","102,318,821.51","28,333,305.75","50,266,555.96","97,376,146.95","120,941,077.31","40,425,232.69","84,367,414.83","117,434,515.66","148,689,022.98","53,458,253.26","77,205,710.19","148,549,344.91","144,623,229.73","64,446,996.62","93,850,853.74","137,367,120.59","166,889,313.91","66,751,773.81","119,970,192.57","189,213,173.71","201,106,530.97","74,749,865.41","150,596,825.42","220,250,124.56","241,213,494.88","90,628,465.18","195,446,255.95","265,552,552.05","298,689,783.26","69,782,619.25"
筹资活动现金流入小计,"60,000,000.00","70,000,000.00","52,000,000.00","79,000,000.00","94,000,000.00","615,100,000.00","620,100,000.00","620,100,000.00","651,120,000.00","10,000,000.00","15,319,100.00","35,319,100.00","65,319,100.00","8,000,000.00","23,000,000.00","23,000,000.00","83,100,000.00","10,000.00","30,010,000.00","60,010,000.00","60,010,000.00","30,000,000.00","31,240,000.00","31,240,000.00","31,240,000.00","1,500,000.00","71,500,000.00","81,500,000.00","101,320,000.00","50,000,000.00","110,000,000.00","170,000,000.00","325,144,940.00","43,600,000.00","263,600,000.00","303,600,000.00","361,200,000.00","30,000,000.00"
经营活动现金流出小计,"421,202,235.72","485,171,560.76","223,638,615.76","387,892,864.43","571,252,679.81","131,022,889.85","263,904,314.78","405,990,518.37","591,823,171.44","188,331,078.95","363,536,660.61","605,137,691.74","924,643,118.30","291,442,624.04","566,119,531.08","835,303,471.93","1,169,139,661.00","252,869,291.66","501,280,848.57","776,260,853.87","1,122,877,002.56","339,153,588.96","601,865,158.17","983,991,051.03","1,360,893,010.46","379,552,828.54","708,718,765.50","1,076,740,982.72","1,550,203,644.75","411,914,182.95","770,904,884.09","1,224,587,804.37","1,816,395,211.39","423,201,543.16","993,348,724.29","1,600,295,853.69","2,213,591,112.58","641,992,953.53"
偿还债务支付的现金,"70,000,000.00","55,000,000.00","45,000,000.00","70,000,000.00","85,000,000.00","7,000,000.00","79,000,000.00","79,000,000.00","79,000,000.00",,"5,000,000.00","5,500,000.00","35,500,000.00","10,500,000.00","10,500,000.00","31,000,000.00","61,000,000.00","16,600,000.00","31,600,000.00","61,600,000.00","92,100,000.00",,"24,500,000.00","54,500,000.00","84,500,000.00","5,000,000.00","5,000,000.00","5,000,000.00","35,000,000.00","20,000,000.00","50,000,000.00","50,000,000.00","120,000,000.00","50,000,000.00","60,000,000.00","123,000,000.00","233,000,000.00",
经营活动产生的现金流量净额,"60,381,404.97","62,757,446.88","-28,872,444.75","-43,568,585.35","60,774,787.66","-29,269,312.82","-49,793,019.89","-40,295,590.08","31,310,283.21","-63,980,054.66","-64,907,411.34","-90,679,994.40","98,191,715.51","-52,634,217.22","-114,255,213.07","-130,764,391.49","71,047,026.79","-50,286,748.22","-65,729,158.25","-13,457,259.41","104,549,936.61","-149,067,299.94","-155,117,087.64","-128,599,128.61","6,955,063.15","-99,093,968.73","-147,394,007.07","-154,617,163.92","35,112,494.50","-84,375,084.72","-51,787,780.21","-36,532,876.96","61,320,512.70","-82,945,368.11","-155,978,283.46","-144,263,947.96","87,378,442.43","-77,062,316.20"
分配股利、利润或偿还利息支付的现金,"24,980,066.07","29,594,019.34","50,644,026.33","51,873,741.14","52,748,430.64","971,572.23","55,329,301.60","57,082,486.87","57,519,866.03","597,072.21","27,364,140.54","28,161,389.01","29,468,082.70","1,166,226.06","39,061,608.26","42,823,549.72","44,205,415.02","1,227,038.26","34,769,128.76","43,849,050.76","44,636,055.56","1,140,065.00","3,826,807.16","17,677,694.48","17,729,251.15","22,003.33","33,972,953.32","34,979,003.32","36,203,380.04","782,213.23","13,948,781.00","15,805,326.28","17,698,827.22","1,759,694.00","38,726,427.32","43,474,906.51","49,516,917.70","3,767,945.84"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,"9,477,434.45",,,"604,982.66","725,979.19",,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,,,"7,428,725.14","7,428,725.14","7,428,725.14","5,475,346.14",,,,,,,"6,565,429.42","6,565,429.42",,,,"516,185.52",,,,,,,,,"600,000.00","1,580,000.00","2,480,000.00",,,"300,000.00","900,000.00","8,900,000.00",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,583.12",
筹资活动现金流出小计,"94,980,066.07","84,594,019.34","95,644,026.33","121,873,741.14","137,748,430.64","15,400,297.37","141,758,026.74","143,511,212.01","141,995,212.17","597,072.21","32,364,140.54","33,661,389.01","64,968,082.70","11,666,226.06","49,561,608.26","80,388,979.14","111,770,844.44","17,827,038.26","66,369,128.76","105,449,050.76","137,252,241.08","1,140,065.00","28,326,807.16","72,177,694.48","102,229,251.15","5,022,003.33","38,972,953.32","39,979,003.32","71,203,380.04","21,382,213.23","65,528,781.00","68,285,326.28","137,698,827.22","51,759,694.00","99,026,427.32","167,374,906.51","291,416,917.70","3,767,945.84"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"1,900.00","1,900.00","61,550.00",,,,"86,130.00",,"2,066,390.15","2,067,810.15","2,019.62",,"-9,547.86","7,402.29","119,862.31","1,530,140.00","1,530,140.00","1,573,640.00","1,500,140.00","15,000.00","15,000.00","19,220.00","451,346.37",,,,"28,085.85","191,842.74","200,874.20","200,874.20","2,489,063.60","1,946,727.00","3,426,087.00","3,624,292.94","3,514,941.26","35,000.00"
筹资活动产生的现金流量净额,"-34,980,066.07","-14,594,019.34","-43,644,026.33","-42,873,741.14","-43,748,430.64","599,699,702.63","478,341,973.26","476,588,787.99","509,124,787.83","9,402,927.79","-17,045,040.54","1,657,710.99","351,017.30","-3,666,226.06","-26,561,608.26","-57,388,979.14","-28,670,844.44","-17,817,038.26","-36,359,128.76","-45,439,050.76","-77,242,241.08","28,859,935.00","2,913,192.84","-40,937,694.48","-70,989,251.15","-3,522,003.33","32,527,046.68","41,520,996.68","30,116,619.96","28,617,786.77","44,471,219.00","101,714,673.72","187,446,112.78","-8,159,694.00","164,573,572.68","136,225,093.49","69,783,082.30","26,232,054.16"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,"-11,481,864.25","10,142,094.45","10,142,094.45","10,142,094.45",,,,,,"2,322,072.21","3,322,072.21","3,322,072.21",,,"-137,938.25","-137,938.25","521,973.62",,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,181.89",
收到其他与投资活动有关的现金,"5,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,595,692.29"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"5,000,000.00",,"1,900.00","1,900.00","61,550.00",,,,"86,130.00",,"2,066,390.15","2,067,810.15","2,019.62",,"-9,547.86","7,402.29","-11,362,001.94","11,672,234.45","11,672,234.45","11,715,734.45","10,977,574.45","15,000.00","15,000.00","624,202.66","1,177,325.56","2,322,072.21","3,322,072.21","3,322,072.21","28,085.85","191,842.74","62,935.95","62,935.95","3,011,037.22","1,946,727.00","3,426,087.00","3,624,292.94","3,527,524.38","19,630,692.29"
五、现金及现金等价物净增加额,"22,370,892.26","37,953,653.34","-74,636,072.38","-92,306,764.55","7,654,121.64","566,993,952.99","422,735,201.79","410,848,829.64","456,865,280.77","-62,717,038.83","-100,977,750.39","-153,212,835.43","6,553,760.81","-65,783,206.18","-172,076,458.62","-235,189,803.84","-24,113,274.03","-71,893,495.65","-140,208,592.84","-126,877,687.18","-59,153,258.08","-159,495,951.20","-227,810,764.03","-283,491,494.25","-196,482,958.44","-109,779,856.52","-162,133,469.02","-206,677,425.61","-94,199,363.79","-70,862,714.83","-44,651,697.73","-52,784,256.31","101,940,699.52","-173,216,716.03","-111,201,338.98","-160,645,101.04","-52,210,325.70","-77,333,985.87"
购建固定资产、无形资产和其他长期资产支付的现金,"7,757,656.64","10,209,774.20","2,121,501.30","5,866,338.06","8,413,785.38","3,436,436.82","5,813,751.58","25,444,368.27","83,492,920.27","8,139,911.96","21,091,688.66","66,258,362.17","91,990,991.62","9,482,762.90","24,684,660.01","47,043,835.50","55,127,454.44","14,945,758.10","49,276,354.76","79,180,925.94","97,438,528.06","17,701,686.88","28,069,969.85","50,727,071.37","69,774,293.55","9,485,956.67","16,788,580.84","30,653,330.58","85,477,866.55","15,297,259.62","22,487,683.10","31,540,069.65","41,315,517.21","17,481,700.92","50,708,714.62","83,716,538.93","119,842,285.34","27,591,416.12"
期初现金及现金等价物余额,"99,787,145.14","122,158,037.42","160,111,690.76","160,111,690.77","160,111,690.76","167,765,812.40","167,765,812.40","167,765,812.40","167,765,812.40","624,631,093.17","624,631,093.17","624,631,093.17","624,631,093.17","631,184,853.98","631,184,853.98","631,184,853.98","631,184,853.98","607,071,579.95","607,071,579.95","607,071,579.95","607,071,579.95","547,918,321.87","547,918,321.87","547,918,321.87","547,918,321.87","351,435,363.43","351,435,363.43","351,435,363.43","351,435,363.43","257,235,999.64","257,235,999.64","257,235,999.64","257,235,999.64","359,176,699.16","359,176,699.16","359,176,699.16","359,176,699.16","306,966,373.46"
投资支付的现金,"272,790.00",,,,"1,020,000.00",,,,,,,,,,"6,565,429.42",,,"516,185.52","516,185.52","516,185.52",,"29,700,000.00","25,950,000.00",,,,"33,800,000.00","33,000,000.00","20,000.00",,"10,000,000.00","81,578,530.00","103,712,850.00","66,576,680.00","66,896,000.00","66,896,000.00","66,896,000.00","18,543,000.00"
期末现金及现金等价物余额,"122,158,037.40","160,111,690.76","85,475,618.38","67,804,926.22","167,765,812.40","734,759,765.39","590,501,014.19","578,614,642.04","624,631,093.17","561,914,054.34","523,653,342.78","471,418,257.74","631,184,853.98","565,401,647.80","459,108,395.36","395,995,050.14","607,071,579.95","535,178,084.30","466,862,987.11","480,193,892.77","547,918,321.87","388,422,370.67","320,107,557.84","264,426,827.62","351,435,363.43","241,655,506.91","189,301,894.41","144,757,937.82","257,235,999.64","186,373,284.81","212,584,301.91","204,451,743.33","359,176,699.16","185,959,983.13","247,975,360.18","198,531,598.12","306,966,373.46","229,632,387.59"
