科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"438,681,666.67","927,994,089.65","1,277,160,146.60","1,723,096,572.14","473,933,768.53","940,355,671.95","1,211,707,794.54","1,428,849,902.27","266,844,156.64","560,626,752.44","855,143,891.62","1,234,326,586.49","474,798,218.53","1,027,149,806.70","1,436,676,256.98","1,949,338,911.41","549,325,850.99","1,131,592,038.21","1,598,888,603.77","2,053,566,646.90","515,062,570.31","1,049,754,787.86","1,428,621,251.23","1,914,395,174.33","450,694,206.43","976,331,346.71","1,411,876,174.45","1,836,935,573.24","518,330,809.86","1,070,371,843.93","1,603,147,522.28","2,163,887,121.96","519,888,168.28","1,257,509,080.47","1,838,138,300.33","2,537,757,244.85","583,318,829.82","1,305,219,357.21","2,055,682,059.93","3,285,369,251.10","857,170,404.00","1,871,882,933.26","2,878,489,536.63","4,063,850,376.07","926,391,960.45","1,929,976,990.57","2,945,433,448.61","4,137,649,981.51","1,043,097,271.43"
二、营业利润,"19,558,319.62","48,511,169.42","58,303,115.84","58,750,654.97","10,936,877.39","36,198,215.02","40,427,170.84","638,093.49","5,416,698.70","6,641,631.24","8,325,954.04","2,949,214.47","5,561,688.18","28,159,868.53","33,479,577.95","49,054,821.15","12,409,048.22","27,790,347.16","32,777,683.74","153,380.97","-36,579,130.76","-37,563,303.32","-52,395,952.91","-72,580,553.93","-16,096,864.52","-30,782,400.48","-54,574,074.11","-69,383,923.75","7,314,740.62","9,734,399.71","18,150,846.65","20,724,210.00","13,555,420.44","49,317,569.18","82,433,273.38","125,176,084.74","4,106,928.25","22,594,685.88","60,205,891.37","159,227,585.94","19,532,108.55","73,150,043.90","123,584,119.27","176,137,053.15","13,671,712.35","30,406,731.93","35,370,661.35","-419,373,732.57","-16,899,037.21"
减:营业成本,"394,914,397.38","827,368,219.74","1,139,945,134.23","1,544,743,978.92","426,672,165.41","836,948,267.95","1,083,095,358.35","1,287,980,833.04","257,100,201.97","523,236,987.76","785,758,740.52","1,110,726,189.60","435,377,062.91","926,597,818.39","1,304,346,259.29","1,755,088,557.48","491,882,131.69","997,309,544.18","1,410,614,679.21","1,846,144,653.07","494,080,542.55","983,732,238.32","1,340,863,967.02","1,789,717,693.91","415,753,929.06","899,285,341.81","1,301,810,219.86","1,686,322,876.86","468,857,292.95","945,807,430.32","1,399,305,636.16","1,860,891,716.50","421,357,213.85","1,010,350,690.53","1,465,975,546.08","2,004,599,159.49","487,288,397.54","1,066,777,364.07","1,681,761,816.16","2,631,603,088.03","714,790,358.23","1,544,481,919.14","2,370,859,192.18","3,321,748,654.43","790,531,777.69","1,636,119,010.22","2,501,830,793.21","3,503,700,770.27","912,845,730.87"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"605,242.78","1,882,663.37","2,776,352.73","5,904,069.20","1,613,084.89","3,989,805.26","4,717,569.15","3,756,225.46","187,220.56","946,480.18","2,102,851.73","2,478,635.71","462,449.38","1,477,190.95","2,286,071.64","2,790,639.62","529,229.10","1,686,531.04","3,707,800.88","4,154,187.99","725,906.91","1,612,842.32","2,422,983.25","3,773,561.10","996,005.66","3,289,681.27","4,207,124.55","5,401,774.82","1,072,773.39","2,751,650.01","4,513,608.72","6,863,558.66","828,896.26","4,281,797.83","7,167,868.34","16,120,618.10","197,034.48","1,155,287.15","2,252,692.78","11,889,400.08","6,370,252.64","10,487,124.46","17,030,447.77","22,630,169.25","2,767,534.81","9,026,234.81","14,617,300.97","22,212,970.50","5,404,275.62"
营业外收入,"2,450,000.00","2,503,159.41","2,521,159.41","3,239,057.74","2,358,500.00","2,358,500.00","2,389,000.00","5,720,810.14","286,000.00","3,446,000.00","5,196,000.00","5,552,000.00","698,341.31","809,632.00","838,777.00","1,497,069.10","5,120,156.73","5,729,156.73","6,234,320.73","6,653,399.40","853,250.00","1,937,000.00","2,402,005.00","3,030,691.67","906,300.00","1,366,300.00","1,555,154.62","9,926,409.73","53,707.75","581,006.96","661,785.17","6,055,856.54","649,019.06","3,327,684.47","5,937,546.77","8,141,351.30","895,929.22","17,169,736.41","19,329,905.10","20,478,831.53","7,043,391.51","144,044.38","393,366.58","848,307.83","58,293.02","152,783.55","258,996.16","220,106.34","49,175.60"
销售费用,"6,234,052.34","12,511,669.80","16,749,013.74","25,241,911.00","7,606,892.18","14,183,727.48","18,897,303.18","24,704,957.92","5,192,827.15","11,469,440.91","17,474,843.78","24,507,319.25","8,212,374.51","18,939,478.96","24,772,173.48","32,822,604.11","9,555,216.78","18,414,678.08","26,591,479.53","34,827,507.97","8,982,493.38","19,009,380.93","27,221,443.97","35,922,396.81","8,626,197.20","19,828,218.59","32,974,732.45","47,267,200.75","10,992,431.65","35,896,694.59","55,153,722.95","94,173,540.20","25,853,731.70","61,471,321.99","88,570,745.48","124,934,631.57","29,990,813.95","70,028,475.16","103,339,719.74","160,368,924.44","49,330,490.83","103,177,688.22","153,911,236.28","236,500,210.71","52,683,889.74","101,583,439.07","149,229,220.83","214,007,830.72","54,714,007.29"
减:营业外支出,"871,487.64","1,846,909.92","2,539,127.48","100,900.00",,"500,002.53","500,002.53","504,751.16",,,,,,"200,232.50","202,022.50","372,022.50",750.00,750.00,750.00,"1,080.00","15,062.00","16,692.00","16,673.07","16,673.07","21,352.95","22,752.95","23,452.95","108,077.69","13,163.55","19,068.52","645,811.66","1,357,718.36","9,247.29","22,563.52","2,064,561.71","2,146,233.99","186,599.21","330,961.02","1,830,197.71","1,966,738.11","340,724.00","788,891.84","1,048,826.33","1,490,021.41","169,262.97","425,012.44","644,709.43","779,516.04","38,920.91"
管理费用,"6,944,552.57","13,969,526.53","24,048,011.26","30,709,270.93","8,950,614.18","16,235,009.82","23,920,921.23","32,724,548.40","10,816,493.55","21,220,628.53","35,868,596.45","48,728,534.88","11,227,131.36","24,789,767.86","38,417,726.70","58,925,452.18","16,716,438.40","48,254,266.50","73,239,700.23","95,861,873.42","24,421,953.82","45,147,922.11","63,986,744.95","93,616,854.58","21,277,529.10","47,186,348.24","71,824,987.69","94,972,292.48","22,738,138.22","49,921,597.33","76,282,020.36","115,600,245.99","36,314,373.86","78,068,683.51","121,509,831.49","166,144,747.47","41,678,512.82","98,396,859.87","148,709,344.80","210,475,481.19","52,333,473.19","111,855,323.57","168,500,097.43","234,058,138.33","55,233,472.01","109,768,426.86","74,662,239.05","103,629,100.43","26,497,605.64"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,"2,022.50",,,,"1,080.00",,"16,692.00",,"16,673.07",,,,"108,077.69",,,,"570,324.35",,"14,878.94",,"44,214.50",,"4,375.39",,"32,945.82",,"-624,436.72",,,,,,,
