科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"435,466,031.91","313,808,431.51","291,307,212.85","336,858,487.02","249,617,799.25","221,442,096.06","300,339,030.53","350,471,676.82","344,334,569.71","295,565,925.94","264,260,113.14","409,430,229.62","316,304,955.99","378,826,171.78","341,325,871.07","468,235,791.03","401,673,352.28","472,788,572.96","474,820,228.55","463,817,955.64","443,610,027.29","642,859,900.29","406,477,310.50","498,624,324.95","516,031,757.03","449,854,079.14","456,360,405.00","622,219,863.56","441,555,031.75","531,649,161.25","518,276,898.34","456,072,666.28","525,229,921.24","386,554,952.05","857,457,068.67","616,701,735.01","729,156,128.17","594,118,571.03","1,329,745,768.68","847,563,904.69","694,732,309.75","668,259,905.30","670,828,439.63","769,682,469.38","782,503,976.43"
短期借款,"851,392,479.95","883,200,000.00","886,200,000.00","781,821,740.00","725,550,334.00","710,226,459.00","774,652,305.00","716,280,295.00","678,047,992.00","606,848,192.00","590,914,952.00","595,726,560.00","568,008,016.00","577,706,152.00","649,040,816.00","695,177,792.00","946,726,136.00","1,099,843,728.00","1,038,662,400.00","1,071,510,492.00","1,120,088,898.10","1,120,986,338.02","971,900,077.86","1,037,428,271.65","1,166,750,868.83","1,135,962,184.00","1,121,950,664.69","1,188,069,845.85","1,232,771,737.00","1,201,619,656.00","1,265,862,654.48","1,322,582,105.07","1,418,804,643.03","1,441,119,455.80","1,401,861,300.00","1,028,100,000.00","1,083,716,676.00","1,008,145,736.00","1,087,280,477.84","1,086,000,000.00","1,061,000,000.00","796,000,000.00","834,000,000.00","731,130,149.20","680,049,920.60"
交易性金融资产,"3,754,601.66","4,914,362.52","7,125,441.63",,"1,000,000.00","857,593.49","728,024.76","722,515.39","1,148,148.85","1,227,537.93","3,405,733.86","7,455,527.02","7,358,064.87","6,540,821.52","8,215,809.34","12,332,647.63","14,819,940.21","13,791,195.98","11,457,532.67","10,676,729.33","11,733,005.46","11,978,354.15","12,162,082.68","12,027,873.86","7,608,162.49","7,561,101.86","6,398,474.03","6,085,829.12","5,544,693.05","26,807,566.95","24,883,472.81","1,847,803.55","1,007,397.82","1,132,295.66","774,548.15","1,092,923.81","2,451,950.61","834,439.01","822,168.15","813,076.70","820,311.42","811,088.75","847,880.74","836,824.38","778,616.70"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,143,000.00","12,785,000.00",,,,,,,,
应收票据,"8,005,928.50","9,302,253.55","11,164,037.19","18,680,765.94","15,895,761.26","12,098,047.47","13,857,752.89","21,695,808.52","15,268,505.57","29,031,360.97","15,345,060.61","15,747,841.76","6,783,082.72","10,682,279.48","9,446,854.88","14,830,797.27","13,703,540.18","17,071,408.44","21,883,731.98","30,489,619.81","32,311,252.58","30,459,863.86","21,575,424.85","30,244,392.67","28,077,327.64","26,177,696.10","9,142,151.06","11,715,647.50","20,339,603.35","22,704,363.33","14,518,823.93","10,736,707.58","13,377,322.90","18,899,051.37","26,132,258.76","38,424,478.31","32,265,570.92","42,654,972.42","61,059,046.79","111,294,746.17","94,091,732.18","149,834,948.24","181,229,401.32","228,637,817.57","113,704,593.73"
应付票据,"136,617,230.53","88,077,211.71","88,617,701.18","39,000,000.00","91,000,000.00","132,100,000.00","93,700,000.00","108,000,000.00","112,200,000.00","134,200,000.00","130,000,000.00","75,000,000.00","75,000,000.00","80,000,000.00","120,000,000.00","30,000,000.00","63,700,000.00","78,252,000.00","30,042,000.00","55,500,000.00","79,000,000.00","109,300,000.00","114,600,000.00","62,000,000.00","84,500,000.00","62,500,000.00","60,000,000.00","52,446,776.12","79,819,337.72","66,048,503.59","51,940,789.73","83,380,543.94","67,752,578.46","60,946,882.26","41,600,621.50","14,900,479.56","31,798,810.06","18,497,366.22","17,208,219.72","3,069,232.30","3,942,611.45","3,352,194.65","919,755.00","2,000.00","2,000.00"
应收账款,"257,158,655.08","276,397,457.05","291,278,463.29","244,330,373.00","270,708,714.39","295,042,276.90","248,743,367.88","185,248,641.55","204,980,628.32","224,214,932.34","252,729,340.77","236,175,070.16","249,826,085.95","267,509,051.12","324,933,324.27","213,934,291.23","272,453,283.09","261,697,270.14","279,046,404.90","242,316,619.35","296,576,658.08","283,697,332.57","298,074,677.44","271,911,124.83","242,854,342.31","234,461,888.69","331,734,829.16","219,996,736.94","234,780,608.51","244,252,813.00","274,850,918.03","251,916,940.36","275,777,064.67","268,685,504.79","307,808,314.73","270,341,993.67","291,669,266.17","262,843,897.33","379,632,107.40","333,421,542.14","397,342,251.51","315,800,903.88","390,394,183.74","364,681,832.69","426,544,724.70"
应付账款,"145,298,438.49","147,542,647.31","140,236,542.23","129,014,554.85","136,807,237.18","193,352,911.78","138,304,951.82","155,930,221.59","153,539,407.16","184,448,133.42","204,898,421.91","188,546,310.32","120,206,005.29","188,171,815.83","201,877,656.40","262,839,610.13","233,437,861.02","249,633,748.85","258,820,160.13","346,546,161.80","334,939,523.17","416,511,179.76","400,804,878.57","374,485,163.26","346,162,377.12","359,685,027.44","744,932,427.87","596,117,754.87","508,278,418.24","485,623,171.47","533,299,252.44","467,582,367.97","358,365,503.77","357,824,648.83","380,879,115.03","402,506,056.10","378,539,827.44","358,331,438.23","299,761,564.22","399,266,892.26","383,093,029.38","373,804,130.29","271,512,780.13","290,148,943.32","273,305,294.89"
预付款项,"205,255,655.45","221,435,348.56","222,107,034.97","89,727,474.52","149,406,079.61","139,256,847.87","102,274,860.97","121,249,711.93","135,480,355.30","124,434,270.27","152,838,213.16","97,141,520.59","133,624,770.58","132,501,116.74","146,988,927.54","211,900,722.21","218,703,955.97","230,690,721.57","260,319,003.46","266,149,269.02","327,883,277.59","321,501,658.06","363,646,883.78","325,090,159.88","411,892,824.15","364,473,563.26","365,444,886.79","239,941,480.10","289,417,820.32","353,046,630.42","386,695,084.92","302,755,145.01","362,625,634.68","320,606,241.38","349,192,245.61","255,590,658.82","306,488,037.29","273,349,954.53","348,805,354.06","231,885,251.23","269,817,882.08","133,633,260.66","183,789,736.73","60,707,402.22","123,808,895.51"
预收款项,"15,950,952.43","37,834,105.12","38,223,526.14","120,439,264.19","130,501,480.92","131,331,156.63","92,091,696.41","48,336,573.53","64,177,823.95","31,589,695.54","52,329,907.24","78,120,574.75","102,513,960.17","113,563,201.30","131,807,310.87","432,133,231.89","486,493,740.82","506,309,975.72","563,303,094.59","468,251,976.70","595,352,649.71","878,740,645.27","1,105,193,670.78","1,016,553,496.86","1,091,950,297.03","830,994,470.62","341,103,313.91","428,889,939.66","427,170,789.36","324,618,768.71","234,851,847.12","284,689,079.65","233,138,485.60","287,599,114.80","298,120,402.47","289,992,869.23","453,543,753.93","679,703,719.29","542,152,655.74","292,989,895.05","250,415,565.33","209,737,143.46","179,774,682.03","232,793,425.14","376,007,501.55"
