科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"35,120,329.23","28,652,055.56","30,012,983.85","44,250,603.90","575,622,403.30","573,540,967.44","533,125,322.61","520,433,210.09","545,137,985.81","535,040,201.13","489,117,023.18","469,849,044.73","500,547,317.96","470,823,725.95","449,088,528.04","440,365,721.72","495,735,981.72","482,850,749.82","463,931,582.60","463,707,920.15","502,302,670.52","490,794,772.43","475,889,431.52","477,384,630.31","504,636,341.85","502,298,954.98","498,853,141.60","498,468,591.33","494,515,405.97","464,893,189.85","445,070,065.28","469,607,714.96","499,942,596.22","494,214,126.72","521,074,930.94","535,967,578.19"
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"5,430,000.00","128,000.00","734,000.00","1,078,500.00","1,720,200.00","240,000.00",,,"100,000.00","100,000.00","150,000.00","500,000.00","2,953,500.00","2,480,754.42","1,899,500.00","1,419,985.70","4,280,206.00","3,155,600.00","1,697,992.00","1,857,595.53","4,905,517.00","2,026,532.00","5,227,902.64","7,533,945.64","336,000.00","3,285,000.00","4,578,095.20","6,421,377.20","7,374,239.17","2,941,900.00","6,313,399.99","4,268,777.99","5,111,700.00","3,182,685.60","5,626,300.00","7,565,640.10"
应付票据,"7,790,300.00","4,347,289.00","1,787,364.56","4,698,099.38","15,640,486.79","13,010,907.78","9,221,022.37","10,205,967.24","8,697,838.79","7,478,184.13","9,250,111.60","13,651,935.77","14,280,783.74","12,882,598.99","8,588,674.20","12,038,891.39","25,590,517.72","17,142,610.56","11,841,371.15","14,155,430.87","12,004,392.53","8,303,425.78","10,289,400.99","8,115,538.45","10,435,716.34","12,274,015.79","6,936,622.03","8,451,674.02","11,304,769.07","10,025,092.67","3,835,439.28","4,579,773.38","3,695,583.57","3,357,152.52","2,170,680.88","6,129,418.82"
应收账款,"40,694,026.97","57,916,982.79","80,793,432.21","91,065,862.98","81,668,026.64","81,272,648.14","98,494,966.17","98,199,194.70","90,855,099.83","95,015,635.16","103,124,804.55","143,301,891.77","127,003,499.10","128,161,446.18","135,237,336.00","142,994,479.22","139,319,120.43","144,229,755.64","146,940,492.20","145,274,010.64","136,603,571.85","142,521,429.73","143,264,384.05","141,810,096.53","144,704,060.28","127,380,581.42","129,456,332.01","137,664,407.74","287,108,323.09","271,000,465.79","289,574,754.70","280,047,646.53","270,329,419.92","247,866,081.88","256,100,280.48","263,786,749.14"
应付账款,"11,525,922.24","9,573,307.52","8,716,754.69","14,247,297.10","17,621,790.32","14,837,557.33","16,458,612.12","14,694,783.72","12,427,975.05","11,191,828.17","15,729,967.79","40,329,203.80","47,687,836.51","44,743,742.01","50,740,729.52","54,305,849.93","49,930,902.95","48,057,384.77","48,823,235.96","48,335,952.37","45,158,368.49","46,325,886.77","44,971,220.18","47,762,539.96","45,478,984.85","36,164,264.61","39,219,188.92","35,596,816.62","60,016,134.82","42,956,180.43","53,507,268.45","53,697,618.25","58,638,109.22","39,223,452.55","44,143,602.95","51,732,708.58"
预付款项,"662,301.43","398,435.33","570,877.29","76,376.00","426,713.63","954,734.50","411,941.76","1,232,300.09","1,049,789.95","1,956,225.71","23,822,546.90","3,898,908.88","1,047,722.18","1,492,010.13","519,815.07","1,673,265.69","468,224.94","602,409.24","1,394,298.82","1,119,541.05","1,465,400.73","2,344,621.43","3,407,884.92","3,773,738.37","2,145,099.81","1,651,432.10","2,488,993.69","2,458,665.40","5,128,841.09","10,714,256.54","8,570,981.02","11,068,395.60","12,735,085.82","17,097,432.71","12,636,387.92","16,645,647.80"
预收款项,"4,084,948.00","4,283,280.07","5,849,679.07","5,104,254.00","3,732,964.00","3,505,000.00","3,061,697.00","4,018,725.00","3,207,510.62","3,229,080.62","1,738,456.00","3,730,286.00","2,665,729.38","2,866,284.38","3,343,828.38","3,029,661.38","3,318,464.38","4,576,998.76","5,940,338.76","4,829,403.00","5,364,265.03","5,413,846.58","5,710,181.38","6,974,140.41","7,420,285.41","6,948,954.39","6,783,445.53","5,611,495.91","6,053,411.50","5,062,431.52","5,779,417.15","5,578,704.34","11,774,782.54","12,146,599.56","8,930,444.79","8,654,576.42"
其他应收款,"6,359,945.01","2,792,296.05","5,452,300.52","5,478,911.33","2,720,195.05","3,947,001.32","5,192,305.66","6,519,036.45","3,606,801.70","5,671,184.82","8,095,373.92","14,168,725.49","4,855,566.93","10,044,834.88","12,817,391.53","14,511,386.21","7,369,579.53","9,705,699.44","11,688,095.20","9,266,329.20","7,030,397.46","10,487,201.37","9,926,876.76","10,008,330.13","5,557,682.68","9,686,719.91","10,996,359.25","11,686,398.22","12,296,277.92","19,299,448.64","17,053,919.17","18,893,778.71","10,534,149.41","20,845,220.47","15,499,185.53","17,670,155.98"
应付职工薪酬,"348,141.95","148,377.97","1,295,782.65","482,783.09","836,837.60","2,174,553.67","2,169,238.92","1,158,580.60","1,506,022.32","2,909,341.19","2,914,793.41","1,392,485.20","1,773,122.73","3,203,861.53","2,912,998.77","1,377,949.77","1,470,368.00","3,113,843.00","2,821,860.92","2,309,965.92","1,406,358.57","3,309,358.57","3,095,331.46","1,299,798.13","1,691,423.63","3,690,793.89","3,415,173.89","1,249,709.90","3,805,354.23","5,138,941.52","4,851,928.17","2,695,379.82","8,144,452.29","5,524,011.08","4,971,610.95","3,310,048.08"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
