科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"200,498,650.46","418,201,415.61","641,200,269.88","864,020,962.17","212,684,843.19","430,590,497.07","655,462,891.36","887,208,846.27","208,323,991.88","415,415,054.37","618,233,992.11","842,909,425.60","198,513,436.40","411,735,420.67","636,851,025.18","837,150,894.82","181,675,142.91","368,073,550.34","557,267,060.49","776,256,674.35","180,597,501.75","361,843,472.44","546,131,137.51","744,710,766.02","168,282,369.34","361,078,761.96","546,597,083.76","738,604,710.06","178,479,295.92","366,569,948.85","562,633,097.49","773,586,248.81","183,334,322.06","380,554,447.90","585,307,100.89","781,720,997.24","174,994,716.72","377,186,107.88","572,270,635.37","768,890,854.42","176,027,962.82","374,781,073.69","565,922,138.47","770,297,507.02","171,321,896.16","375,138,941.00","564,893,529.07","765,997,525.47","192,336,221.41"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"1,731,464.26","2,284,870.80","3,109,700.29","2,891,019.76","184,998.91","392,392.24","14,839,714.88","32,364,568.13","1,922,234.04","1,978,304.95","2,032,500.24","78,717,624.67","55,494.88","106,066.36","667,404.80","49,414,289.52","6,294,881.88","23,236,491.71","43,996,002.25","52,085,257.65","10,174,304.59","31,879,771.35","50,547,391.74","56,080,501.45","8,612,468.86","34,014,936.62","49,077,265.59","55,894,355.33","20,528,421.71","49,189,522.20","87,183,171.58","113,998,489.16","56,771,936.56","390,788,712.82","437,239,356.61","430,976,897.39","19,040,493.40","67,444,154.84","127,434,202.51","149,661,928.69","22,280,411.22","71,620,458.32","166,615,637.39","197,413,652.95","181,692,849.98","277,139,729.30","520,524,716.48","763,139,350.04","420,722,566.51"
投资活动现金流出小计,"17,902,543.59","35,131,451.79","43,789,612.28","48,512,043.27","16,260,789.17","16,260,789.17","16,280,189.17","34,771,369.17","257,627,786.00","271,717,028.00","287,130,089.00","298,575,441.33","35,220,097.00","65,316,103.10","276,864,095.77","546,895,738.74","26,996,100.00","36,731,463.00","36,745,963.00","37,612,029.77",,"7,102,170.00","7,105,670.00","7,144,470.00","4,500.00","10,920.00","23,420.00","76,520.00",,,"38,710.00","71,770.00","350,873,959.00","739,177,059.00","739,177,059.00","730,914,849.00",,"29,430.00","431,749.22","528,769.22","111,040.00","124,160.00","137,834,360.00","137,939,600.00","9,600.00","84,640.00","28,540.00","176,610.00","3,057,880.00"
经营活动现金流入小计,"202,230,114.72","420,486,286.41","644,309,970.17","866,911,981.93","212,869,842.10","430,982,889.31","670,302,606.24","919,573,414.40","210,246,225.92","417,393,359.32","620,266,492.35","921,627,050.27","198,568,931.28","411,841,487.03","637,518,429.98","886,565,184.34","187,970,024.79","391,310,042.05","601,263,062.74","828,341,932.00","190,771,806.34","393,723,243.79","596,678,529.25","800,791,267.47","176,894,838.20","395,093,698.58","595,674,349.35","794,499,065.39","199,007,717.63","415,759,471.05","649,816,269.07","887,584,737.97","240,106,258.62","771,343,160.72","1,022,546,457.50","1,212,697,894.63","194,035,210.12","444,630,262.72","699,704,837.88","918,552,783.11","198,308,374.04","446,401,532.01","732,537,775.86","967,711,159.97","353,014,746.14","652,278,670.30","1,085,418,245.55","1,529,136,875.51","613,058,787.92"
投资活动产生的现金流量净额,"-17,898,143.59","-35,125,399.29","-43,527,559.78","-48,430,090.77","-16,260,789.17","-16,260,789.17","-16,276,789.17","-34,730,019.17","-257,627,186.00","-271,716,428.00","-287,129,489.00","-298,536,891.33","-35,220,097.00","-65,313,653.10","-275,060,657.59","-545,092,300.56","-26,996,100.00","-36,731,463.00","-36,745,963.00","-37,574,079.77","2,570.00","-7,088,800.00","-7,035,356.05","-7,074,456.05","-4,500.00","-10,920.00","50,582.50","-1,557.50",760.00,760.00,"36,052.50","160,002,992.50","-350,873,959.00","-394,177,059.00","2,523,751.66","10,785,961.66","13,877,500.00","13,848,070.00","13,455,750.78","27,235,916.22","13,690,626.67","13,679,606.67","-110,150,681.73","-110,255,921.73","13,792,966.67","13,721,120.59","27,759,827.97","27,945,980.29","10,743,786.67"
购买商品、接受劳务支付的现金,"163,462,616.59","312,094,527.05","479,913,867.64","650,836,939.61","183,694,863.38","343,482,608.23","520,997,943.08","676,501,627.80","189,570,895.72","331,178,471.58","493,942,397.01","682,014,499.62","141,342,665.13","277,730,972.07","491,992,231.35","670,931,608.95","95,300,186.32","279,062,821.68","406,044,932.16","599,714,853.00","105,259,078.09","207,166,531.38","363,597,216.88","514,510,760.85","98,968,829.10","233,101,164.33","383,086,260.47","506,659,017.84","330,116,262.63","631,022,696.66","775,475,944.16","548,070,895.50","135,261,510.39","279,577,560.46","462,546,653.08","619,335,894.49","145,885,381.56","283,559,254.03","447,939,157.58","600,492,859.64","118,564,038.76","255,491,488.07","419,190,997.88","613,324,652.71","85,625,674.73","276,812,391.80","458,878,347.06","619,256,816.17","108,342,147.06"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金,"664,936.49","1,192,408.19","2,181,614.16","3,164,821.83","583,202.85","1,363,419.14","2,416,541.57","3,024,779.63","675,359.84","1,223,547.10","1,991,003.51","2,908,057.15","586,980.36","1,195,454.81","2,120,166.71","3,672,735.67","678,196.50","1,370,945.52","2,297,007.04","3,881,249.67","776,983.28","1,600,273.18","2,870,242.51","4,325,119.29","1,011,672.74","1,937,366.16","3,561,004.37","5,583,834.51","972,291.71","1,966,200.85","3,698,422.27","6,210,790.13","1,359,835.77","2,935,804.92","4,942,727.21","6,986,228.40","1,622,211.94","3,372,047.42","5,501,348.61","8,049,939.31","1,927,707.26","4,078,240.89","6,662,086.09","9,418,459.03","1,853,722.67","4,159,718.67","6,242,565.33","9,997,612.82","2,312,459.66"
取得借款收到的现金,"20,000,000.00","100,000,000.00","166,000,000.00","228,000,000.00","45,000,000.00","45,000,000.00","80,000,000.00","80,000,000.00","235,000,000.00","264,000,000.00","264,000,000.00","264,000,000.00","158,000,000.00","158,000,000.00","813,000,000.00","1,011,400,000.00",,"149,500,000.00","949,500,000.00","1,047,900,000.00",,"85,000,000.00","496,300,000.00","581,300,000.00",,"32,000,000.00","113,000,000.00","113,000,000.00","41,000,000.00","141,000,000.00","141,000,000.00","141,000,000.00","300,000,000.00","444,900,000.00","539,900,000.00","569,900,000.00",,"400,000,000.00","400,000,000.00","400,000,000.00","450,000,000.00","547,626,000.00","1,047,626,000.00","1,047,626,000.00","100,000,000.00","187,000,000.00","794,240,000.00","596,480,000.00","187,000,000.00"
