科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"411,041,565.70","504,429,027.62","530,779,134.31","597,771,526.66","617,352,674.71","616,572,766.91","487,692,492.89","482,795,422.97","423,468,217.76","415,321,861.66","390,752,900.65","284,046,852.31","349,719,782.35","296,068,954.87","359,745,649.09","336,805,620.96","294,764,596.64","333,025,113.88","292,130,641.24","241,266,733.30","223,049,022.22","201,418,889.46","241,639,317.61","192,703,460.94","207,539,177.03","233,957,963.96","222,852,504.54","585,867,682.37","1,018,681,542.60","929,370,436.92","676,894,001.34","545,467,844.20","525,245,895.61","455,119,818.12","565,128,353.59","854,315,967.46","584,474,802.13","926,008,455.72","649,960,228.09","1,284,875,956.50","852,118,894.86","729,330,835.39","1,356,710,902.04","1,661,881,482.65","1,139,553,933.29","1,202,432,187.75","970,026,437.33","1,174,662,844.29","1,196,978,088.89"
短期借款,"80,850,000.00","80,850,000.00","92,500,000.00","91,307,500.00","155,312,260.10","150,345,706.29","135,657,416.56","132,375,512.90","70,507,700.00","58,297,659.10","108,290,094.01","44,631,607.09","78,765,315.84","34,134,500.00","67,011,000.00","99,340,500.00","98,346,000.00","129,432,000.00","95,323,500.00","126,018,000.00","125,888,475.00","126,498,000.00","126,820,000.00","31,427,500.00","23,604,903.98","55,622,719.34","32,229,867.69","659,900,000.00","829,900,000.00","829,900,000.00","923,900,000.00","923,400,000.00","975,577,000.00","1,282,388,132.50","1,390,857,000.00","1,252,538,000.00","1,480,636,408.89","2,079,669,137.83","2,095,501,114.93","1,444,209,405.46","1,491,825,086.60","1,593,199,915.84","1,901,439,650.71","1,411,597,136.78","1,782,675,765.69","1,483,955,709.39","1,637,215,118.28","2,091,927,731.25","2,465,446,246.86"
交易性金融资产,,,,,,,,,,,,"18,600.00","25,000,000.00","459,303.67","1,680,704.64",,"630,315.95","367,568.25","727,356.98","685,104.92","291,039.04",,,"1,924,135.00","2,739,400.00","2,042,598.69","2,129,522.96",,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,"64,016.78",,,"15,059.53","1,000.00","4,700.00","117,411.40","4,328.99","57,143.93","57,130.00",,"46,800.00","358,572.14","293,125.35",,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,"30,000.00","230,000.00",,,,,,,,,,,,,,,,,,,,,,,"204,512,048.51","126,999,624.41","169,609,349.97","233,967,923.68","279,561,818.26","368,061,476.92","320,314,035.12","280,174,011.48","179,184,288.36","265,938,345.84","294,543,396.89","194,778,349.36","41,444,902.04","36,878,083.06","25,187,277.53","20,218,343.75","265,389,968.99","503,619,584.84","269,028,807.28","152,323,041.11","808,183,534.38","1,033,645,684.87"
应付票据,"12,111,342.46","49,358,306.86","58,695,645.48","49,455,333.17","35,689,927.37","27,535,092.47","9,191,759.68","4,761,698.66",,,,,,,,,,,,,,,,,,,,"517,874,597.48","407,434,468.79","384,727,379.51","263,680,234.85","279,136,070.43","432,934,245.52","366,763,153.08","382,571,450.87","394,612,021.85","327,407,374.24","453,704,527.88","399,570,735.15","445,916,066.79","558,288,523.03","491,116,435.80","546,438,632.52","87,938,801.88","144,420,165.24","176,541,499.90",,"303,744,847.30",
应收账款,"242,110,067.12","329,125,961.16","316,982,502.83","283,518,517.44","220,392,629.50","260,498,357.87","245,604,007.96","294,689,351.13","233,086,511.17","251,185,765.35","330,989,879.69","283,203,302.19","249,503,452.32","337,383,052.50","277,443,250.99","250,687,773.63","279,348,780.72","256,247,022.04","227,597,762.27","218,969,037.53","229,065,283.61","298,143,542.69","289,663,060.97","269,491,114.38","281,326,859.58","254,264,432.80","318,372,790.08","1,537,893,787.77","1,875,375,520.04","2,059,247,105.46","2,398,875,382.68","3,128,100,315.58","2,920,661,890.51","3,548,916,280.19","3,957,444,090.28","4,258,047,252.91","4,169,201,407.22","4,770,043,352.32","5,475,926,964.95","5,495,872,608.89","5,739,700,343.11","6,370,952,164.20","6,113,779,449.70","5,128,336,363.26","5,043,035,002.49","5,742,144,536.42","6,038,905,156.63","6,083,480,713.03","6,366,532,823.25"
应付账款,"271,380,770.89","321,637,796.07","255,842,457.99","259,544,970.13","217,079,054.85","259,088,372.49","248,784,013.81","237,888,293.46","202,427,509.51","229,467,928.34","235,901,519.77","202,351,458.93","233,378,235.78","275,354,284.97","242,280,533.05","219,784,121.90","225,660,846.01","217,435,696.14","198,166,259.16","184,534,923.76","209,089,609.52","254,634,168.92","201,217,852.88","194,068,257.88","228,259,472.44","198,277,951.46","203,637,949.47","299,364,769.18","207,832,543.09","311,720,711.41","417,594,660.07","1,018,104,071.89","685,700,877.50","865,048,843.60","1,165,301,474.49","1,668,056,078.49","1,516,420,284.67","1,670,931,076.44","1,793,487,271.35","2,060,420,145.62","1,750,265,427.73","1,865,271,786.18","1,562,585,999.37","1,288,424,297.04","872,023,776.91","990,181,804.78",,"1,178,967,243.45",
预付款项,"24,152,326.89","34,929,173.47","36,370,007.70","49,162,270.07","78,178,735.83","124,915,495.43","78,345,424.79","43,037,559.71","44,132,765.13","46,467,593.79","31,497,066.41","31,632,320.65","38,059,218.32","34,623,768.97","28,461,353.71","33,359,040.57","33,725,093.01","23,590,479.62","15,436,932.17","18,516,119.58","19,818,520.66","12,107,810.17","8,851,926.98","13,906,301.44","10,859,432.77","7,526,886.87","4,299,492.33","76,710,843.20","122,880,380.75","69,927,074.49","83,534,855.09","99,346,721.78","164,786,389.00","151,071,266.66","159,026,877.91","71,268,407.91","179,187,649.98","125,840,329.31","160,197,567.24","186,935,050.53","307,238,078.69","166,859,362.16","237,614,527.45","195,878,954.85","406,866,244.81","251,569,263.05","250,997,113.95","187,143,734.12","246,786,222.38"
预收款项,"1,821,197.94","2,002,125.68","10,924,673.81","6,524,082.39","5,518,393.88","8,072,791.82","8,568,590.66","3,300,016.05","3,060,731.69","5,165,652.10","4,526,773.14","2,396,131.46","4,022,512.62","17,644,799.54","17,570,691.72","7,438,700.12","17,757,489.20","7,366,318.90","13,802,848.60","6,109,628.47","19,497,681.83","4,678,553.05","16,884,547.39","6,197,940.30","5,555,554.24","5,812,277.38","7,628,330.04","102,852,136.74","92,622,018.08","106,437,209.55","133,949,762.94","94,203,521.15","201,589,969.40","188,186,420.78","195,448,764.06","308,014,037.44","281,982,618.19","329,305,045.24","298,867,958.66","240,614,823.02","343,794,726.32","448,372,880.49","273,963,995.57","211,811,650.24","233,647,757.50","222,641,460.37","226,391,241.33","218,125,955.47","241,890,426.36"
