科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"986,699,375.50","2,089,273,933.49","3,207,125,133.01","4,709,869,174.80","916,124,419.79","1,965,440,778.91","2,987,276,012.27","4,266,673,403.33","892,377,404.30","1,914,300,426.89","3,226,172,669.96","4,660,140,743.44","1,106,043,363.16","2,227,965,749.07","3,426,015,652.68","4,903,344,510.58","1,264,808,958.62","2,654,980,169.25","4,101,698,992.58","6,110,875,490.44","1,417,083,623.44","3,004,576,720.16","4,883,853,644.29","7,436,576,757.91","1,859,668,069.39","4,176,838,274.19","6,806,069,055.67","10,173,750,486.10","2,316,833,437.50","5,454,893,815.51","9,179,954,233.61","13,661,609,181.17","3,408,538,555.28","7,251,174,979.18","11,298,583,299.87","16,667,436,988.73","3,937,130,288.64","11,737,915,898.11","21,442,759,899.60","33,283,739,010.84","9,988,304,591.61","20,812,938,238.57","32,959,010,150.64","45,603,760,184.47","11,998,722,900.70"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"186,218,357.49",,,,"22,349,088.46",,,,"2,811,390.20",,,,"15,135,875.20",,,,,,,,,,,,,,"13,408,750,329.95","13,442,979,682.14","13,287,191,015.57",,,,,
收到的税费返还,"762,031.74","1,099,754.83","1,607,102.18","3,089,484.39","2,402,855.08","3,490,177.60","4,837,186.40","13,329,036.70","1,772,425.19","2,073,038.77","2,201,835.14","2,406,040.68","108,888.89","413,118.60","486,234.22","493,413.71","16,871.79","16,871.79","16,871.79","129,036.97",,,,"3,617,433.10","292,363.28","300,178.19","304,684.86","311,864.39","22,185.28","135,423.64","652,136.57","943,421.22","393,975.11","3,139,005.48","3,162,511.17","5,438,038.63",,"362,845,331.14","455,072,157.96","527,583,917.74","121,077,798.00","265,194,080.54","413,689,369.78","570,923,880.64","110,493,939.54"
支付其他与投资活动有关的现金,,,,"494,460.19",,,,"13,418.88",,"200,111,300.00",,,,,,,,,,,,,,,,,"70,399.94",,"76,547.94","76,547.94","76,547.94","76,547.94","49,688.76","49,688.76","49,688.76","49,688.76",,,,"242,814,947.47",,,,,
收到其他与经营活动有关的现金,"58,999,149.05","126,498,141.99","225,384,112.73","274,804,175.83","65,260,083.07","160,599,191.18","360,552,720.13","192,390,159.86","35,705,416.85","404,510,979.46","448,904,637.64","495,893,394.72","39,397,108.54","29,945,081.54","35,180,396.35","81,060,772.25","5,620,755.33","36,923,021.86","44,734,960.66","103,850,547.02","10,187,507.68","13,057,999.61","16,479,988.41","38,863,743.87","17,511,772.77","44,464,411.84","64,706,107.14","38,779,293.23","22,591,954.62","40,769,841.76","58,591,583.97","100,069,726.06","20,075,578.38","49,964,616.56","64,130,184.60","28,877,999.38","43,845,004.73","159,399,461.68","180,490,436.57","253,227,499.96","118,398,506.45","412,093,175.38","730,400,339.19","1,085,203,258.02","130,951,942.69"
投资活动现金流出小计,"15,800,713.69","23,918,059.86","37,682,511.16","266,109,831.24","75,401,964.40","84,969,776.70","139,195,595.23","256,002,229.92","45,171,734.32","376,348,121.17","394,234,652.00","469,500,257.67","38,607,928.74","60,978,956.84","73,154,190.16","106,354,083.80","10,594,762.11","20,852,442.24","122,522,600.48","188,234,231.58","6,349,268.49","29,432,206.41","60,472,926.25","85,484,125.90","7,166,526.79","10,478,163.34","22,739,953.67","31,890,593.21","6,341,543.36","16,555,020.68","37,038,162.57","55,380,602.81","21,600,536.98","29,763,882.84","89,945,230.99","123,037,119.26","19,480,914.78","18,576,082,010.75","25,675,947,297.18","32,997,289,940.13","3,827,767,186.44","9,545,324,606.30","14,702,564,641.65","22,356,196,130.12","5,407,243,997.43"
经营活动现金流入小计,"1,046,460,556.29","2,216,871,830.31","3,434,116,347.92","4,987,762,835.02","983,787,357.94","2,129,530,147.69","3,352,665,918.80","4,472,392,599.89","929,855,246.34","2,320,884,445.12","3,677,279,142.74","5,158,440,178.84","1,145,549,360.59","2,258,323,949.21","3,461,682,283.25","4,984,898,696.54","1,270,446,585.74","2,691,920,062.90","4,146,450,825.03","6,214,855,074.43","1,427,271,131.12","3,017,634,719.77","4,900,333,632.70","7,479,057,934.88","1,877,472,205.44","4,221,602,864.22","6,871,079,847.67","10,212,841,643.72","2,339,447,577.40","5,495,799,080.91","9,239,197,954.15","13,762,622,328.45","3,429,008,108.77","7,304,278,601.22","11,365,875,995.64","16,701,753,026.74","3,980,975,293.37","12,260,160,690.93","22,078,483,794.13","34,064,550,428.54","10,229,858,183.59","21,496,410,235.52","34,130,574,153.33","47,259,887,323.13","12,268,372,364.55"
投资活动产生的现金流量净额,"-15,507,064.69","-6,986,633.06","-10,463,958.84","-192,504,674.31","-75,079,289.19","-73,947,358.88","-119,653,670.78","-192,075,897.65","-44,374,117.57","-323,253,609.15","-391,338,271.73","-362,241,956.73","-33,822,879.74","-52,640,422.78","-47,800,977.64","-55,374,809.75","-5,341,462.11","-9,354,962.24","92,951,268.59","93,148,441.97","-4,429,268.49","-31,132,074.49","-61,165,806.33","-35,361,434.50","-7,141,071.79","-8,703,096.54","2,710,997.95","-4,144,290.67","-6,341,543.36","-16,555,020.68","-16,502,772.34","-247,147.63","8,545,846.26","51,616,195.40","1,492,523.33","-24,105,247.70","26,375,844.68","-17,556,192,979.66","-17,044,209,577.91","-17,325,343,011.57","199,574,695.53","-841,534,455.76","-950,122,970.26","-2,004,950,333.79","-712,891,834.94"
购买商品、接受劳务支付的现金,"1,018,859,710.13","1,987,488,644.57","3,167,825,803.17","4,471,378,873.66","848,559,733.28","1,806,873,351.61","2,854,279,903.79","3,885,210,174.65","864,987,963.27","1,880,791,867.59","3,096,642,019.95","4,375,446,927.81","1,125,620,221.51","2,201,112,358.60","3,371,716,837.99","4,639,595,351.49","1,307,307,342.64","2,631,967,917.64","3,997,338,229.11","5,796,622,361.54","1,725,332,789.29","3,193,236,053.24","5,105,830,414.85","7,342,275,963.97","2,208,254,759.78","4,318,370,104.94","6,848,913,059.13","9,759,609,247.24","2,720,662,851.35","5,828,867,669.15","9,404,940,267.21","13,220,985,827.54","3,803,607,708.19","7,389,800,823.16","11,707,812,591.70","16,040,283,165.42","4,197,954,196.84","10,828,875,725.23","18,366,947,589.59","27,699,686,778.84","8,397,665,209.97","17,601,758,975.45","28,210,159,693.22","38,647,638,963.73","8,783,752,383.78"
吸收投资收到的现金,,,,"71,990,000.00","32,588,840.00","130,010,468.00","129,173,532.00","130,513,468.00",,"35,600,000.00","35,600,000.00","81,750,000.00",,,,,,"4,450,000.00","5,860,000.00","13,361,928.39",,"227,604,000.00","227,654,000.00","232,554,000.00",,"5,000,000.00","5,000,000.00","5,000,000.00",,,"490,000.00","12,290,000.00",,"550,000.00","550,000.00","550,000.00",,"22,366,819,897.20","22,371,719,897.20","22,371,719,897.20",,"52,434,954.00","52,434,954.00","52,434,954.00","20,000,000.00"
支付给职工以及为职工支付的现金,"11,757,265.39","23,372,210.60","33,431,910.58","49,453,201.83","14,405,118.62","28,054,279.47","43,574,314.21","60,307,795.90","16,885,913.08","31,601,663.45","45,555,180.71","62,086,738.24","10,351,228.59","18,720,233.98","28,320,996.95","47,417,287.48","10,688,920.27","21,694,723.41","33,725,694.09","47,254,108.68","13,807,094.61","28,814,263.59","43,449,951.30","63,110,275.95","22,436,146.05","41,529,307.96","62,187,572.06","82,448,769.18","33,974,512.02","60,309,150.05","88,883,571.02","119,007,035.65","47,557,109.16","84,858,315.96","127,670,579.35","170,659,897.84","55,380,892.49","582,816,140.17","1,435,483,449.59","2,340,366,490.39","1,437,701,722.25","2,343,493,370.01","3,391,585,247.96","4,421,350,627.70","1,698,100,069.19"
取得借款收到的现金,"268,000,000.00","413,000,000.00","673,000,000.00","706,221,051.15","360,000,000.00","420,000,000.00","648,800,000.00","738,800,000.00","390,000,000.00","461,000,000.00","551,310,000.00","576,620,000.00","103,000,000.00","138,000,000.00","243,000,000.00","293,000,000.00","180,000,000.00","250,000,000.00","330,000,000.00","428,000,000.00","100,000,000.00","151,000,970.00","321,059,636.44","421,000,000.00","277,000,000.00","367,360,000.00","607,360,000.00","707,360,000.00","372,136,545.02","886,136,545.02","1,375,596,558.40","1,990,033,036.81","485,855,304.43","738,278,517.36","1,299,672,335.36","1,423,162,335.36","311,172,125.83","582,418,609.49","751,585,811.42","992,826,211.85","171,840,220.69","961,179,870.09","2,056,379,870.09","7,124,143,265.95","1,312,607,500.00"
支付的各项税费,"11,218,288.79","18,458,298.41","25,225,329.94","44,055,254.07","13,463,072.73","34,135,706.98","51,522,052.46","69,000,681.74","14,256,102.87","33,144,247.38","48,672,483.32","62,434,543.23","13,954,132.32","31,875,703.39","42,261,377.06","60,120,292.21","13,553,307.50","24,688,512.22","46,554,425.53","61,577,323.52","21,996,509.75","38,301,079.83","52,031,200.92","69,289,908.25","27,904,839.43","46,761,432.07","71,213,455.71","108,081,872.42","38,604,056.18","61,176,038.28","80,682,940.57","120,896,484.54","56,489,810.22","94,182,464.73","129,974,109.94","167,133,175.19","53,513,480.32","290,851,824.26","870,777,637.46","1,390,568,311.71","511,062,404.15","960,216,768.59","1,388,974,304.72","1,794,669,712.17","423,964,738.76"
收到其他与筹资活动有关的现金,"19,967.81","179,850.88",,,,,,"498,697.50",,"350,000.00","4,250,000.00",,,,,,,,,,,,,,,,,,,,,,,"33,000,000.00","206,900,000.00","206,900,000.00",,,,,,,,,
