科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"1,871,639.48","1,101,731.18","3,415,050.61","4,378,185.87","5,535,863.84","6,864,330.33","8,728,792.32","7,111,206.08","9,317,401.33","5,182,824.25","8,321,014.41","9,131,613.04","7,949,878.50","6,558,630.44","11,619,441.56","10,873,896.29","11,909,068.10","8,842,875.42","15,079,300.26","16,096,505.59","21,002,972.75","16,642,112.14","21,803,148.93","20,530,548.23","26,461,924.22","21,789,225.63","23,775,015.52","28,877,240.24","37,351,117.29","30,059,854.87","40,188,835.65","33,224,317.38","49,579,243.33"
应付职工薪酬,"21,572.09","3,242,244.39","6,284,609.26","1,785,693.98","1,490,420.59","6,401,971.51","4,384,472.13","2,599,691.38","3,085,743.52","9,010,766.65","5,527,780.34","3,799,329.09","4,189,619.04","12,890,419.66","10,560,552.92","6,103,048.81","6,762,397.97","19,792,847.61","15,259,844.08","7,904,015.29","9,143,931.99","30,742,544.43","22,194,401.07","10,803,406.33","11,184,185.29","26,927,030.84","18,290,415.02","15,316,072.23","14,190,148.74","40,556,232.86","29,273,727.26","18,704,654.31","24,195,941.75"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,027,364.07","956,439.72","1,289,980.53","1,555,518.65","2,939,913.65","6,040,817.30","3,041,451.46","5,541,048.77","237,962.73","9,064,881.67","6,548,441.87","6,997,573.82","5,653,946.45","10,849,178.78","9,745,644.17","7,816,539.19","7,009,881.25","20,398,093.98","7,491,214.70","9,108,525.55","6,560,787.01","14,144,153.27","-1,960,551.05","10,208,628.51","-912,469.85","13,199,121.33","10,971,000.16","15,145,537.51","18,148,248.88","24,852,934.05","16,083,542.92","13,346,022.17","21,548,846.73"
应收利息,,,,,,,,"3,223,578.08","5,424,943.05","5,761,673.05","7,833,325.26","4,340,310.36","5,412,085.93","5,344,047.25","5,560,375.34","5,040,756.63","6,370,625.98","2,595,727.45","2,454,069.42","2,368,069.40","986,370.85","1,317,301.20","1,424,199.43","4,213,013.47","7,148,168.19","4,545,970.33","6,926,369.36","250,412.85","371,558.28","219,387.75",148.86,"95,992.49","234,242.77"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,"13,910.55","13,910.55","1,827.22","1,827.22","23,200.00","12,083.33",,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000.00",,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"20,027,518.12","30,434,644.62","42,426,351.09","49,504,668.62","49,801,636.82","59,590,800.45","87,652,189.80","106,496,762.98","115,813,825.78","92,326,234.21","97,371,831.94","100,842,425.30","108,809,862.97","120,025,396.12","137,080,040.52","161,570,989.78","160,773,904.53","123,794,508.78","152,934,979.23","151,476,015.59","170,074,304.08","168,686,721.53","240,233,473.83","260,834,336.83","249,981,535.59","198,998,698.85","195,452,267.13","196,204,713.38","187,276,182.77","175,399,204.02","200,626,423.20","201,741,146.59","219,229,798.26"
其他应付款,"9,283,239.51","1,656,934.22","415,485.53","406,809.19","479,768.07","237,059.33","4,098,545.66","1,238,522.60","1,137,029.19","2,844,036.52","4,009,545.83","2,722,135.96","1,931,253.30","3,322,305.12","2,160,671.49","4,104,131.53","3,719,631.42","5,640,880.47","4,543,048.16","3,247,252.18","4,074,085.74","8,422,720.92","6,394,613.71","6,234,514.22","9,520,876.32","8,228,472.19","10,330,171.61","8,995,293.20","9,223,270.48","85,863,336.96","83,917,838.86","85,004,538.43","127,033,510.45"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,"2,101,947.61","786,887.76","392,543,348.46","351,123,036.86","232,258,861.24","425,918,695.51","464,159,126.24","469,109,794.96","514,859,930.81","646,508,323.54","549,162,998.48","452,693,432.75"
其他流动负债,,,"1,400,000.00","1,393,333.35","554,333.36","414,000.00",,"2,340,000.00",,,"420,000.00",,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"51,888,492.34","103,252,287.48","142,516,235.43","157,630,343.47","158,193,721.30","218,784,961.26","745,453,852.56","766,054,792.93","753,287,168.02","774,325,575.60","770,191,967.52","724,869,117.81","718,643,004.53","746,662,010.47","738,652,705.94","769,109,655.14","769,016,833.97","818,741,040.04","814,976,970.50","822,868,516.62","841,630,390.90","915,344,049.59","919,682,214.98","1,427,689,963.54","1,391,190,260.52","1,416,905,175.52","1,364,629,225.60","1,399,503,176.25","1,341,680,703.28","1,488,213,576.11","1,463,474,852.32","1,504,165,782.28","1,488,956,207.46"
流动负债合计,"39,697,892.00","58,997,460.40","70,532,039.01","66,162,552.54","62,089,276.02","109,908,181.66","96,992,409.30","118,806,073.17","99,807,475.50","102,986,459.49","89,727,576.42","92,924,322.65","81,535,443.55","112,721,628.82","95,805,996.56","113,936,190.10","111,941,237.50","124,745,090.59","123,915,049.86","133,318,989.21","135,695,908.61","176,720,027.49","175,777,123.60","169,349,294.30","193,882,401.11","224,103,681.30","188,476,307.88","204,093,337.02","171,969,048.60","363,224,782.23","357,916,549.18","391,211,853.67","489,729,900.17"
可供出售金融资产,,,,,,,,,,,,,,,,,,"5,000,000.00",,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00"
长期借款,"7,130,333.32","6,361,333.28","10,864,447.82","10,449,572.19","5,154,889.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,"1,500,000.00","1,500,000.00","5,000,000.00",,"5,000,000.00",,,"1,785,544.64","1,785,544.64","2,385,544.64","52,794,344.64","51,785,319.48","51,785,319.48","54,785,319.48","74,788,550.19","107,268,509.19","105,725,233.61","125,848,967.61","178,947,080.17"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,859,352.52"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"14,351,491.46","14,141,521.49","37,026,121.07","37,365,357.98","36,915,691.32","36,606,018.10","37,507,307.38","38,624,438.94","38,396,266.03","45,544,714.04","49,983,939.92","50,318,999.67","52,537,284.19","52,894,597.76","52,071,653.40","55,158,365.93","54,624,118.59","65,012,522.66","136,366,922.38","150,882,359.91","168,795,729.01","174,502,015.05","175,186,769.98","175,539,677.18","173,626,859.58","173,372,238.65","179,162,166.57","172,261,194.32","171,914,868.58","177,891,722.92","176,251,931.56","172,702,421.23","186,218,203.38"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"1,647,000.00",,,,,,,,,,
在建工程,,,,,,,"180,457.00","710,087.00","2,732,514.60","3,139,108.20","1,547,657.08","53,102,841.91","53,073,934.92","52,357,552.36","62,135,995.36","51,915,776.32","58,758,554.11","76,913,878.91","10,461,509.85","15,896,012.17","527,643.83","130,769.23","130,769.23","130,769.23","130,769.23","179,487.18","287,179.49","938,745.54","1,946,461.64","11,693,359.46","13,217,954.40","16,705,439.65","30,439,934.64"
其他非流动负债,,,,,,"385,333.37","381,333.38","374,033.39","358,666.72","1,143,666.72","2,148,666.72","2,553,666.72","2,538,666.72","1,000,333.38","1,681,653.37","2,646,653.36","3,751,653.35","9,015,333.34","9,484,631.72","8,329,286.81","10,597,536.92",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"7,130,333.32","6,361,333.28","10,864,447.82","10,449,572.19","5,154,889.50","385,333.37","381,333.38","374,033.39","358,666.72","1,143,666.72","2,148,666.72","2,553,666.72","2,538,666.72","1,000,333.38","1,681,653.37","2,646,653.36","3,751,653.35","9,015,333.34","9,484,631.72","8,329,286.81","10,597,536.92","15,540,246.93","16,317,646.93","14,570,646.93","20,837,728.93","16,389,736.12","18,713,240.17","22,284,849.88","19,543,237.21","20,598,782.56","21,092,743.07","25,402,758.32","27,978,840.57"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"46,828,225.32","65,358,793.68","81,396,486.83","76,612,124.73","67,244,165.52","110,293,515.03","97,373,742.68","119,180,106.56","100,166,142.22","104,130,126.21","91,876,243.14","95,477,989.37","84,074,110.27","113,721,962.20","97,487,649.93","116,582,843.46","115,692,890.85","133,760,423.93","133,399,681.58","141,648,276.02","146,293,445.53","192,260,274.42","192,094,770.53","183,919,941.23","214,720,130.04","240,493,417.42","207,189,548.05","226,378,186.90","191,512,285.81","383,823,564.79","379,009,292.25","416,614,611.99","517,708,740.74"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"1,000,000.00","10,000,000.00","37,500,000.00","37,500,000.00","37,500,000.00","37,500,000.00","50,000,000.00","50,000,000.00","50,000,000.00","100,000,000.00","100,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","201,089,171.00","201,845,780.00","201,948,800.00","201,948,800.00","201,948,800.00","403,897,600.00","403,897,600.00","405,734,475.00","406,826,390.00","435,608,411.00","436,923,611.00","436,923,611.00","436,923,611.00","436,923,611.00","436,923,611.00","446,763,611.00","446,763,611.00","446,763,611.00","446,763,611.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,559,478.88","2,559,478.88","49,085,462.54","49,085,462.54","49,085,462.54","49,085,462.54","574,862,162.54","574,862,162.54","574,862,162.54","526,415,562.54","527,821,662.54","429,227,762.54","430,726,992.18","429,673,244.68","440,228,986.16","447,765,064.48","449,366,554.78","450,032,623.48","450,630,049.14","249,278,674.80","249,573,230.71","258,133,225.67","262,639,558.52","747,076,959.15","751,707,844.09","751,176,181.90","751,176,181.90","751,176,181.90","751,176,181.90","846,238,436.92","850,611,192.92","857,955,467.58","862,328,223.58"
无形资产,,,"598,992.83","557,456.57","521,754.34","508,379.73","1,952,968.29","1,814,687.19","1,738,885.28","1,695,590.71","1,584,049.22","10,087,021.45","11,451,849.20","20,497,454.60","19,872,724.19","42,227,947.80","42,228,401.06","39,084,271.50","45,927,973.08","55,938,654.65","55,376,542.83","64,058,727.50","71,294,131.53","69,460,481.49","79,217,906.28","98,632,148.28","95,871,067.53","102,351,678.61","106,286,708.20","134,505,880.09","149,322,020.06","143,659,547.07","139,332,798.57"
盈余公积,,"2,915,884.87","2,253,909.57","2,253,909.57","2,253,909.57","5,830,777.37","5,830,777.37","5,830,777.37","5,830,777.37","10,126,503.44","10,126,503.44","10,126,503.44","10,126,503.44","15,098,056.29","15,098,056.29","15,098,056.29","15,098,056.29","26,254,099.64","26,254,099.64","26,254,099.64","26,254,099.64","38,484,261.30","38,484,261.30","38,484,261.30","38,484,261.30","40,661,945.02","40,661,945.02","40,661,945.02","40,694,004.37","42,904,685.10","42,904,685.10","42,904,685.10","42,904,685.10"
开发支出,,,,,,,"3,413,175.75","6,652,778.20","9,804,605.05","15,351,354.35","18,159,650.59","18,498,617.98","25,572,139.43","30,650,282.01","34,364,792.61","39,040,671.46","46,086,056.41","59,598,105.32","58,844,941.50","58,585,140.38","68,222,852.72","67,696,426.26","64,896,143.97","70,214,111.65","76,697,057.12","60,791,891.58","67,954,285.31","63,570,464.89","62,984,846.60","38,179,545.36","44,368,510.79","49,130,646.23","55,555,483.21"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,539,200.00","77,539,200.00","77,539,200.00","77,539,200.00"
商誉,,,,,,,,,,,"7,611,159.48","7,611,159.48","7,611,159.48","7,611,159.48","7,611,159.48","30,323,716.42","39,833,188.04","42,100,721.58","42,100,721.58","42,100,721.58","42,100,721.58","43,366,422.95","47,336,430.90","47,336,430.90","49,836,430.90","46,023,130.83","48,070,630.83","48,070,630.83","37,285,647.44","35,238,147.44","35,238,147.44","35,238,147.44","182,297,032.00"
未分配利润,"16,093,405.79","37,646,107.87","11,739,443.85","32,011,316.23","41,534,482.75","55,428,756.82","63,569,151.10","68,400,795.79","79,820,020.59","103,427,100.48","112,872,685.20","123,004,863.28","138,340,474.11","160,749,780.07","171,194,440.00","199,189,152.73","218,097,698.29","257,376,848.35","269,642,613.03","281,896,179.73","303,682,021.42","324,542,261.50","325,694,707.76","334,963,083.01","328,276,682.41","313,041,190.41","308,197,594.56","325,819,436.29","330,847,536.33","325,312,135.35","330,200,293.39","343,028,395.05","358,915,617.09"
长期待摊费用,,,,,,,,"684,546.13","647,446.47","610,798.56","574,150.65","775,670.08","726,703.18","677,736.28","628,769.38","2,963,248.05","2,697,604.29","2,431,960.53","432,901.76","1,399,505.97","1,298,004.70","1,908,325.38","1,909,219.12","1,798,946.20","1,481,744.51","2,000,273.80","1,624,757.25","1,962,373.40","2,085,024.25","2,677,368.20","2,724,101.15","2,554,906.01","2,276,557.98"
少数股东权益,,,,,,,,,,,"11,493,704.75","12,523,818.64","12,469,544.06","21,665,409.51","21,324,389.35","63,137,225.93","72,968,760.80","74,194,023.04","72,371,641.39","78,658,976.92","83,780,883.11","87,803,586.99","100,263,057.31","99,936,360.74","100,285,087.36","121,185,958.90","120,250,788.86","122,632,258.31","118,694,539.19","90,207,739.10","85,578,474.63","95,374,971.19","190,734,177.82"
递延所得税资产,"241,126.19","1,086,456.33","1,833,953.46","1,909,655.05","1,986,853.42","2,239,152.67","3,128,072.71","3,732,511.87","4,072,217.27","3,432,151.21","4,538,224.61","5,097,508.89","6,121,549.13","7,095,270.44","8,535,788.10","12,569,837.66","15,808,361.40","16,287,408.90","21,741,555.13","23,722,578.83","25,289,077.84","26,725,487.28","32,341,204.07","33,992,774.60","33,981,926.42","34,768,334.87","36,008,055.80","35,345,569.35","36,032,240.55","41,568,138.78","44,943,500.71","47,105,866.97","51,445,209.76"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"22,462,389.35","21,049,104.27","38,808,904.11","39,119,643.14","18,396,909.00","18,393,389.00","5,240,317.00","5,240,317.00","6,440,317.00","6,440,317.00","6,440,317.00","6,440,317.00","14,010,317.00","14,010,317.00","19,787,101.00","19,787,101.00","5,356,559.96","7,243,448.36","13,126,489.54","10,391,290.90"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"14,592,617.65","15,227,977.82","39,459,067.36","39,832,469.60","39,424,299.08","39,353,550.50","46,181,981.13","52,219,049.33","57,391,934.70","69,773,717.07","83,998,831.55","145,491,819.46","157,094,619.53","194,246,442.28","207,769,986.79","274,508,467.75","304,155,927.04","324,825,778.40","339,269,914.28","358,765,290.49","371,850,889.51","391,614,035.29","406,320,530.44","412,299,052.89","479,207,355.68","486,563,141.67","499,773,779.26","504,073,077.42","528,111,448.45","569,379,231.40","594,034,848.08","621,072,431.75","853,762,943.13"
所有者权益(或股东权益)合计,"19,652,884.67","53,121,471.62","100,578,815.96","120,850,688.34","130,373,854.86","147,844,996.73","694,262,091.01","699,093,735.70","710,512,960.50","739,969,166.46","762,314,555.93","774,882,947.90","791,663,513.79","827,186,490.55","848,935,042.80","927,035,279.43","957,479,870.16","1,009,806,394.51","1,020,847,203.20","1,039,985,531.09","1,067,187,834.88","1,114,697,810.46","1,133,907,974.89","1,656,069,075.20","1,655,677,486.16","1,662,974,899.77","1,657,213,456.81","1,677,198,066.77","1,678,279,865.92","1,673,769,242.72","1,678,500,408.15","1,708,623,602.04","1,825,010,409.85"
资产总计,"66,481,109.99","118,480,265.30","181,975,302.79","197,462,813.07","197,618,020.38","258,138,511.76","791,635,833.69","818,273,842.26","810,679,102.72","844,099,292.67","854,190,799.07","870,360,937.27","875,737,624.06","940,908,452.75","946,422,692.73","1,043,618,122.89","1,073,172,761.01","1,143,566,818.44","1,154,246,884.78","1,181,633,807.11","1,213,481,280.41","1,306,958,084.88","1,326,002,745.42","1,839,989,016.43","1,870,397,616.20","1,903,468,317.19","1,864,403,004.86","1,903,576,253.67","1,869,792,151.73","2,057,592,807.51","2,057,509,700.40","2,125,238,214.03","2,342,719,150.59"
负债和所有者(或股东权益)合计,"66,481,109.99","118,480,265.30","181,975,302.79","197,462,813.07","197,618,020.38","258,138,511.76","791,635,833.69","818,273,842.26","810,679,102.72","844,099,292.67","854,190,799.07","870,360,937.27","875,737,624.06","940,908,452.75","946,422,692.73","1,043,618,122.89","1,073,172,761.01","1,143,566,818.44","1,154,246,884.78","1,181,633,807.11","1,213,481,280.41","1,306,958,084.88","1,326,002,745.42","1,839,989,016.43","1,870,397,616.20","1,903,468,317.19","1,864,403,004.86","1,903,576,253.67","1,869,792,151.73","2,057,592,807.51","2,057,509,700.40","2,125,238,214.03","2,342,719,150.59"
