科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"3,152,661.05","4,677,171.84","6,549,918.87","4,365,153.72","6,390,886.38","8,987,901.41","4,271,512.69","7,103,440.87","10,595,043.50","15,783,369.62","7,776,392.34","13,377,152.76","19,078,006.91","25,674,872.51","10,081,018.33","16,861,950.55","23,834,100.40","32,549,814.91","11,531,359.99","19,351,459.34","27,291,402.03","35,659,111.17","10,945,895.22","18,028,748.17","24,647,572.70","31,422,983.66","8,145,136.35","13,273,118.99","18,175,100.94","24,288,538.78","32,804,942.00","64,253,624.45","95,227,425.07","136,722,411.14","43,273,566.77","75,895,183.27"
取得借款收到的现金,"40,940,000.00","93,000,000.00","24,000,000.00","20,000,000.00","35,500,000.00","35,000,000.00",,,,,,,,,,,,,,"110,000,000.00","110,000,000.00","110,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,,"101,887,863.44","103,887,863.44","103,887,863.44","100,000,000.00",,"9,500,000.00"
支付的各项税费,"1,761,461.89","5,715,246.76","7,142,530.32","4,322,340.97","4,576,987.92","2,182,140.55","2,406,456.69","6,320,347.29","7,283,093.38","7,699,770.01","1,815,425.67","4,739,970.78","8,091,163.89","8,160,761.06","16,733,083.14","21,420,803.25","22,459,793.57","12,599,021.61","9,295,059.93","15,162,503.92","16,498,642.18","17,476,589.29","11,008,053.40","18,628,604.61","22,962,018.65","27,499,039.52","9,968,044.76","13,942,399.29","18,440,119.74","23,513,826.70","38,059,768.88","61,585,333.43","75,075,045.38","72,238,770.67","41,623,018.44","54,297,796.06"
收到其他与筹资活动有关的现金,"13,000,000.00","15,000,000.00","8,944,000.00","608,000.00","608,000.00","1,108,000.00",,,,,,,,"200,000,000.00",,,,,,,,,,,,,,,,"31,000,000.00",,"40,000,000.00","129,141,409.33","109,843,561.30",,
支付其他与经营活动有关的现金,"5,759,500.07","8,645,775.03","8,520,127.32","7,143,577.97","14,066,602.68","12,349,187.18","7,455,156.76","11,971,371.62","15,074,733.21","21,368,459.25","9,901,496.03","21,336,346.33","28,880,283.23","36,062,490.33","9,788,949.91","16,352,491.78","27,161,162.74","35,364,671.29","8,433,807.95","16,069,731.28","22,022,566.84","32,029,020.79","7,937,383.09","15,288,761.84","30,484,513.73","20,026,252.57","3,651,164.95","8,340,943.37","11,332,147.29","16,508,935.67","62,770,560.35","83,012,959.26","139,971,782.93","332,457,576.09","44,085,869.53","90,485,703.46"
筹资活动现金流入小计,"53,940,000.00","108,000,000.00","55,444,000.00","20,608,000.00","36,108,000.00","625,803,000.00",,,,,,,,"200,000,000.00",,,,,,"110,000,000.00","110,000,000.00","110,000,000.00","530,191,219.20","530,191,219.20","530,191,219.20","530,191,219.20",,,,"31,000,000.00","106,357,863.44","231,314,178.44","235,909,272.77","381,701,627.30","1,450,000.00","13,325,000.00"
经营活动现金流出小计,"100,417,844.41","99,435,046.28","170,698,947.63","91,212,217.78","134,243,700.16","174,972,698.11","94,355,399.52","140,003,851.13","172,346,441.41","252,123,076.66","55,654,447.90","112,782,225.07","148,893,124.95","186,267,464.97","55,715,637.07","117,707,783.97","185,469,448.38","218,103,881.35","80,495,531.53","136,345,708.34","196,649,671.76","243,690,140.18","41,325,781.78","77,386,431.48","112,087,740.74","119,155,504.63","27,466,027.20","46,775,473.02","65,034,127.56","96,493,190.26","163,621,834.85","291,248,310.08","404,719,316.34","705,375,181.58","180,222,441.24","341,461,486.20"
偿还债务支付的现金,"6,406,000.00","87,940,000.00","47,000,000.00","10,000,000.00","10,000,000.00","45,000,000.00","8,000,000.00","8,000,000.00","8,500,000.00","8,000,000.00",,,"20,000,000.00","40,000,000.00",,,,"9,800,000.00",,"17,000,000.00","75,000,000.00","83,000,000.00","31,000,000.00","77,000,000.00","77,000,000.00","77,000,000.00",,,,,,"2,896,535.00","76,305,647.50","51,000,000.00","50,000,000.00","50,000,000.00"
经营活动产生的现金流量净额,"5,525,805.39","40,551,095.07","6,796,037.45","10,203,596.80","5,254,577.72","4,319,267.29","-35,847,434.36","-26,122,687.11","-19,015,426.00","-53,549,143.45","24,196,538.38","10,052,661.84","11,402,396.65","35,395,466.36","39,690,082.46","20,388,170.23","1,337,801.54","13,921,885.45","7,809,912.61","4,759,719.69","11,686,825.44","19,767,943.18","48,577,514.38","57,445,124.00","84,532,527.94","106,840,509.02","52,030,688.46","60,295,918.04","77,469,083.23","100,372,672.35","4,558,710.29","-47,092,143.40","-55,831,461.17","18,600,741.80","-34,087,751.49","-72,693,393.21"
分配股利、利润或偿还利息支付的现金,"6,289,369.49","6,480,819.99","4,630,240.66","1,425,323.35","2,540,182.50","3,669,088.89","724,688.89","15,050,511.11","15,761,177.77","17,448,044.44","697,666.67","14,104,014.17","14,512,291.95","16,463,777.78",,"13,358,572.50","13,358,572.50","24,341,705.28",,"6,962,682.50","9,037,959.49","13,086,850.39","1,341,587.00","15,404,702.58","15,404,702.58","16,153,195.58","2,672,944.00","20,656,644.00","20,656,644.00","20,928,469.00","2,406,800.00","3,413,046.01","2,403,409.99","9,023,047.50","70,687.50","97,150.00"
收回投资收到的现金,"21,719,290.84","4,742,596.78",,,,,,,,,,,,,,"56,000,000.00","264,000,000.00","432,000,000.00","63,000,000.00","63,000,000.00","63,000,000.00","63,000,000.00",,,,"121,000,000.00",,,"6,939,435.00","1,004,889,435.00","1,600,000.00","222,517,467.02","210,258,628.86","8,325,938.71","125,102,702.70","202,702.70"
支付其他与筹资活动有关的现金,"42,400,000.00","20,700,000.00","2,402,000.00",,,"4,873,500.00","780,000.00","780,000.00","780,000.00","780,000.00",,,,"8,000,000.00",,,,"3,390,684.93",,"218,494,724.38","218,494,724.38","218,494,724.38",,,,,,,,,"460,544.00","61,000,000.00","1,381,832.00","74,842,176.00","460,544.00","921,088.00"
取得投资收益收到的现金,"150,000.00","136,000.00",,,,,,,,,,,,,,"231,383.29","1,238,232.57","24,219,122.09","8,350,425.78","2,590,028.98","2,590,028.98","12,404,028.98","9,100,000.00","9,100,000.00","9,100,000.00","9,633,967.39","11,402,520.55","11,919,342.47","13,584,421.93","19,132,424.37","30,834,354.72","59,700,336.97","60,411,967.18","17,590,923.97","3,053,115.06","2,772,640.19"
筹资活动现金流出小计,"55,095,369.49","115,120,819.99","54,032,240.66","11,425,323.35","12,540,182.50","53,542,588.89","9,504,688.89","23,830,511.11","25,041,177.77","26,228,044.44","697,666.67","14,104,014.17","34,512,291.95","64,463,777.78",,"13,358,572.50","13,358,572.50","37,532,390.21",,"242,457,406.88","302,532,683.87","314,581,574.77","32,341,587.00","92,404,702.58","92,404,702.58","93,153,195.58","2,672,944.00","20,656,644.00","20,656,644.00","20,928,469.00","2,867,344.00","67,309,581.01","80,090,889.49","134,865,223.50","50,531,231.50","51,018,238.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"28,000.00",,"18,000.00","18,000.00","41,709.32","39,100.00","83,830.00","83,830.00","82,024.42","48,000.00","48,000.00","65,000.00","63,703.85","6,600.00","40,189.74","43,095.72","47,269.57",,,,"1,027.69","126,479.85","126,479.85","179,479.85","190,749.85","44,366.59","44,366.59","79,402.87","83,388.62","68,940.00","131,120.00","2,275,132.81","13,971,818.50","11,651.00","24,821.00"
筹资活动产生的现金流量净额,"-1,155,369.49","-7,120,819.99","1,411,759.34","9,182,676.65","23,567,817.50","572,260,411.11","-9,504,688.89","-23,830,511.11","-25,041,177.77","-26,228,044.44","-697,666.67","-14,104,014.17","-34,512,291.95","135,536,222.22",,"-13,358,572.50","-13,358,572.50","-37,532,390.21",,"-132,457,406.88","-192,532,683.87","-204,581,574.77","497,849,632.20","437,786,516.62","437,786,516.62","437,038,023.62","-2,672,944.00","-20,656,644.00","-20,656,644.00","10,071,531.00","103,490,519.44","164,004,597.43","155,818,383.28","246,836,403.80","-49,081,231.50","-37,693,238.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,"1,910,321.21","4,910,321.21","9,910,321.21",,,,,"3,469,611.34","5,447,611.34","5,447,611.34","5,469,611.34",,"652,218.76","118,991,399.57","341,333,084.08","3,500,000.00","3,500,000.00"
四、汇率变动对现金的影响,,,,"295,292.93",,"182,600.04",,"-59,958.25","-10,123.74","-9,650.57","-1,376.47","-1,376.47","-1,376.47",,,,-0.01,"2,044.07","-2,044.22","-2,044.22","-2,044.22","-2,044.23",,,,,,,,,,"26,221.57",,"-107,490.52","12,728.63","36,454.35"
收到其他与投资活动有关的现金,"23,186,317.35","1,067,667.52","27,072,184.94","35,861.65","53,153.80","477,905.35","1,683,069.25","3,054,135.72","4,480,168.99","5,825,797.88","568,326.92","6,426,870.80","7,139,264.07","166,030,970.00","3,631,750.34","69,324,000.00","159,596,647.30","161,692,764.69",,"180,670,896.21","180,670,896.21","186,102,496.21","25,012.14",,,"28,150,000.00","270,000,000.00","440,000,000.00","693,000,000.00",,"290,808,832.53","388,978,731.52","464,990,477.09","754,657,114.38","171,394,094.15","477,300,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"45,055,608.19","5,974,264.30","27,072,184.94","53,861.65","71,153.80","519,614.67","1,722,169.25","3,137,965.72","4,563,998.99","5,907,822.30","616,326.92","6,474,870.80","7,204,264.07","166,094,673.85","3,638,350.34","125,595,573.03","424,877,975.59","617,959,156.35","71,350,425.78","248,171,246.40","251,171,246.40","271,417,874.09","9,251,491.99","9,226,479.85","9,279,479.85","158,974,717.24","284,916,498.48","457,411,320.40","719,050,871.14","1,029,574,859.33","323,312,127.25","671,979,874.27","856,927,605.51","1,135,878,879.64","303,061,562.91","483,800,163.89"
五、现金及现金等价物净增加额,"20,949,282.19","-19,185,903.90","3,448,421.35","1,404,974.42","6,537,764.72","539,598,586.08","-75,543,842.00","-113,371,235.10","-139,706,710.31","-214,657,439.50","-1,975,725.28","-57,863,175.39","-208,274,964.61","131,719,905.22","-104,645,039.48","-155,445,538.16","-173,916,625.80","-207,299,351.94","-4,262,588.43","-3,858,059.61","-18,231,554.33","-11,643,478.35","426,528,846.72","-5,590,817.76","-1,927,534.52","31,510,036.20","-28,508,717.16","-33,783,364.66","45,355,185.27","-26,818,978.76","337,234,291.12","125,260,592.76","243,024,581.55","408,721,102.01","-80,658,926.97","-40,679,364.59"
购建固定资产、无形资产和其他长期资产支付的现金,"12,606,761.90","58,590,443.28","31,831,560.38","18,330,453.61","22,355,784.30","37,683,307.03","31,913,888.00","66,496,044.35","90,203,981.79","130,778,423.34","26,089,547.44","60,285,317.39","112,367,956.91","125,306,457.21","62,623,996.77","76,721,233.41","99,424,354.91","107,297,147.90","20,353,301.60","21,329,574.60","25,554,898.08","35,245,676.62","9,149,791.85","12,048,938.23","9,526,058.93","9,343,213.68","2,782,960.10","5,833,959.10","6,508,125.10","6,888,041.44","78,540,465.86","87,890,236.05","94,796,537.58","102,425,342.65","6,997,504.71","18,535,105.36"
期初现金及现金等价物余额,"3,114,809.68","24,064,091.87","4,878,187.97","8,326,609.32","8,326,609.32","8,326,609.32","547,925,195.40","547,925,195.40","547,925,195.40","547,925,195.40","333,267,755.90","333,267,755.90","333,267,755.90","104,292,785.90","302,812,691.12","236,012,691.12","232,012,691.12","236,012,691.12","38,711,893.89","28,713,339.18","28,713,339.18","28,713,339.18","17,069,860.83","17,069,860.83","17,069,860.83","17,069,860.83","48,579,897.03","48,579,897.03","48,579,897.03","48,579,897.03","21,760,918.27","21,760,918.27","21,760,918.27","21,760,918.27","430,482,020.28","430,482,020.28"
投资支付的现金,"15,870,000.00",,,,,,,,"10,000,000.00","10,000,000.00",,,,,,"126,000,000.00","322,000,000.00","432,000,000.00","63,000,000.00","63,000,000.00","63,000,000.00","63,000,000.00","120,000,000.00","246,000,000.00","296,000,000.00","637,000,000.00",,"2,000,000.00","2,000,000.00","1,159,950,000.00","12,229,600.00","268,557,721.06","135,850,311.06","120,768,296.14","181,566,730.81","147,594,246.26"
期末现金及现金等价物余额,"24,064,091.87","4,878,187.97","8,326,609.32","9,731,583.74","14,864,374.04","547,925,195.40","472,381,353.40","434,553,960.30","408,218,485.09","333,267,755.90","331,292,030.62","275,404,580.51","124,992,791.29","236,012,691.12","198,167,651.64","80,567,152.96","58,096,065.32","28,713,339.18","34,449,305.46","24,855,279.57","10,481,784.85","17,069,860.83","443,598,707.55","11,479,043.07","15,142,326.31","48,579,897.03","20,071,179.87","14,796,532.37","93,935,082.30","21,760,918.27","358,995,209.39","147,021,511.03","264,785,499.82","430,482,020.28","349,823,093.31","389,802,655.69"
