科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收回投资收到的现金,"105,525,030,845.37","279,098,121,882.07","419,032,993,410.80","681,062,935,955.13","168,489,828,968.48","416,592,620,177.31","663,732,379,156.36","778,338,399,581.56","108,538,084,905.81","203,180,600,044.94","310,763,712,619.12","603,392,556,549.16","68,735,525,428.62","277,338,888,375.67","418,786,943,395.36","592,283,065,772.79","198,835,934,024.00","319,704,000,000.00","372,512,000,000.00","639,863,000,000.00","107,371,000,000.00","345,155,000,000.00","581,564,000,000.00","784,940,000,000.00","257,523,000,000.00","449,256,000,000.00","732,687,000,000.00","875,425,000,000.00","277,243,000,000.00","643,252,000,000.00","1,012,274,000,000.00","1,284,725,000,000.00","114,628,000,000.00","1,478,128,000,000.00","1,641,712,000,000.00","2,280,944,000,000.00","1,030,691,000,000.00","1,978,081,000,000.00","3,441,254,000,000.00","4,141,695,000,000.00","1,385,089,000,000.00","3,015,142,000,000.00","4,632,929,000,000.00","6,063,282,000,000.00","935,379,000,000.00","2,607,857,000,000.00","4,482,380,000,000.00","5,489,179,000,000.00","1,687,194,000,000.00"
客户存款和同业存放款项净增加额,"54,697,144,984.40","132,166,059,875.94","121,226,810,009.46","167,532,720,420.07","-15,413,684,135.27","14,451,951,600.15","24,129,468,967.42","118,846,613,078.80","86,224,106,978.81","199,293,319,352.12","250,154,578,857.31","322,609,072,995.57","75,451,943,994.35","224,892,270,434.92","341,711,130,222.91","412,682,217,538.50","34,174,316,580.36","126,740,000,000.00","186,300,000,000.00","421,688,000,000.00","140,148,000,000.00","348,857,000,000.00","507,319,000,000.00","735,592,000,000.00","255,307,000,000.00","367,489,000,000.00","442,568,000,000.00","470,187,000,000.00","14,380,000,000.00","116,532,000,000.00","150,902,000,000.00","358,039,000,000.00","94,640,000,000.00","695,573,000,000.00","764,043,000,000.00","713,708,000,000.00",,,,"166,123,000,000.00","86,001,000,000.00","143,174,000,000.00","91,727,000,000.00","117,193,000,000.00","71,485,000,000.00","122,775,000,000.00","59,978,000,000.00","113,004,000,000.00",
取得投资收益收到的现金,"1,508,742,208.69","2,361,500,574.63","3,197,930,420.00","4,645,195,915.25","1,110,298,448.61","2,730,319,530.35","3,870,819,473.87","5,523,542,426.37","1,105,722,985.91","2,942,882,763.97","4,230,844,413.01","6,129,421,679.74","1,178,366,902.93","3,182,267,892.11","5,396,466,539.92","7,830,864,609.97","1,492,776,296.43","4,436,000,000.00","7,584,000,000.00","10,843,000,000.00","2,079,000,000.00","5,337,000,000.00","7,761,000,000.00","12,147,000,000.00","4,255,000,000.00","13,326,000,000.00","21,667,000,000.00","32,186,000,000.00","10,575,000,000.00","20,634,000,000.00","32,192,000,000.00","46,039,000,000.00","18,775,000,000.00","43,962,000,000.00","74,763,000,000.00","106,434,000,000.00","27,827,000,000.00","58,677,000,000.00","85,372,000,000.00","115,688,000,000.00","26,628,000,000.00","59,449,000,000.00","84,153,000,000.00","123,980,000,000.00","26,898,000,000.00","61,377,000,000.00","91,487,000,000.00","120,784,000,000.00","32,459,000,000.00"
向中央银行借款净增加额,,,,,,,,,,,,"40,597,502.55","62,988,353.70","267,667,182.61","202,954,601.78","325,976,471.45",,,,,,,,,,,,,,,,"30,000,000,000.00","40,000,000,000.00","10,000,000,000.00","21,800,000,000.00","37,700,000,000.00","33,200,000,000.00","76,500,000,000.00","69,300,000,000.00","130,300,000,000.00","28,500,000,000.00","33,500,000,000.00","34,500,000,000.00","47,000,000,000.00","21,000,000,000.00","8,500,000,000.00","54,500,000,000.00","23,500,000,000.00",
收到其他与投资活动有关的现金,"1,255,065,985.99","965,111,917.63","91,579,229.75","109,343,977.70","7,315,890.34","18,346,913.23","50,847,879.51","63,108,566.87","19,422,492.80","29,316,605.99","118,480,346.88","54,208,752.97","18,295,976.96","6,766,905.19","73,066,539.73","107,799,315.51","41,743,801.99","11,000,000.00","21,000,000.00","32,000,000.00","1,000,000.00","110,000,000.00","162,000,000.00","371,000,000.00","6,000,000.00","1,068,000,000.00","1,096,000,000.00","2,386,000,000.00","12,000,000.00","15,000,000.00","93,000,000.00","572,000,000.00","790,000,000.00","824,000,000.00","850,000,000.00","980,000,000.00","406,000,000.00","70,000,000.00","191,000,000.00","742,000,000.00","858,000,000.00","1,357,000,000.00","1,383,000,000.00","11,846,000,000.00","1,616,000,000.00","102,000,000.00","110,000,000.00","20,000,000.00","6,617,000,000.00"
向其他金融机构拆入资金净增加额,"6,357,711,643.78","29,289,545,482.78","77,160,642,008.67","20,388,786,728.98","24,544,980,792.85","44,329,306,923.32","21,427,724,168.07","27,225,346,074.42","-10,311,303,787.98","-6,336,313,588.37","-16,992,567,649.94",,"83,323,164,206.30","132,666,601,566.50","104,546,470,659.92","68,049,332,879.14","23,360,649,666.11","90,376,000,000.00",,,,,,,,,,,,,,,,,,,,,,"145,793,000,000.00",,,,"120,242,000,000.00",,,,,
投资活动现金流入小计,"108,288,839,040.05","282,424,734,374.33","422,322,503,060.55","685,817,475,848.08","169,607,443,307.43","419,341,286,620.89","667,654,046,509.74","783,925,050,574.80","109,663,230,384.52","206,152,799,414.90","315,113,037,379.01","609,576,186,981.87","69,932,188,308.51","280,527,923,172.97","424,256,476,475.01","600,221,729,698.27","200,370,454,122.42","324,151,000,000.00","380,117,000,000.00","650,738,000,000.00","109,451,000,000.00","350,602,000,000.00","589,487,000,000.00","797,458,000,000.00","261,784,000,000.00","463,650,000,000.00","755,450,000,000.00","909,997,000,000.00","287,830,000,000.00","663,901,000,000.00","1,044,559,000,000.00","1,331,336,000,000.00","134,193,000,000.00","1,522,914,000,000.00","1,717,325,000,000.00","2,388,358,000,000.00","1,058,924,000,000.00","2,036,962,000,000.00","3,526,817,000,000.00","4,258,125,000,000.00","1,412,575,000,000.00","3,075,948,000,000.00","4,718,465,000,000.00","6,199,108,000,000.00","963,893,000,000.00","2,669,336,000,000.00","4,573,977,000,000.00","5,610,211,000,000.00","1,726,473,000,000.00"
收取利息、手续费及佣金的现金,"6,887,803,484.35","15,595,358,198.16","25,846,648,703.24","35,518,165,568.58","13,346,197,892.21","26,275,910,257.47","39,269,078,783.90","50,449,785,136.87","10,633,017,920.23","21,328,974,565.26","33,147,714,646.24","46,884,810,915.30","14,190,451,747.11","28,794,340,448.54","47,880,338,138.07","67,571,572,251.88","23,039,806,931.59","40,974,000,000.00","71,038,000,000.00","100,808,000,000.00","33,397,000,000.00","73,660,000,000.00","113,128,000,000.00","151,429,000,000.00","40,721,000,000.00","87,000,000,000.00","132,645,000,000.00","178,022,000,000.00","49,064,000,000.00","97,578,000,000.00","148,064,000,000.00","198,976,000,000.00","46,792,000,000.00","94,644,000,000.00","140,881,000,000.00","184,314,000,000.00","38,512,000,000.00","76,869,000,000.00",,"152,359,000,000.00","37,080,000,000.00","77,208,000,000.00","119,623,000,000.00","164,915,000,000.00","42,863,000,000.00","93,800,000,000.00","145,211,000,000.00","195,667,000,000.00","49,992,000,000.00"
投资支付的现金,"174,490,837,616.85","350,592,124,863.25","473,480,695,971.06","686,060,324,459.21","174,338,719,587.63","419,953,848,627.61","672,225,674,494.75","801,013,359,927.10","113,716,970,540.24","236,114,888,656.67","373,655,300,921.95","644,321,051,815.85","60,955,804,544.21","298,599,804,575.52","468,827,296,961.23","645,056,000,407.54","199,956,080,822.27","328,054,000,000.00","368,997,000,000.00","649,598,000,000.00","126,862,000,000.00","367,456,000,000.00","636,195,000,000.00","922,156,000,000.00","372,565,000,000.00","625,721,000,000.00","1,020,101,000,000.00","1,230,147,000,000.00","303,296,000,000.00","715,402,000,000.00","1,142,573,000,000.00","1,892,308,000,000.00","307,883,000,000.00","2,242,242,000,000.00","2,681,320,000,000.00","3,459,278,000,000.00","1,182,349,000,000.00","2,299,587,000,000.00","3,683,489,000,000.00","4,617,498,000,000.00","1,409,947,000,000.00","2,990,143,000,000.00","4,568,207,000,000.00","5,923,105,000,000.00","943,790,000,000.00","2,475,103,000,000.00","4,178,688,000,000.00","5,180,506,000,000.00","1,391,885,000,000.00"
