科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
一年内到期的非流动负债,,,,,"10,000,000.00",,"60,000,000.00","60,000,000.00","60,000,000.00","5,000,000.00","150,000,000.00","352,520,781.09","233,213,489.52","154,712,933.69","223,691,229.13","262,907,493.34","264,986,845.87","296,414,408.28","306,179,304.25","305,621,659.55","443,250,896.14","428,213,474.15","620,122,027.94","556,963,524.23","475,528,604.69","226,348,063.70","272,269,730.99","371,213,332.76","433,192,112.50","528,798,422.24","469,915,607.40","472,892,854.79"
其他流动资产,,,,,,,,,,,,,,,,,,,"109,533,813.92","110,771,430.58","109,077,367.21","109,175,062.15","120,981,658.86","124,699,269.83","122,897,246.51","119,656,430.56","119,502,509.81","143,585,896.23","137,753,747.34","145,077,635.21","143,470,469.67","157,838,384.18"
其他流动负债,,,,,,,,,,,,,,"4,045,539.97","4,045,539.97","4,045,539.97","4,045,539.97","4,045,539.97","4,045,539.97","4,045,539.97","4,045,539.97","4,045,539.97","204,045,539.97","204,045,539.97","200,000,000.00","200,000,000.00",,,,,,
流动资产合计,"43,446,533.84","21,744,657.51","70,894,996.22","167,735,212.10","889,720,911.23","604,018,718.63","471,434,581.87","395,738,390.74","583,214,901.00","403,471,357.73","382,271,437.99","500,775,841.63","352,062,341.06","535,646,058.28","326,504,187.90","358,047,673.53","275,997,943.61","355,121,430.14","456,696,891.73","425,968,657.96","514,296,228.31","523,327,221.24","754,584,581.48","570,550,638.88","520,314,193.64","832,300,686.30","609,083,143.54","679,596,090.55","797,168,164.43","630,524,135.65","688,596,377.64","823,360,045.78"
流动负债合计,"88,637,019.14","93,025,142.81","167,980,098.85","198,556,746.65","205,950,061.58","124,870,114.13","221,961,032.55","217,098,504.38","359,838,029.15","276,939,078.44","514,083,020.65","703,851,048.73","581,243,186.28","452,301,733.73","408,677,741.75","423,911,534.59","548,284,793.92","710,481,918.78","1,062,922,632.62","1,009,512,089.54","1,179,054,812.97","1,223,272,752.83","1,852,313,733.52","1,710,308,634.43","1,582,652,471.01","1,408,041,445.30","1,125,586,493.72","1,335,794,331.71","1,579,435,539.76","1,424,288,586.35","1,369,499,688.33","1,227,937,630.75"
可供出售金融资产,,,,,,,,,,,,,,,,,,,"100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00",,,,,,,,
长期借款,"20,000,000.00","150,000,000.00","422,000,000.00","562,000,000.00","595,000,000.00","530,000,000.00","460,000,000.00","470,000,000.00","644,000,000.00","644,000,000.00","513,625,000.00","484,000,000.00","656,700,000.00","668,600,000.00","620,100,000.00","672,009,000.00","612,300,000.00","625,200,000.00","557,120,000.00","652,620,000.00","507,495,000.00","495,400,000.00","374,957,500.00","337,707,500.00","429,861,893.47","393,178,812.01","474,238,376.42","318,117,066.46","380,003,114.31","333,280,070.09","346,572,769.02","366,264,922.89"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,"230,000,000.00","230,000,000.00","230,000,000.00","230,000,000.00","230,000,000.00","230,000,000.00","230,000,000.00","430,000,000.00","430,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00",,,"50,000,000.00","280,000,000.00"
长期应收款,,,,,,,,,,,,,,,"8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00"
长期应付款,,,,,,"7,502,401.75",,,,,,"71,619,525.86","65,648,050.92","59,574,153.24","53,130,726.52","46,823,598.30","40,479,824.62","34,097,687.24","27,713,756.14","20,916,665.21","13,967,211.57","7,025,503.07",,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,"100,000.00","100,000.00","100,000.00","100,000.00","100,000.00",,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,"9,902,467.57","9,364,643.47","8,872,064.69","8,379,485.90","7,886,907.12",,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"77,118,756.42","126,542,175.09","290,287,713.80","315,090,317.54","310,848,096.24","340,199,047.08","344,083,142.89","536,958,821.76","698,414,694.92","684,230,004.79","674,069,134.58","828,196,630.69","1,026,776,044.59","1,016,953,862.01","1,008,129,549.08","998,952,971.05","1,001,727,871.83","1,004,849,114.54","1,149,693,974.95","1,129,676,193.25","1,108,505,209.47","1,490,604,702.66","1,766,748,456.33","1,735,695,124.31","1,687,021,371.18","1,652,255,725.19","1,859,648,864.54","1,850,824,132.55","1,958,877,331.77","2,063,681,913.62","2,240,678,132.12","2,183,909,956.79"
递延所得税负债,,,,,,,,,,,,,"169,602.27","3,826,740.32","3,513,833.44","3,358,599.51","3,125,198.53","2,927,984.29","2,736,326.33","2,568,457.33","2,368,464.40","2,169,877.81","1,975,572.98","1,775,275.65","48,699.06","40,922.05","31,943.57","23,967.38","17,365.66","18,811.02","4,541.70",
在建工程,"49,292,410.27","233,019,998.46","327,805,629.87","336,261,819.82","498,432,183.17","540,213,515.90","640,901,596.74","506,817,664.63","394,889,940.72","514,244,997.48","763,565,827.79","652,410,088.36","608,285,195.86","670,301,089.67","962,708,721.25","1,017,507,755.90","1,114,610,644.18","1,219,517,576.99","1,255,658,189.27","1,315,716,810.73","1,392,447,670.25","1,079,862,769.89","907,817,660.95","935,402,101.33","984,450,463.86","1,032,533,502.01","883,246,151.21","1,052,201,934.58","936,037,252.79","811,149,486.06","667,425,337.66","700,327,516.17"
其他非流动负债,"1,120,000.00","4,340,000.00","6,371,827.00","6,254,277.53","7,625,543.50",,"9,149,559.46","11,677,309.44","11,450,059.42","11,467,809.40","14,943,059.38","17,356,227.76","21,881,477.74","22,054,227.72","22,270,727.70","23,192,227.68","23,301,388.21","23,106,879.02",,,,,,,,,,,,,,
工程物资,"20,627,321.00","30,980,308.97","134,968,377.53","197,344,866.33","166,882,882.45","205,647,207.08","283,382,147.87","337,868,055.37","399,778,287.17","422,981,905.41","326,734,423.72","348,624,743.62","377,561,874.91","380,203,852.88","211,923,639.84","210,405,571.35","226,139,213.63","232,706,767.14","243,139,740.51","256,262,982.68","298,496,915.28","276,256,379.16","236,399,083.61","250,638,617.20","229,880,674.23","246,359,174.18","232,528,156.63","99,649,467.16","99,350,297.38","122,218,691.80","80,500,908.71","88,542,354.61"
非流动负债合计,"21,120,000.00","154,340,000.00","428,371,827.00","568,254,277.53","602,625,543.50","537,502,401.75","469,149,559.46","481,677,309.44","655,450,059.42","655,467,809.40","528,568,059.38","572,975,753.62","744,399,130.93","984,055,121.28","929,015,287.66","975,383,425.49","909,206,411.36","915,332,550.55","842,044,533.90","930,085,064.78","977,316,109.02","957,573,804.74","602,604,487.65","570,867,181.13","660,787,988.83","623,590,121.18","703,433,697.93","546,797,402.60","408,769,839.55","361,452,481.52","427,094,110.29","675,907,338.29"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"109,757,019.14","247,365,142.81","596,351,925.85","766,811,024.18","808,575,605.08","662,372,515.88","691,110,592.01","698,775,813.82","1,015,288,088.57","932,406,887.84","1,042,651,080.03","1,276,826,802.35","1,325,642,317.21","1,436,356,855.01","1,337,693,029.41","1,399,294,960.08","1,457,491,205.28","1,625,814,469.33","1,904,967,166.52","1,939,597,154.32","2,156,370,921.99","2,180,846,557.57","2,454,918,221.17","2,281,175,815.56","2,243,440,459.84","2,031,631,566.48","1,829,020,191.65","1,882,591,734.31","1,988,205,379.31","1,785,741,067.87","1,796,593,798.62","1,903,844,969.04"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"5,000,000.00","33,500,000.00","33,500,000.00","33,500,000.00","45,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00","758,322,487.00","758,322,487.00","758,322,487.00","758,322,487.00","758,322,487.00","758,322,487.00","758,322,487.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"146,799,231.46","146,799,231.46","146,799,231.46","920,736,512.82","875,736,512.82","875,736,512.82","875,736,512.82","785,736,512.82","785,736,512.82","785,736,512.82","785,736,512.82","605,736,512.82","605,736,512.82","605,736,512.82","605,736,512.82","245,736,512.82","245,736,512.82","245,736,512.82","245,736,512.82","245,736,512.82","245,736,512.82","245,736,512.82","245,736,512.82","245,736,512.82","723,075,698.54","723,075,698.54","723,075,698.54","723,075,698.54","723,075,698.54","723,075,698.54","723,075,698.54"
无形资产,"32,674,573.29","32,161,696.51","31,477,939.93","31,307,000.79","31,212,728.32","31,179,889.18","39,447,017.06","39,180,951.28","38,914,885.50","38,648,819.72","39,049,183.21","38,704,382.76","38,373,283.67","38,327,955.67","50,883,013.91","50,395,278.95","49,984,266.55","49,491,079.29","59,470,647.14","59,007,085.11","58,642,169.80","58,211,144.16","58,008,900.02","57,697,203.10","57,543,297.95","57,273,816.03","56,960,575.98","56,540,724.32","56,103,223.96","56,532,176.62","55,993,928.38","55,481,643.94"
盈余公积,"2,824,203.81","1,961,917.87","8,059,063.12","8,059,063.12","12,415,116.75","12,415,116.75","16,830,475.07","16,830,475.07","16,830,475.07","16,830,475.07","31,002,429.06","31,002,429.06","31,002,429.06","31,002,429.06","47,647,599.50","47,647,599.50","47,647,599.50","47,647,599.50","54,839,128.62","54,839,128.62","54,839,128.62","54,839,128.62","56,939,341.81","56,939,341.81","56,939,341.81","56,939,341.81","63,316,389.40","63,316,389.40","63,316,389.40","63,316,389.40","75,053,995.50","75,053,995.50"
开发支出,,,,,,,,,,,,,,,,,,,,"52,057.01","112,929.89","73,138.13",,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,"17,686,172.76","28,002,369.33","32,744,770.65","32,744,770.65","32,744,770.65","32,744,770.65","32,744,770.65","32,744,770.65","32,744,770.65","32,744,770.65","32,744,770.65","32,744,770.65","32,744,770.65","28,002,369.33","28,002,369.33","28,002,369.33","28,002,369.33","28,002,369.33","28,002,369.33","28,002,369.33","28,002,369.33"
未分配利润,"109,773,013.37","17,657,260.84","72,531,568.06","94,134,411.93","111,736,050.69","81,879,691.14","106,474,275.56","135,934,880.75","119,445,000.16","154,891,787.99","180,021,861.50","220,254,509.35","221,038,588.72","275,118,343.06","280,479,713.96","291,813,711.69","264,106,821.03","286,428,721.78","296,893,237.42","287,877,108.67","253,798,865.25","282,126,489.43","299,398,297.71","301,989,680.05","303,318,980.51","338,118,705.13","352,891,973.96","359,888,437.39","362,227,323.77","400,456,480.92","425,255,345.54","435,614,974.69"
长期待摊费用,"3,647,951.55","2,726,317.40","1,748,555.50","1,513,116.21","1,285,421.49","1,064,396.28","863,607.47","674,037.12","2,025,921.73","6,227,133.01","12,245,833.35","11,437,433.55","11,353,431.61","11,727,390.18","11,003,625.53","10,396,936.04","9,504,886.55","9,493,317.63","12,757,828.66","17,953,368.77","15,455,597.30","14,548,830.17","13,919,786.99","17,776,652.31","13,220,825.03","11,794,814.33","11,632,010.05","11,129,928.50","10,257,458.60","9,384,988.70","8,514,741.08","7,642,826.66"
少数股东权益,,,,,,,,,,,,,"10,961,061.85","45,079,438.96","45,003,064.21","44,715,682.81","44,485,613.65","45,002,159.61","44,987,717.66","44,988,185.87","44,061,371.75","44,661,651.15","44,350,466.45","44,193,261.92","12,911,606.26","12,887,444.88","13,202,904.80","13,197,836.20","13,359,072.39","13,391,328.97","13,801,632.01","13,793,144.45"
递延所得税资产,"546,689.95","108,399.04","58,575.64","51,397.90","81,062.44","81,062.44","39,761.56","39,761.56","61,445.58","61,445.58","68,007.77","249,516.22","269,901.84","801,079.18","164,129.42","303,219.86","347,858.47","339,102.60","333,737.16","279,595.14","280,154.45","307,642.47","397,272.84","358,591.26","394,206.87","487,071.29","311,702.86","447,935.85","710,252.15","809,690.92","391,162.29","438,555.94"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"21,408,035.00","95,735,443.99","111,696,466.79","56,585,052.82","55,033,638.85","53,482,224.88","51,930,810.91","50,379,396.94","48,827,982.97","47,276,569.00","45,725,155.03","44,173,741.06","42,622,327.09","41,070,913.12","39,519,499.15","37,968,085.18","36,416,671.21",,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"183,907,702.48","425,538,895.47","786,346,792.27","881,568,518.59","1,008,742,374.11","1,118,385,117.96","1,308,717,273.59","1,421,539,291.72","1,534,085,175.62","1,666,394,305.99","1,837,140,445.42","1,993,044,411.95","2,202,318,568.60","2,217,647,520.63","2,350,055,732.00","2,391,160,793.37","2,503,469,808.67","2,615,508,032.90","2,810,726,871.31","2,867,069,432.34","2,960,510,572.12","3,004,883,118.35","3,066,758,258.48","3,079,483,973.28","3,062,032,707.60","3,088,674,557.54","3,130,746,501.81","3,120,796,492.29","3,111,338,185.98","3,113,779,317.05","3,103,506,579.57","3,086,345,223.44"
所有者权益(或股东权益)合计,"117,597,217.18","199,918,410.17","260,889,862.64","282,492,706.51","1,089,887,680.26","1,060,031,320.71","1,089,041,263.45","1,118,501,868.64","1,102,011,988.05","1,137,458,775.88","1,176,760,803.38","1,216,993,451.23","1,228,738,592.45","1,316,936,723.90","1,338,866,890.49","1,349,913,506.82","1,321,976,547.00","1,344,814,993.71","1,362,456,596.52","1,353,440,935.98","1,318,435,878.44","1,347,363,782.02","1,366,424,618.79","1,368,858,796.60","1,338,906,441.40","1,889,343,677.36","1,910,809,453.70","1,917,800,848.53","1,920,300,971.10","1,958,562,384.83","1,995,509,158.59","2,005,860,300.18"
资产总计,"227,354,236.32","447,283,552.98","857,241,788.49","1,049,303,730.69","1,898,463,285.34","1,722,403,836.59","1,780,151,855.46","1,817,277,682.46","2,117,300,076.62","2,069,865,663.72","2,219,411,883.41","2,493,820,253.58","2,554,380,909.66","2,753,293,578.91","2,676,559,919.90","2,749,208,466.90","2,779,467,752.28","2,970,629,463.04","3,267,423,763.04","3,293,038,090.30","3,474,806,800.43","3,528,210,339.59","3,821,342,839.96","3,650,034,612.16","3,582,346,901.24","3,920,975,243.84","3,739,829,645.35","3,800,392,582.84","3,908,506,350.41","3,744,303,452.70","3,792,102,957.21","3,909,705,269.22"
负债和所有者(或股东权益)合计,"227,354,236.32","447,283,552.98","857,241,788.49","1,049,303,730.69","1,898,463,285.34","1,722,403,836.59","1,780,151,855.46","1,817,277,682.46","2,117,300,076.62","2,069,865,663.72","2,219,411,883.41","2,493,820,253.58","2,554,380,909.66","2,753,293,578.91","2,676,559,919.90","2,749,208,466.90","2,779,467,752.28","2,970,629,463.04","3,267,423,763.04","3,293,038,090.30","3,474,806,800.43","3,528,210,339.59","3,821,342,839.96","3,650,034,612.16","3,582,346,901.24","3,920,975,243.84","3,739,829,645.35","3,800,392,582.84","3,908,506,350.41","3,744,303,452.70","3,792,102,957.21","3,909,705,269.22"
