科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"54,928,277.42","131,382,562.53","192,451,008.00","489,539,452.97","110,564,825.59","205,719,160.56","293,417,352.60","413,377,382.98","86,777,906.02","221,032,260.83","283,403,995.51","454,073,830.88","106,693,603.95","357,220,061.06","624,312,867.41","782,142,113.20","59,424,529.19","176,407,351.87","286,284,575.85","900,451,841.87","96,667,828.52","186,198,339.60","375,521,880.47","608,252,997.38","150,633,894.63","292,552,212.50","463,883,323.83","923,686,606.58","285,969,716.61","852,204,497.20","1,367,463,879.50","1,947,008,902.56","139,167,875.26","319,260,844.50","733,328,318.35","1,155,040,014.68","149,879,580.99","325,843,641.35","487,354,253.76","682,625,574.58","165,545,105.69","565,952,919.25","736,773,550.27","1,040,852,829.06","142,112,520.52","266,214,761.58"
二、营业利润,"20,608,696.11","58,836,289.57","85,634,446.04","165,991,277.80","35,091,876.61","82,424,755.14","104,645,844.16","135,358,727.74","24,980,979.74","76,763,527.59","104,818,632.95","109,374,897.54","24,023,589.11","77,727,942.97","141,131,741.76","197,778,565.23","526,579.99","40,613,787.98","73,387,495.06","251,402,213.11","11,975,921.71","20,683,259.99","33,895,178.64","6,817,888.47","27,788,081.39","56,143,598.15","40,827,467.51","115,378,187.96","50,443,955.03","54,809,849.95","129,520,527.75","136,577,073.47","-38,672,227.42","-98,809,314.63","-15,366,144.58","-68,610,996.92","-20,007,015.17","-25,362,039.09","-6,326,392.01","94,618,562.54","19,848,989.27","49,678,058.59","72,042,398.70","132,256,326.96","6,687,297.21","27,291,033.37"
减:营业成本,"8,835,040.78","42,695,231.00","66,900,415.24","260,552,313.31","56,677,720.13","102,452,102.64","139,118,485.29","211,594,009.40","42,246,418.67","108,262,679.36","135,879,505.13","266,650,196.34","73,590,991.03","241,361,700.75","407,195,496.96","537,077,540.06","29,402,465.11","83,142,850.00","135,352,965.99","492,322,610.49","42,214,713.12","83,891,755.30","200,978,824.37","339,151,893.76","93,453,562.62","198,034,757.48","340,749,039.89","686,699,779.27","195,224,593.54","666,432,289.15","1,024,680,195.58","1,468,663,366.04","123,426,439.76","295,793,863.50","570,393,483.54","886,997,355.37","109,670,950.48","237,385,816.08","293,524,202.80","443,929,361.00","112,043,651.30","440,767,487.15","558,992,939.14","787,663,541.43","108,765,066.95","202,522,394.35"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,719,543.22","6,693,819.79","9,866,556.05","28,770,006.79","6,304,705.53","11,239,836.44","16,905,215.39","23,275,972.03","5,086,117.40","13,087,402.75","16,518,704.18","24,165,983.92","4,502,058.85","18,714,706.82","35,459,992.68","36,411,126.26","3,356,456.15","10,705,928.21","17,522,868.52","82,529,633.97","4,234,669.30","7,753,938.77","21,978,781.60","64,808,565.12","36,980,722.40","46,705,321.83","55,178,104.80","96,094,202.86","19,226,725.08","55,272,018.68","95,268,371.12","139,539,725.28","9,216,333.08","22,792,737.61","42,109,889.32","80,229,498.40","13,241,510.14","19,936,595.75","64,808,691.07","93,099,284.53","3,417,672.03","10,481,944.86","14,430,467.97","16,286,049.34","4,178,211.57","12,288,078.61"
营业外收入,,"321,582.00","321,582.00","382,082.00","80,949.05","11,098,580.05","11,403,580.05","12,384,949.08","23,997.19","47,517.19","49,317.19","72,914,255.62","1,553,253.34","2,308,263.53","2,524,095.01","8,812,221.21","3,899,597.92","4,388,727.92","4,690,657.92","31,208,517.60","5,063,100.00","6,287,400.00","6,367,540.00","19,326,440.00","698,006.10","5,871,110.58","6,398,360.58","15,466,949.28","1,148,656.01","1,899,256.04","1,930,816.08","3,127,067.94","160,000.00","1,238,573.71","2,519,253.11","5,080,862.46","272,704.38","1,833,352.23","2,668,320.81","6,435,442.13","509,556.75","4,925,273.41","5,183,358.76","4,424,781.54","205,877.73","421,921.47"
销售费用,"1,718,214.29","5,346,540.55","7,588,148.17","10,977,613.32","893,576.84","1,615,489.36","4,882,637.98","7,520,846.41","794,426.00","1,694,463.44","2,776,919.23","9,732,221.22","459,509.91","773,814.78","1,804,961.14","7,285,164.03","5,278,744.62","8,916,484.04","16,872,576.47","31,652,096.08","10,294,889.90","27,664,433.05","37,154,073.67","57,977,705.11","8,403,982.95","14,644,125.57","19,243,424.56","29,458,119.12","4,805,639.56","13,585,888.19","20,665,073.99","39,201,734.03","5,983,522.51","12,334,143.98","18,250,727.85","29,026,161.92","5,358,127.82","9,816,754.57","18,974,010.88","30,943,831.43","4,443,211.38","16,678,763.74","24,020,295.56","30,578,120.38","3,808,523.16","6,282,511.60"
减:营业外支出,,"1,500.00","1,500.00","1,500.00",,"17,000.00","17,000.00","48,051.02",200.00,"3,200.00","85,913.63","92,290.03","46,263.25","46,263.25","66,263.25","194,335.23","41,220.68","66,527.23","310,516.38","559,806.98","40,000.00","75,659.29","125,659.29","162,749.78","12,774.80","30,729.97","480,729.97","24,707,660.15","765,394.16","1,583,949.10","2,402,628.10","3,365,742.08","143,984.80","1,514,405.84","1,644,769.26","6,504,317.06","-47,478.00","-14,832.92","3,384,128.92","11,500,975.78","39,033.11","1,669,941.31","68,686.33","5,389,197.36","276,610.42","3,556,505.86"
管理费用,"14,811,363.48","9,481,562.53","14,169,502.00","18,515,536.51","5,975,902.41","11,840,553.05","18,640,299.50","27,571,399.85","5,173,579.15","9,105,316.60","14,199,816.03","20,253,249.19","4,784,181.59","10,436,551.20","15,772,209.33","33,376,757.84","9,305,007.80","20,379,748.95","28,824,873.78","43,314,701.11","14,248,400.04","34,364,427.17","56,299,990.35","86,296,814.05","12,657,880.82","29,265,360.73","38,339,428.70","60,186,558.22","12,689,627.52","33,172,831.53","44,368,553.27","64,298,748.66","15,711,810.61","34,578,474.70","53,770,461.40","72,456,484.88","13,218,005.07","33,120,981.08","43,095,501.53","58,393,769.89","9,803,724.76","19,641,353.37","26,527,130.28","36,416,732.32","5,649,369.48","14,242,585.51"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,"46,235.23",,,"85,875.08","182,165.68",,,,"14,290.49","10,524.80","1,418.00","1,418.00","1,418.00","65,394.16","65,394.16","65,394.16","93,593.13","42,999.52","42,999.52","42,999.52","42,999.52",,,,80.00,"19,045.65","19,045.65","19,045.65",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
