科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"4,805,569.61","7,841,370.13","9,677,352.27","4,954,473.59","7,144,779.35","12,170,343.21","3,905,810.81","5,210,502.85","6,465,420.15","5,035,365.48","610,473.24","1,470,165.23","4,829,278.78","8,980,691.85","4,685,639.37","10,452,135.64","14,638,809.38","24,629,188.47","5,431,798.68","8,901,924.75","16,185,659.01","19,361,315.73","3,483,979.89","6,919,167.78","4,961,769.90","6,333,317.39","3,850,668.64","-264,667.52","-1,360,951.05","-2,028,373.92","5,479,307.30","13,698,641.02","24,252,166.85","31,937,405.50","20,911,891.42"
三、利润总额,"17,693,998.98","46,849,948.42","62,563,839.87","40,106,008.07","55,829,269.29","76,800,664.83","35,752,599.80","47,354,949.74","68,323,145.93","87,802,993.08","26,011,628.99","46,992,392.91","47,618,272.74","64,284,193.60","12,226,195.03","17,368,179.78","7,910,262.75","17,471,830.38","4,643,556.18","7,237,729.83","15,760,506.83","29,177,370.59","5,526,923.53","48,490,649.87","57,500,279.93","79,240,607.05","23,251,143.43","64,936,347.73","97,392,232.13","114,582,260.13","37,705,118.26","88,348,462.58","135,736,290.26","152,769,301.79","52,365,963.23"
资产减值损失,"58,324.34","91,135.83","52,391.37","20,280.01","303,800.43","186,252.22","3,174,869.14","2,686,278.29","2,629,766.59","5,355,078.04","-3,018,824.05","-3,065,295.81","-3,195,720.54","1,395,958.68","-365,371.98","3,784,972.96","10,888,552.46","10,091,636.38","-515,377.62","1,459,092.91","8,103,670.42","8,562,157.90","-3,031,966.24","-2,228,941.49","-3,635,620.46","-2,766,644.99","1,596,876.84","-804,255.65","5,664,134.87","21,963,742.19","2,153,015.57","27,358,845.78","19,810,760.80","8,383,972.67","-4,925,438.25"
减:所得税,"3,476,907.04","4,602,826.74","6,395,413.15","5,978,462.17","6,387,767.05","7,865,889.60","6,663,962.34","9,844,233.70","13,028,948.39","13,804,084.44","3,804,608.83","8,005,370.60","8,201,705.58","5,746,405.77","1,167,955.96","4,741,871.90","5,953,803.85","6,807,301.78","1,421,344.90","1,626,179.29","4,164,987.16","8,504,963.98","874,683.24","7,952,264.18","8,749,736.43","10,873,987.61","5,254,589.47","7,282,476.12","10,869,955.85","14,689,390.64","3,214,991.40","23,729,987.82","34,221,092.96","24,112,076.78","5,931,055.14"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,"-183,750.00","791,610.23",,,,,,,,,,,,,,,,,,,,,,,,,"896,575.34","2,523,747.93","3,544,564.71",,"160,246.46","954,877.77","1,402,624.08",
四、净利润,"14,217,091.94","42,247,121.68","56,168,426.72","34,127,545.90","49,441,502.24","68,934,775.23","29,088,637.46","37,510,716.04","55,294,197.54","73,998,908.64","22,207,020.16","38,987,022.31","39,416,567.16","58,537,787.83","11,058,239.07","12,626,307.88","1,956,458.90","10,664,528.60","3,222,211.28","5,611,550.54","11,595,519.67","20,672,406.61","4,652,240.29","40,538,385.69","48,750,543.50","68,366,619.44","17,996,553.96","57,653,871.61","86,522,276.28","99,892,869.49","34,490,126.86","64,618,474.76","101,515,197.30","128,657,225.01","46,434,908.09"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"11,696,340.81","38,496,009.95","48,762,011.00","31,953,749.79","46,931,484.69","63,525,863.75","30,628,522.22","38,368,987.01","55,972,980.76","75,031,065.23","22,093,090.64","39,270,502.54","40,011,728.40","58,894,807.18","11,156,056.52","12,730,849.53","2,170,039.27","10,494,012.42","3,805,235.31","6,508,382.44","12,803,414.50","22,381,383.47","4,926,518.31","40,724,652.49","49,365,108.53","68,862,534.01","16,002,513.38","51,028,860.60","79,443,497.64","92,474,001.24","34,691,443.17","78,515,870.97","115,878,734.18","142,829,814.13","47,056,281.09"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"2,520,751.13","3,751,111.73","7,406,415.72","2,173,796.11","2,510,017.55","5,408,911.48","-1,539,884.76","-858,270.97","-678,783.22","-1,032,156.59","113,929.52","-283,480.23","-595,161.24","-357,019.35","-97,817.45","-104,541.65","-213,580.37","170,516.18","-583,024.03","-896,831.90","-1,207,894.83","-1,708,976.86","-274,278.02","-186,266.80","-614,565.03","-495,914.57","1,994,040.58","6,625,011.01","7,078,778.64","7,418,868.25","-201,316.31","-13,897,396.21","-14,363,536.88","-14,172,589.12","-621,373.00"
