科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"126,910,606.91","208,622,454.22","313,144,162.16","428,507,106.48","89,548,923.34","189,686,855.11","438,892,459.09","503,634,171.41","140,263,105.38","217,805,158.05","281,776,561.67","394,410,834.10","168,911,435.01","1,170,345,283.41","2,119,134,835.30","2,658,431,857.85","525,057,402.06","1,046,353,039.17","1,657,217,559.75","2,191,530,406.59","424,714,766.45","897,248,966.23","1,545,104,858.65","2,345,177,371.62","475,417,912.32","1,018,124,478.11","1,618,296,311.43","2,234,867,125.29","558,934,489.29","1,168,872,539.18","1,653,864,267.10","2,177,499,668.29","410,079,963.59","1,168,245,618.02","1,868,312,681.35","3,247,114,147.94","843,478,085.75","1,672,525,658.53","2,260,628,671.83","3,621,393,966.58","771,719,907.91","1,691,065,169.66","2,384,930,374.01","3,285,866,438.25","799,867,723.49","1,583,395,784.51","2,349,888,155.90","3,569,945,997.99","538,876,114.16"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,200,000.00",,,,,,,,,,,,,,
收到的税费返还,"7,294,251.95","11,622,313.67","14,538,015.53","14,640,997.70","1,148,784.27","2,716,471.95","3,531,251.58","4,946,312.87","2,403,828.69","4,135,667.67","4,987,357.79","8,040,546.96","2,986,575.69","45,242,073.83","75,551,435.40","103,141,296.60","37,304,056.20","60,373,876.24","79,740,110.26","101,798,016.90","19,486,496.33","37,677,334.09","52,334,349.02","68,415,660.06","5,952,288.94","42,980,957.32","58,669,708.56","67,047,298.04","44,566,190.93","62,718,381.26","81,025,837.94","109,760,613.11","26,494,111.60","33,967,913.06","44,280,636.19","56,797,031.44","23,592,025.50","70,228,685.00","94,008,061.17","115,073,927.94","38,328,073.58","70,748,139.69","89,882,080.62","107,057,163.70","28,099,147.96","53,741,890.19","58,644,565.28","76,720,629.16","17,112,561.08"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,"51,692,825.39",,,"70,805.04",,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"928,568.51","1,143,474.92","2,205,702.34","4,642,324.37","584,350.44","1,150,077.79","1,741,353.28","1,971,263.19","342,000.00","297,367.55","1,182,503.04","1,974,289.20","91,730.31","38,763,137.94","93,341,203.66","77,088,264.21","71,617,059.70","7,259,033.58","28,976,343.79","54,817,107.18","25,025,413.22","38,718,970.66","68,674,472.06","78,146,714.59","18,108,063.52","50,508,526.94","64,573,083.69","78,621,072.19","22,346,003.44","59,887,294.34","84,478,522.64","52,381,315.36","14,044,786.68","48,368,644.34","80,872,279.95","95,024,787.99","23,967,012.40","65,788,065.37","103,061,738.14","118,434,321.48","26,471,947.85","62,425,939.19","97,575,666.22","80,162,369.87","18,579,521.30","51,270,819.92","94,074,034.74","121,438,321.81","23,990,769.90"
投资活动现金流出小计,"2,585,047.52","5,597,489.18","8,323,947.27","10,760,083.30","4,880,377.01","14,006,394.56","27,336,495.88","33,414,393.90","1,604,354.31","4,707,771.85","6,965,153.73","5,875,709.57","533,401.90","17,011,399.59","38,777,623.82","68,488,208.52","33,168,838.35","41,631,878.03","46,461,830.59","67,637,609.19","2,978,963.15","11,312,889.48","23,118,618.88","24,933,184.98","21,876,704.98","185,085,027.26","591,221,814.57","663,515,562.72","400,391,146.36","706,710,852.73","687,330,176.48","924,875,293.72","506,832,748.57","1,080,414,975.46","1,198,516,256.18","1,276,721,545.42","97,301,386.37","191,515,447.65","316,716,654.07","427,647,333.03","208,556,294.37","315,953,601.44","658,339,746.70","843,076,370.26","235,561,638.46","396,772,698.80","562,951,029.22","726,934,301.74","128,026,650.18"
经营活动现金流入小计,"135,133,427.37","221,388,242.81","329,887,880.03","447,790,428.55","91,282,058.05","193,553,404.85","444,165,063.95","510,551,747.47","143,008,934.07","222,238,193.27","287,946,422.50","404,425,670.26","171,989,741.01","1,254,350,495.18","2,288,027,474.36","2,838,661,418.66","633,978,517.96","1,113,985,948.99","1,765,934,013.80","2,348,145,530.67","469,226,676.00","973,645,270.98","1,666,113,679.73","2,491,739,746.27","499,478,264.78","1,111,613,962.37","1,741,539,103.68","2,380,535,495.52","625,846,683.66","1,291,478,214.78","1,819,368,627.68","2,339,641,596.76","450,618,861.87","1,250,582,175.42","1,993,465,597.49","3,398,935,967.37","891,037,123.65","1,808,542,408.90","2,457,698,471.14","3,854,902,216.00","836,519,929.34","1,824,239,248.54","2,572,388,120.85","3,473,085,971.82","846,546,392.75","1,688,408,494.62","2,502,606,755.92","3,768,104,948.96","579,979,445.14"
投资活动产生的现金流量净额,"-2,585,047.52","-5,597,489.18","-8,323,947.27","-16,062.73","-4,741,067.68","-14,006,394.56","-15,978,691.21","-20,826,203.24","-1,526,995.75","-2,816,342.72","-4,760,777.96","-5,112,596.71","-366,767.51","-12,719,103.73","-15,491,743.03","-51,946,391.12","-28,501,326.37","-24,250,298.65","-27,531,765.75","-31,507,619.70","-1,728,551.78","-8,618,387.63","-16,638,736.51","-6,950,455.43","-9,521,732.51","-170,397,743.12","-223,478,307.31","-88,281,608.64","-47,613,219.53","-375,928,042.51","-384,450,128.89","-383,256,786.89","-334,133,397.58","-899,980,004.56","-1,017,450,311.39","-933,065,876.88","31,618,292.67","-15,933,629.67","-98,826,886.86","-142,459,606.89","-2,894,640.48","-9,424,103.25","-214,531,563.56","-68,739,241.12","-40,334,531.87","-45,226,947.35","-24,825,311.77","-3,630,387.35","-11,676,478.74"
购买商品、接受劳务支付的现金,"118,803,776.65","187,490,556.98","262,293,262.85","350,933,327.08","57,979,130.39","135,511,826.20","321,995,730.62","386,933,301.85","106,177,559.66","144,417,384.16","198,922,771.76","301,610,004.37","146,214,554.02","1,035,896,513.28","1,794,459,279.55","2,128,598,537.43","583,528,001.30","1,076,978,638.20","1,576,190,137.43","2,075,951,568.39","511,635,076.61","949,834,925.21","1,467,540,280.74","2,154,818,255.76","429,850,984.06","863,627,242.73","1,255,096,003.87","1,767,451,000.74","490,763,623.27","938,826,913.62","1,309,121,973.07","1,693,204,298.89","279,658,663.07","889,245,605.95","1,301,876,440.37","2,235,069,617.13","763,621,793.95","1,373,860,805.57","1,803,193,800.44","2,910,324,263.78","658,053,172.04","1,458,401,989.52","1,976,636,017.22","2,838,088,318.95","609,116,453.33","1,243,707,635.97","1,973,644,935.89","2,802,954,365.54","505,087,754.94"
吸收投资收到的现金,,,,,,,,,,,,,,,,,"319,229.80","646,170.00","646,170.00","321,440.00",,"475,708,600.00","476,718,600.00","475,708,600.00",,,,,,,,,"1,259,199,987.08","1,259,199,987.08","1,259,199,987.08","1,259,199,987.08",,,,,,,,,,,,,
