科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"375,756.56","104,833.00","775,665.57","1,256,124.68","1,693,220.57","1,340,891.31","2,649,476.36","3,112,185.47","1,980,187.37","3,967,796.77","2,821,532.75","4,912,281.94","1,098,119.21","4,399,802.19","3,810,140.13","6,841,895.75","5,569,255.92","5,115,039.21","25,610,889.42","8,952,581.97","4,190,243.91","9,592,923.92","8,186,389.98","13,712,443.90","6,559,819.38","13,448,120.17","15,096,310.14","11,930,070.75","6,932,048.23","14,440,505.50","41,645,775.61","13,508,672.83"
应付职工薪酬,"5,919.84",,"3,601,775.38","1,366,476.97","9,898,638.16","4,589,546.18","8,337,999.83","14,508,744.99","13,560,337.13","4,482,103.64","6,963,508.22","20,566,677.31","17,571,964.72","4,668,243.36","9,934,322.36","13,405,909.17","15,361,914.68","4,976,926.10","8,607,929.81","10,333,044.64","18,754,387.03","7,878,560.05","12,022,337.63","24,995,292.80","35,078,132.42","7,439,561.02","24,319,070.58","40,806,308.68","41,240,912.90","12,193,552.51","25,645,082.26","28,545,609.97"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,391,072.96","3,826,556.35","2,336,189.95","7,140,474.87","4,664,915.05","10,113,240.72","10,722,901.52","11,232,215.62","15,792,404.18","24,126,161.13","23,263,245.04","14,915,038.81","10,760,612.51","19,162,646.79","10,835,538.88","16,541,772.24","1,524,097.09","1,548,121.62","6,765,868.58","11,545,737.73","13,154,639.67","15,090,554.78","17,392,481.24","35,995,466.90","19,736,175.77","13,361,855.15","21,651,382.38","29,521,227.38","24,267,833.64","10,594,806.75","13,543,629.19","13,497,561.06"
应收利息,,,,,,,,,,,"13,923,645.28","15,823,645.28",,"9,550,000.00","22,400,000.00","27,500,000.00","39,418,745.67","12,000,000.00","17,743,913.68","19,660,094.47","30,487,101.31","4,976,000.00","2,101,275.33","1,891,954.09","5,687,704.11","6,794,024.22","4,037,523.61","1,244,481.94","1,295,987.50","3,604,311.92","1,854,195.14","1,066,875.69"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"9,548,911.41","10,513,383.52","20,811,802.14","25,107,712.42","23,424,985.79","28,287,108.63","31,486,467.41","35,687,812.07","32,516,373.33","33,763,675.15","38,612,125.61","39,277,376.36","27,573,895.46","34,535,589.45","39,829,241.66","37,549,412.80","32,425,345.40","51,732,337.17","76,196,136.30","95,477,899.36","66,643,170.07","74,534,115.73","90,770,767.01","102,264,940.57","91,973,665.71","97,545,176.82","96,875,895.68","106,109,493.66","121,948,143.52","176,500,411.60","174,405,230.31","152,247,505.75"
其他应付款,"73,612.00",48.40,48.40,"6,368.40",588.40,"2,878,714.02","807,768.98","803,206.31","784,326.61","56,648.40","56,648.40","59,418.40","30,407.40","30,407.40","30,407.40","30,407.40","98,370.00","27,520.17","102,277.27","1,519,028.93","5,162,892.41","4,209,705.39","4,002,178.13","9,918,255.77","5,101,085.72","2,704,874.98","23,160,384.17","3,635,073.23","12,078,783.59","21,483,593.78","15,355,412.66","5,921,151.41"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00","350,234,463.57","400,143,756.23","216,446,143.71","150,249,652.19","151,274,565.13","233,541,180.28","236,796,076.48","257,839,662.22","258,191,223.24"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"52,681,582.68","81,329,625.12","135,716,206.58","137,837,517.91","207,039,066.12","1,230,005,686.74","1,278,292,895.63","1,340,947,467.59","1,418,776,354.79","1,462,484,047.08","1,421,198,257.84","1,485,031,589.35","1,575,548,249.24","1,646,206,886.68","1,589,183,562.77","1,664,285,351.93","1,791,457,445.64","1,827,666,995.41","1,793,107,449.59","1,885,681,043.02","1,960,701,307.18","1,944,448,913.07","1,930,635,893.73","1,858,839,249.00","1,870,526,610.69","1,868,743,204.17","1,883,660,371.11","1,988,302,926.34","2,095,210,614.81","2,092,536,785.64","2,147,399,193.90","2,065,256,559.72"
流动负债合计,"7,960,460.60","11,603,379.92","24,348,568.34","28,916,989.04","31,402,345.35","43,604,381.51","54,794,419.68","70,238,622.03","63,333,778.42","52,628,137.50","59,979,072.93","71,470,067.40","59,863,887.30","65,163,032.06","62,457,999.72","79,648,785.61","70,218,158.33","61,670,980.69","101,281,551.07","149,754,543.12","169,033,496.56","177,399,489.51","203,532,132.13","162,064,726.94","164,717,328.12","124,817,836.26","181,012,331.22","208,416,692.23","219,528,421.32","215,068,654.47","206,016,861.20","191,786,333.80"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,"30,120,000.00","32,620,000.00","32,620,000.00","32,620,000.00","35,120,000.00","35,120,000.00","35,120,000.00","35,120,000.00","35,120,000.00","35,120,000.00","35,120,000.00","35,120,000.00","35,120,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,"30,120,000.00",,,,,,"24,154,491.14","23,230,372.96","22,178,602.40","20,073,745.72","18,071,636.79","16,296,932.35","14,312,338.85","12,204,842.78"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,"523,864.96","510,658.24","504,054.88","497,451.52","494,149.84","490,848.16","487,546.48","484,244.80","480,943.12","477,641.44","474,339.76","471,038.08","467,736.40","464,434.72","461,133.04","457,831.36","454,529.68","451,228.00","447,926.32","444,624.64","441,322.96","438,021.28","434,719.60","431,417.92","428,116.24","424,814.56","421,512.88","418,211.20","414,909.52","411,607.84","408,306.16"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"14,289,392.31","12,909,302.97","12,390,750.33","12,179,742.07","12,321,092.82","12,656,509.76","13,036,965.90","13,050,183.05","12,970,556.42","13,757,389.62","13,669,555.84","13,457,095.93","13,077,541.58","12,934,797.37","13,420,903.83","13,567,684.12","14,137,088.16","14,029,399.61","15,836,931.42","16,167,288.95","12,420,347.25","11,899,860.13","11,407,227.52","15,595,850.91","15,312,613.48","14,820,809.43","24,926,015.96","23,695,586.12","22,266,259.81","50,066,054.94","107,523,140.10","117,980,994.70"
递延所得税负债,,,"1,754,740.49","2,276,435.99","2,119,162.78","3,281,636.36","3,178,744.16","3,178,744.16","6,438,549.76","9,075,671.37","10,107,590.46","11,072,528.77","9,328,766.55","10,076,804.32","10,724,701.85","11,931,146.72","13,029,784.72","13,804,789.58","14,168,021.80","14,609,182.14","15,401,158.07","16,915,989.15","17,657,786.07","23,702,108.18","35,183,405.36","35,753,873.03","37,439,632.51","39,655,544.00","39,848,481.02","35,907,956.09","28,951,949.10","29,834,595.83"
在建工程,,,,,,,,,,,,,,,,,,,,"10,332,223.68","13,865,939.68","103,712,962.79","128,815,704.00","161,594,555.56","207,976,492.02","230,671,582.01","238,261,928.81","265,789,600.98","294,428,543.00","311,062,505.67","269,297,073.92","261,902,941.45"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"1,754,740.49","2,276,435.99","2,119,162.78","3,281,636.36","3,178,744.16","3,178,744.16","6,438,549.76","9,075,671.37","10,107,590.46","11,072,528.77","9,328,766.55","10,076,804.32","10,724,701.85","11,931,146.72","13,029,784.72","13,804,789.58","14,168,021.80","14,609,182.14","15,401,158.07","16,915,989.15","17,657,786.07","23,702,108.18","35,183,405.36","35,753,873.03","37,439,632.51","39,655,544.00","39,848,481.02","35,907,956.09","28,951,949.10","29,834,595.83"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"7,960,460.60","11,603,379.92","26,103,308.83","31,193,425.03","33,521,508.13","46,886,017.87","57,973,163.84","73,417,366.19","69,772,328.18","61,703,808.87","70,086,663.39","82,542,596.17","69,192,653.85","75,239,836.38","73,182,701.57","91,579,932.33","83,247,943.05","75,475,770.27","115,449,572.87","164,363,725.26","184,434,654.63","194,315,478.66","221,189,918.20","185,766,835.12","199,900,733.48","160,571,709.29","218,451,963.73","248,072,236.23","259,376,902.34","250,976,610.56","234,968,810.30","221,620,929.63"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"19,080,000.00","50,070,000.00","50,070,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","222,461,463.00","222,480,963.00","222,699,895.00","222,724,000.00","222,724,000.00","222,724,000.00","445,448,000.00","453,264,857.00","453,264,857.00","453,264,857.00","453,264,857.00","453,264,857.00","453,264,857.00","453,264,857.00","453,264,857.00","453,264,857.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"40,393,726.64",,,"12,345,018.17","12,345,018.17","959,271,268.17","959,271,268.17","959,271,268.17","959,271,268.17","959,271,268.17","839,271,268.17","839,271,268.17","843,387,968.17","848,992,967.83","854,592,967.84","856,459,634.51","918,200,661.76","920,267,211.76","926,781,308.56","929,132,894.34","924,136,198.42","924,991,198.42","703,122,198.42","883,296,119.42","873,321,119.42","873,321,119.42","873,321,119.42","873,321,119.42","874,945,549.48","874,945,549.48","874,945,549.48","874,945,549.48"
无形资产,"33,279.16","106,230.30","34,208.06","123,771.31","85,470.09","69,444.45","63,760.69","118,119.66","90,427.35","62,735.04","35,042.73","34,059.81","6,195,579.42","6,028,286.19","5,861,933.16","5,706,306.60","5,661,311.82","5,633,458.05","5,729,601.57","36,492,793.72","38,122,306.73","37,577,962.52","37,237,964.15","74,469,674.42","73,420,624.56","72,683,140.01","71,539,250.73","71,381,719.06","70,471,716.54","69,704,111.92","68,420,628.03","67,659,529.57"
盈余公积,"13,039.00","3,460,204.91","10,471,895.60",,"10,006,539.40","10,006,539.40","10,006,539.40","10,006,539.40","30,415,636.99","30,415,636.99","30,415,636.99","30,415,636.99","56,335,241.95","56,335,241.95","56,335,241.95","56,335,241.95","79,957,050.11","79,957,050.11","79,957,050.11","98,467,008.72","104,500,134.01","104,500,063.89","104,500,134.01","104,500,134.01","132,035,158.21","132,035,158.21","132,035,158.21","132,035,158.21","163,780,335.42","163,780,335.42","163,780,335.42","163,780,335.42"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,"6,401,227.90","6,401,227.90","6,401,227.90","6,401,227.90","6,401,227.90","232,270,092.96","232,270,092.96","232,270,092.96","246,552,137.35","246,552,137.35","240,150,909.45","240,150,909.45","240,150,909.45","240,150,909.45"
未分配利润,"117,351.04","31,141,844.19","63,247,060.43","33,383,758.37","90,058,854.53","128,436,317.48","165,712,662.68","213,011,568.47","273,740,732.81","326,228,115.92","276,431,497.59","327,691,950.71","407,017,177.46","465,800,536.67","405,449,969.10","460,410,502.10","509,562,627.58","551,145,133.10","498,161,727.63","563,934,309.87","619,056,431.80","681,573,105.97","667,382,727.53","752,171,252.69","800,696,354.47","858,898,216.22","847,042,457.37","947,472,836.03","1,034,771,012.16","1,082,428,556.72","1,166,482,596.35","1,107,112,193.98"
长期待摊费用,"75,172.65","938,451.23","869,781.63","749,163.60","630,757.20","571,553.94","512,350.68","453,147.42","393,944.16","334,740.90","275,537.64","216,334.38","157,131.12","97,927.86","38,724.60",,,,,"1,140,443.95","223,411.99","188,306.38","99,566.70","5,089,410.97","5,313,973.55","5,206,802.89","5,284,568.05","4,408,403.93","5,307,470.93","4,740,656.06","4,891,586.27","14,336,864.65"
少数股东权益,,,,,,,,,,,,,,,,,,,"11,524,602.20","11,345,929.58","12,520,235.04","11,904,768.48","9,897,713.70","8,733,311.24","9,672,221.31","8,844,347.59","7,996,254.43","6,817,877.55","2,790,177.32","2,567,495.72","1,233,452.98","1,122,099.87"
递延所得税资产,"485,150.48","467,954.44","370,660.02","527,951.80","358,082.48","802,798.19","566,813.03","650,278.03","484,438.63","498,974.19","549,030.65","708,032.81","483,501.99","632,948.33","591,321.38","764,835.20","1,716,068.52","1,541,745.49","2,927,717.89","3,184,920.23","2,572,488.53","2,718,059.67","3,885,086.58","4,318,956.06","4,364,127.57","3,761,287.06","4,164,121.19","5,238,452.06","7,483,471.19","7,870,539.35","7,149,123.17","6,825,016.90"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"14,882,994.60","14,945,803.90","14,176,058.28","14,084,683.66","13,892,854.11","14,594,456.18","14,670,738.46","14,759,274.64","14,423,611.36","15,134,782.87","15,006,808.30","14,889,862.69","20,384,792.19","20,161,696.15","20,377,317.69","20,499,958.96","21,972,299.86","21,659,132.83","61,466,706.78","104,286,824.75","106,670,346.72","195,559,702.35","220,904,798.13","528,893,260.48","598,363,833.20","618,192,203.56","648,451,439.05","672,681,158.10","693,718,218.91","735,426,619.26","747,276,407.63","756,589,405.66"
所有者权益(或股东权益)合计,"59,604,116.68","84,672,049.10","123,788,956.03","120,728,776.54","187,410,412.10","1,197,714,125.05","1,234,990,470.25","1,282,289,376.04","1,363,427,637.97","1,415,915,021.08","1,366,118,402.75","1,417,378,855.87","1,526,740,387.58","1,591,128,746.45","1,536,378,178.89","1,593,205,378.56","1,730,181,802.45","1,773,850,357.97","1,739,124,583.50","1,825,604,142.51","1,882,936,999.27","1,945,693,136.76","1,930,350,773.66","2,201,965,674.36","2,268,989,710.41","2,326,363,698.44","2,313,659,846.43","2,412,911,848.21","2,529,551,931.38","2,576,986,794.34","2,659,706,791.23","2,600,225,035.75"
资产总计,"67,564,577.28","96,275,429.02","149,892,264.86","151,922,201.57","220,931,920.23","1,244,600,142.92","1,292,963,634.09","1,355,706,742.23","1,433,199,966.15","1,477,618,829.95","1,436,205,066.14","1,499,921,452.04","1,595,933,041.43","1,666,368,582.83","1,609,560,880.46","1,684,785,310.89","1,813,429,745.50","1,849,326,128.24","1,854,574,156.37","1,989,967,867.77","2,067,371,653.90","2,140,008,615.42","2,151,540,691.86","2,387,732,509.48","2,468,890,443.89","2,486,935,407.73","2,532,111,810.16","2,660,984,084.44","2,788,928,833.72","2,827,963,404.90","2,894,675,601.53","2,821,845,965.38"
负债和所有者(或股东权益)合计,"67,564,577.28","96,275,429.02","149,892,264.86","151,922,201.57","220,931,920.23","1,244,600,142.92","1,292,963,634.09","1,355,706,742.23","1,433,199,966.15","1,477,618,829.95","1,436,205,066.14","1,499,921,452.04","1,595,933,041.43","1,666,368,582.83","1,609,560,880.46","1,684,785,310.89","1,813,429,745.50","1,849,326,128.24","1,854,574,156.37","1,989,967,867.77","2,067,371,653.90","2,140,008,615.42","2,151,540,691.86","2,387,732,509.48","2,468,890,443.89","2,486,935,407.73","2,532,111,810.16","2,660,984,084.44","2,788,928,833.72","2,827,963,404.90","2,894,675,601.53","2,821,845,965.38"
