科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"20,723,233.33","26,642,620.56","50,435,447.94","18,647,120.91","41,959,732.05","50,787,008.33","70,327,665.14","37,721,271.89","53,983,181.36","74,150,277.05","96,981,668.17","31,103,400.05","49,974,112.52","61,227,442.06","89,278,868.66","25,015,260.25","45,054,693.03","68,378,334.21","100,499,394.29","37,926,631.37","67,747,110.24","90,902,597.91","112,174,856.23","43,882,491.76","77,659,235.16","109,500,198.22","148,396,481.56","43,720,334.41","78,713,347.48","113,765,351.49","159,864,395.48","56,534,405.74"
取得借款收到的现金,"20,000,000.00","50,000,000.00","62,000,000.00",,,"52,000,000.00","120,739,665.00","1,260,335.00","20,499,344.98","70,499,344.98","80,499,344.98","50,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","3,600,000.00","44,990,736.00","48,712,459.20","50,489,656.69","33,803,459.00","33,823,459.00","33,823,459.00","37,823,459.00","30,000,000.00","116,078,018.51","432,368,545.89","594,729,365.89","114,019,536.40","196,520,214.23","280,766,649.23","385,266,649.23","42,890,000.00"
支付的各项税费,"13,027,492.95","17,609,028.91","28,192,545.13","9,300,099.32","22,608,474.65","32,238,038.48","43,574,750.70","14,409,606.12","21,066,386.26","37,296,902.73","48,691,006.22","3,100,507.38","6,980,784.33","21,386,477.20","31,361,550.64","26,531,225.96","36,511,803.58","49,073,148.77","79,852,814.89","32,428,174.00","39,095,643.52","55,106,415.54","78,932,995.26","33,692,233.49","41,036,302.72","55,780,539.06","55,859,571.67","18,595,298.72","25,730,494.92","42,530,912.17","54,466,081.56","22,463,462.40"
收到其他与筹资活动有关的现金,,,,"170,569.62","414,875.46","461,900.83","2,844,159.84","391,805.19","1,497,024.01","1,860,450.48","2,244,279.27","543,464.64","927,226.82","928,333.25","981,613.06","9,187.00","10,742.06","10,742.06","46,301.06","23,743.07","27,758.27","27,758.27","6,693,034.75","62,865.32","81,874.39","287,677.90","160,367,043.86","43,220.02","2,897,064.08","2,897,064.08","4,770,189.90","4,527.14"
支付其他与经营活动有关的现金,"48,981,546.08","47,938,339.04","86,496,827.60","34,282,688.79","55,761,214.30","111,114,210.76","142,321,058.52","78,760,727.69","77,292,913.62","117,640,718.16","250,587,021.56","65,711,130.15","98,799,557.43","143,967,102.87","168,904,773.05","69,371,988.68","121,336,726.16","185,189,091.38","254,183,176.96","36,310,829.15","85,092,570.73","160,311,988.75","216,064,865.15","52,192,942.19","131,162,697.33","206,709,095.93","307,357,121.75","186,353,932.52","256,134,475.47","346,080,725.65","437,471,591.29","74,198,262.83"
筹资活动现金流入小计,"20,000,000.00","104,200,000.00","62,000,000.00","344,358,569.62","344,602,875.46","396,649,900.83","467,771,824.84","14,072,140.19","272,016,368.99","322,379,795.46","332,763,624.25","50,543,464.64","76,807,226.82","76,808,333.25","327,161,599.62","3,609,187.00","45,101,478.06","48,823,201.26","50,635,957.75","994,021,196.03","994,052,141.23","994,052,141.23","1,004,717,417.71","30,062,865.32","116,159,892.90","432,656,223.79","755,096,409.75","114,062,756.42","199,417,278.31","283,663,713.31","390,036,839.13","42,894,527.14"
经营活动现金流出小计,"348,479,113.48","473,821,951.21","465,982,336.40","154,706,060.35","346,857,735.78","536,538,168.62","838,259,518.95","337,292,451.04","551,194,982.19","867,597,948.93","1,371,275,705.28","429,754,436.90","820,015,598.32","1,071,722,120.75","1,340,530,596.57","384,223,512.47","674,637,463.70","974,334,400.02","1,355,709,489.62","380,137,090.17","721,985,872.30","1,097,889,665.15","1,507,246,328.25","337,697,799.85","601,113,858.77","995,964,459.28","1,568,998,520.93","536,212,343.97","978,588,273.54","1,407,285,207.14","2,038,413,135.54","499,921,976.36"
偿还债务支付的现金,"30,000,000.00","20,000,000.00","50,000,000.00","22,350,780.00","62,000,000.00","62,000,000.00","64,000,000.00",,"50,000,000.00","100,000,000.00","169,239,009.98","30,000,000.00","30,000,000.00","30,000,000.00","90,000,000.00",,,,"48,851,516.92","19,608,550.27","19,637,550.27","19,637,550.27","54,241,009.27",,"40,470,000.00","239,200,000.00","312,851,000.00","517,860,000.00","742,305,259.97","857,660,473.35","999,675,994.86","79,975,307.00"
经营活动产生的现金流量净额,"27,056,213.47","43,018,933.73","64,444,872.91","-42,374,775.64","-72,890,585.82","-103,320,607.22","-9,874,664.84","-160,492,433.60","-240,112,959.81","-242,377,421.38","149,966,809.23","-186,891,321.35","-314,106,832.06","-303,838,959.06","242,420,412.30","-103,786,774.45","46,612,567.72","4,053,547.16","372,705,131.38","-122,727,869.39","-39,415,278.54","-29,727,573.17","267,550,282.51","-133,331,167.38","-31,140,470.60","-81,856,951.39","108,428,190.60","-300,202,646.37","-313,046,774.53","-331,962,980.94","-28,251,608.70","-194,793,269.20"
分配股利、利润或偿还利息支付的现金,"1,325,819.80","6,929,133.88","5,485,112.76","1,104,933.13","1,439,413.56","1,439,413.56","2,910,373.47","1,856,094.98","13,501,613.93","15,586,397.05","16,530,772.17","69,376.25","24,102,393.38","25,098,262.15","25,836,907.36","9,078,455.83","25,936,306.16","26,548,466.41","27,160,258.10","16,206,447.33","30,091,874.32","30,479,437.35","30,843,815.07","14,966,936.50","17,246,299.42","42,045,933.49","48,079,013.32","29,173,711.26","42,742,525.91","49,331,693.96","57,664,522.55","10,369,251.48"
收回投资收到的现金,,"3,600,000.00",,,,,,,"76,000,000.00","163,000,000.00","228,000,000.00","114,600,000.00","225,600,000.00","322,100,000.00","495,100,000.00","81,000,000.00","1,254,800,000.00","1,590,760,000.00","1,874,114,383.55","1,116,050,000.00","2,719,100,000.00","3,115,100,000.00","4,162,150,000.00","1,116,957,076.13","2,682,120,076.13","4,325,177,104.90","5,714,367,763.62","1,751,624,115.89","2,564,089,487.84","3,847,677,587.84","5,852,864,653.69","2,188,718,520.00"
支付其他与筹资活动有关的现金,"2,240,000.00","160,000.00","4,600,000.00","4,259,532.53","5,354,482.76","5,354,482.76","5,924,482.76",,"1,722,800.00","1,722,800.00","3,712,240.00",,"2,400,000.00","2,400,797.90","3,702,765.99","175,164.09","2,575,965.40","2,575,965.40","3,025,965.40","1,421,190.09","4,351,403.30","4,401,403.30","6,551,403.30","500,741.62","2,528,381.62","2,567,695.24","12,757,675.24","11,810.73","11,810.73","11,810.73","11,810.73",
取得投资收益收到的现金,,,,,,,,,"201,737.40","756,125.34","974,371.91","1,157,931.40","2,212,573.79","2,900,645.11","3,221,645.29","5,820,977.87","10,463,202.53","11,896,754.10","12,903,053.61","3,686,561.09","18,636,330.57","20,505,442.16","25,883,284.28","17,167,598.98","38,834,107.95","69,884,356.65","90,864,060.65","31,712,063.00","51,943,243.05","76,983,551.60","110,100,839.52","28,607,007.03"
筹资活动现金流出小计,"33,565,819.80","27,089,133.88","60,085,112.76","27,715,245.66","68,793,896.32","68,793,896.32","72,834,856.23","1,856,094.98","65,224,413.93","117,309,197.05","189,482,022.15","30,069,376.25","56,502,393.38","57,499,060.05","119,539,673.35","9,253,619.92","28,512,271.56","29,124,431.81","79,037,740.42","37,236,187.69","54,080,827.89","54,518,390.92","91,636,227.64","15,467,678.12","60,244,681.04","283,813,628.73","373,687,688.56","547,045,521.99","785,059,596.61","907,003,978.04","1,057,352,328.14","90,344,558.48"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"67,870.00",,,,,,"330,800.00","324,438.45","380,538.45","70,000.00","143,940.00","143,940.00","2,411,240.00",957.26,"62,454.42","78,990.00","2,561,382.74",,"69,300.00","69,300.00","11,057,718.38","9,000.00","38,000.00","52,850.00","143,650.00","41,000.00","41,000.00","41,300.00","288,529.06","5,215.00"
筹资活动产生的现金流量净额,"-13,565,819.80","77,110,866.12","1,914,887.24","316,643,323.96","275,808,979.14","327,856,004.51","394,936,968.61","12,216,045.21","206,791,955.06","205,070,598.41","143,281,602.10","20,474,088.39","20,304,833.44","19,309,273.20","207,621,926.27","-5,644,432.92","16,589,206.50","19,698,769.45","-28,401,782.67","956,785,008.34","939,971,313.34","939,533,750.31","913,081,190.07","14,595,187.20","55,915,211.86","148,842,595.06","381,408,721.19","-432,982,765.57","-585,642,318.30","-623,340,264.73","-667,315,489.01","-47,450,031.34"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,"533,338.15","533,338.15","533,338.15",,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,-2.49,641.82,"4,202.32","4,255.68","1,309.98",-128.66,"5,262.66","-1,224.52","54,777.41","73,785.73","-7,233.92","30,609.61","40,016.51","72,926.96",,,,"1,346.36","-7,926.48","-2,224.95","2,059.29","1,183.88","-1,109.78"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,"41,405,771.20","41,405,771.20","41,405,771.20",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"3,600,000.00","67,870.00",,,,,,"76,532,537.40","164,080,563.79","229,354,910.36","115,827,931.40","228,489,851.94","325,677,923.26","501,266,223.44","86,821,935.13","1,265,325,656.95","1,602,735,744.10","1,889,578,819.90","1,119,736,561.09","2,737,805,630.57","3,135,674,742.16","4,199,091,002.66","1,134,133,675.11","2,762,397,955.28","4,436,520,082.75","5,846,781,245.47","1,783,377,178.89","2,616,073,730.89","3,924,702,439.44","5,963,254,022.27","2,217,330,742.03"
五、现金及现金等价物净增加额,"3,570,108.76","93,916,960.66","-6,090,623.83","240,917,536.12","121,465,676.91","134,921,256.99","245,366,449.96","-164,617,143.97","-151,282,721.59","-128,617,308.74","124,656,077.38","-136,448,020.19","-295,519,645.68","-314,407,915.86","151,237,710.45","-182,906,051.44","-175,242,343.30","-267,499,961.44","-127,105,838.19","-91,586,494.33","856,543,121.55","208,689,886.69","172,483,529.41","96,926,192.16","231,124,636.86","213,356,234.82","-176,297,896.41","-282,959,151.41","-341,503,138.05","-390,589,118.88","-218,025,205.03","-37,900,895.63"
购建固定资产、无形资产和其他长期资产支付的现金,"9,920,284.91","29,812,839.19","72,518,253.98","33,351,012.20","81,452,716.41","89,614,140.30","132,695,853.81","16,340,755.58","37,494,254.24","59,391,047.07","75,347,886.13","5,862,920.95","33,711,754.68","43,057,463.24","54,220,725.81","9,872,038.53","24,311,946.62","36,586,196.23","39,230,805.65","5,472,960.45","16,347,548.76","23,517,844.45","35,529,297.51","9,106,502.77","27,903,943.45","36,456,375.37","44,321,255.22","9,544,859.93","20,520,719.21","34,425,539.99","32,344,175.39","4,051,304.72"
期初现金及现金等价物余额,"64,923,155.44","68,493,264.20","162,410,224.86","158,019,851.03","156,319,601.03","156,319,601.03","156,319,601.03","401,686,050.99","401,686,050.99","401,686,050.99","401,686,050.99","540,241,376.70","526,342,128.37","526,342,128.37","526,342,128.37","677,579,838.82","677,579,838.82","677,579,838.82","677,579,838.82","550,474,000.63","550,474,000.63","550,474,000.63","550,474,000.63","723,036,839.07","722,957,530.04","722,957,530.04","722,957,530.04","546,659,547.90","546,659,633.63","546,659,633.63","546,659,633.63","328,634,428.64"
投资支付的现金,,,,,,,"7,000,000.00",,"157,000,000.00","196,000,000.00","322,600,000.00","80,000,000.00","196,500,000.00","312,500,000.00","517,100,000.00","150,430,003.33","1,479,456,603.33","1,857,456,603.33","2,289,910,983.55","2,039,900,000.00","2,739,700,000.00","3,787,511,600.00","5,083,859,600.00","909,365,000.00","2,506,043,000.00","4,231,592,000.00","6,435,263,428.58","1,323,598,131.95","2,038,364,831.95","3,325,564,831.95","5,453,369,138.08","2,004,512,411.00"
期末现金及现金等价物余额,"68,493,264.20","162,410,224.86","156,319,601.03","398,937,387.15","277,785,277.94","291,240,858.02","401,686,050.99","237,068,907.02","250,403,329.40","273,068,742.25","526,342,128.37","403,793,356.51","230,822,482.69","211,934,212.51","677,579,838.82","494,673,787.38","502,337,495.52","410,079,877.38","550,474,000.63","458,887,506.30","1,407,017,122.18","759,163,887.32","722,957,530.04","819,963,031.23","954,082,166.90","936,313,764.86","546,659,633.63","263,700,396.49","205,156,495.58","156,070,514.75","328,634,428.60","290,733,533.01"
