科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"739,149,168.09","1,713,669,282.99","2,635,584,764.38","3,784,592,010.84","930,671,783.14","2,227,440,334.40","3,274,751,495.93","4,768,228,933.70","1,005,053,245.87","2,493,192,463.84","3,826,085,101.46","5,731,454,604.08","1,444,161,165.47","3,413,876,099.19","5,078,408,841.39","7,526,507,285.70","1,709,092,364.46","4,281,582,098.30","6,438,638,558.83","9,634,508,392.41","2,198,548,377.35","5,531,436,999.76","8,290,987,449.72","11,990,831,670.75","2,713,378,910.55","6,428,591,599.03","9,632,135,588.95","14,558,880,419.30","3,193,151,943.01","7,347,995,867.73","10,996,715,695.68","16,052,095,043.17","3,224,135,371.57","7,602,303,430.38","11,388,812,121.45","16,459,436,025.69","3,488,586,849.45","8,165,138,117.20","12,520,221,473.20","17,933,255,661.73","3,771,466,529.17","9,161,534,447.43","14,042,972,511.53","20,241,175,717.59","4,859,551,132.04"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,"10,892,484.17","6,808,419.19","10,061,200.90",,,,,,,,,,,,,,,,,,,,,"17,402,668.10","19,092,875.71","19,467,844.97","101,466,334.42",
收到的税费返还,,,,"43,663.41",,,"910,525.58","52,721.57","406,318.71","406,318.71","406,318.71","5,319,799.97",,"73,902.45","73,902.45","73,902.45",,,"178,091.53",,,"250,424.91","251,024.91",,"126,756.19","126,982.13","456,842.26","960,498.35","363,375.39","1,014,547.67","1,014,547.67","2,120,845.93",,"115,541.46","570,777.56","1,379,219.95",,"150,883.44","1,020,484.10","2,206,004.45","41,344.76","1,392,841.89","1,141,369.43","1,324,580.98",
支付其他与投资活动有关的现金,,,,,,,,"10,846,383.05",,,,,,,"5,000,000.00",,,,,"10,648,340.81",,,,"12,262,000.00",,,,"1,000,000.00",,,,,,,,,,,,"14,500,000.00",,,,,"142,606.21"
收到其他与经营活动有关的现金,"19,279,207.63","4,003,694.76","45,171,387.99","20,518,578.32","27,358,038.66","9,243,989.34","9,778,390.60","39,293,479.73","1,522,480.10","3,855,732.41","5,396,654.43","10,407,805.86","8,791,010.38","8,044,999.07","10,932,501.83","60,541,369.93","35,680,715.03","18,481,800.87","47,352,211.91","43,774,445.25","13,933,054.04","23,757,238.04","52,122,029.05","41,022,269.50","10,093,023.19","42,167,305.64","68,768,442.54","123,152,561.64","30,686,692.42","38,842,928.52","67,383,351.50","97,543,078.34","29,486,966.91","109,715,104.58","141,332,675.06","83,131,277.25","37,488,311.68","131,924,449.97","179,948,127.17","78,493,967.49","47,863,958.84","143,366,440.50","429,973,792.41","188,901,911.77","50,688,099.49"
投资活动现金流出小计,"5,464,693.47","17,647,958.91","40,384,133.72","45,287,945.37","3,797,655.95","13,401,106.43","13,871,472.43","26,621,582.02","8,458,335.80","9,038,354.67","11,291,057.33","54,009,849.69","13,990,547.50","20,450,753.99","36,059,080.33","60,314,330.70","17,159,265.26","63,263,285.37","115,819,220.12","84,304,051.30","23,071,379.45","58,068,346.92","85,273,904.39","102,314,036.57","7,169,494.92","22,144,491.29","38,437,004.03","64,740,614.75","16,802,485.66","46,820,363.01","60,938,643.37","76,938,599.28","29,118,528.41","58,218,200.00","103,912,335.85","156,892,047.69","32,957,079.98","53,016,109.62","72,459,058.83","108,014,641.57","69,221,377.59","82,106,537.24","98,384,442.51","202,554,431.07","38,338,290.68"
经营活动现金流入小计,"758,428,375.72","1,717,672,977.75","2,680,756,152.37","3,805,154,252.57","958,029,821.80","2,236,684,323.74","3,285,440,412.11","4,807,575,135.00","1,006,982,044.68","2,497,454,514.96","3,831,888,074.60","5,747,182,209.91","1,452,952,175.85","3,421,995,000.71","5,089,415,245.67","7,587,122,558.08","1,744,773,079.49","4,300,063,899.17","6,486,168,862.27","9,678,282,837.66","2,212,481,431.39","5,555,444,662.71","8,343,360,503.68","12,031,853,940.25","2,723,598,689.93","6,470,885,886.80","9,701,360,873.75","14,682,993,479.29","3,224,202,010.82","7,387,853,343.92","11,065,113,594.85","16,151,758,967.44","3,253,622,338.48","7,712,134,076.42","11,530,715,574.07","16,543,946,522.89","3,526,075,161.13","8,297,213,450.61","12,701,190,084.47","18,013,955,633.67","3,819,371,832.77","9,306,293,729.82","14,474,087,673.37","20,431,402,210.34","4,910,239,231.53"
投资活动产生的现金流量净额,"-5,464,693.47","-9,381,958.91","-32,118,133.72","-24,842,215.49","-3,651,655.95","-13,255,106.43","-11,899,650.43","-18,805,650.08","-8,447,335.80","-8,807,064.45","-11,059,767.11","-53,668,953.25","25,189,847.62","18,729,991.13","3,121,664.79","-53,620,021.76","450,771,533.71","396,795,096.55","345,383,700.36","407,706,912.27","-16,307,479.45","-50,918,576.60","-77,321,179.47","-93,828,631.69","92,623,054.04","85,200,791.48","129,001,778.74","96,533,798.06","-16,743,867.66","-46,450,498.99","-60,320,421.85","-71,358,355.69","-29,066,564.67","-57,936,633.16","-103,586,388.94","-154,240,129.64","-32,956,073.98","-52,836,638.10","-72,270,437.31","-107,727,208.12","-69,220,307.59","-81,912,375.14","-94,451,414.54","-187,240,248.75","-38,093,710.68"
购买商品、接受劳务支付的现金,"834,909,462.91","1,698,550,817.88","2,628,999,242.00","3,682,908,053.85","996,588,522.09","2,114,311,833.49","3,228,583,649.09","4,467,219,992.84","1,158,603,444.03","2,462,511,046.22","3,904,370,059.04","5,491,719,111.69","1,704,426,758.83","3,404,826,481.96","5,274,973,868.29","7,240,859,228.03","2,178,665,282.34","4,272,175,797.35","6,647,709,372.54","9,258,723,747.97","2,572,931,144.96","5,395,254,214.75","8,344,601,002.75","11,426,220,709.24","3,060,863,114.44","6,295,509,108.34","9,771,237,445.88","13,964,039,984.83","3,637,950,719.43","7,206,454,074.35","11,178,806,744.39","15,330,273,935.43","3,893,414,626.78","7,557,867,887.88","11,726,442,042.09","15,638,690,466.88","4,134,305,094.82","8,163,551,585.49","12,976,398,717.37","16,964,765,610.52","4,671,806,303.28","9,359,143,443.63","15,009,024,803.44","19,243,319,298.52","5,987,475,880.85"
吸收投资收到的现金,,"576,771.83","576,771.83","576,771.83",,,,"2,100,000.00",,,,,"900,000.00","900,000.00","900,000.00","900,000.00","24,108,000.00","25,858,000.00","30,179,506.00","31,619,506.00",,,"2,325,000.00","4,650,000.00","3,100,000.00","3,100,000.00","3,100,000.00",,,"3,100,000.00","8,000,000.00","8,000,000.00",,,"1,930,000.00","4,930,000.00",,,"9,800,000.00","9,800,000.00",,,"5,175,000.00","5,175,000.00",
