科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"66,705,104.08","72,203,262.50","74,231,733.31","43,213,584.68","103,979,573.19","720,189,682.22","645,196,032.78","581,652,966.55","705,630,741.33","644,229,808.45","582,728,290.67","571,860,903.30","617,991,465.61","563,722,712.63","512,431,862.25","493,453,456.00","575,641,731.05","441,279,444.58","214,294,435.71","108,771,378.15","268,023,076.54","89,238,436.57","310,005,719.33","147,141,331.08","340,584,106.67","340,024,765.65","360,349,768.78","300,038,915.71","276,713,509.54","260,362,087.43","240,944,275.83","289,943,078.13","433,588,437.31","889,453,451.13","256,497,363.72","391,716,755.90"
短期借款,"18,300,000.00","39,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","10,000,000.00",,"10,000,000.00",,,"20,000,000.00","20,000,000.00",,,"39,500,000.00","65,500,000.00","66,000,000.00","53,000,000.00","103,000,000.00","111,000,000.00","91,000,000.00","113,000,000.00","93,000,000.00","442,200,000.00","391,900,000.00","452,400,000.00","641,000,000.00","586,000,000.00","597,300,000.00","939,602,424.75","1,166,473,300.00","933,228,277.07","1,512,549,124.75","1,773,400,639.21","1,677,100,000.00","1,795,498,896.44"
交易性金融资产,"3,178,554.12","1,078,237.44",,,,,,,,,,,"200,000.00","200,000.00","200,000.00","200,000.00","186,800.00",,,,,,,,,,,,,,,,"9,022,400.00","9,494,194.87","3,501,282.06",
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,476,324.79",,,,,
应收票据,,,,,,,"3,900,000.00","876,400.00","11,648,193.90","2,564,600.00","866,200.00","990,000.00","1,382,276.50","1,700,000.00","2,800,000.00","1,330,366.90","6,777,966.40","4,053,560.00","14,271,935.00","13,487,952.89","5,337,180.48","6,187,162.79","3,522,888.50","8,895,843.26","18,350,055.00","2,842,651.12","6,548,524.00","3,060,976.21","7,225,901.18","7,340,372.47","5,435,472.50","12,082,376.01","14,516,223.36","10,028,636.46","2,669,240.00","2,367,377.50"
应付票据,"3,021,653.50","5,850,000.00","7,620,440.00","13,728,000.00","36,800,000.00","31,600,000.00","10,600,000.00","9,356,411.60","62,809,931.97","92,647,591.29","60,882,309.45","75,340,065.63","97,944,150.60","76,243,500.00","53,625,679.65","77,249,351.46","98,139,061.26","108,804,104.85","80,279,396.73","77,376,236.47","87,519,485.93","80,075,407.31","92,203,043.13","110,026,662.33","64,576,470.39","55,136,611.72","48,268,821.34","45,686,364.25","32,718,453.00","40,209,042.91","87,515,316.48","129,928,430.46","130,087,900.06","66,504,849.19","78,089,565.32","249,394,366.19"
应收账款,"88,175,063.01","122,718,536.71","118,203,237.49","140,611,333.22","105,410,085.41","122,550,102.71","123,923,351.41","133,481,674.24","192,388,813.97","164,406,825.60","192,216,028.10","174,771,851.79","213,605,011.06","204,870,015.03","274,528,911.67","325,727,702.61","358,795,597.05","342,444,329.21","371,010,100.35","399,267,812.63","438,841,248.65","371,358,518.15","319,561,284.59","332,563,527.76","360,264,235.88","305,498,321.36","301,311,388.05","250,152,941.62","377,953,773.02","329,138,336.05","607,103,364.25","730,700,250.31","541,312,661.62","499,642,485.13","599,908,994.63","672,360,308.47"
应付账款,"46,158,450.68","65,667,754.02","85,138,129.07","93,014,077.30","68,228,876.86","44,273,643.24","67,181,047.56","98,284,569.19","150,337,590.14","127,870,680.18","147,295,920.64","171,179,760.68","185,709,669.76","156,723,485.85","150,584,388.31","202,860,469.64","234,262,873.79","121,233,840.37","150,622,633.24","188,830,710.07","199,597,171.52","198,872,795.46","142,708,740.34","237,989,200.53","224,057,402.96","214,453,646.57","170,531,868.31","181,288,931.83","210,226,294.38","240,958,719.59","230,580,285.50","336,118,490.78","173,548,738.86","178,517,573.54","288,264,885.65","332,507,860.35"
预付款项,"2,265,168.90","12,982,075.66","4,250,317.29","3,219,522.01","14,275,992.41","10,486,209.47","4,707,932.70","10,987,123.03","13,481,502.71","12,092,011.95","12,429,643.85","18,879,471.76","11,960,820.40","19,231,457.68","17,045,011.35","26,812,910.45","3,338,416.50","13,901,749.67","7,160,004.26","8,540,415.28","4,086,015.46","18,730,482.21","7,967,190.88","46,555,416.29","55,554,462.14","67,679,017.05","145,791,837.62","101,221,824.55","74,840,880.90","124,824,210.11","240,057,303.37","226,981,529.27","139,482,506.45","198,435,986.49","194,239,668.90","311,449,843.02"
预收款项,"13,084,924.86","11,134,026.56","15,945,863.80","12,318,723.39","7,493,227.75","2,121,082.57","2,748,942.74","4,649,593.90","13,705,836.01","5,031,379.40","6,730,822.03","6,803,029.04","6,188,854.67","4,852,894.67","5,979,432.61","5,972,004.41","17,771,641.77","7,396,532.11","7,413,135.61","9,002,410.31","18,699,890.13","14,699,854.82","12,194,078.06","18,757,351.14","49,420,050.84","29,849,087.46","18,434,328.20","50,816,821.60","35,823,382.82","33,861,856.31","60,593,821.00","139,557,806.59","377,225,923.44","310,864,990.44","583,153,113.04","630,139,022.49"
其他应收款,"15,146,954.34","22,211,085.10","28,405,270.53","27,035,246.31","28,871,888.87","36,086,076.97","42,030,240.23","46,399,868.48","17,793,351.78","29,764,217.50","30,507,723.25","37,703,828.52","23,445,497.79","31,946,158.85","30,063,221.30","31,073,120.46","27,624,540.90","28,366,492.09","25,457,059.09","27,557,285.07","25,992,628.63","28,970,367.29","28,420,738.99","49,093,669.66","65,863,489.55","40,039,827.54","45,866,799.04","42,856,251.16","21,628,499.98","540,903,141.68","840,162,299.52","893,089,713.96","358,374,696.66","438,295,220.04","444,249,071.55","553,760,175.84"
应付职工薪酬,"10,640,548.61","10,534,275.45","10,361,731.25","10,173,123.81","10,241,307.41","10,072,539.03","10,007,436.01","9,993,359.78","9,579,106.46","9,575,600.79","10,006,906.51","9,799,110.84","9,730,577.58","9,237,381.11","9,127,594.23","9,186,255.06","9,548,686.64","9,115,524.24","9,099,076.48","8,970,430.91","9,135,641.32","8,874,059.30","9,235,990.64","8,788,698.47","9,650,711.98","7,167,272.87","6,860,528.39","6,405,053.24","7,198,383.14","13,174,004.17","18,357,949.28","22,041,579.88","33,489,776.96","23,121,731.96","27,983,647.07","26,716,606.61"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
