科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"438,237,104.18","1,402,610,427.14","2,077,806,614.65","3,156,890,094.04","814,000,908.61","2,218,621,326.96","3,772,807,809.81","4,567,062,554.32","944,458,112.62","1,735,332,369.40","2,148,586,528.44","3,133,823,580.49","621,078,085.87","2,648,472,186.95","3,898,187,218.38","5,394,242,651.77","3,243,457,649.63","4,479,539,892.18","5,064,606,189.35","6,332,127,696.73","1,611,187,758.85","3,474,675,537.27","5,350,850,081.00","6,871,073,594.14","1,443,985,288.13","3,644,932,644.02","4,691,342,281.94","6,639,736,722.55","1,427,639,415.92","3,061,560,071.19","6,270,949,460.91","9,007,088,943.57","1,872,259,434.11","3,892,587,348.29","6,802,508,406.66","9,883,409,622.45","1,653,168,851.06","4,693,353,734.43","6,553,678,635.77","10,227,907,594.90","1,941,425,842.04","5,417,403,276.45","7,887,610,372.22","12,222,486,314.31"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,"117,042,730.73","128,449,735.84","313,778,723.13","17,869,090.52","106,782,910.47","167,605,425.46","300,396,315.81","162,599,956.60","361,084,692.50","371,860,777.32","405,707,742.79","173,044,227.40","340,166,459.95","494,935,926.36","536,741,555.08","89,312,534.59","225,913,795.63","529,610,846.78","591,897,000.09","297,598.83","210,994,404.38","296,787,457.28","599,975,010.56","203,032,413.95","232,449,903.45","465,657,984.02","554,353,010.18","109,347,540.66","162,149,290.17","288,284,888.76","576,046,729.01",,"339,060,422.33","349,292,833.97","446,679,062.52",,,,,,"512,893.28","512,893.28",
支付其他与投资活动有关的现金,"975,177.00","1,067,777.00","1,755,510.20","2,115,080.92","424,161.00","1,058,638.50","904,433.20","7,528,841.81","3,272,311.30","3,851,986.66","9,216,391.17","29,041,298.92","1,123,012.08","4,974,574.32","8,982,739.14","9,302,733.32","75,251,972.92","21,178,405.00","26,895,884.74","139,874,699.58","3,986,534.93","66,248,835.53","74,164,815.00","29,587,302.02","24,748,859.20","42,308,612.67","48,980,346.90","27,468,382.36","13,534,447.58","18,196,998.53","18,502,093.99","42,425,191.76","1,435,079.14","1,969,709.14","11,160,650.00","19,853,580.45","19,154,346.06","39,898,526.06","39,898,526.06","33,216,535.69","31,513,441.03","39,450,656.02","75,669,354.92","88,933,207.82"
收到其他与经营活动有关的现金,"3,436,548.91","10,383,210.48","38,106,594.58","48,953,655.63","2,903,204.82","19,010,739.36","67,223,374.71","76,245,246.52","2,496,488.70","79,609,279.63","110,409,358.25","128,406,075.06","8,327,296.65","24,826,110.23","40,128,098.73","62,212,568.10","85,943,403.33","105,548,935.02","113,937,306.60","201,452,496.00","70,473,614.60","107,122,680.54","119,762,924.20","319,528,188.99","74,061,748.25","108,248,668.74","224,555,622.52","392,336,257.68","30,964,691.57","52,434,913.18","248,661,009.64","557,350,429.73","44,884,367.18","121,119,550.02","269,392,687.20","258,465,771.71","39,699,832.85","83,151,698.10","162,119,417.51","262,252,977.55","85,118,736.52","73,892,022.77","173,511,757.09","276,036,039.92"
投资活动现金流出小计,"78,212,767.82","122,069,892.95","210,401,502.95","312,030,802.30","56,767,635.83","171,012,796.21","253,087,212.50","358,093,804.54","69,326,015.97","137,778,311.71","233,286,940.95","347,567,441.31","43,234,061.67","134,552,794.45","186,452,765.48","310,157,132.08","927,794,059.75","2,323,570,147.79","3,695,603,288.76","6,470,643,183.65","1,069,457,384.31","3,713,354,229.69","5,940,478,725.77","9,433,253,816.44","1,852,535,194.67","3,973,314,027.99","7,071,157,342.48","9,621,905,792.43","1,793,205,893.31","2,547,652,297.84","4,873,728,346.51","7,587,923,988.32","1,386,067,329.61","1,986,773,899.94","3,388,138,874.83","5,140,084,868.44","1,227,481,230.02","1,768,971,213.47","2,515,110,405.54","3,354,436,452.62","745,506,300.41","1,591,392,741.55","2,057,320,896.94","2,537,621,242.05"
经营活动现金流入小计,"441,673,653.09","1,530,036,368.35","2,244,362,945.07","3,519,622,472.80","834,773,203.95","2,344,414,976.79","4,007,636,609.98","4,943,704,116.65","1,109,554,557.92","2,176,026,341.53","2,630,856,664.01","3,667,937,398.34","802,449,609.92","3,013,464,757.13","4,433,251,243.47","5,993,196,774.95","3,418,713,587.55","4,811,002,622.83","5,708,154,342.73","7,125,477,192.82","1,681,958,972.28","3,792,792,622.19","5,767,400,462.48","7,790,576,793.69","1,721,079,450.33","3,985,631,216.21","5,381,555,888.48","7,586,425,990.41","1,567,951,648.15","3,276,144,274.54","6,807,895,359.31","10,140,486,102.31","1,917,143,801.29","4,352,767,320.64","7,421,193,927.83","10,588,554,456.68","1,692,868,683.91","4,776,505,432.53","6,715,798,053.28","10,490,160,572.45","2,026,544,578.56","5,491,808,192.50","8,061,635,022.59","12,498,522,354.23"
投资活动产生的现金流量净额,"-77,372,767.82","-120,811,546.95","-204,210,161.44","-304,311,906.79","-56,767,635.83","-170,787,507.75","-252,589,774.04","-349,381,866.19","-68,912,438.02","-135,589,095.50","-228,450,634.39","-316,894,631.52","-40,538,601.13","-124,164,350.25","-160,897,651.08","-296,834,001.90","-909,071,273.37","-2,306,678,557.81","-3,676,341,974.77","-6,292,750,156.41","-1,037,277,714.62","-3,609,406,471.59","-5,825,350,733.72","-9,150,181,708.91","-1,835,894,804.03","-3,913,014,425.80","-6,968,581,907.09","-9,377,309,305.19","-1,779,330,209.70","-2,509,493,757.27","-4,758,627,654.75","-7,343,219,138.40","-1,377,712,934.58","-1,956,077,976.46","-3,264,663,883.91","-4,981,291,939.78","-899,854,765.92","-1,420,651,857.17","-2,166,618,001.81","-2,952,985,418.31","-739,765,625.29","-1,544,659,592.81","-2,007,097,796.34","-2,340,781,517.37"
购买商品、接受劳务支付的现金,"213,036,966.85","487,244,471.05","691,496,705.31","868,642,227.64","196,448,663.11","1,060,124,184.19","984,316,168.08","1,554,326,491.58","181,974,436.67","428,256,811.42","824,414,317.02","1,372,339,319.46","277,825,460.13","737,560,119.88","1,136,768,951.60","1,880,356,695.12","522,127,285.06","1,109,982,120.95","1,670,461,217.46","3,030,080,616.79","622,894,334.85","1,440,468,331.97","2,772,836,372.40","3,162,406,100.23","728,658,219.80","1,557,137,700.70","2,470,113,801.08","3,967,777,734.12","1,072,910,344.80","2,200,332,321.30","3,729,952,377.73","4,582,640,734.98","1,547,985,727.69","3,058,476,500.61","4,550,474,943.85","5,798,242,566.32","1,229,864,819.34","2,481,477,440.30","4,017,720,061.89","5,420,663,101.75","1,422,368,777.13","3,079,413,169.04","4,649,995,607.71","7,116,174,164.42"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,"116,900,000.00","428,498,800.00","240,198,800.00","80,000,000.00","131,000,000.00","325,399,200.00","343,849,200.00",,,,,,"4,500,000.00","6,500,000.00","14,500,000.00",,,"11,000,000.00","4,861,999,989.21",,"1,482,000,000.00","1,542,000,000.00","1,482,000,000.00",,"263,700,000.00","275,700,000.00","264,700,000.00"
支付给职工以及为职工支付的现金,"34,536,185.39","63,964,640.42","110,143,727.67","207,881,702.53","32,980,017.47","78,010,302.61","132,124,226.73","216,463,436.78","55,112,991.94","107,959,711.98","162,446,536.97","218,403,793.74","55,070,020.34","121,456,837.76","181,147,738.69","336,700,167.08","132,511,433.36","227,421,787.96","478,065,858.79","841,746,586.06","184,324,507.11","352,662,735.57","584,367,482.81","955,979,876.38","251,343,014.95","488,352,178.27","871,618,366.10","1,186,331,924.34","355,183,743.31","725,569,354.88","1,127,942,068.53","1,891,687,959.04","457,318,613.26","880,005,776.39","1,307,397,151.78","1,711,567,989.81","615,410,379.98","936,492,210.79","1,318,422,463.04","1,538,654,534.84","545,345,846.84","910,332,951.49","1,382,042,830.90","1,858,331,925.12"
取得借款收到的现金,,,,"100,000,000.00",,,,,,,"100,000,000.00","260,000,000.00",,,,,"991,004,773.05","1,292,804,773.05","2,094,027,096.58","6,527,343,247.66","1,200,165,884.13","5,038,737,588.71","7,894,398,156.58","11,540,398,156.58","2,680,000,000.00","3,560,000,000.00","6,950,000,000.00","10,973,654,927.19","2,152,681,509.56","5,348,282,300.36","8,992,282,300.36","12,772,282,300.36","2,521,000,000.00","7,064,500,000.00","11,658,500,000.00","13,705,900,000.00","205,000,000.00","3,265,000,000.00","4,819,750,000.00","8,901,750,000.00","4,327,000,000.00","8,279,850,000.00","11,378,650,000.00","16,722,600,000.00"
