科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"8,218,323.52","71,982,294.28","69,470,250.42","68,299,186.33","1,135,479,589.84","782,845,228.84","872,486,919.82","847,962,945.71","802,622,163.25","589,265,969.00","441,076,523.31","875,008,972.65","651,711,160.50","601,204,063.43","606,575,202.63","657,226,711.91","659,651,751.26","684,257,192.31","627,904,413.44","1,053,509,779.23","375,865,255.99","400,159,347.57","450,995,049.36","1,563,089,442.14","1,031,019,245.77","1,788,815,997.29","1,754,566,519.50","2,753,362,097.61","3,934,812,867.14","4,084,992,355.33","4,577,821,697.32","4,613,501,667.70","3,690,717,912.11","2,688,435,922.06","2,820,271,456.56","2,371,498,495.44"
短期借款,"117,850,000.00","164,000,000.00","177,000,000.00","228,600,000.00","342,000,000.00","97,000,000.00","351,000,000.00","371,000,000.00","371,000,000.00","431,000,000.00","521,000,000.00","616,000,000.00","556,000,000.00","613,000,000.00","664,000,000.00","1,115,000,000.00","1,396,000,000.00","1,246,000,000.00","1,276,000,000.00","1,406,000,000.00","1,286,000,000.00","1,586,000,000.00","1,731,000,000.00","1,666,000,000.00","1,726,000,000.00","2,032,339,788.84","2,123,698,701.10","1,997,767,258.90","3,813,030,157.00","3,942,000,000.00","4,664,865,606.00","5,084,000,000.00","4,689,669,898.80","5,018,290,615.07","4,978,613,351.19","4,292,678,358.83"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,389,110.00","6,158,055.00","6,367,560.00","5,572,200.00","6,780,180.00","1,185,660.00","739,343.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,"17,820,000.00","17,820,000.00",,"81,323,319.55","294,632,063.35","294,882,063.53","108,738,693.80","108,660,693.80","79,013,490.71","18,991,401.38","528,291.37","14,346,246.39","40,539,549.01","39,463,119.01","58,459,409.01"
应付票据,,"20,000,000.00","10,000,000.00",,,,,,,,,"160,000,000.00","180,000,000.00","165,000,000.00","469,000,000.00","548,000,000.00","528,000,000.00","566,000,000.00","382,000,000.00","170,000,000.00","130,000,000.00","200,000,000.00","248,000,000.00","128,000,000.00","48,000,000.00","48,000,000.00",,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","200,000,000.00","420,000,000.00",,"906,293,700.00","1,422,236,593.92"
应收账款,"21,662,292.31","7,921,341.69","20,255,002.52","19,995,851.85","20,323,309.37","27,679,700.43","24,978,155.63","34,215,067.47","61,941,762.74","47,463,566.88","59,590,726.53","51,068,290.53","72,064,545.44","64,126,600.56","19,299,241.02","49,272,560.78","46,308,279.46","60,400,724.98","52,652,151.20","42,861,825.38","68,503,019.77","154,229,282.40","179,032,152.72","232,030,364.20","374,839,978.23","222,981,211.02","344,272,403.26","651,756,693.19","708,075,930.66","468,899,366.85","482,529,784.59","599,032,973.52","529,609,512.94","405,530,895.96","414,535,699.08","778,033,519.43"
应付账款,"2,556,887.42","15,687,059.39","18,910,370.89","28,424,790.63","30,799,618.69","30,161,454.73","18,635,009.35","39,094,683.62","18,487,112.63","69,449,760.54","54,388,096.62","70,638,515.13","47,159,925.53","109,065,724.46","125,680,686.30","154,530,422.84","186,013,273.91","275,218,235.05","133,119,405.92","199,454,745.48","213,773,971.60","489,991,924.96","682,446,697.51","454,374,516.36","435,219,433.75","593,183,251.98","657,438,164.41","497,860,639.95","566,881,135.88","893,300,248.98","720,976,469.14","684,606,186.01","514,902,310.96","811,094,906.07","580,635,022.41","747,351,250.71"
预付款项,"29,252,437.11","35,973,525.89","28,076,070.23","28,032,183.39","60,140,610.05","65,831,314.95","98,572,813.07","83,211,970.24","81,765,982.81","67,158,504.37","143,769,799.07","151,672,580.67","147,971,216.71","80,301,146.08","102,748,443.60","114,925,729.21","143,432,824.12","52,788,115.40","158,957,141.88","51,537,256.17","82,575,112.39","92,496,849.46","119,030,326.68","194,072,783.70","248,628,026.15","361,932,184.32","454,543,003.94","469,661,476.21","468,208,016.24","297,189,736.24","495,730,969.46","718,755,841.03","567,019,727.79","777,412,779.21","640,527,387.46","981,018,740.76"
预收款项,,,,,,,,,,200.00,700.00,,"5,846,557.77","7,301,667.40","17,973,301.31","21,721,991.40","30,440,580.09","24,535,834.32","27,675,049.60","25,567,887.74","27,398,991.76","26,117,479.49","37,194,755.13","42,133,848.33","36,413,069.89","78,732,063.57","118,485,074.02","413,852,210.30","248,413,675.70","40,880,925.04","185,506,013.94","267,378,960.42","69,601,628.64","49,026,710.22","370,009,466.43","507,176,591.28"
