科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"249,284,990.51","312,583,637.64","289,703,974.25","224,540,555.45","574,277,157.24","600,623,563.26","503,990,597.35","554,156,156.63","612,760,495.63","557,425,420.39","468,226,719.40","482,967,532.49","585,959,022.65","947,927,018.91","955,538,054.57","1,040,758,582.23","945,480,763.23","963,947,978.38","920,653,235.97","916,551,099.22","674,632,631.83","736,695,979.82","566,926,526.53","714,077,130.79","739,815,613.75","772,038,293.89","594,972,217.53","689,754,790.87","781,948,862.75","1,701,081,146.50","1,479,845,417.41","1,162,476,161.70","1,172,468,872.45","1,529,469,445.15","1,356,222,988.18","918,869,206.57","926,387,693.72","835,341,603.05","642,601,710.74","1,026,831,709.08","1,037,785,084.23","900,593,337.54","2,411,192,689.82","1,050,035,114.81","1,274,749,882.77","1,131,588,583.33"
短期借款,"118,000,000.00","147,000,000.00","195,000,000.00","268,000,000.00","345,000,000.00","305,000,000.00","280,000,000.00","403,000,000.00","473,000,000.00","433,000,000.00","538,069,257.66","545,660,846.29","775,167,017.62","994,005,441.91","1,091,110,916.65","966,590,524.53","1,055,185,755.39","806,401,797.75","911,715,305.14","799,601,800.00","1,008,269,135.16","1,342,220,438.38","1,407,308,373.70","1,579,498,861.46","1,700,000,000.00","1,680,220,000.00","1,630,500,000.00","1,765,400,000.00","1,753,560,000.00","2,011,178,387.17","2,001,724,593.90","1,837,383,955.71","2,164,191,395.47","2,298,164,857.18","2,243,263,164.92","1,856,185,566.78","2,033,764,158.57","2,343,954,878.89","2,406,011,136.20","2,609,962,639.19","3,024,592,251.03","2,876,062,613.87","3,047,017,702.09","2,042,560,668.93","1,936,537,792.43","1,901,740,562.82"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,060,000.00","1,423,886.25","3,874,000.00","4,650,000.00","6,320,000.00","4,731,137.00","4,053,310.00","9,033,000.00","9,368,480.00","6,842,910.00","10,031,252.00","15,529,137.98","10,867,000.00","31,477,155.00","19,748,064.34","47,164,670.62","26,430,580.00","75,856,639.04","69,231,600.00","26,703,000.00","29,586,544.00","25,630,000.00","54,844,176.53","9,898,168.00","5,761,908.00","13,433,700.00","28,183,247.83","29,893,873.50","80,817,273.59","99,901,232.63","73,587,329.88","116,313,085.05","106,549,490.10","97,679,208.84","88,796,084.98","229,158,235.89","215,066,400.73","106,499,410.52","80,148,998.00","186,558,343.83","137,188,153.95","135,739,224.93","141,266,748.60","340,013,079.83","320,873,298.39","251,309,202.77"
应付票据,"97,605,138.33","142,775,000.00","172,390,500.00","141,720,000.00","117,680,000.00","118,505,000.00","103,659,950.00","70,961,277.00","111,416,327.00","141,993,682.25","120,766,543.58","195,659,753.33","294,032,746.99","436,919,500.00","275,427,100.00","323,292,600.00","185,022,786.40","180,368,921.93","98,320,305.73","59,724,001.38","96,406,808.85","117,178,170.53","139,734,677.82","137,953,993.90","193,547,060.75","233,748,947.87","205,995,499.75","202,776,341.58","442,959,665.89","584,083,293.82","500,726,378.31","565,754,171.26","688,706,582.63","1,210,791,820.12","1,219,678,622.65","937,074,864.21","1,003,583,780.13","972,204,845.23","879,082,156.04","935,406,208.31","824,927,925.44","918,511,876.43","906,941,313.79","911,915,983.96","1,095,177,257.16","1,273,247,380.09"
应收账款,"88,870,313.04","148,454,771.11","172,596,697.07","219,129,275.92","291,984,072.55","325,074,880.77","282,885,366.59","226,606,906.77","311,983,334.47","411,335,773.82","473,109,265.27","487,716,708.79","721,861,615.88","855,754,169.55","805,207,810.90","1,060,903,428.08","1,275,196,522.96","1,422,844,223.80","1,319,539,539.87","1,275,676,040.02","1,483,332,408.08","1,718,789,508.74","1,816,988,618.38","1,620,705,588.82","1,669,833,150.84","1,799,926,523.59","1,739,522,040.35","1,639,104,957.93","1,629,009,275.98","1,792,595,877.80","1,775,420,524.83","1,766,150,099.06","1,921,591,335.73","2,121,810,290.07","2,156,133,160.08","1,888,483,108.39","2,190,006,511.18","2,235,168,300.20","2,297,822,013.25","2,596,430,761.59","2,841,082,162.55","2,703,596,601.42","2,780,905,207.81","2,712,759,995.10","3,135,180,876.27","3,299,987,407.21"
应付账款,"138,037,275.34","232,129,428.12","183,908,964.62","252,080,200.79","238,732,320.56","280,430,357.23","239,627,254.07","203,048,170.02","244,166,496.17","275,018,917.38","259,084,568.90","323,230,922.62","500,020,645.60","510,770,044.62","493,927,643.59","565,498,229.17","563,682,759.18","727,200,792.50","742,188,657.25","705,353,213.66","738,959,217.18","689,736,639.47","870,462,629.27","941,936,191.38","1,067,338,014.04","1,000,740,441.10","983,118,989.78","996,930,355.17","798,106,408.53","893,087,131.94","807,451,384.57","750,213,300.07","717,650,487.97","841,559,146.84","798,392,378.43","675,764,347.54","640,622,068.10","665,869,371.65","643,930,465.31","741,334,522.20","730,656,414.25","763,934,703.11","812,284,812.08","872,459,534.60","850,612,682.14","995,625,687.28"
预付款项,"97,342,324.36","75,661,763.55","98,919,664.37","155,089,394.18","240,180,968.02","173,719,473.67","204,720,465.18","152,766,648.22","204,900,404.23","154,420,067.05","178,646,917.48","134,976,049.20","298,092,675.70","210,709,358.29","319,666,334.40","318,383,597.98","598,309,581.57","192,451,041.36","209,587,465.24","157,033,293.20","202,411,841.10","158,304,758.98","162,434,255.98","163,054,319.28","126,172,329.34","114,860,815.23","153,997,503.87","156,263,838.42","152,916,329.35","150,607,710.26","201,746,007.99","134,786,092.42","181,846,227.26","165,823,970.67","182,008,261.13","127,999,271.73","123,036,912.62","201,256,497.20","200,714,446.38","252,119,315.45","319,657,801.06","293,908,567.93","320,456,811.07","264,578,289.78","377,679,004.95","463,044,675.74"
预收款项,"30,557,356.93","16,473,472.39","31,540,426.35","24,399,764.80","30,273,820.79","26,928,972.48","16,239,192.02","16,637,445.22","27,717,119.80","24,346,395.65","53,627,904.77","58,871,914.86","85,712,975.50","70,050,136.72","58,781,254.93","71,622,808.00","94,029,490.71","74,423,090.80","83,554,248.30","51,283,440.77","60,903,223.47","69,162,959.59","59,438,292.46","48,721,894.46","85,554,910.65","99,360,971.36","75,725,777.57","57,318,128.48","72,732,535.80","64,441,626.83","101,377,895.93","42,959,882.33","54,802,251.80","84,506,629.83","319,194,621.35","73,692,868.59","97,364,580.67","103,828,949.42","96,614,614.44","156,433,556.73","163,078,201.23","201,224,648.83","242,345,621.91","172,285,135.48","319,388,482.12","345,281,918.49"
其他应收款,"22,109,482.93","14,710,260.42","21,010,358.93","20,107,627.54","28,699,907.59","29,717,484.71","35,378,285.47","48,343,814.46","58,748,975.16","61,694,118.73","73,753,328.39","97,789,169.93","99,046,204.32","101,521,986.51","106,564,027.89","22,687,784.20","29,048,268.28","25,876,873.56","27,340,818.05","39,671,213.54","42,678,402.90","36,978,521.41","38,289,992.21","13,833,451.65","55,737,242.95","26,304,000.79","18,003,466.20","22,441,650.43","39,736,162.45","18,833,322.01","26,522,518.45","30,745,283.32","30,553,706.91","44,698,843.90","54,262,199.92","208,690,222.79","226,206,694.21","75,259,788.52","65,166,937.82","182,001,789.94","95,929,531.11","166,530,861.71","175,641,530.98","299,802,165.37","337,947,832.98","328,486,500.95"
应付职工薪酬,"3,735,192.01","3,168,691.90","2,577,901.09","2,164,068.12","2,363,672.39","2,174,182.85","2,555,470.20","1,847,971.26","1,969,202.79","2,314,750.34","2,577,285.75","2,725,277.26","3,290,275.08","3,066,245.79","2,616,665.53","12,857,319.60","1,109,400.24","4,384,067.79","4,272,559.06","19,646,384.50","5,600,127.10","5,844,785.24","6,440,598.27","17,722,583.58","6,310,680.83","7,423,154.05","7,695,378.44","18,241,555.35","6,091,897.87","4,306,988.36","2,922,445.48","9,556,505.29","1,297,683.17","1,037,688.55","1,072,485.80","7,429,085.53","1,249,080.38","1,143,243.66","986,275.84","19,840,252.39","11,324,771.03","11,936,677.54","10,591,098.88","27,170,314.75","10,109,646.56","13,776,411.27"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
