科目,2010-12-31,2011-12-31,2012-12-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应交税费,"21,588,570.56","34,147,300.89","39,394,630.64","48,500,641.24","55,364,862.88","56,898,043.56","66,048,448.02","71,916,043.18","81,934,072.24","84,744,466.61","99,870,790.03","109,731,706.06","160,603,100.57","153,566,722.31","95,007,128.92","94,895,459.62","104,743,245.93","97,293,924.19","100,359,502.71","86,681,297.09"
应收利息,,,,,,,,,,,,,,,,,,,,
应付利息,,"202,130.10","491,950.01","770,548.34","699,077.49","715,644.32","750,801.68","713,935.02","1,029,161.82","1,064,025.72","1,136,519.95","1,254,421.43","10,552,701.84","14,249,128.56","1,190,037.13","5,440,157.99","9,836,169.80","14,122,975.86","1,995,874.11","7,131,725.44"
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,"12,215,100.00",,,,,,,,,,
存货,"145,923,790.52","261,057,242.64","358,343,497.80","444,872,844.07","473,377,128.40","553,201,582.09","654,481,432.87","668,369,767.56","658,477,292.82","671,738,245.58","911,086,026.86","997,849,478.74","1,279,293,000.49","1,338,982,572.33","1,642,124,401.08","1,920,849,737.56","1,270,020,237.50","1,363,248,379.30","1,882,309,963.68","2,006,644,584.06"
其他应付款,"2,223,087.91","2,258,414.57","2,106,699.84","2,336,207.71","2,378,982.52","15,346,832.59","4,892,241.12","5,704,010.86","6,091,151.49","5,891,496.24","11,417,805.30","10,126,918.11","5,749,516.04","6,060,077.41","9,394,166.10","21,753,729.03","11,886,141.37","18,878,687.83","18,367,725.82","18,817,147.86"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,"47,117,345.37","50,731,357.26","50,731,357.26","84,676,817.21","51,626,843.31","143,604,968.18","139,347,012.14","197,775,162.94","231,788,517.76","203,751,224.07","234,259,612.93","191,391,405.88","193,336,030.10","298,691,204.68","308,260,291.96","270,762,772.76","266,554,445.87"
一年内到期的非流动负债,,,,,,,,,"9,000,000.00","14,500,000.00","482,550,000.00","333,210,000.00","386,760,000.00","207,788,107.00","191,706,227.00","195,550,000.00","75,427,534.00","56,758,742.00","94,167,484.00","94,167,484.00"
其他流动资产,,,,,,,,,,,,,"1,496,673.17",,"524,340.98","6,391,728.22","9,662,488.83","10,203,008.97","14,207,360.28","27,026,083.67"
其他流动负债,,,,,,,,,,,,,,,,,"53,211,118.10","52,687,683.25","115,324,412.58","147,510,061.18"
流动资产合计,"313,075,025.92","557,928,569.94","699,374,215.48","890,450,758.07","955,343,277.52","1,230,611,371.20","1,350,683,939.98","1,265,945,891.43","1,498,731,555.37","1,402,380,993.50","1,996,608,316.13","1,953,521,026.77","2,352,107,081.67","2,926,455,300.52","2,927,276,981.30","3,244,537,773.81","3,179,273,164.79","3,072,926,266.76","4,126,610,041.02","4,590,505,704.02"
流动负债合计,"160,212,696.50","338,726,262.21","540,460,388.03","699,568,508.36","778,367,248.66","838,734,841.75","967,857,130.99","942,061,392.31","1,099,345,228.75","1,065,500,134.61","1,761,571,095.16","1,727,545,686.13","2,223,978,648.83","1,596,684,428.48","1,725,878,027.77","1,817,874,310.10","2,160,326,294.36","1,859,792,346.45","2,810,812,996.75","3,569,526,338.55"
可供出售金融资产,,,,,,,,,,,"6,000,000.00","6,000,000.00","16,000,000.00","16,000,000.00","56,000,000.00","66,000,000.00","66,000,000.00","66,000,000.00","66,000,000.00","116,000,000.00"
长期借款,,,,,,,,,"61,000,000.00","75,500,000.00","178,950,000.00","213,790,000.00","163,740,000.00","214,941,550.50","186,591,550.50","259,240,000.00","192,312,466.00","192,312,466.00","256,853,724.00","231,194,982.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,"242,326,388.89","247,284,722.23","242,916,551.69","243,624,885.02","244,333,218.35","245,041,551.68","245,646,779.55","246,355,112.88","247,063,446.21","247,771,779.54"
长期应收款,,,"141,104,751.03","155,481,917.82","217,906,350.85","232,076,689.34","273,252,400.18","361,687,772.27","369,457,189.80","452,405,405.82","469,704,370.40","576,693,588.94","645,106,998.54","559,368,015.53","675,427,787.57","477,623,327.41","1,055,928,197.17","917,126,098.56","952,617,983.79","1,120,935,862.58"
长期应付款,,,,,,,,,,,"55,000,000.00","55,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","50,000,000.00","35,000,000.00","35,000,000.00","15,000,000.00","15,600,000.00"
长期股权投资,,,,,,,,,,"6,000,000.00",,,,,,,,,,"147,182,982.50"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"14,998,794.01","17,093,580.82","19,746,270.33","19,302,796.56","18,433,856.78","21,848,773.00","23,780,182.19","22,275,055.69","27,372,502.99","26,646,902.59","36,249,330.68","38,488,571.85","45,664,839.14","45,511,317.67","50,344,978.22","56,406,177.42","169,714,436.27","176,876,744.18","184,369,880.37","212,437,393.81"
递延所得税负债,,,,,,,,,,,,,"393,231.33","379,607.79","365,984.26","396,255.92","394,306.70","377,210.07","245,763.95","238,350.88"
在建工程,,,,,,,,,,,"50,961,155.24","63,213,771.99","69,924,272.20","74,509,790.04","82,428,150.51","85,907,082.13","2,012,800.40","3,165,113.95",,
其他非流动负债,,,,"300,000.00","100,000.00","100,000.00",,,,,,,,,,,"41,395,278.28","46,283,079.83","46,281,922.09","55,223,225.88"
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,"300,000.00","100,000.00","100,000.00",,,"61,000,000.00","75,500,000.00","479,476,388.89","519,274,722.23","451,299,783.02","503,196,043.31","471,490,753.11","554,877,807.60","514,748,830.53","520,327,868.78","565,444,856.25","550,028,338.30"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"160,212,696.50","338,726,262.21","540,460,388.03","699,868,508.36","778,467,248.66","838,834,841.75","967,857,130.99","942,061,392.31","1,160,345,228.75","1,141,000,134.61","2,241,047,484.05","2,246,820,408.36","2,675,278,431.85","2,099,880,471.79","2,197,368,780.88","2,372,752,117.70","2,675,075,124.89","2,380,120,215.23","3,376,257,853.00","4,119,554,676.85"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","85,720,000.00","85,720,000.00","162,868,000.00","162,868,000.00","162,868,000.00","325,736,000.00","325,736,000.00","325,736,000.00","399,836,207.00","401,216,407.00","409,090,267.00","414,037,880.00","414,037,880.00","415,845,200.00","416,060,400.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"52,916,329.22","52,916,329.22","52,916,329.22","52,916,329.22","52,916,329.22","252,196,329.22","252,196,329.22","175,048,329.22","175,048,329.22","175,048,329.22","16,239,615.73","34,506,405.03","61,973,551.52","1,027,932,970.42","1,037,976,161.18","1,267,481,100.46","1,425,286,658.75","1,433,967,314.41","1,456,556,882.53","1,464,297,026.42"
无形资产,"23,616.66","131,346.91","227,542.12","384,954.56","1,140,974.56","1,228,783.79","1,207,453.70","1,282,624.03","891,878.45","959,356.59","18,715,847.56","19,071,853.32","18,619,843.60","18,359,374.88","18,165,003.02","17,924,084.51","25,555,700.54","25,105,919.54","25,162,560.79","25,105,807.44"
盈余公积,"5,501,467.04","12,132,926.82","20,280,805.22","20,280,805.22","29,591,232.19","29,591,232.19","29,591,232.19","29,591,232.19","41,110,931.73","41,110,931.73","41,110,931.73","41,110,931.73","54,500,121.76","54,500,121.76","54,500,121.76","54,500,121.76","73,640,900.39","73,640,900.39","73,640,900.39","73,640,900.39"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,"447,912,593.01","447,912,593.01","449,095,972.50","449,095,972.50","449,095,972.50","785,224,594.46","780,514,690.03","780,514,690.03","782,650,874.01","782,809,066.05"
未分配利润,"40,268,238.79","106,928,495.94","181,310,549.30","227,662,119.63","268,630,165.44","291,327,362.59","326,293,482.87","355,984,498.51","374,122,023.50","385,466,288.51","431,997,243.42","479,091,113.74","516,468,789.29","544,919,081.62","606,113,717.46","675,832,396.46","744,537,641.94","792,368,349.29","893,177,903.93","997,498,722.75"
长期待摊费用,"3,737,206.51","7,162,271.44","5,644,800.37","5,451,210.19","5,180,382.85","4,979,647.42","4,546,903.86","5,933,420.67","4,862,045.89","4,505,019.16","4,843,719.94","4,428,039.14","4,226,499.62","4,079,218.14","3,557,366.60","11,144,769.88","10,247,223.05","10,100,487.02","22,461,883.16","22,497,281.03"
少数股东权益,,,,,,,,,,,"977,833.67","959,103.79","1,707,663.38","2,380,171.94","4,309,788.05","4,467,221.61","4,723,186.07","2,853,914.02","4,564,911.46","9,540,741.19"
递延所得税资产,"2,064,088.45","3,388,245.08","3,870,492.44","4,656,125.23","6,600,132.95","6,924,501.00","8,187,295.36","8,428,688.14","10,859,696.70","11,306,362.41","14,404,131.64","18,345,601.63","34,371,134.53","35,043,227.25","28,285,488.61","28,452,167.37","35,049,862.85","36,209,317.34","38,202,031.17","40,483,641.17"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"1,319,644.00","1,289,644.00","11,709,644.00","548,916.00","547,916.00","1,026,808.00","10,903,248.00","10,903,248.00","13,005,316.94","8,963,935.96","21,968,397.00","22,634,729.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"20,823,705.63","27,775,444.25","170,593,856.29","185,277,004.36","249,261,697.99","267,058,394.55","310,974,235.29","399,607,560.80","414,762,957.83","503,112,690.57","1,060,500,792.47","1,174,702,935.88","1,283,557,476.13","1,202,993,724.01","1,374,207,995.03","1,539,585,451.18","2,158,028,227.25","2,024,062,306.58","2,093,433,610.29","2,490,086,763.58"
所有者权益(或股东权益)合计,"173,686,035.05","246,977,751.98","329,507,683.74","375,859,254.07","426,137,726.85","658,834,924.00","693,801,044.28","723,492,059.92","753,149,284.45","764,493,549.46","816,061,624.55","881,403,554.29","960,386,125.95","2,029,568,552.74","2,104,116,195.45","2,411,371,107.29","2,662,226,267.15","2,716,868,358.11","2,843,785,798.31","2,961,037,790.75"
资产总计,"333,898,731.55","585,704,014.19","869,968,071.77","1,075,727,762.43","1,204,604,975.51","1,497,669,765.75","1,661,658,175.27","1,665,553,452.23","1,913,494,513.20","1,905,493,684.07","3,057,109,108.60","3,128,223,962.65","3,635,664,557.80","4,129,449,024.53","4,301,484,976.33","4,784,123,224.99","5,337,301,392.04","5,096,988,573.34","6,220,043,651.31","7,080,592,467.60"
负债和所有者(或股东权益)合计,"333,898,731.55","585,704,014.19","869,968,071.77","1,075,727,762.43","1,204,604,975.51","1,497,669,765.75","1,661,658,175.27","1,665,553,452.23","1,913,494,513.20","1,905,493,684.07","3,057,109,108.60","3,128,223,962.65","3,635,664,557.80","4,129,449,024.53","4,301,484,976.33","4,784,123,224.99","5,337,301,392.04","5,096,988,573.34","6,220,043,651.31","7,080,592,467.60"
