科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"51,399,923.30","103,208,259.94","150,109,268.15","302,535,374.88","70,462,623.94","138,286,643.98","172,307,236.00","232,095,683.81","41,299,805.35","80,633,984.64","124,904,388.64","208,338,160.25","44,829,019.84","86,675,703.92","164,689,494.14","268,092,860.98","41,546,073.43","102,531,581.78","166,164,769.06","262,567,141.23","46,630,493.04","95,348,216.80","217,542,026.77","312,514,419.94","47,514,936.14","123,497,749.48","177,837,828.47","260,456,411.43","43,250,754.56","93,445,765.76","142,507,063.86","207,771,529.51","46,729,923.00","85,309,709.01","120,379,168.02","172,196,432.40","38,654,401.42","74,177,232.84","119,108,233.12","161,708,227.58","40,539,719.94","81,437,569.60","115,202,387.08","154,159,779.57","42,615,718.67","86,789,917.71"
二、营业利润,"-2,230,692.05","2,960,072.34","4,920,403.18","-2,847,598.47","-7,186,030.59","-16,793,953.56","-22,154,703.11","-59,698,413.68","-9,288,143.04","-19,326,738.12","-28,717,411.26","-83,243,714.26","-6,681,068.72","-5,602,695.22","-2,606,513.21","-12,525,627.59","-7,978,901.85","-10,676,808.09","-12,716,005.09","-4,092,249.12","3,317,396.01","7,241,284.14","16,545,127.37","19,810,811.45","3,838,157.61","8,836,018.76","15,814,870.35","16,720,199.51","24,571.11","1,946,111.94","3,999,215.97","1,157,285.88","1,680,140.78","-1,590,392.74","-721,666.40","-2,968,696.46","-3,446,977.56","-5,692,673.40","-3,267,054.08","-8,576,431.95","-2,402,537.88","-354,814.94","-3,321,379.88","6,646,813.58","95,370.02","743,533.47"
减:营业成本,"35,874,879.58","69,312,570.29","100,181,955.51","226,613,180.50","54,128,927.00","105,621,752.66","130,755,960.77","176,318,735.24","29,022,495.62","55,484,697.29","84,459,167.93","155,706,933.25","28,472,777.65","51,636,862.94","103,025,378.87","177,664,147.86","27,677,483.63","72,651,003.52","117,947,968.84","192,032,003.27","23,539,557.73","47,600,605.90","137,152,121.03","201,711,985.84","23,825,591.35","71,745,523.86","103,018,155.49","155,749,223.70","19,800,431.21","44,417,619.90","67,206,868.42","107,970,916.27","21,463,867.37","41,053,948.01","52,698,244.51","79,916,024.49","20,469,721.36","35,398,792.27","54,375,009.73","73,984,809.55","21,096,359.42","38,750,524.83","54,643,607.79","73,811,764.02","20,787,060.44","43,783,698.18"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"157,334.86","663,158.25","945,302.44","2,133,108.74","696,152.91","861,740.94","1,132,567.55","2,046,404.62","102,775.12","647,278.53","1,107,697.43","2,390,908.99","425,000.42","523,569.84","1,231,241.18","2,741,623.57","562,055.50","1,262,961.58","1,767,103.80","2,665,663.73","281,794.06","600,538.01","1,328,957.51","2,554,445.20","183,966.97","1,035,181.27","1,284,425.29","1,375,250.86","6,458.28","6,458.28","7,236.32","14,888.97",643.75,643.75,"1,690.49","61,506.30","23,515.63","23,515.63","23,515.63","48,878.60","6,074.20","19,656.42","24,982.68","38,068.50","47,766.17","69,913.52"
营业外收入,"222,102.98","92,115.92","118,870.85","31,271,428.26","106,931.58","357,054.90","983,754.90","1,994,116.90","887,427.46","5,322,520.60","8,745,614.60","10,165,339.70","449,252.37","4,817,603.54","5,088,522.75","9,660,384.85","1,595,942.42","12,300,668.21","12,452,197.05","23,957,791.89","1,570,000.00","1,833,432.89","2,534,175.22","3,588,234.01","103,225.00","571,723.00","2,947,723.00","2,811,836.00","1,114,800.00","1,153,046.62","2,755,615.35","9,379,370.54","700,800.33","860,700.33","7,361,437.17","9,292,588.77","72,333.34","421,486.42","684,787.42","1,340,897.29","114,700.45","253,996.45","15,765,388.90","1,324,571.15","10,160.00","19,787.70"
销售费用,"6,323,719.95","8,049,359.57","11,192,939.54","17,644,610.10","7,459,697.87","12,619,466.46","13,601,818.21","17,127,503.88","4,121,239.89","7,084,678.45","12,584,802.21","18,768,989.76","3,683,831.74","10,650,924.70","17,540,930.63","24,094,806.60","2,177,042.11","4,515,859.78","7,704,457.31","11,939,795.82","2,027,138.27","5,132,010.55","8,271,262.31","14,435,884.80","3,342,605.86","7,492,631.98","11,556,324.36","19,694,658.96","4,443,941.91","8,660,411.26","12,667,416.54","19,510,038.58","3,839,248.54","6,260,035.92","10,046,711.77","15,995,595.85","4,162,903.79","8,947,232.17","13,894,893.40","20,355,991.02","4,612,785.17","8,299,973.37","11,203,954.47","15,048,437.24","3,032,126.36","5,519,251.69"
减:营业外支出,,85.93,"139,237.84","1,294,081.05",,"2,171,728.06","2,174,378.48","2,287,742.74",211.80,211.80,"381,816.34","633,912.80",,"423,462.56","423,462.56","248,928.50","5,223.29","27,016.62","188,490.12","1,487,774.43","14,680.87","79,874.14","108,786.84","118,975.62",,"6,590.35","57,891.14","2,807,175.64","2,920.45","115,414.44","123,701.00","361,519.46","20,525.20","84,841.85","78,802.73","147,160.83","5,709.92","30,160.90","71,600.57","182,779.78","213,467.76","246,698.19","497,990.21","547,105.44","2,246.78","102,985.05"
管理费用,"9,079,066.95","19,569,283.98","28,776,745.82","44,775,603.67","11,523,415.19","22,402,193.91","33,542,770.67","50,828,188.48","12,538,976.99","26,130,307.94","39,630,579.13","60,310,310.43","13,737,970.90","26,050,974.15","38,638,901.73","55,053,379.97","14,137,659.10","26,066,762.98","38,338,517.88","54,491,456.87","12,124,857.26","23,879,192.04","38,029,288.95","51,610,761.58","12,737,885.16","26,165,090.82","39,301,640.97","55,469,134.30","15,079,365.87","30,220,693.52","46,171,748.74","63,014,247.62","16,417,626.03","32,203,106.46","47,898,530.17","63,874,227.67","15,203,241.33","29,771,903.64","45,296,870.69","62,886,488.99","15,147,816.09","30,713,209.82","46,372,712.30","63,955,507.56","16,650,196.90","33,411,826.98"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,"7,223.42",,,"35,347.45","143,964.70","14,680.87",,,"34,803.19",,,,"2,783,802.34",,"115,414.44","123,701.00","359,821.35","20,192.70","84,841.85","78,802.73","147,160.83","5,709.92","30,160.90","71,600.57","179,435.28","213,464.15","223,254.17","474,546.19",,,
