科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"2,087,498.44","2,979,729.40","4,469,087.48","3,037,332.24","5,698,525.41","7,553,859.36","3,661,596.39","1,144,923.91","1,591,932.93","2,174,772.07","41,082,104.39","23,048,556.09","1,451,061.72","3,275,930.49","29,580,850.06","52,852,640.53","4,205,474.92","31,069,710.90","69,162,505.10","62,628,507.10","19,940,782.35","36,085,148.50","60,166,156.33","65,224,142.58","28,252,326.34","57,517,822.42","126,165,335.64","68,516,921.35","36,148,325.33","40,053,345.02","70,581,525.18","57,575,219.97","46,309,957.10","77,322,111.31","149,158,394.90","113,584,786.87","69,208,131.26","78,034,697.83","201,442,526.64","119,653,068.38","79,153,235.73","208,565,527.51","244,592,964.65"
短期借款,"141,346,923.61","150,226,923.61","145,726,923.61","143,586,923.61","143,736,923.61","139,536,923.61","114,236,923.61","131,466,404.23","131,916,404.23","76,116,404.23","96,096,923.61","98,046,923.61","75,800,000.00","85,800,000.00","80,000,000.00","92,000,000.00","92,000,000.00","102,000,000.00","93,700,000.00","68,000,000.00","58,000,000.00","76,500,000.00","56,500,000.00","64,850,000.00","82,850,000.00","87,000,000.00","87,000,000.00","31,000,000.00","51,000,000.00","42,000,000.00","42,000,000.00","40,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","389,500,000.00","389,500,000.00","389,500,000.00","389,500,000.00","523,800,000.00","103,800,000.00"
交易性金融资产,"150,000.00","150,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"2,002,336.32","2,892,170.90","3,270,476.85","2,324,624.43","1,679,306.93","1,197,441.25","1,115,357.62","1,010,957.38","795,755.72","920,387.88","923,737.35","764,620.30","416,428.47","353,811.33","484,711.49","460,457.97","485,307.13","3,367,974.76","4,433,310.07","772,419.99","1,349,598.00","5,797,770.14","7,199,885.01","503,177.04","1,010,077.06","1,018,656.59","315,032.59","1,673,831.73","333,625.93","653,306.36","1,423,467.75","1,059,050.83","1,153,119.69","1,357,123.43","3,076,460.83","4,498,506.32","4,563,482.53","4,879,429.57","4,690,706.83","3,612,481.74","4,465,393.76","5,099,171.32","6,316,546.88"
应付账款,"4,422,919.08","4,472,277.12","4,473,324.69","3,975,047.09","3,845,445.65","3,571,570.68","3,442,305.58","5,050,140.84","5,284,063.36","5,469,574.21","15,256,635.95","7,357,025.75","7,382,128.45","7,079,171.65","6,539,078.14","4,155,325.92","3,951,315.61","6,079,623.86","6,605,104.26","3,841,795.84","4,015,825.87","3,913,498.77","4,584,852.58","4,496,262.68","5,451,481.64","5,877,504.37","6,068,619.06","5,789,753.71","7,000,010.27","11,221,749.62","12,456,746.63","14,116,079.00","12,746,330.10","12,730,857.42","13,227,958.47","44,407,488.38","32,428,825.77","36,301,342.67","28,611,036.01","665,752,933.35","646,822,657.40","650,448,079.28","373,855,021.74"
预付款项,"4,372,564.96","4,524,774.69","4,498,253.42","4,451,308.99","1,062,798.26","2,443,067.69","2,251,506.50","2,047,828.20","1,817,336.50","2,001,566.74","2,046,481.07","3,243,114.60","3,316,201.01","3,008,889.51","514,738.11","204,538.60","1,481,979.63","2,528,763.70","3,136,535.74","2,747,232.88","4,220,062.19","5,228,780.20","3,404,162.44","8,851,639.68","6,053,266.11","6,790,441.64","5,301,480.13","2,102,103.66","3,439,704.85","8,818,453.79","18,122,317.36","3,007,535.42","4,562,804.84","8,143,249.70","8,531,217.95","4,003,994.57","4,357,027.33","8,052,290.03","15,083,970.23","6,402,639.19","7,741,479.49","9,068,619.81","6,395,277.04"
预收款项,"1,014,204.40","1,001,260.12","470,056.09","413,121.59","326,642.16","1,299,006.53",,"1,504,957.84","934,364.00","397,897.65","610,908.26","451,620.04","548,111.34","5,542,181.34","8,775,797.34","1,148,313.90","1,183,722.00","1,195,066.28","2,433,733.28","2,391,357.95","2,396,879.80","1,862,720.33","2,576,195.08","1,776,904.98","1,339,444.97","1,284,081.13","1,328,225.14","2,197,490.73","1,739,928.44","2,114,311.68","3,630,410.77","2,470,258.22","3,537,220.65","2,088,441.62","4,967,199.22","1,977,455.95","1,902,119.95","1,609,348.61","6,860,246.54","6,492,052.27","4,805,804.09","5,936,325.94","5,810,596.75"
其他应收款,"9,937,722.64","10,097,677.10","10,584,726.63","4,021,587.37","3,860,780.31","2,387,958.82","8,373,443.99","5,649,712.75","3,875,105.35","3,478,775.68","4,031,441.11","1,622,530.94","2,700,689.51","2,704,983.46","1,987,052.12","8,526,719.45","7,754,798.66","11,955,841.21","11,380,609.85","8,976,875.13","9,538,350.56","9,968,742.71","10,071,502.84","5,722,528.74","8,463,245.87","11,092,983.20","12,381,679.72","3,748,566.17","7,047,736.28","10,943,596.05","17,444,737.27","9,756,244.01","12,862,610.92","13,829,970.45","24,085,147.79","10,467,786.61","12,508,841.78","15,663,691.85","18,138,377.68","16,186,868.95","22,802,099.82","25,601,599.61","29,573,666.87"
