科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"257,587,467.11","523,954,618.79","854,272,590.00","1,081,601,298.98","191,200,648.38","395,774,074.06","547,894,990.43","930,756,822.41","177,601,379.30","381,688,742.43","562,236,448.32","882,914,684.69","266,268,732.72","532,020,034.02","783,765,899.17","1,542,004,634.08","292,142,557.40","587,409,966.25","852,453,567.61","1,639,939,264.22","263,748,702.68","529,525,037.92","808,170,234.67","1,645,294,835.62","271,533,575.21","561,823,941.42","802,362,992.49","1,529,657,955.26","261,473,305.60","449,426,230.51","704,971,228.56","1,256,393,546.44","201,191,390.12","410,900,302.12","597,892,804.13","1,150,173,302.66","173,630,855.96","360,572,185.42","551,339,066.34","979,861,711.37","131,936,894.24","329,073,850.98","555,634,919.10","957,693,129.55","201,990,276.92","433,042,874.09","645,645,804.28","890,371,099.60","227,589,329.08"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"2,508,939.10","5,990,186.76","8,190,632.82","8,190,632.82","1,186,916.01","4,205,402.83","4,205,402.83","7,729,088.32","981,943.85","2,254,602.96","3,480,154.19","6,140,077.18","29,143.83","1,434,355.62","1,528,632.49","4,841,692.62","5,571,947.42","11,141,920.57","11,766,744.45","13,840,829.23","6,401,692.68",,"17,733,678.07","19,750,277.37",,"8,254,067.51","15,918,392.51","23,669,377.73","4,676,072.97","7,012,561.50","11,463,200.33","11,574,927.76","3,737,370.62","7,395,907.95","8,492,226.68","13,876,199.80","2,827,851.50","5,428,436.85","9,693,171.44","15,402,597.64","4,317,858.40","5,283,409.84","9,750,644.82","12,630,964.43","6,161,373.75","11,459,926.71","17,324,513.16","21,362,970.06","1,878,164.03"
支付其他与投资活动有关的现金,,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"960,150.21","2,354,868.31","6,871,335.80","5,312,055.84","1,043,743.90","5,105,865.00","6,395,723.96","7,769,536.64","1,255,151.90","5,159,753.56","5,675,968.16","5,005,556.49","2,177,733.39","2,998,819.52","3,724,290.44","3,832,277.98","1,316,500.59","1,499,013.09","4,219,363.52","6,068,505.84","1,407,303.39","17,658,384.17","6,548,637.28","8,017,416.40","1,628,287.80","6,022,513.20","8,746,070.71","10,927,484.25","1,521,833.81","8,964,842.88","10,735,240.93","9,120,453.08","1,781,330.10","4,918,819.64","6,935,373.23","4,757,672.55","2,439,926.94","3,751,952.81","13,670,197.89","14,178,885.46","4,099,294.49","8,934,331.66","10,782,270.68","16,130,256.89","3,700,387.58","8,535,619.53","10,917,666.26","15,318,463.71","3,721,950.96"
投资活动现金流出小计,"16,906,529.34","27,557,021.29","36,922,546.29","53,637,163.47","16,645,275.86","101,286,700.52","103,104,709.42","139,025,897.84","24,206,614.65","49,783,312.65","53,318,551.92","65,211,776.10","461,468.00","1,187,538.70","1,307,518.70","25,169,624.71","6,084,618.90","7,126,371.83","8,869,194.83","20,083,074.49","407,127.42","969,312.26","1,460,050.26","11,649,750.97","3,879,048.00","3,903,834.41","3,908,053.19","25,419,915.09","652,600.00","6,612,809.43","9,459,836.52","809,698,153.25","2,160,161.00","4,560,161.00","4,560,161.00","15,619,093.25","1,649,629.00","6,382,909.74","6,382,909.74","4,469,935.55",,,,"3,035,681.59","2,627,600.00","8,745,706.74","16,873,170.80","29,566,703.22","53,000.00"
经营活动现金流入小计,"261,056,556.42","532,299,673.86","869,334,558.62","1,095,103,987.64","193,431,308.29","405,085,341.89","558,496,117.22","946,255,447.37","179,838,475.05","389,103,098.95","571,392,570.67","894,060,318.36","268,475,609.94","536,453,209.16","789,018,822.10","1,550,678,604.68","299,031,005.41","600,050,899.91","868,439,675.58","1,659,848,599.29","271,557,698.75","547,183,422.09","832,452,550.02","1,673,062,529.39","273,161,863.01","576,100,522.13","827,027,455.71","1,564,254,817.24","267,671,212.38","465,403,634.89","727,169,669.82","1,277,088,927.28","206,710,090.84","423,215,029.71","613,320,404.04","1,168,807,175.01","178,898,634.40","369,752,575.08","574,702,435.67","1,009,443,194.47","140,354,047.13","343,291,592.48","576,167,834.60","986,454,350.87","211,852,038.25","453,038,420.33","673,887,983.70","927,052,533.37","233,189,444.07"
投资活动产生的现金流量净额,"-16,906,529.34","-27,497,021.29","-36,847,108.32","-53,577,163.47","-35,190.86","-84,676,615.52","-86,494,624.42","-122,415,812.84","-24,206,614.65","-49,783,312.65","-53,318,551.92","-65,211,776.10","-461,468.00","-1,187,538.70","-1,307,518.70","-22,962,620.87","-6,084,618.90","-7,126,371.83","-8,869,194.83","-18,836,516.79","-407,127.42","-841,312.26","-1,332,050.26","-11,467,327.89","-3,879,048.00","-3,899,834.41","-3,904,053.19","-25,415,915.09","-652,600.00","-6,612,809.43","-9,459,836.52","-27,426,169.71","-2,160,161.00","-4,560,161.00","-4,560,161.00","10,357,462.74","-1,649,629.00","-6,382,909.74","-6,382,909.74","-4,408,158.85",,,,"-2,584,611.69","382,400.00","-5,717,706.74","-13,845,170.80","-20,248,389.46","-53,000.00"
购买商品、接受劳务支付的现金,"173,728,083.28","368,503,406.42","627,895,963.00","797,114,960.66","180,664,304.07","335,347,755.11","470,015,616.49","801,506,757.41","130,304,538.31","337,684,134.83","511,846,049.06","781,610,387.66","146,183,963.23","313,292,819.48","553,523,798.56","1,254,560,877.21","299,313,651.57","512,213,133.17","763,654,920.07","1,433,210,127.48","207,103,238.28","370,366,301.24","611,444,891.11","1,326,169,781.45","218,852,884.66","497,311,152.81","713,410,170.37","1,309,420,484.64","159,661,360.18","331,451,027.72","583,325,869.27","1,005,312,324.66","125,904,279.98","261,960,222.73","391,927,627.76","808,351,756.52","97,902,372.36","225,158,029.10","349,055,020.22","700,050,392.21","110,072,666.00","262,667,450.92","435,427,313.81","783,426,779.14","114,929,819.07","353,608,961.62","502,863,059.06","733,933,762.84","121,446,859.76"
吸收投资收到的现金,,"326,186,920.00","331,286,920.00","345,396,920.00",,,"15,962,585.89","15,962,585.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
