科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"570,433,220.54","1,319,185,614.55","2,043,964,179.32","2,662,555,166.20","845,548,604.59","1,872,406,686.22","2,587,916,202.96","3,079,505,251.36","715,850,591.57","1,697,566,590.69","2,663,845,792.25","3,255,733,105.22","1,279,771,605.57","2,660,427,613.01","3,717,725,906.83","4,617,018,822.98","1,385,055,280.63","3,013,587,624.23","4,328,123,466.46","5,367,952,706.23","1,322,418,666.16","3,027,992,591.89","4,638,112,962.63","5,601,432,454.89","1,975,725,116.24","4,155,503,863.27","5,668,392,018.02","6,710,000,403.89","2,066,288,315.83","4,154,079,462.91","5,641,708,824.99","7,002,905,221.76","1,925,561,327.43","3,737,634,350.73","5,222,663,376.30","6,856,156,786.29","1,855,678,674.82","3,511,828,524.87","5,153,751,811.13","6,965,088,878.56","2,091,393,524.02","4,365,608,287.42","6,239,081,978.91"
二、营业利润,"3,170,396.61","13,931,428.27","26,963,629.65","52,227,490.82","38,489,488.21","85,135,500.72","85,089,773.03","68,790,643.96","16,231,978.84","85,504,042.97","145,878,381.35","194,145,209.57","15,410,218.54","67,536,812.37","106,369,464.44","83,015,718.81","2,151,304.81","35,980,658.89","30,360,061.37","25,994,630.62","19,635,669.68","91,280,552.88","152,183,464.43","186,656,825.85","64,681,291.73","172,210,271.06","240,144,110.06","249,878,682.29","101,704,996.37","240,801,597.20","298,634,211.84","323,159,287.16","81,008,419.48","212,948,523.63","307,116,947.98","372,081,065.39","88,787,862.99","224,905,750.84","329,934,049.75","438,104,349.81","92,952,103.63","236,122,238.59","248,871,837.73"
减:营业成本,"510,459,507.40","1,174,257,754.15","1,822,071,440.36","2,361,795,447.28","744,271,815.43","1,627,980,540.76","2,262,680,425.19","2,699,602,803.32","617,494,269.41","1,456,351,843.23","2,284,531,746.48","2,672,983,511.86","1,152,430,580.52","2,373,096,111.94","3,307,131,240.47","4,087,686,018.15","1,280,539,974.40","2,747,060,989.72","3,940,050,839.77","4,857,041,481.99","1,168,782,678.68","2,623,569,516.72","4,026,496,432.80","4,817,863,206.56","1,717,018,083.67","3,598,822,094.12","4,927,045,102.97","5,659,038,199.46","1,776,889,212.20","3,523,623,892.18","4,760,343,878.97","5,838,752,938.63","1,633,272,369.32","3,148,871,308.96","4,419,532,953.45","5,812,695,028.81","1,608,726,080.66","3,004,029,188.92","4,437,517,777.54","6,009,594,407.66","1,837,837,622.75","3,811,166,082.53","5,488,130,913.09"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"333,433.40","1,605,442.94","2,310,058.56","3,184,196.97","1,939,751.72","12,577,857.99","14,655,939.70","21,259,236.37","4,032,203.55","8,038,112.04","12,244,538.75","13,260,905.04","2,010,170.90","6,180,542.39","9,916,094.29","14,381,575.70","2,498,953.97","5,025,901.93","5,900,430.50","10,126,287.27","2,958,184.46","7,600,931.97","11,680,395.44","14,095,351.56","3,088,255.04","10,384,221.62","14,167,119.74","22,234,452.90","10,600,515.61","18,838,661.79","19,756,700.09","25,661,968.71","18,159,288.70","20,231,535.84","23,324,241.47","34,540,922.81","10,903,156.01","12,069,211.74","13,226,763.89","28,931,354.79","8,967,368.06","13,948,944.49","17,958,981.45"
营业外收入,"1,336,127.80","3,100,697.96","4,328,093.27","39,116,018.80","4,580,357.90","6,402,155.11","14,399,298.79","27,571,260.00","1,421,352.97","7,082,157.34","10,444,050.22","14,239,452.58","3,475,975.09","6,822,134.79","13,145,224.47","20,584,435.08","5,089,069.06","21,823,472.07","44,757,423.05","59,211,517.99","1,473,834.72","3,657,391.72","7,419,551.47","12,054,772.65","2,354,981.78","5,846,802.31","7,815,388.72","39,023,985.07","6,085,773.36","4,843,077.96","7,336,838.09","14,711,593.77","638,064.32","8,468,424.03","15,369,466.44","20,570,185.97","2,935,023.95","4,670,651.65","7,570,229.04","23,801,504.13","1,806,671.36","7,769,588.39","11,396,946.62"
销售费用,"14,525,137.18","27,815,108.08","43,383,269.55","51,134,438.20","10,941,146.29","28,445,362.91","43,453,798.91","51,869,301.11","14,068,028.55","31,577,605.77","48,287,003.07","66,681,181.69","22,320,087.34","45,681,487.55","64,033,719.36","71,937,387.46","21,940,040.44","46,331,770.08","76,507,493.81","90,578,855.07","25,449,371.09","70,355,308.64","116,870,855.29","142,014,625.42","38,439,915.36","95,118,473.83","140,771,221.27","173,819,221.03","39,194,424.98","94,260,838.39","141,203,609.48","198,740,012.27","46,377,023.84","90,203,326.70","134,921,999.56","164,895,044.07","37,716,119.70","76,426,514.81","115,624,970.45","157,012,198.98","37,624,295.25","75,288,388.63","125,518,548.27"
减:营业外支出,"969,604.03","1,979,238.23","3,015,951.44","4,021,301.42","1,418,087.92","3,727,600.06","8,256,227.79","6,578,384.93","155,505.14","2,844,347.01","4,075,987.79","8,527,730.64","4,242,391.07","4,531,345.87","7,869,923.97","7,174,483.35","183,319.32","528,495.70","602,309.79","994,269.45","2,035,167.73","3,120,314.21","5,554,975.08","5,730,137.46","316,701.84","239,954.39","282,484.24","3,399,894.96","6,115,903.28","4,381,926.45","6,732,072.25","11,514,318.40","401,327.08","1,420,145.36","2,304,678.05","3,364,564.91","195,900.60","1,489,894.91","1,878,963.62","3,280,708.12","125,013.93","240,000.55","1,253,761.16"
管理费用,"26,093,103.34","59,170,156.83","92,794,432.56","130,233,655.68","35,461,615.35","83,335,294.41","121,498,847.27","166,047,987.96","41,732,364.21","90,284,348.10","134,434,308.95","245,599,289.21","51,495,390.68","101,447,316.52","163,617,160.80","281,366,445.42","59,755,770.71","128,640,637.13","192,939,145.11","287,508,587.12","78,679,570.93","168,840,365.85","265,736,387.79","364,055,025.02","99,922,285.81","211,431,742.90","319,545,522.75","538,695,413.42","99,541,528.05","228,177,303.26","366,421,852.20","571,314,911.81","120,218,164.96","257,836,639.77","383,734,909.74","551,846,198.32","107,194,380.32","233,889,042.22","343,829,644.50","488,194,882.05","118,162,537.49","236,536,152.60","371,247,113.74"
其中:非流动资产处置净损失,,,,"188,072.69",,,,"3,506,994.08",,,,"2,837,348.43","4,192,893.84","4,208,119.04","6,356,500.19","6,682,332.02","13,813.87","24,393.08","54,927.04","330,917.19","1,979,161.96","1,982,701.74","3,567,578.15","3,676,135.51","39,519.65","99,629.93","103,255.46","2,598,119.16","1,417,912.69","1,820,971.98","1,927,356.67","6,455,878.42","103,254.90","1,070,141.88","1,525,475.72","1,483,124.85","146,829.81","1,230,917.26","1,242,100.02","2,980,268.40","7,489.74","21,230.08","424,759.52"
