科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"7,325,552.11","3,269,546.56","1,793,212.82","2,220,739.10","1,634,197.48","2,084,682.02","2,962,075.21","3,624,590.44","2,750,981.87","2,390,656.06","2,843,658.40","5,319,328.10","4,032,336.31","5,302,833.76","3,135,673.46","5,107,273.47","7,217,070.21","5,093,818.64","3,166,390.21","3,452,979.13","2,823,026.17","2,035,610.21","2,517,562.03","3,901,594.20","3,145,484.71","4,616,173.13","5,296,740.44","7,519,902.14","11,585,111.03","10,791,136.63","2,121,595.38","2,974,204.26","3,152,439.98","3,504,009.67","2,786,446.09","3,190,878.22","3,660,474.25","4,094,775.93","2,207,984.44","3,347,262.68","2,960,754.65","3,069,896.53","7,782,459.56","5,133,554.59","2,250,655.51","3,277,540.78","1,098,611.77","6,860,711.75"
应付职工薪酬,"8,249,619.24","8,420,621.74","10,232,768.57","7,040,438.57","6,017,434.60","10,321,617.53","15,095,626.93","5,956,126.39","9,698,589.59","11,872,863.15","14,850,757.32","5,613,805.92","5,929,147.53","6,148,298.93","12,311,379.46","6,120,655.25","5,371,375.23","5,656,639.84","12,331,077.58","4,024,561.37","3,709,380.42","4,135,945.56","18,998,631.39","4,257,753.35","3,629,956.38","3,607,624.01","15,987,433.12","4,005,224.95","4,669,197.74","16,134,820.98","20,121,150.27","3,676,161.30","3,283,202.44","13,302,547.54","21,570,540.74","4,838,481.55","3,437,892.76","9,138,214.41","25,444,442.15","4,031,054.87","3,765,820.91","7,444,406.59","24,351,186.17","4,212,498.75","3,516,623.51","7,787,468.41","24,333,685.30","8,663,776.83"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"9,611,762.56","3,787,664.54","-676,736.91","447,597.41","10,535,359.84","5,591,609.77","6,128,490.21","10,047,701.87","5,684,739.14","2,590,281.33","-4,904,043.94","-3,609,203.40","-1,841,986.07","-24,659,768.45","-23,521,433.31","-18,233,421.92","-3,729,238.72","-14,475,449.61","-10,351,205.73","-3,882,060.22","5,234,641.36","-7,269,024.64","-20,098,858.29","-16,779,469.24","-4,887,069.27","-475,907.33","9,587,549.16","6,703,534.92","15,959,803.96","10,610,351.03","13,889,034.43","11,147,196.61","13,437,116.02","14,063,555.49","10,422,852.79","14,523,403.85","18,125,787.83","12,621,709.41","7,980,124.39","9,574,307.00","9,976,747.96","8,752,503.08","5,563,486.82","8,333,288.24","9,716,666.54","10,265,121.04","12,311,056.36","15,129,936.25"
应收利息,,,,,"660,000.00","669,166.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"126,864.85","329,467.35","264,399.85","344,168.60","323,954.23","308,533.88","196,859.85","207,459.85","192,199.85","129,469.85","171,673.69","264,990.51","994,580.97","396,319.54","507,962.56","697,112.33","753,610.02","709,054.24","721,506.16","830,377.01","682,729.92","859,320.23","795,427.74","794,061.92","1,553,863.67","1,346,224.00","1,418,693.90","1,531,001.02","1,266,692.45","768,960.92","1,048,849.68","757,540.66","953,360.92","624,345.33","472,933.14","461,724.80","412,253.35","587,463.35","373,364.99","791,456.63","581,958.32","876,965.77","1,422,490.64","1,755,328.51","1,626,673.77",,"2,856,872.39","2,659,597.26"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"33,750,000.00",,,,"17,383,877.56",,,,"3,000,000.00",,,,"3,000,000.00",,,,,"43,517,855.04",,,"3,500,000.00",,,,,"43,313,011.84",,,,,,,"5,000,000.00","13,484,599.12",,,"8,000,000.00",,,,
存货,"75,023,739.61","106,724,507.62","101,987,456.73","120,508,306.89","81,335,080.32","105,845,256.78","60,249,938.38","69,258,431.06","77,657,154.35","83,293,533.90","124,350,802.64","130,782,857.24","165,432,046.19","200,683,309.58","258,800,513.53","243,748,749.73","190,140,594.87","182,097,251.74","200,061,254.37","237,564,854.66","211,323,071.97","201,960,447.99","239,525,950.86","258,909,917.67","243,047,981.43","235,536,969.44","230,856,417.99","289,947,662.26","216,469,336.51","268,356,183.59","244,733,061.55","286,985,028.64","260,669,145.82","197,503,532.77","187,025,832.76","200,327,603.79","182,648,857.48","205,499,710.10","273,561,698.88","262,107,120.87","277,003,571.74","264,974,884.42","349,566,882.18","331,302,542.58","274,492,144.34","282,885,669.52","292,823,135.78","280,342,127.26"
其他应付款,"2,099,992.65","3,414,198.98","3,626,858.62","21,307,326.72","6,875,158.37","4,470,555.85","2,896,201.89","2,995,366.39","3,839,708.74","3,216,541.66","7,767,959.09","8,410,785.20","10,892,520.92","9,142,417.56","12,813,831.01","9,869,075.99","11,490,236.23","11,661,726.36","11,390,738.82","11,227,586.63","11,452,350.09","9,002,396.91","4,163,020.59","3,805,175.83","3,286,101.57","3,203,158.33","5,601,117.19","5,645,881.64","7,467,735.62","5,747,212.85","6,604,099.00","5,275,468.63","11,205,554.15","7,144,506.93","22,671,122.39","29,545,978.16","28,815,449.81","26,576,951.25","47,480,742.22","25,458,055.04","25,721,437.56","27,199,873.09","33,076,194.92","12,334,417.17","65,110,067.37","46,867,370.87","15,594,855.92","12,540,230.28"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,"30,000,000.00",,,,,"4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","16,157,094.40","11,157,094.40","15,000,000.00","20,000,000.00","20,000,000.00","10,000,000.00","10,000,000.00",,,,,,"19,300,000.00","23,660,000.00","28,785,000.00","48,135,000.00","82,834,464.71","82,549,375.42"
其他流动资产,,,,,,,"7,051,568.73","7,122,106.92","3,024,165.74","19,954.00",,,,,,,,,"2,514,493.70","2,111,597.29","493,475.92","1,784,991.95","2,517,424.05","444,766.59",,,"16,151,360.44","16,006,016.58","10,301,873.59","14,868,618.29","25,954,540.19","28,904,435.09","19,986,452.71","20,302,743.58","21,932,417.24","21,002,730.51","22,441,321.85","23,816,478.50","30,348,362.56","32,067,930.83","49,914,350.58","68,969,573.09","90,091,362.70","110,415,346.21","117,677,561.94","131,452,863.39","233,493,915.35","221,473,770.70"
其他流动负债,,,,,,,,,,,"3,746,039.05","3,352,811.57","3,332,801.57","205,329.62","2,667,619.27","2,667,619.27",,,"7,678,726.44","7,678,726.44","4,137,988.10","4,137,988.10",,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"286,125,433.63","507,401,079.33","492,567,871.66","570,448,023.90","585,916,177.41","556,258,236.29","450,343,271.95","483,120,584.94","527,117,872.42","541,787,197.00","503,181,055.52","647,632,333.20","698,162,186.88","683,281,519.64","718,888,966.83","857,172,508.04","915,409,666.47","1,064,411,588.63","983,353,246.14","1,028,305,606.00","906,455,740.27","1,026,449,928.00","962,935,717.55","978,273,415.28","988,456,600.36","927,486,704.37","998,699,138.23","1,094,567,255.09","1,069,303,575.58","1,018,471,648.36","952,339,457.29","930,640,146.03","949,740,194.73","953,240,810.34","848,911,874.07","873,486,829.70","1,224,278,571.43","1,285,846,272.31","1,334,120,001.27","1,278,685,895.50","1,352,868,532.01","1,270,642,269.21","1,331,978,817.12","1,415,288,545.28","1,389,080,035.37","1,547,569,424.65","1,623,373,484.55","1,598,052,552.12"
流动负债合计,"229,977,876.16","254,047,082.01","226,102,091.67","307,619,962.43","314,645,011.26","259,430,501.44","174,028,158.89","214,453,848.91","231,267,681.75","227,498,355.05","222,779,713.12","389,766,045.61","452,178,334.67","431,417,372.41","475,234,855.66","606,848,467.67","642,939,209.75","579,003,863.12","563,702,865.56","657,127,370.09","561,513,887.33","706,148,807.79","713,376,764.38","724,429,758.29","784,989,448.94","681,631,786.25","773,295,380.46","854,809,874.11","825,784,046.01","745,847,795.40","693,925,165.52","647,058,364.76","685,381,932.97","669,922,395.97","672,652,476.38","694,084,628.63","667,523,214.58","735,636,819.32","880,388,924.24","906,122,009.17","1,113,190,528.61","1,105,661,449.00","1,123,480,744.16","1,312,264,864.32","1,482,347,327.05","1,604,288,687.51","1,747,049,436.35","1,812,910,877.96"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,240,000.00","87,240,000.00","87,240,000.00","61,068,000.00",,,,,,
长期借款,"30,000,000.00",,,,,,,,,,,"20,000,000.00","30,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","30,000,000.00","30,000,000.00",,"24,000,000.00","24,000,000.00","44,000,000.00","44,000,000.00","40,000,000.00","35,000,000.00","35,000,000.00","30,000,000.00","20,000,000.00","20,000,000.00","10,000,000.00",,,,,,,,,"13,269,014.54","173,187,007.70","211,837,255.61","228,371,217.88","307,172,186.31","309,037,186.31","309,037,186.31"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","27,699,837.06","23,524,730.59"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","4,759,760.70","4,413,629.07","9,039,577.25","8,728,829.34","8,335,755.20","8,285,291.72","7,255,154.24","7,213,463.79","7,212,342.86","6,052,893.63",,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"119,891,059.46","119,461,194.96","120,475,795.33","118,240,625.03","127,515,577.53","125,025,857.99","127,243,881.96","124,561,620.21","122,214,559.85","122,401,763.41","122,349,419.88","121,643,317.37","275,365,661.79","272,381,823.62","311,292,520.73","307,080,171.73","301,068,720.21","294,699,449.23","296,861,400.12","294,595,197.00","295,561,475.70","290,524,936.14","623,446,263.96","614,032,760.66","704,195,136.16","705,280,149.01","706,495,014.20","693,543,218.50","683,849,119.47","673,962,508.18","705,839,250.28","694,181,510.98","676,169,338.87","666,247,599.37","654,319,060.69","643,594,920.29","632,507,725.83","684,986,854.73","690,527,807.29","679,726,408.36","678,935,112.13","672,742,716.72","662,519,065.09","651,527,143.60","654,474,977.07","655,974,694.16","667,810,561.67","651,335,000.53"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"735,998.12","1,282,470.42","508,364.92","984,025.60","1,034,295.14","1,848,915.60","842,000.00","1,241,757.69","6,854,430.55","21,150,072.36","71,634,267.54","117,152,918.64","26,835,149.96","65,062,369.22","48,521,682.50","68,051,195.51","85,291,963.48","127,764,036.07","180,614,863.32","231,557,088.64","264,417,973.07","305,739,613.21","82,026,125.91","108,551,564.92","20,032,540.85","8,962,051.48","26,948,993.96","34,437,839.48","36,273,924.11","40,869,180.86","20,251,153.28","30,977,518.26","47,781,717.21","48,628,623.66","81,584,984.92","112,773,151.99","144,744,072.86","110,213,333.83","195,049,605.74","277,602,653.77","377,872,830.85","514,839,465.48","684,422,784.27","832,373,436.82","938,493,643.47","1,045,597,839.38","1,087,957,066.48","1,216,074,710.09"
其他非流动负债,"992,000.00","1,092,000.00","360,000.00","6,110,000.00","6,110,000.00","6,110,000.00","5,750,000.00","5,750,000.00","5,750,000.00","5,750,000.00","7,250,000.00","7,250,000.00","7,250,000.00","8,000,000.00","7,500,000.00","7,500,000.00",,,,"3,482,433.00","8,719,553.31","8,496,394.15","26,318,532.28","26,395,373.11","26,172,213.95","25,949,054.78","26,875,895.62","26,152,736.45","26,606,377.29","26,883,218.12","8,101,670.40","8,101,670.40","8,401,546.55","8,401,546.55",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"30,992,000.00","1,092,000.00","360,000.00","6,110,000.00","6,110,000.00","6,110,000.00","5,750,000.00","5,750,000.00","5,750,000.00","5,750,000.00","7,250,000.00","27,250,000.00","37,250,000.00","58,000,000.00","57,500,000.00","57,500,000.00","50,000,000.00","50,000,000.00","50,000,000.00","33,482,433.00","38,719,553.31","8,496,394.15","50,318,532.28","50,395,373.11","70,172,213.95","69,949,054.78","66,875,895.62","61,152,736.45","61,606,377.29","56,883,218.12","55,261,729.36","55,038,570.19","45,115,287.18","35,102,128.01","26,477,422.30","21,754,263.13","21,531,103.97","21,397,944.80","28,904,785.64","26,169,005.38","24,236,165.86","36,959,980.71","218,781,765.56","257,178,930.52","273,609,809.82","402,157,695.29","381,019,449.39","379,591,259.96"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,712,042.87","5,508,370.85",,,,"1,334,911.49",,,,,,,,,,
负债合计,"260,969,876.16","255,139,082.01","226,462,091.67","313,729,962.43","320,755,011.26","265,540,501.44","179,778,158.89","220,203,848.91","237,017,681.75","233,248,355.05","230,029,713.12","417,016,045.61","489,428,334.67","489,417,372.41","532,734,855.66","664,348,467.67","692,939,209.75","629,003,863.12","613,702,865.56","690,609,803.09","600,233,440.64","714,645,201.94","763,695,296.66","774,825,131.40","855,161,662.89","751,580,841.03","840,171,276.08","915,962,610.56","887,390,423.30","802,731,013.52","749,186,894.88","702,096,934.95","730,497,220.15","705,024,523.98","699,129,898.68","715,838,891.76","689,054,318.55","757,034,764.12","909,293,709.88","932,291,014.55","1,137,426,694.47","1,142,621,429.71","1,342,262,509.72","1,569,443,794.84","1,755,957,136.87","2,006,446,382.80","2,128,068,885.74","2,192,502,137.92"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"56,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","112,500,000.00","112,500,000.00","112,500,000.00","112,500,000.00","157,500,000.00","157,500,000.00","157,500,000.00","157,500,000.00","252,000,000.00","252,000,000.00","252,000,000.00","252,000,000.00","252,000,000.00","268,230,844.00","268,230,844.00","268,230,844.00","536,461,688.00","543,973,188.00","543,973,188.00","543,973,188.00","543,973,188.00","543,973,188.00","543,832,388.00","543,832,388.00","541,412,648.00","541,412,648.00","541,412,648.00","541,412,648.00","539,274,768.00","539,274,768.00","539,274,768.00","539,274,768.00","604,871,190.00","602,058,110.00","602,058,110.00","602,058,110.00","602,058,110.00","602,058,110.00","602,058,110.00","602,058,110.00","602,058,110.00","602,058,110.00","602,058,110.00","602,058,110.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"24,187,332.18","219,277,332.18","219,277,332.18","219,277,332.18","181,777,332.18","181,777,332.18","181,777,332.18","181,777,332.18","136,777,332.18","136,777,332.18","136,777,332.18","136,777,332.18","42,277,332.18","42,277,332.18","42,277,332.18","42,277,332.18","42,277,332.18","258,574,852.38","258,574,852.38","258,574,852.38","43,990,177.18","58,111,797.18","60,236,925.72","61,512,025.72","62,787,080.72","64,062,135.72","61,909,785.28","62,658,400.53","58,844,503.41","59,489,628.49","56,799,989.36","57,141,075.31","53,762,823.01","54,103,908.96","49,278,767.58","49,278,767.58","350,591,126.11","345,923,058.96","345,302,535.71","345,302,535.71","345,302,535.71","345,302,535.71","345,302,535.71","345,302,535.71","296,522,419.42","296,522,419.42","298,214,621.61","298,214,621.61"
无形资产,"23,586,091.18","23,461,141.54","23,336,191.86","22,911,242.22","21,997,652.58","21,872,702.94","62,679,204.57","62,356,886.19","63,611,953.41","63,298,850.63","65,091,535.56","64,585,139.16","64,242,280.89","63,902,148.22","63,720,102.44","63,377,244.17","72,525,119.87","72,491,481.69","72,103,392.98","71,711,206.70","71,319,020.42","70,926,834.14","86,074,156.37","85,628,124.91","85,157,865.22","86,744,172.20","86,330,113.44","85,849,212.14","85,364,476.97","84,879,741.80","84,395,006.63","83,910,271.46","83,450,936.09","82,970,010.89","191,839,737.67","190,876,662.95","189,842,372.33","188,808,081.71","183,960,649.51","205,140,861.40","208,603,369.13","207,443,686.58","242,196,859.08","240,808,844.09","239,450,910.73","238,254,944.21","237,719,506.63","236,329,465.94"
盈余公积,"17,763,028.34","17,763,028.34","21,430,944.47","21,430,944.47","21,430,944.47","21,430,944.47","25,246,609.71","25,246,609.71","25,246,609.71","25,246,609.71","31,421,303.49","31,421,303.49","31,421,303.49","31,421,303.49","37,425,420.62","37,425,420.62","37,425,420.62","37,425,420.62","42,300,559.56","42,300,559.56","42,300,559.56","42,300,559.56","46,727,539.19","46,727,539.19","46,727,539.19","46,727,539.19","49,990,475.11","49,990,475.11","49,990,475.11","49,990,475.11","57,712,767.23","57,712,767.23","57,712,767.23","57,712,767.23","65,060,412.34","65,060,412.34","65,060,412.34","65,060,412.34","70,502,083.11","70,502,083.11","70,502,083.11","70,502,083.11","78,071,226.92","78,071,226.92","78,071,226.92","78,071,226.92","84,741,406.04","84,741,406.04"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,258,764.80","14,258,764.80","8,401,546.55","8,401,546.55","8,101,670.40","8,101,670.40","8,101,670.40",,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"68,022,256.37","81,329,670.52","87,730,185.08","77,186,041.55","92,798,872.07","114,418,602.61","128,461,993.13","118,818,899.39","148,392,682.85","178,943,595.41","187,875,662.98","193,774,889.70","233,649,769.88","251,097,018.78","257,739,022.74","281,807,699.96","329,845,415.17","344,808,766.22","329,536,341.94","349,393,102.62","299,054,935.06","318,392,969.22","323,048,842.41","346,645,048.65","286,220,396.54","316,666,983.58","315,968,319.59","338,104,879.51","338,999,313.92","364,477,239.90","369,169,732.13","396,904,760.34","387,983,545.53","408,033,215.95","421,615,759.22","452,660,741.45","484,906,317.11","496,119,293.64","543,579,772.07","562,597,094.57","536,001,284.35","550,122,253.29","528,748,804.30","531,722,948.55","502,976,897.13","517,159,552.51","515,033,541.40","535,722,324.28"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,"8,850,484.22","9,707,486.48","11,243,830.97","11,031,381.87","12,432,268.40","14,011,212.82","15,445,205.67","15,209,089.75","17,498,208.81","19,712,670.69","21,244,683.33","17,970,798.88","19,663,336.34","21,391,941.60","23,236,479.86","21,269,540.10","23,549,365.63","24,025,306.54","24,524,465.74","22,651,018.81","22,048,144.43","22,342,948.72","23,957,206.00","21,181,492.62","21,084,429.77","22,851,856.72","22,025,374.74","20,041,162.01","21,627,575.81","23,501,170.59","25,023,168.69","21,317,884.43","23,252,842.61","24,805,608.52","26,174,002.18","23,394,861.41","24,197,594.67","26,224,449.94","27,629,506.28","24,947,725.88","25,067,974.84","26,625,549.81","35,354,802.82","27,997,097.52","7,434,004.94","7,615,970.11","7,557,456.57","7,752,597.54"
