科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"37,954,641.47","75,680,952.45","133,430,772.10","161,272,081.30","34,490,206.19","82,404,686.93","143,335,494.27","170,135,054.82","37,590,208.52","71,289,969.34","130,118,659.09","155,845,542.24","35,827,663.70","80,784,747.61","140,857,230.38","178,552,968.97","44,707,222.52","94,619,260.36","148,757,594.21","192,678,564.98","36,752,304.87","80,538,581.70","143,318,698.03","184,252,248.85","20,916,481.41","60,803,029.90","114,341,105.96","152,281,740.80","12,586,387.99","43,219,779.00","81,044,841.72","108,375,320.26","12,337,762.78","34,158,138.33","71,823,069.90","93,016,514.64","10,099,726.91","26,522,475.87","51,251,394.74","68,626,103.30","12,812,358.30","23,451,451.79","36,888,521.94","47,815,380.56","5,982,298.36"
取得子公司及其他营业单位支付的现金净额,,"180,000.00","180,000.00","180,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,"254,666.00","254,666.00","254,666.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,233,179.43",,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"1,069,269.59","4,403,970.95","5,576,096.04",,"60,893.98","2,777,163.76","5,637,330.94","8,033,821.67","5,762,699.75","5,979,012.67","15,578,855.96","20,368,255.24","4,382,614.47","9,731,065.31","15,252,809.49","22,290,096.28","5,407,196.40","11,378,309.31","17,667,411.55","27,021,621.81","6,483,287.57","12,421,194.72","19,126,394.33","25,610,718.35","12,913,898.92","19,329,843.70","26,816,469.18","31,778,429.76","17,000,307.11","110,619,815.38","114,436,167.03","115,592,208.06","1,758,279.42","3,482,868.77","5,632,649.25","7,025,026.01","2,979,334.76","3,684,052.35","4,616,717.46","6,964,305.79","1,567,662.15","2,324,298.02","11,098,169.48","14,948,547.89","1,554,655.99"
投资活动现金流出小计,"149,954.00","286,921.49","370,319.71","464,539.46","46,800.00","56,788.00","88,868.00","114,838.00",,"39,287.43","321,062.43","324,761.43",,"2,448,293.60","2,460,204.37","3,471,511.81","16,080.15","39,776.42","60,750.83","136,579.83","4,358.98","10,166.98","124,666.98","124,666.98","4,429.06","4,429.06","4,429.06","6,628,008.22","3,504.27","319,804.27","464,588.02","691,852.99","160,683.76","222,222.22","253,346.61","382,777.30",,"2,959,824.00","2,959,824.00","3,371,224.00",,"31,940.00","659,735.00","658,054.98",
经营活动现金流入小计,"39,023,911.06","80,084,923.40","139,006,868.14","161,272,081.30","34,551,100.17","85,181,850.69","148,972,825.21","178,168,876.49","43,352,908.27","77,268,982.01","145,697,515.05","176,213,797.48","40,210,278.17","90,770,478.92","156,364,705.87","201,097,731.25","50,114,418.92","105,997,569.67","166,425,005.76","219,700,186.79","43,235,592.44","92,959,776.42","162,445,092.36","209,862,967.20","33,830,380.33","80,132,873.60","141,157,575.14","184,060,170.56","29,586,695.10","153,839,594.38","195,481,008.75","223,967,528.32","14,096,042.20","37,641,007.10","77,455,719.15","100,041,540.65","13,079,061.67","30,206,528.22","55,868,112.20","75,590,409.09","14,380,020.45","25,775,749.81","47,986,691.42","62,763,928.45","7,536,954.35"
投资活动产生的现金流量净额,"-149,954.00","-105,414.49","-188,812.71","-277,032.46","10,186,924.60","10,387,879.52","10,375,799.52","10,439,829.52","6,000,000.00","8,510,712.57","8,228,937.57","8,225,238.57",,"-2,448,293.60","-2,460,204.37","-3,471,511.81","-16,080.15","1,227,723.58","1,956,749.17","6,440,920.17","-4,358.98","-10,166.98","-124,666.98","-124,666.98","-4,429.06","27,570.94","1,863,570.94","1,653,719,212.90","16,995.73","-219,304.27","-364,088.02","-591,352.99","-160,683.76","-222,222.22","-253,346.61","-382,777.30",,"-2,959,824.00","-2,959,824.00","-3,371,224.00",,"-31,940.00","-599,735.00","-598,054.98",
购买商品、接受劳务支付的现金,"21,876,354.99","62,579,643.60","107,708,654.75","131,243,202.76","22,129,990.75","66,735,699.57","112,424,863.37","147,502,490.17","25,615,020.46","60,326,101.39","105,652,132.59","139,060,216.75","20,462,925.76","63,111,200.56","117,785,046.37","156,229,830.72","32,298,268.63","83,735,852.88","133,255,608.57","178,176,217.18","32,871,525.36","74,510,481.06","128,287,182.01","171,655,875.98","17,137,023.92","53,975,862.67","97,604,331.43","133,314,908.16","16,828,131.63","42,938,795.58","75,834,435.01","96,445,270.32","10,937,672.01","31,689,708.37","60,378,877.42","80,757,205.50","9,991,389.27","25,154,241.71","45,331,191.15","52,408,715.86","12,076,169.36","23,835,363.39","39,270,323.28","42,234,146.49","3,072,699.30"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金,"6,088,575.65","10,040,034.59","14,123,314.03","18,456,590.20","3,762,954.21","14,441,210.71","17,582,652.01","23,596,434.77","4,172,659.08","7,809,094.78","11,527,392.05","14,641,347.69","5,834,301.60","9,407,539.21","12,788,271.08","15,747,757.29","3,082,191.61","7,774,904.02","11,756,689.99","14,107,936.61","4,680,063.76","9,162,440.28","12,637,357.39","17,357,721.19","30,362,714.97","35,436,172.27","38,361,775.00","40,519,453.59","4,013,471.14","5,398,978.85","7,554,518.21","9,113,860.33","1,887,136.52","3,739,557.53","5,328,699.45","6,970,654.49","1,864,894.32","3,469,307.38","4,832,051.33","6,815,927.35","1,609,825.92","3,517,233.68","5,147,547.23","7,032,925.15","1,530,704.56"
取得借款收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
