科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"20,127,240.45","22,689,075.90","11,590,786.72","11,473,089.03","15,505,111.70","11,159,979.83","22,243,180.59","22,084,327.88","23,706,359.01","13,257,149.29","13,936,609.83","9,861,948.34","9,745,236.98","5,490,131.37","7,572,921.40","7,403,426.11","9,578,747.88","8,484,091.27","10,872,313.90","37,147,564.11","10,149,551.47","5,299,649.59","6,095,184.78","9,362,557.87","6,553,492.35","3,842,348.96","5,123,876.80","6,041,281.62","8,039,462.81","6,415,481.64","8,600,145.84","8,228,463.14"
应付职工薪酬,"7,553,918.33","8,076,832.66","9,876,039.02","5,034,265.70","2,621,083.26","15,461,340.27","3,454,779.91","3,712,247.32","3,609,918.59","13,578,898.17","4,167,330.59","4,203,768.16","4,350,928.91","15,271,549.10","4,698,711.94","4,936,427.13","5,229,593.30","12,144,880.88","4,955,136.36","8,148,281.45","6,877,611.44","14,343,249.42","8,201,537.82","9,819,159.27","8,725,278.11","20,387,661.77","12,182,449.58","14,122,773.62","12,921,817.98","25,379,380.68","16,105,272.81","16,424,685.45"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"59,073,811.52","42,869,252.56","121,965,197.63","68,749,678.49","45,390,974.41","23,847,863.34","17,235,222.35","21,075,634.10","26,059,309.15","33,575,370.96","23,912,344.06","26,733,094.44","29,291,929.33","9,683,503.68","32,805,030.63","51,804,365.15","30,481,140.00","25,784,350.45","26,511,226.85","23,205,147.92","19,184,800.01","30,061,067.13","30,593,480.53","13,183,499.11","10,938,027.22","20,859,162.98","21,339,748.54","27,889,393.14","13,590,288.39","16,815,861.44","24,874,589.66","37,631,811.44"
应收利息,"10,859,315.55","5,361,303.81","3,165,472.24","6,187,717.25","3,996,061.67","4,516,713.69","14,793,076.29","26,183,173.88","32,480,758.22","30,192,710.83","37,834,381.87","47,425,123.63","41,474,552.46","37,837,096.51","15,842,322.73","18,577,823.52","17,236,491.16","14,836,316.82","20,109,880.85","16,992,779.60","10,645,895.32","12,182,455.09","9,255,233.17","8,864,008.47","11,961,886.20","7,266,253.21","10,451,444.50","13,312,606.76","16,325,034.33","11,590,064.89","13,556,347.84","14,466,449.25"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,"168,370.00",,,,,,,,,,,,,,,,
应付股利,"23,875,000.00",,,,,,,,,,,"489,220,000.00",,,,,,,,,,,,"60,150,000.00",,,,"50,125,000.00",,,,"60,150,000.00"
存货,"171,974,866.50","271,341,532.85","193,749,246.78","182,515,436.05","165,175,613.47","224,767,017.56","213,314,672.47","197,798,600.90","230,098,282.14","202,694,450.02","196,861,718.31","191,903,134.87","237,276,437.78","265,647,855.05","236,564,996.57","203,180,994.16","199,837,638.39","211,699,558.08","164,097,279.53","200,329,499.47","192,432,934.32","179,517,605.66","150,408,333.39","162,791,364.94","172,756,466.86","180,849,228.67","183,515,060.50","187,975,905.32","229,569,945.78","248,980,346.81","217,725,715.06","249,984,132.44"
其他应付款,"1,005,138.95","680,060.87","805,062.41","565,248.03","1,331,710.67","7,767,003.66","11,527,399.29","4,050,086.58","3,840,392.26","2,349,361.45","3,795,591.14","5,372,004.36","3,700,849.33","3,822,299.67","4,089,562.78","3,554,498.91","3,967,652.99","1,251,031.51","1,554,283.41","1,420,955.92","251,622,141.89","256,270,655.84","255,004,954.32","217,925,077.59","219,072,711.94","223,410,278.21","221,472,513.40","146,423,303.96","148,484,157.60","150,351,903.44","149,993,655.83","45,902,728.95"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,"42,391,666.67","31,328,652.67","11,204,166.67",,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,"201,945,753.42","204,617,534.24","210,539,573.02","213,611,079.11","3,673,748.13","3,690,375.97","2,093,150.69","273,467,695.20","389,061,389.88","406,496,052.38","408,225,996.31","351,871,959.29","407,130,181.59","375,508,390.27","407,594,192.54","4,307.23","534,849,729.15"
其他流动负债,,,,,,,,,,,,,,"848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00","848,000.00"
流动资产合计,"940,888,441.50","1,183,794,224.99","1,141,370,422.09","1,240,951,538.07","1,235,596,201.82","2,226,891,292.06","2,271,492,320.88","2,176,888,014.27","2,338,488,094.06","2,370,276,378.16","2,397,723,785.03","2,506,213,297.06","2,147,644,834.50","2,205,460,801.49","2,201,063,814.72","1,986,263,174.69","2,001,233,333.57","2,014,022,586.72","2,000,963,061.11","1,901,707,137.51","1,824,471,777.15","1,838,149,845.26","1,801,778,312.84","1,745,386,933.48","1,705,922,471.38","1,825,127,135.37","1,819,671,847.44","1,785,681,589.33","1,803,241,297.12","1,822,198,648.94","1,842,247,827.00","1,784,804,699.50"
流动负债合计,"569,029,988.31","979,681,246.97","784,814,529.47","618,263,785.66","484,932,941.95","522,232,650.90","485,396,544.52","446,512,574.40","566,307,013.31","560,312,382.48","523,516,616.90","1,025,359,990.87","623,259,323.31","617,384,295.66","530,879,935.54","494,775,046.23","455,696,140.06","436,121,055.03","385,649,170.36","421,228,416.74","648,997,721.93","623,971,908.72","563,635,835.27","547,116,631.82","491,653,401.45","573,830,497.24","528,634,779.58","515,882,748.95","512,818,358.26","475,717,190.40","454,574,847.72","404,392,610.23"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,"750,400.00",,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,"71,248.98",,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,"32,535,639.97","32,220,559.21","31,905,478.45","31,590,397.69","31,275,316.93","30,960,236.17","30,645,155.41","54,997,079.51"
预计负债,,,"2,859,800.00","4,164,025.32","4,292,252.04","4,070,011.18","3,649,652.04","3,867,381.97","3,339,214.97","3,041,820.16","3,033,539.81","4,927,756.24","4,951,763.03","6,557,256.45","7,282,529.85","8,817,181.63","8,972,708.42","6,560,179.34","6,152,171.31","5,982,012.65","5,694,883.96","1,350,334.16","2,034,005.32","2,558,579.74","2,548,243.18","2,198,983.76","2,394,983.76","3,303,537.05","3,241,960.26","2,702,532.45","2,667,728.77","2,449,827.98"
固定资产,"50,249,953.69","35,222,890.11","33,698,408.96","57,996,158.55","66,533,879.95","97,374,023.46","97,987,010.11","95,830,763.48","96,813,485.73","101,813,050.67","97,710,773.53","112,635,260.86","111,954,645.14","126,748,192.63","123,270,821.48","167,054,689.56","163,207,249.49","219,505,485.72","220,126,416.61","213,863,309.49","241,127,643.37","244,641,684.04","244,495,134.13","248,201,426.94","225,020,450.89","223,901,735.42","217,400,043.15","212,356,401.99","207,350,511.44","203,732,608.17","196,437,248.81","168,566,813.23"
递延所得税负债,"2,678,042.83","1,163,060.58","833,570.84","1,127,455.49","1,127,455.49","677,507.05","677,507.05","3,927,476.08","4,872,113.72","4,528,906.63","5,673,085.93","7,113,768.54","6,221,182.87","5,675,564.48","2,423,603.20","3,179,543.66","3,305,554.55","3,398,909.45","4,501,934.19","2,548,916.94","2,397,448.29","3,556,146.98","2,342,405.18","2,874,051.98","2,615,016.01","1,806,607.46","1,244,403.42","2,007,152.63","2,105,319.42","2,185,080.60","1,669,220.24","2,636,077.22"
在建工程,,"7,928,830.49","59,086,724.48","67,123,486.07","46,786,410.04","51,478,892.46","48,407,603.00","90,323,819.23","94,129,616.24","99,822,445.04","109,782,123.66","104,841,412.63","111,787,164.96","121,482,886.43","124,364,931.98","80,635,212.51","82,894,295.68","22,647,060.59","24,588,007.97","24,638,937.29","8,201,487.28","2,444,444.44","2,444,444.44","2,444,444.44","11,589,752.54","9,151,108.10","9,396,108.10","9,396,108.10","9,396,108.10","10,402,495.30","10,402,495.30","10,402,495.30"
其他非流动负债,,,,,,,,,,"4,480,000.00","4,480,000.00","4,480,000.00","4,480,000.00","7,565,333.33","7,565,333.33","7,365,333.33","7,153,333.33",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"2,678,042.83","1,163,060.58","3,693,370.84","5,291,480.81","5,419,707.53","4,747,518.23","4,327,159.09","7,794,858.05","8,211,328.69","12,050,726.79","13,186,625.74","16,521,524.78","15,652,945.90","19,798,154.26","17,271,466.38","19,362,058.62","19,431,596.30","16,676,422.12","17,159,438.83","14,824,262.92","14,995,314.56","10,775,814.47","10,033,743.83","10,877,965.05","10,396,592.52","9,026,924.55","8,448,720.51","9,908,023.01","9,732,613.01","9,060,946.38","8,298,282.34","8,835,238.53"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"571,708,031.14","980,844,307.55","788,507,900.31","623,555,266.47","490,352,649.48","526,980,169.13","489,723,703.61","454,307,432.45","574,518,342.00","572,363,109.27","536,703,242.64","1,041,881,515.65","638,912,269.21","637,182,449.92","548,151,401.92","514,137,104.85","475,127,736.36","452,797,477.15","402,808,609.19","436,052,679.66","663,993,036.49","634,747,723.19","573,669,579.10","557,994,596.87","502,049,993.97","582,857,421.79","537,083,500.09","525,790,771.96","522,550,971.27","484,778,136.78","462,873,130.06","413,227,848.76"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"12,000,000.00","100,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","1,002,500,000.00","1,002,500,000.00","1,002,500,000.00","1,002,500,000.00","1,002,500,000.00","1,002,500,000.00","1,002,500,000.00","1,002,500,000.00","1,002,500,000.00","1,002,500,000.00","1,002,500,000.00","1,002,500,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,,,,"936,595,403.81","936,595,403.81","936,595,403.81","936,595,403.81","936,595,403.81","936,595,403.81","936,595,403.81","936,595,403.81","936,595,403.81","936,595,403.81","936,595,403.81","936,595,403.81","936,595,403.81","936,595,403.81","936,595,403.81","335,095,403.81","335,095,403.81","335,095,403.81","335,095,403.81","335,095,403.81","335,095,403.81","335,095,403.81","335,095,403.81","335,095,403.81","335,095,403.81","335,095,403.81","335,095,403.81"
无形资产,"10,510,513.24","46,962,892.82","45,977,991.09","45,485,540.25","45,239,314.83","44,993,089.41","44,746,863.99","58,580,671.67","58,687,702.98","58,368,830.42","58,049,957.78","57,731,085.14","57,412,212.50","61,183,213.22","60,856,959.42","60,530,704.82","60,204,450.62","59,878,196.42","59,613,088.25","59,225,688.02","58,980,121.53","58,573,179.62","58,246,925.42","57,920,671.22","41,861,409.42","41,901,659.35","41,659,911.04","41,418,162.73","41,176,414.42","40,934,666.11","41,098,027.12","38,002,436.85"
盈余公积,"51,278,589.21","25,174,120.26","85,021,245.67","85,021,245.67",,"126,068,975.28","126,068,975.28","126,068,975.28","126,068,975.28","150,885,779.52","150,885,779.52","150,885,779.52","150,885,779.52","180,519,116.28","180,519,116.28","180,519,116.28","180,519,116.28","203,462,466.28","203,462,466.28","203,462,466.28","203,462,466.28","216,003,418.62","216,003,418.62","216,003,418.62","216,003,418.62","220,206,031.93","220,206,031.93","220,206,031.93","220,206,031.93","239,229,466.28","239,229,466.28","239,229,466.28"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,"339,060,755.88","339,060,755.88","339,060,755.88","339,060,755.88","339,060,755.88","339,060,755.88","339,060,755.88","339,060,755.88","339,060,755.88","339,060,755.88","339,060,755.88","339,060,755.88"
未分配利润,"370,213,993.25","171,373,667.51","53,076,120.02","348,515,426.97","464,022,657.12","436,613,972.33","515,766,938.44","509,194,966.50","555,386,276.12","576,466,282.24","645,076,884.18","259,055,514.15","309,421,672.23","368,774,884.63","453,282,270.95","273,166,894.73","325,171,600.78","333,931,942.41","372,712,546.30","235,866,013.05","276,834,619.82","305,833,236.57","330,714,909.22","292,853,807.20","310,350,694.08","337,410,434.51","371,921,342.85","345,994,113.58","362,441,345.17","396,999,829.65","434,155,276.11","416,175,496.54"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,610.07","176,100.65","159,591.23"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"3,551,705.17","3,483,256.91","6,471,719.38","5,535,216.17","5,240,745.63","6,521,223.16","6,521,223.16","5,543,509.39","5,450,098.20","7,029,870.55","6,994,670.15","7,997,157.44","8,016,267.67","9,196,760.87","9,991,665.36","10,934,738.09","10,910,527.87","11,602,460.19","11,291,867.57","13,259,657.53","12,228,884.79","14,810,346.68","15,137,033.73","16,297,073.26","15,334,444.22","14,578,626.15","15,207,965.38","16,322,473.96","16,157,369.33","15,080,661.26","15,105,998.06","14,998,618.74"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"64,312,172.10","93,597,870.33","145,234,843.91","176,140,401.04","163,800,350.45","200,367,228.49","197,662,700.26","250,278,763.77","255,080,903.15","267,034,196.68","272,537,525.12","283,204,916.07","289,170,290.27","318,611,053.15","318,484,378.24","319,155,344.98","317,216,523.66","313,633,202.92","315,619,380.40","310,987,592.33","659,598,892.85","659,530,410.66","659,384,293.60","663,924,371.74","665,402,452.92","660,814,444.11","654,630,262.00","650,144,300.35","644,416,476.10","640,364,032.96","632,925,781.23","626,187,790.74"
所有者权益(或股东权益)合计,"433,492,582.46","296,547,787.77","498,097,365.69","793,536,672.64","909,043,902.79","1,900,278,351.42","1,979,431,317.53","1,972,859,345.59","2,019,050,655.21","2,064,947,465.57","2,133,558,067.51","1,747,536,697.48","1,797,902,855.56","1,886,889,404.72","1,971,396,791.04","1,791,281,414.82","1,843,322,120.87","1,874,858,312.49","1,913,773,832.32","1,776,642,050.18","1,820,077,633.51","1,862,932,532.73","1,887,493,027.34","1,851,316,708.35","1,869,274,930.33","1,903,084,157.69","1,937,218,609.35","1,910,035,117.72","1,925,106,801.95","1,977,784,545.12","2,012,300,478.17","1,997,764,641.48"
资产总计,"1,005,200,613.60","1,277,392,095.32","1,286,605,266.00","1,417,091,939.11","1,399,396,552.27","2,427,258,520.55","2,469,155,021.14","2,427,166,778.04","2,593,568,997.21","2,637,310,574.84","2,670,261,310.15","2,789,418,213.13","2,436,815,124.77","2,524,071,854.64","2,519,548,192.96","2,305,418,519.67","2,318,449,857.23","2,327,655,789.64","2,316,582,441.51","2,212,694,729.84","2,484,070,670.00","2,497,680,255.92","2,461,162,606.44","2,409,311,305.22","2,371,324,924.30","2,485,941,579.48","2,474,302,109.44","2,435,825,889.68","2,447,657,773.22","2,462,562,681.90","2,475,173,608.23","2,410,992,490.24"
负债和所有者(或股东权益)合计,"1,005,200,613.60","1,277,392,095.32","1,286,605,266.00","1,417,091,939.11","1,399,396,552.27","2,427,258,520.55","2,469,155,021.14","2,427,166,778.04","2,593,568,997.21","2,637,310,574.84","2,670,261,310.15","2,789,418,213.13","2,436,815,124.77","2,524,071,854.64","2,519,548,192.96","2,305,418,519.67","2,318,449,857.23","2,327,655,789.64","2,316,582,441.51","2,212,694,729.84","2,484,070,670.00","2,497,680,255.92","2,461,162,606.44","2,409,311,305.22","2,371,324,924.30","2,485,941,579.48","2,474,302,109.44","2,435,825,889.68","2,447,657,773.22","2,462,562,681.90","2,475,173,608.23","2,410,992,490.24"
