科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"15,036,568.61","33,367,133.37","19,869,631.42","26,765,195.77","37,803,403.33","16,466,787.68","26,947,893.66","38,235,448.02","49,548,596.90","20,731,498.65","39,701,511.74","63,950,654.36","97,101,379.30","41,897,693.55","39,009,466.13","71,232,928.46","189,710,094.61","73,434,380.56","56,292,983.66","198,173,587.14","333,767,813.47","105,551,091.78","225,412,272.31","354,200,823.29","467,751,829.97","168,128,920.66","317,976,888.76","524,000,934.35","644,756,897.45","176,924,643.60","338,912,115.83","498,864,347.31","708,529,499.89","150,284,485.28","275,910,204.39","418,547,124.80","560,347,960.92","152,632,023.55","293,347,014.71"
取得借款收到的现金,"11,000,000.00","66,800,000.00","120,590,000.00","144,188,083.33","109,090,000.00",,"42,000,000.00","42,000,000.00","74,000,000.00","17,000,000.00","51,000,000.00","82,180,000.00","130,780,000.00","76,000,000.00","146,000,000.00","155,800,000.00","275,800,000.00","127,200,000.00","281,163,277.76","362,000,000.00","332,600,000.00","319,000,000.00","444,000,000.00","523,000,000.00","633,000,000.00","190,000,000.00","454,400,000.00","1,495,900,000.00","1,788,290,725.76","120,000,000.00","339,000,000.00","579,000,000.00","767,965,690.55","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,
支付的各项税费,"17,477,990.84","26,610,838.45","16,999,508.83","23,874,844.31","27,941,242.01","16,564,101.59","19,099,782.45","27,510,170.32","39,219,343.16","14,190,209.41","20,328,309.10","25,546,528.48","31,636,289.49","22,160,141.06","27,419,031.14","39,887,649.29","53,358,264.50","17,458,718.41","49,957,561.43","54,850,663.03","83,114,023.60","44,275,388.80","66,538,005.33","89,820,681.89","107,983,628.55","67,313,456.60","91,799,304.06","156,917,641.06","131,295,923.40","101,947,725.81","124,471,732.63","178,068,362.98","114,389,850.52","14,845,756.06","27,592,005.38","39,735,535.09","46,521,559.23","16,188,467.50","35,640,746.95"
收到其他与筹资活动有关的现金,"35,957,847.48","17,549,594.00","8,000,000.00","24,644,500.00","17,604,500.00",,,,"2,199,651.86",,"5,710,406.00","13,030,406.00","24,095,406.00",,"11,665,092.21","11,213,221.71","16,450,620.26","194,677.54","11,396,226.51","30,510,621.42","43,672,000.00","11,140,613.38","13,943,847.53","13,943,954.47",,"9,049,233.95",,,"274,620,638.30","39,666,557.66","19,932,594.50",,"622,610,111.15",,,"136,264,098.15","308,220,200.00",,
支付其他与经营活动有关的现金,"24,504,544.23","30,221,424.82","17,811,737.52","31,637,361.79","39,348,826.94","16,360,057.78","31,227,079.61","49,446,672.16","61,775,677.86","24,271,655.93","45,821,328.99","70,591,797.18","52,213,475.86","24,050,442.13","63,610,212.60","98,554,718.98","71,674,004.92","37,829,588.51","48,460,270.84","79,360,781.58","59,536,144.14","83,399,092.35","104,989,557.96","123,059,911.74","97,801,001.18","20,885,404.53","77,247,468.27","118,403,796.98","284,905,921.61","83,797,089.66","129,490,967.57","221,222,539.63","377,858,852.46","62,178,148.14","244,489,931.07","339,256,971.57","326,521,713.16","11,588,565.25","45,442,643.66"
筹资活动现金流入小计,"85,108,847.48","84,349,594.00","128,590,000.00","168,832,583.33","536,824,500.00",,"42,000,000.00","42,000,000.00","76,199,651.86","17,000,000.00","56,710,406.00","95,210,406.00","159,375,406.00","76,000,000.00","214,835,967.21","224,184,096.71","349,419,745.26","127,394,677.54","297,591,504.27","397,542,621.42","488,359,660.38","330,140,613.38","457,943,847.53","536,943,954.47","1,348,771,562.95","199,049,233.95","454,400,000.00","1,495,900,000.00","4,931,481,348.80","159,666,557.66","358,932,594.50","579,000,000.00","1,390,575,801.70","50,000,000.00","50,000,000.00","289,172,258.15","703,200,427.00",,
经营活动现金流出小计,"159,281,758.88","258,768,078.25","149,359,427.08","225,299,889.89","291,099,378.54","121,213,831.29","186,305,046.69","274,756,385.94","383,960,650.96","145,113,016.69","261,802,079.27","389,083,388.09","494,038,292.23","196,543,407.48","352,722,199.21","532,592,604.93","665,412,555.63","269,628,488.29","482,299,172.06","667,871,062.16","866,895,539.36","417,964,781.25","665,721,505.44","879,510,018.66","1,154,571,786.31","347,067,120.70","643,047,862.20","1,047,142,774.61","1,764,285,087.45","436,965,962.73","742,422,080.75","1,109,028,234.09","1,549,311,662.39","243,903,667.87","575,561,679.95","840,317,314.17","1,020,409,927.11","202,691,418.23","399,590,344.69"
偿还债务支付的现金,"4,000,000.00","48,300,000.00","53,500,000.00","58,500,000.00","63,500,000.00","29,090,000.00","29,090,000.00","39,090,000.00","39,090,000.00","22,000,000.00","52,000,000.00","52,000,000.00","74,000,000.00","67,000,000.00","127,000,000.00","135,180,000.00","177,780,000.00","26,000,000.00","146,000,000.00","184,000,000.00","219,000,000.00","157,600,000.00","229,400,000.00","299,400,000.00","444,400,000.00","286,000,000.00","347,000,000.00","567,000,000.00","719,000,000.00","227,000,000.00","450,400,000.00","1,010,400,000.00","1,175,400,000.00","132,500,000.00","296,500,000.00","854,000,000.00","984,000,000.00",,
经营活动产生的现金流量净额,"29,288,558.29","8,638,485.85","-85,378,912.43","-117,487,247.38","17,343,479.93","-83,234,698.57","-110,309,579.82","-133,622,350.56","855,649.80","-113,096,166.26","-150,152,805.62","-191,170,059.39","-36,039,936.35","-123,997,482.43","-140,755,706.00","-141,234,919.94","-20,382,153.37","-101,997,447.52","-269,096,602.90","-255,683,793.25","-26,927,862.33","-271,424,037.90","-317,506,133.20","-294,765,779.98","-118,950,733.31","-145,239,827.26","-143,908,366.77","-177,084,805.91","-135,718,740.82","-203,450,993.63","-277,688,410.74","-411,635,587.28","-318,865,071.02","-2,522,964.54","-57,185,627.74","-115,678,858.41","-70,977,561.19","-76,950,242.20","-97,181,977.98"
分配股利、利润或偿还利息支付的现金,"4,519,768.67","2,156,318.05","2,236,609.60","2,992,774.05","4,253,851.03","1,045,444.13","19,955,025.13","21,332,153.63","22,815,419.46","1,505,409.66","3,442,369.66","5,799,634.85","8,707,819.68","3,164,908.36","6,694,742.06","24,207,936.18","32,873,864.00","3,317,208.77","8,044,623.63","31,335,259.89","35,590,932.83","9,541,851.92","46,424,161.80","58,441,366.95","73,705,383.57","10,083,114.56","66,913,869.95","88,924,525.48","105,053,896.84","24,143,742.94","46,972,039.35","111,126,482.09","124,598,878.65","17,535,495.43","34,300,655.49","54,477,174.08","56,759,209.55","1,710,000.00","3,458,000.00"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,"78,650,000.00","78,650,000.00","78,650,000.00","78,650,000.00","140,000,000.00","140,000,000.00","140,000,000.00",,"20,000,000.00",,,,,,,,,"183,350,721.23"
支付其他与筹资活动有关的现金,"27,266,397.21","8,550,000.00","14,954,460.00","14,964,460.00","9,471,890.26","3,017,047.74","1,777,047.74","4,277,047.74","18,696,115.74",,,,"15,378,221.71",,"8,469.50","1,057,243.73","33,487,940.14","41,215,000.00","38,149,862.50","18,244,362.50","22,469,393.34","472,560.00","14,342,997.38","24,188,862.09","19,336,732.40","30,000,000.00","87,947,039.05","112,701,896.09","356,013,974.24",,"17,858,911.26","28,098,021.19","201,595,837.71","38,286,031.62","80,559,543.82","136,344,611.69","261,392,324.58",,"1,437,879.85"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,"884,158.22","884,158.22","884,158.22","884,158.22","1,809,315.07","1,809,315.07","1,809,315.07","1,809,315.07","1,455,232.87","13,781,588.17","18,915,752.55","39,190,133.64","11,346,961.08","22,605,465.30","32,880,050.95","42,174,160.96","11,671,237.86","19,481,468.85"
筹资活动现金流出小计,"35,786,165.88","59,006,318.05","70,691,069.60","76,457,234.05","77,225,741.29","33,152,491.87","50,822,072.87","64,699,201.37","80,601,535.20","23,505,409.66","55,442,369.66","57,799,634.85","98,086,041.39","70,164,908.36","133,703,211.56","160,445,179.91","244,141,804.14","70,532,208.77","192,194,486.13","233,579,622.39","277,060,326.17","167,614,411.92","290,167,159.18","382,030,229.04","537,442,115.97","326,083,114.56","501,860,909.00","768,626,421.57","1,180,067,871.08","251,143,742.94","515,230,950.61","1,149,624,503.28","1,501,594,716.36","188,321,527.05","411,360,199.31","1,044,821,785.77","1,302,151,534.13","1,710,000.00","4,895,879.85"
处置固定资产、无形资产和其他长期资产收回的现金净额,"67,055.42",,,,,,"26,833,227.00","26,833,227.00","88,227.00",,"2,535.00","2,535.00","107,535.00",,95.00,"135,860.28","138,726.54",,"10,243.00","10,733.00","47,451.02",,"1,355,628.90","1,420,303.00","1,429,453.00",,,90.00,"345,280.00","609,732.85","842,933.20","899,201.20","3,857,582.82","10,457,855.97","27,295,036.21","49,511,864.21","51,386,665.78","2,625,939.00","8,846,956.00"
筹资活动产生的现金流量净额,"49,322,681.60","25,343,275.95","57,898,930.40","92,375,349.28","459,598,758.71","-33,152,491.87","-8,822,072.87","-22,699,201.37","-4,401,883.34","-6,505,409.66","1,268,036.34","37,410,771.15","61,289,364.61","5,835,091.64","81,132,755.65","63,738,916.80","105,277,941.12","56,862,468.77","105,397,018.14","163,962,999.03","211,299,334.21","162,526,201.46","167,776,688.35","154,913,725.43","811,329,446.98","-127,033,880.61","-47,460,909.00","727,273,578.43","3,751,413,477.72","-91,477,185.28","-156,298,356.11","-570,624,503.28","-111,018,914.66","-138,321,527.05","-361,360,199.31","-755,649,527.62","-598,951,107.13","-1,710,000.00","-4,895,879.85"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,"115,970,606.43",,,"487,718,019.54","906,404,972.08",,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,799.74",,"38,610.04","38,610.04","47,481.27",,"53,930.70","53,930.70","-33,663.64","32,734.19","60,232.09"
收到其他与投资活动有关的现金,,"2,124,209.00",,,,,,,"30,075,575.00",,,,"51,850,861.12","25,255,550.54","40,000,000.00","55,000,000.00","172,244,891.10",,"10,000,000.00","30,000,000.00","103,075,035.82",,"694,743.67","22,694,743.67","40,924,896.30","10,000,000.00","10,000,000.00","10,000,000.00","170,632,684.93","675,547,780.82","2,054,500,000.00","3,449,500,000.00","5,288,861,852.78","1,428,600,000.00","3,416,000,000.00","4,654,530,000.00","7,252,842,763.52","3,045,848,131.27","4,240,244,818.62"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"67,055.42","2,124,209.00",,,,,"26,833,227.00","26,833,227.00","30,163,802.00",,"2,535.00","2,535.00","51,958,396.12","25,255,550.54","40,000,095.00","55,135,860.28","172,383,617.64",,"10,010,243.00","30,010,733.00","103,122,486.84","79,534,158.22","81,584,530.79","103,649,204.89","121,888,507.52","151,809,315.07","151,809,335.07","151,809,405.07","172,787,280.00","697,612,746.54","2,069,124,521.37","3,469,314,953.75","5,447,880,175.67","1,450,404,817.05","3,465,900,501.51","5,224,639,934.70","8,252,808,562.34","3,060,145,308.13","4,451,923,964.70"
五、现金及现金等价物净增加额,"67,359,759.69","1,738,936.48","-34,968,543.70","-35,418,786.84","449,888,330.74","-118,395,123.32","-99,989,620.77","-152,414,890.01","-292,850,893.32","-124,740,772.99","-160,358,561.57","-173,490,315.25","-25,659,113.45","-119,416,575.02","-83,378,182.26","-107,496,890.71","111,115,561.14","-74,944,055.66","-263,785,305.11","-212,888,102.11","23,310,315.51","-74,160,965.95","-180,932,135.24","-194,521,118.12","198,386,035.30","-305,866,024.50","-381,212,047.85","-208,747,647.01","1,500,176,057.13","-1,476,319,340.13","-1,224,085,277.07","-1,805,208,640.11","-1,579,689,143.27","-378,251,812.32","-141,811,877.74","48,219,883.57","69,738,753.79","-263,205,506.00","-386,770,104.74"
购建固定资产、无形资产和其他长期资产支付的现金,"11,290,809.10","34,367,034.32","7,488,561.67","10,056,888.74","26,803,907.90","2,007,932.88","7,691,195.08","22,926,565.08","29,468,461.78","1,139,197.07","7,476,327.29","15,733,562.01","78,866,937.83","23,009,734.77","60,255,326.91","81,636,747.85","142,663,844.25","29,809,076.91","45,079,939.35","63,985,578.10","93,783,643.21","23,529,569.75","91,510,529.40","123,041,576.68","369,325,397.52","175,374,321.13","331,612,315.15","498,192,898.10","820,418,590.32","298,610,755.26","528,011,641.63","576,006,375.84","612,982,814.53","21,211,837.78","35,420,482.90","40,515,595.80","73,324,739.44","5,222,702.00","4,585,534.76"
期初现金及现金等价物余额,"31,975,445.23","99,335,204.92","101,074,141.40",,"101,074,141.40","550,962,472.14","550,962,472.14","550,962,472.14","550,962,472.14","258,111,578.82","258,111,578.82","258,111,578.82","258,111,578.82","232,452,465.37","232,452,465.37","232,452,465.37","232,452,465.37","343,568,026.51","343,568,026.51","343,568,026.51","343,568,026.51","366,878,342.02","366,878,342.02","366,878,342.02","366,878,342.02","564,535,276.77","565,264,377.32","565,264,377.32","565,264,377.32","2,065,440,434.45","2,065,440,434.45","2,065,440,434.45","2,065,440,434.45","485,751,291.18","485,751,291.18","485,751,291.18","485,751,291.18","555,490,044.97","555,490,044.97"
投资支付的现金,,,,"250,000.00","250,000.00",,,,,"4,000,000.00","4,000,000.00","4,000,000.00","14,000,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00",,"9,000,000.00","39,000,000.00","111,000,000.00","6,650,000.00","6,650,000.00","6,650,000.00","147,450,000.00","10,000,000.00","10,000,000.00",,"20,400,000.00","30,350,000.00","31,250,000.00","31,250,000.00","86,850,000.00","59,600,000.00","59,600,000.00","67,100,000.00","67,100,000.00",,
期末现金及现金等价物余额,"99,335,204.92","101,074,141.40","66,105,597.70",,"550,962,472.14","432,567,348.82","450,972,851.37","398,547,582.13","258,111,578.82","133,370,805.83","97,753,017.25","84,621,263.57","232,452,465.37","113,035,890.35","149,074,283.11","124,955,574.66","343,568,026.51","268,623,970.85","79,782,721.40","130,679,924.40","366,878,342.02","292,717,376.07","185,946,206.78","172,357,223.90","565,264,377.32","258,669,252.27","184,052,329.47","356,516,730.31","2,065,440,434.45","589,121,094.32","841,355,157.38","260,231,794.34","485,751,291.18","107,499,478.86","343,939,413.44","533,971,174.75","555,490,044.97","292,284,538.97","168,719,940.23"
