科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"183,552,919.58","265,806,014.32","309,287,893.08","390,694,647.06","320,609,093.00","302,123,992.81","318,360,213.17","394,362,134.66","437,956,098.04","893,529,889.28","825,463,469.60","539,098,989.80","382,326,293.74","146,191,432.52","606,508,471.40","344,825,091.43","246,036,273.65","460,038,150.56","468,459,761.69","355,379,177.42","583,306,348.25","561,768,034.51","558,600,633.84","334,248,247.97","579,319,634.51","515,278,656.12","460,709,960.57","366,393,229.83","654,717,379.36","729,540,473.15","807,163,121.04","379,357,854.77","415,529,160.61","357,026,687.11","713,660,912.39","734,257,618.84","578,255,226.53","877,781,968.82","895,342,537.36","481,636,589.53","466,733,836.26","527,151,891.18","725,285,087.82","624,373,951.94","668,904,304.21","861,621,218.38","961,023,404.42","878,897,129.28","825,698,459.00"
短期借款,"355,000,000.00","385,000,000.00","277,000,000.00","522,000,000.00","671,000,000.00","771,000,000.00","979,000,000.00","938,000,000.00","1,021,000,000.00","1,272,400,000.00","1,722,700,000.00","2,544,700,000.00","1,494,700,000.00","1,544,639,000.00","1,896,439,000.00","1,781,439,000.00","1,427,500,000.00","1,817,500,000.00","1,439,500,000.00","1,701,500,000.00","1,556,500,000.00","1,756,500,000.00","1,777,000,000.00","1,982,000,000.00","2,252,000,000.00","2,472,000,000.00","2,842,000,000.00","2,742,000,000.00","2,462,000,000.00","2,422,000,000.00","2,545,000,000.00","2,615,000,000.00","2,515,000,000.00","2,705,000,000.00","2,755,000,000.00","3,141,500,000.00","3,367,035,482.15","3,976,500,000.00","4,630,000,000.00","4,724,266,698.00","5,055,612,734.55","5,595,346,036.55","6,046,000,000.00","6,281,000,000.00","6,551,000,000.00","7,486,000,000.00","7,704,000,000.00","7,938,194,041.86","8,072,577,775.41"
交易性金融资产,"211,320.00","359,460.00","322,200.00","295,020.00","306,180.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,"50,000,000.00","50,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,"97,500,000.00",,,,"134,000,000.00",,"5,000,000.00",,"100,000.00","100,000.00","620,000.00","20,000.00","15,000,000.00",,,"37,100,464.34","28,473,573.24",,,,,,,,"700,000.00","700,000.00",,,"1,923,363.70","1,923,363.70",,,"686,214.50","20,200,000.00","8,160,000.00","15,510,000.00","15,510,000.00","12,582,620.67","13,950,000.00","514,911.20","300,000.00",,,"3,000,000.00",,
应付票据,"11,900,000.00","18,100,000.00","19,000,000.00","19,000,000.00","59,960,000.00","65,348,070.00","47,500,000.00","124,776,068.00","148,776,068.00","175,770,039.80","245,270,039.80","218,000,000.00","117,000,000.00","58,638,627.71","59,638,627.71","28,717,116.00","27,479,397.00","26,292,281.00","30,530,000.00","10,000,000.00",,,"9,272,000.00",,,,,,,,,,,,,,,"59,533,429.66","59,533,429.66","7,790,000.00","7,790,000.00","7,790,000.00","12,790,000.00","18,700,000.00","59,348,000.00","82,548,000.00",,"133,030,000.00",
应收账款,"250,845,516.32","246,898,138.22","223,342,528.29","79,168,501.97","238,952,753.29","282,109,339.44","183,025,202.31","43,997,592.15","205,855,507.15","212,404,013.21","190,143,471.78","148,816,295.48","147,008,045.61","147,375,856.62","124,417,832.25","280,806,317.73","236,135,694.71","143,677,540.75","253,954,592.26","384,900,782.64","410,423,514.31","262,935,082.13","342,132,176.27","484,167,459.99","364,319,546.61","386,492,696.36","507,545,189.75","473,873,792.72","562,980,551.17","440,657,738.51","438,691,060.83","397,125,570.32","424,468,895.89","545,938,964.41","374,907,105.95","492,263,626.75","561,447,416.92","702,283,049.86","681,765,837.08","602,850,436.40","610,778,224.56","804,782,702.88","720,014,814.92","759,603,010.78","633,862,812.00","805,744,634.18","848,339,111.82","735,488,666.74","788,961,215.78"
应付账款,"120,295,314.24","163,222,585.21","151,622,133.49","128,512,216.76","193,750,126.16","103,043,555.30","128,142,536.35","135,556,498.76","170,148,245.26","165,302,924.78","203,523,129.49","313,185,352.99","143,867,591.84","223,519,374.79","261,514,687.32","754,081,400.43","768,609,858.75","754,673,371.99","1,068,866,257.70","1,071,100,191.09","1,048,517,188.20","993,319,817.56","915,092,913.98","1,194,360,742.48","1,089,577,017.31","1,048,504,713.78","1,003,352,885.08","1,066,268,874.82","1,163,442,857.33","1,003,302,634.48","873,216,044.53","773,113,690.80","754,982,438.27","746,895,362.00","732,735,591.97","1,045,091,576.18","852,431,309.81","829,626,212.84","949,785,922.98","1,525,532,061.99","1,251,812,797.20","1,231,338,209.02","1,258,661,260.90","1,588,579,802.40","1,502,183,947.13","1,406,268,140.46",,"1,475,294,044.17",
预付款项,"414,718,781.53","10,222,924.55","26,133,397.46","91,339,448.11","284,657,467.91","371,478,758.92","447,511,813.15","657,739,562.52","675,541,222.68","929,363,454.24","1,357,359,850.45","1,136,064,068.07","1,275,248,330.36","1,275,496,386.62","843,077,717.55","338,853,100.51","318,238,257.54","355,508,014.52","387,469,473.71","363,077,316.15","351,561,713.08","393,992,412.74","295,206,353.24","13,717,179.66","14,773,288.90","48,775,256.12","52,709,445.87","13,212,131.87","104,227,791.65","62,897,839.79","86,629,777.22","3,321,789.16","3,964,381.89","3,369,596.10","3,068,841.35","4,733,336.75","4,851,228.75","5,282,239.76","7,483,721.94","11,187,944.79","3,982,272.45","7,446,786.39","107,142,150.36","65,647,907.28","27,642,315.67","97,324,835.56","95,429,168.92","26,836,750.00","32,747,863.66"
预收款项,"2,998,473.58","5,989,369.43","15,777,142.75","26,170,129.21","11,917,557.22","39,270,741.03","37,436,623.17","52,816,674.93","18,869,453.70","21,147,181.33","27,149,264.81","59,423,854.16","2,277,370.00","3,595,907.37","20,514,880.25","75,193,644.01","1,230,450.74","6,268,113.70","11,845,566.76","56,949,868.39","4,078,301.66","8,493,074.90","6,149,300.38","109,339,287.97","2,012,674.70","3,074,503.12","30,515,282.54","159,648,608.00","90,473,141.22","48,045,776.97","60,158,849.69","229,854,369.58","3,093,111.04","2,200,711.90","96,355,428.00","256,585,130.76","18,866,766.36","17,263,909.77","123,499,708.05","289,523,288.67","6,016,306.68","4,151,927.00","116,942,615.12","344,308,924.75","5,723,318.66","5,364,542.79","104,540,975.69","350,161,333.13","5,680,454.54"
