科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"31,940,664.05","21,613,541.23","3,854,079.78","20,890,793.04","7,708,871.65","10,489,701.57","26,787,423.02","40,285,996.11","20,140,456.52","45,101,689.10","44,938,177.24","34,443,513.51","74,078,098.88","35,288,363.93","42,127,136.24","54,862,182.98","28,692,589.93","62,714,912.35","99,253,951.64","86,224,397.73","86,785,955.51","99,121,611.47","94,001,205.04","104,123,369.37","307,272,449.12","267,797,742.96","235,578,462.85","260,169,613.91","191,964,047.94","156,613,815.12","119,375,524.63","149,852,229.86","159,043,617.68","199,762,305.83","147,265,572.72","181,341,133.52","218,871,340.63","171,798,934.83","267,516,734.16","226,002,625.45","116,616,927.24","149,712,437.79","119,127,225.09","123,900,531.24","200,071,742.25","165,075,694.28","108,416,493.34","183,581,700.32","122,911,776.16"
短期借款,"55,000,000.00","55,000,000.00","55,000,000.00","91,273,474.99","72,398,600.00","111,890,000.00","126,774,493.00","121,844,493.00","99,944,212.69","100,000,000.00","120,706,129.83","57,586,528.83","110,000,000.00","115,636,380.20","116,600,000.00","100,000,000.00","60,000,000.00","80,900,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","104,000,000.00","100,000,000.00","80,000,000.00","80,000,000.00","282,457,500.00","333,307,526.46","364,006,901.50","380,452,148.33","360,648,584.87","391,344,282.79","435,146,307.55","510,434,939.04","468,374,300.06","599,321,859.16","622,591,533.28","560,413,380.06","535,822,338.81","488,475,669.76","476,711,670.92","481,587,722.86","505,822,570.74","514,424,861.93","510,378,108.49","531,705,743.79","524,953,530.30","568,168,437.22","592,449,344.77"
交易性金融资产,,,,,,,"1,815,736.27","8,098,090.89","20,430,200.00","25,951,500.00","30,054,000.00","24,451,590.00","19,349,860.00","18,099,190.00","8,933,310.03","20,521,000.00","22,125,392.85","18,979,800.00","18,677,020.00","11,258,600.00","2,985,000.00","2,840,000.00","2,535,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"14,175,481.85","29,539,877.79","31,176,255.99","50,730,360.59","46,766,844.47","47,254,765.05","66,309,143.50","69,016,180.66","57,203,616.79","41,893,519.38","43,658,472.27","55,934,361.08","20,969,054.24","75,302,094.66","68,714,706.52","26,827,817.25","29,568,662.86","70,440,951.04","50,440,031.32","39,410,298.64","25,860,217.22","60,372,921.41","57,811,517.26","23,089,935.26","41,611,026.73","84,935,343.42","95,398,563.80","73,828,375.72","100,171,206.03","73,055,659.77","74,730,643.18","28,045,876.20","64,413,134.06","58,220,930.85","52,294,392.80","73,910,704.18","78,592,554.98","59,874,409.65","49,073,878.00","69,273,327.75","84,493,462.74","78,706,539.47","92,010,670.75","100,767,970.61","58,079,395.87","84,089,095.99","53,928,834.86","60,012,440.29","68,082,913.45"
应付票据,"14,500,000.00","20,600,000.00","4,000,000.00",,,"7,500,000.00","27,500,000.00","20,000,000.00","18,000,000.00","36,000,000.00","16,000,000.00","17,000,000.00","17,000,000.00","4,000,000.00","4,000,000.00",,,"12,000,000.00","38,000,000.00","26,000,000.00","17,220,000.00","32,982,000.00","29,908,000.00","18,146,000.00","19,000,000.00","28,300,000.00","37,976,223.92","34,676,223.92","35,000,000.00","25,000,000.00","38,800,000.00","58,800,000.00","101,023,768.15","81,023,768.15","10,800,000.00","31,396,903.00","77,507,763.82","67,910,860.82","32,020,997.00","17,709,997.00","49,639,000.00","69,639,000.00","20,000,000.00",,"38,087,521.00","38,087,521.00",,"9,960,000.00",
应收账款,"111,816,224.52","120,298,931.11","112,773,777.65","91,845,840.24","124,346,221.92","135,494,075.31","136,962,015.87","104,333,526.10","120,246,581.47","131,534,804.16","128,001,960.31","98,609,677.41","172,937,626.97","158,113,474.63","145,256,399.50","140,211,345.64","207,094,715.82","171,228,585.46","172,227,315.01","149,707,403.25","188,434,104.09","170,537,506.11","160,988,261.00","164,611,823.90","174,807,453.82","197,625,592.67","185,392,778.30","260,797,284.54","285,868,817.16","361,436,058.87","269,680,885.78","252,319,741.12","282,094,983.37","327,892,113.61","286,989,935.02","247,303,057.64","211,122,186.20","282,747,897.26","283,405,257.70","289,156,571.75","410,336,976.38","390,347,174.97","291,278,611.19","321,639,827.19","397,811,029.45","373,582,575.33","338,784,059.18","287,278,809.19","318,898,088.95"
应付账款,"37,582,142.22","48,192,655.72","46,916,694.75","53,575,929.27","57,179,077.64","55,932,836.72","71,462,679.65","71,569,287.77","67,617,823.04","78,895,322.13","83,882,692.99","101,235,667.35","100,762,594.05","125,477,122.67","135,496,808.53","158,571,481.49","215,315,762.11","227,361,133.27","164,436,732.99","166,601,889.51","156,906,352.79","173,899,110.19","174,726,424.81","171,550,863.01","176,243,466.73","206,462,554.14","180,695,111.30","272,061,785.35","336,433,748.95","386,355,915.48","319,589,202.80","303,053,404.42","319,476,925.03","334,282,563.45","316,044,351.91","275,920,579.44","273,746,593.16","310,375,889.64","339,531,841.49","343,810,479.79","434,134,333.58","432,703,262.79","405,417,876.22","525,648,449.07","528,411,085.44","530,250,593.04",,"466,512,700.93",
预付款项,"14,901,651.07","12,857,140.52","12,422,580.91","13,453,738.61","9,218,999.73","12,896,681.20","7,765,940.45","7,523,963.32","6,840,543.03","6,688,097.06","9,845,889.10","7,363,888.27","12,531,018.21","8,903,389.30","9,489,390.21","6,640,232.66","5,709,523.34","7,489,358.01","7,307,485.90","30,817,266.42","24,737,380.44","113,405,062.40","185,386,505.92","12,978,981.97","7,481,576.39","7,154,010.52","8,665,948.17","5,968,166.85","14,607,822.19","11,421,910.68","19,192,822.68","14,573,588.64","25,225,111.54","28,019,948.64","9,573,150.45","13,033,534.01","12,727,194.09","15,988,173.20","23,823,516.30","30,678,006.86","70,711,591.53","34,955,485.18","31,403,844.53","29,547,039.08","30,271,077.27","33,623,772.71","41,490,686.63","37,680,184.81","19,471,958.11"
预收款项,"10,105,227.14","10,320,135.85","11,366,246.77","13,927,008.84","12,055,249.45","12,938,529.46","10,018,412.95","13,003,634.09","10,507,264.17","9,978,839.76","11,416,477.47","15,847,503.89","8,525,824.46","9,607,411.93","8,447,687.03","20,716,445.67","10,166,815.29","7,200,054.64","7,565,887.41","12,347,652.60","4,096,326.66","4,482,051.94","4,087,701.79","6,972,506.41","5,665,593.76","5,537,928.14","12,720,563.28","6,576,761.94","6,514,336.52","7,395,226.43","12,867,957.91","10,393,063.93","9,486,127.85","7,073,965.43","9,824,416.22","6,085,769.98","9,930,422.71","10,460,803.42","17,635,075.94","6,136,765.65","31,926,298.80","11,091,386.10","18,532,591.49","6,200,101.50","7,234,090.99","15,205,286.48","24,453,373.05","5,690,461.22","13,387.63"
其他应收款,"15,570,321.29","15,994,756.02","25,459,196.75","14,345,127.41","15,461,913.84","15,009,208.41","15,044,928.17","14,824,213.72","23,233,013.91","15,426,897.11","15,671,052.41","9,079,629.94","16,599,121.03","12,865,400.25","13,185,659.13","8,274,932.30","7,510,922.65","8,081,906.33","7,600,546.34","6,092,137.48","9,491,108.86","9,897,282.67","17,956,463.29","8,538,123.34","12,549,456.24","11,880,820.56","18,987,185.02","9,994,646.64","29,927,241.05","19,181,670.09","38,818,049.29","14,013,266.67","31,853,601.63","20,578,016.66","25,883,082.06","12,129,577.41","15,487,294.92","14,971,678.76","13,980,305.99","24,305,330.83","29,256,812.92","12,983,605.20","37,627,584.01","20,796,661.93","16,845,277.12","20,944,574.17","32,287,124.96","19,452,704.31","15,975,625.46"
