科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"323,216,794.05","372,475,323.13","1,194,908,826.75","1,620,290,609.92","344,882,386.70","1,074,782,119.01","1,225,381,217.17","2,010,852,075.58","403,054,961.19","1,160,976,771.49","1,360,414,304.44","2,272,655,489.01","846,051,083.18","1,703,230,951.90","2,613,630,998.89","3,362,815,779.42","917,728,154.60","1,736,016,422.15","2,659,158,096.39","3,582,293,027.22","933,881,045.78","1,868,943,606.33","2,755,501,785.65","3,666,669,614.51","950,698,039.04","2,183,803,566.93","2,892,991,013.72","3,904,620,094.19","257,290,806.99","578,760,551.67","869,694,354.42","3,803,102,102.84","401,733,264.64","770,967,939.22","1,178,040,351.98","6,619,175,075.58","896,647,052.29","2,225,639,238.83","3,722,091,424.96","6,488,809,186.98","1,038,318,653.60","2,358,453,636.15","3,760,722,149.38","7,233,916,852.00","1,317,854,544.30","3,768,790,155.56","4,728,751,157.12","8,663,752,406.81","1,737,937,928.29"
二、营业利润,"55,398,490.59","71,566,888.75","245,643,196.66","311,938,406.47","86,906,808.28","311,658,802.60","353,879,681.38","549,734,891.50","50,312,982.93","146,772,266.42","242,383,191.26","328,296,285.08","173,675,555.12","397,983,354.50","607,502,579.66","771,871,045.22","85,536,375.42","263,385,194.78","445,749,682.79","481,529,538.60","117,478,257.38","653,513,759.77","833,539,119.07","918,823,711.12","118,898,668.57","412,878,458.78","586,009,538.80","718,534,109.08","812,279,777.64","832,506,669.60","868,633,193.61","1,195,574,918.55","115,489,781.00","165,002,199.89","261,200,166.97","972,603,664.87","152,595,447.72","313,495,631.48","546,177,559.77","786,896,134.04","217,069,162.49","304,074,047.31","452,926,921.92","1,171,442,220.64","197,407,672.03","597,967,228.53","610,719,007.16","1,207,219,168.71","286,818,734.89"
减:营业成本,"181,758,531.55","207,854,275.31","757,403,493.73","1,020,652,064.26","255,913,277.16","619,063,123.55","673,986,730.01","1,138,197,491.58","274,909,594.99","778,187,208.36","940,061,558.55","1,530,150,175.87","450,427,835.27","904,392,961.42","1,422,559,380.22","1,849,372,144.12","589,841,632.96","954,863,922.82","1,523,507,961.15","2,193,522,923.15","613,256,914.16","1,272,743,427.18","1,778,283,645.66","2,374,960,715.46","661,047,270.01","1,327,749,014.03","1,650,231,643.61","2,334,858,839.20","107,852,848.29","292,877,073.28","436,608,608.06","2,548,739,060.49","273,720,128.89","489,989,285.08","666,061,940.09","4,311,284,476.47","490,740,847.80","1,413,362,838.96","2,445,284,955.58","4,353,685,885.05","479,009,007.96","1,439,868,725.90","2,414,186,990.46","4,911,547,469.43","830,219,168.44","2,592,699,508.69","3,353,573,980.43","6,061,840,172.14","1,261,409,428.28"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"64,357,220.91","52,215,125.61","143,948,350.48","215,087,811.33","24,113,153.20","131,685,345.00","151,747,966.98","241,458,219.65","39,690,349.09","132,168,780.73","-5,984,121.24","114,767,052.98","155,082,513.24","337,940,307.99","473,180,724.90","522,673,566.91","155,725,869.89","318,060,726.36","393,776,837.07","506,628,416.22","121,703,517.98","210,329,957.85","320,474,692.17","416,431,788.05","87,193,199.03","241,691,812.44","351,150,369.74","456,608,269.06","-78,316,760.73","-38,641,931.82","-4,275,960.71","282,988,683.32","38,647,677.65","77,031,430.23","113,715,807.99","842,202,386.20","94,022,993.20","200,407,076.88","299,973,022.29","680,956,119.51","147,748,594.22","263,021,839.94","370,689,520.82","619,342,529.11","114,305,775.41","230,582,108.77","257,533,943.86","616,844,379.66","13,760,572.66"
营业外收入,"149,952.88","378,200.66","399,680.91","695,994.84","5,574,324.95","9,629,296.56","11,448,827.90","12,547,462.38","5,356,387.69","9,346,937.60","12,948,992.89","40,463,548.81","1,429,597.95","8,340,024.65","16,208,166.94","17,233,553.21","57,548,226.41","60,889,542.85","62,582,387.82","170,898,307.73","56,627,320.00","106,753,885.24","143,118,973.12","146,504,195.57","2,361,625.18","29,841,055.68","60,537,385.00","50,183,868.11","1,936,047.06","10,021,752.31","31,478,332.42","37,295,682.00","1,558,479.51","7,042,435.20","16,747,069.19","35,890,351.08","7,957,036.90","11,180,494.40","28,787,928.81","113,129,229.10","1,198,283.07","14,514,151.04","19,257,635.66","33,364,241.36","1,674,102.40","19,015,164.27","29,907,999.69","69,661,675.57","118,684.91"
销售费用,"5,705,819.68","13,205,592.54","32,181,076.55","55,434,784.45","7,981,929.55","15,175,485.78","34,809,079.78","45,633,037.92","3,806,144.61","19,266,411.42","38,550,462.82","65,714,575.69","14,649,258.59","38,496,369.72","62,393,263.22","93,411,094.63","19,918,639.23","52,861,605.80","81,487,943.82","117,798,225.82","10,738,581.43","26,588,657.20","43,754,478.07","69,174,314.76","11,745,040.73","39,180,746.01","60,160,525.45","97,742,024.97","11,432,342.34","30,003,241.09","53,777,977.71","84,488,769.06","16,560,685.83","38,165,850.97","47,888,867.20","164,201,130.60","25,726,293.65","71,141,112.98","124,220,128.88","222,575,650.83","49,624,620.16","95,479,984.09","128,749,247.49","219,311,492.92","27,816,292.27","61,314,059.80","88,546,587.94","162,661,744.84","16,470,436.37"
减:营业外支出,"17,030.92","47,502.59","355,143.79","1,059,782.71","79,601.33","309,186.63","621,632.46","1,217,941.47","3,392.66","295,270.98","365,686.13","513,224.13","266,313.86","331,682.61","668,732.26","1,499,892.54","421,682.29","634,959.49","972,316.89","1,569,589.17","919,457.76","1,811,819.97","2,803,853.99","3,191,729.08","441,940.54","4,669,808.67","5,005,171.80","5,363,641.36","124,939.15","3,684,987.85","3,779,610.62","2,795,893.31","27,195,299.94","27,395,996.96","27,809,865.34","29,259,683.71","478,384.80","269,840.95","370,192.88","663,269.86","152,560.66","482,068.85","1,324,711.95","3,424,652.24","89,322.72","1,435,022.07","1,959,391.35","3,569,245.24","290,747.13"
管理费用,"18,305,041.74","56,892,867.83","57,720,041.81","74,592,731.25","26,120,110.37","49,259,553.67","65,835,904.62","95,042,929.40","21,833,013.98","48,986,597.31","73,692,614.46","96,137,448.52","31,364,962.13","62,470,006.85","85,392,231.08","104,863,341.23","35,831,773.64","65,588,811.55","99,757,176.25","121,087,750.72","37,882,668.99","75,672,155.51","112,013,527.77","149,205,587.90","45,186,741.60","74,007,911.22","117,329,798.59","152,441,055.42","47,447,938.88","85,362,045.33","119,944,465.39","166,498,507.14","49,679,789.10","93,473,676.12","133,172,640.54","275,007,900.52","60,467,283.33","114,398,807.87","168,218,839.37","243,782,987.26","77,767,913.18","142,630,917.51","210,077,622.41","317,274,842.29","94,275,155.71","164,853,410.95","236,980,095.23","285,733,903.91","100,439,883.67"
其中:非流动资产处置净损失,"6,543.09","33,252.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
