科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"1,406,876,288.62","759,787,743.52","714,558,469.24","752,558,414.47","468,400,177.07","708,343,229.52","1,054,825,340.61","2,066,252,494.08","2,625,039,024.05","3,323,801,475.66","4,033,814,149.00","3,624,480,380.25","3,838,408,501.63","2,845,093,161.87","2,714,148,792.04","3,764,409,203.04","4,983,920,088.20","5,951,638,518.24","4,097,867,751.68","2,701,892,431.70","3,903,347,061.81","3,331,826,971.35","3,334,263,309.42","1,728,946,511.11","1,993,743,017.69","1,967,916,106.35","1,941,049,423.53","1,843,743,089.94","3,081,491,524.74","1,845,450,410.78","2,319,723,495.89","1,703,135,732.18","1,810,044,864.71","2,265,265,648.68","3,219,582,518.43","1,706,446,928.92","1,868,089,544.02","2,598,216,832.20","2,337,841,428.54","2,617,606,256.42","2,329,841,813.95","2,490,079,604.07","2,692,203,387.51","3,212,044,851.08"
短期借款,"15,000,000.00","18,000,000.00","22,000,000.00","22,000,000.00","172,000,000.00","94,124,064.74","445,426,777.14","1,346,375,610.78","1,137,865,688.39","1,867,811,259.60","2,777,987,335.00","2,770,014,060.00","3,056,658,224.67","3,980,050,288.15","4,405,480,509.58","5,917,298,397.16","6,451,078,871.53","7,745,543,756.64","6,670,238,701.96","6,835,265,235.56","7,066,166,059.54","5,302,455,422.71","5,322,820,012.33","5,456,351,486.48","5,386,527,196.95","4,867,487,486.36","5,669,657,773.06","5,239,069,764.48","5,942,289,449.92","5,111,696,625.00","4,892,499,557.55","5,145,712,436.91","5,000,179,106.52","5,539,496,207.68","5,223,537,109.01","4,150,773,195.76","3,596,392,076.42","4,588,542,749.93","4,261,398,930.97","6,562,834,226.51","7,855,946,916.74","10,744,965,110.13","12,242,016,996.08","6,927,472,037.35"
交易性金融资产,,"274,001,101.55","863,135,579.55",,,,"32,718,957.07",,,,,"3,673,164.00","4,658,494.00",,,,,,,,,,,,,,,,,,,,,,,"33,196,377.28","2,044,570.72","15,462,265.94","12,169,529.16","252,084,994.12","193,258,692.37","174,029,426.65","186,620,542.13","296,799.53"
交易性金融负债,,"273,981,926.90","861,721,261.90",,,,,"12,481,880.16","12,481,880.16","10,303,877.31",,,,"1,661,744.00",,"64,957,121.86","54,995,754.61","50,290,398.26","12,765,757.11","22,101,173.97","2,071,918.59",,,,,,,,,,,,,,"23,826,239.36",,"17,330,522.15","607,587.55","714,523.51","337,263.13","5,720,009.41","20,181,325.74","65,289,755.55","47,482,470.50"
应收票据,"2,903,822,851.67","1,966,453,373.92","2,251,022,005.51","2,652,439,759.85","2,699,293,661.87","2,401,925,564.44","2,635,273,294.70","2,602,862,135.40","2,084,457,468.28","1,803,663,218.25","2,436,986,818.83","2,807,539,700.27","2,787,764,593.03","2,797,430,209.07","3,277,376,143.14","4,149,313,159.56","4,212,264,075.39","3,345,905,625.57","3,887,376,696.77","4,865,963,486.09","4,122,095,654.75","3,012,622,153.19","3,931,011,938.75","5,033,056,004.97","4,092,695,392.30","3,116,490,790.65","3,848,666,688.76","4,150,779,374.32","3,675,603,804.65","3,155,922,771.85","3,104,168,556.70","3,819,417,076.37","3,677,246,015.74","3,234,108,057.77","2,625,650,418.72","2,880,860,750.44","2,803,294,515.08","2,458,053,333.17","2,640,066,762.99","2,871,633,498.82","2,793,422,570.38","2,429,438,978.77","3,126,410,386.16","5,178,668,988.23"
应付票据,"3,662,342,472.68","2,173,108,177.86","2,960,389,628.19","3,415,401,298.67","2,825,725,517.29","2,940,326,067.57","2,831,453,316.13","2,637,681,947.36","2,354,993,325.80","2,521,140,057.15","3,047,117,388.32","2,884,697,072.42","2,506,742,833.77","2,380,582,059.85","2,073,469,273.58","2,031,883,915.56","1,879,988,901.06","1,378,401,734.05","1,107,760,066.00","799,094,173.72","738,901,683.35","800,098,547.40","1,012,753,595.00","846,746,137.62","484,273,435.47","430,984,500.20","710,900,965.89","565,137,790.84","595,077,612.69","622,013,184.02","678,781,200.04","911,355,028.47","973,235,070.69","1,069,722,035.13","943,882,239.02","929,176,857.06","1,592,826,068.25","1,576,295,677.85","1,667,206,013.01","863,709,138.39","959,618,467.71","899,911,286.22","1,122,048,001.88","541,175,312.09"
应收账款,"803,224,525.75","619,742,673.01","954,339,471.12","1,040,182,919.53","941,964,534.46","1,107,781,550.46","1,263,143,587.64","1,326,261,316.54","946,296,277.40","1,037,604,429.67","1,269,899,678.96","1,302,066,597.13","1,180,276,713.82","1,144,937,235.58","1,759,003,089.72","1,971,135,371.91","1,487,429,731.81","1,641,154,052.09","2,083,994,299.86","1,893,039,292.61","1,765,098,596.79","1,667,207,173.47","2,290,561,538.95","1,975,605,771.07","1,918,458,593.29","2,328,416,523.74","2,429,216,110.04","2,460,996,984.92","1,867,066,658.58","2,157,471,664.67","2,494,794,615.74","2,259,293,207.16","2,211,159,697.58","2,205,869,401.51","2,613,928,754.18","2,048,813,439.34","2,112,904,717.32","2,041,011,200.19","2,408,690,571.43","2,307,965,548.49","2,038,181,138.03","1,966,918,540.02","2,586,118,790.93","3,443,095,947.26"
应付账款,"1,144,780,890.54","1,134,571,212.97","923,468,766.17","995,897,141.52","894,110,461.65","996,941,942.96","1,050,488,615.83","1,571,761,341.98","1,289,984,939.88","1,553,297,685.26","1,689,740,124.97","2,599,242,285.04","2,100,806,864.12","1,980,497,062.73","2,126,270,894.43","2,390,131,711.56","2,116,964,362.98","2,148,401,471.83","1,995,607,322.24","2,530,352,186.42","2,374,284,390.16","2,156,311,311.81","2,766,211,413.50","2,735,993,787.52","2,588,708,532.15","3,088,961,265.75","3,109,702,777.92","3,341,804,144.12","2,773,491,300.72","2,759,994,170.27","3,028,010,614.23","3,144,408,433.93","2,713,613,371.11","2,582,840,877.06","3,095,761,372.15","2,980,416,983.25","2,373,290,086.96","2,397,684,987.37","2,600,583,849.87","3,160,073,575.56","2,777,439,129.23","2,297,215,140.77","2,219,065,147.93","3,612,216,266.59"
预付款项,"72,073,852.31","121,185,033.43","130,763,369.69","151,396,359.00","166,862,284.41","165,046,646.73","123,793,805.94","258,992,334.73","213,548,919.16","138,273,374.82","144,507,914.39","275,850,813.27","164,399,256.07","189,532,879.94","180,476,557.25","446,971,672.32","409,591,202.26","396,372,477.91","633,678,320.11","574,363,453.07","257,452,434.95","228,142,821.97","298,964,734.80","183,008,022.27","265,226,104.08","176,815,074.95","214,978,994.72","164,272,929.59","686,834,907.48","732,908,512.60","704,048,371.54","315,150,044.57","329,599,318.16","473,849,216.13","425,405,015.17","193,664,620.66","338,343,688.28","390,800,922.01","813,037,373.23","274,810,658.72","1,120,269,312.59","739,601,586.38","469,186,670.75","467,123,091.74"
预收款项,"429,786,501.95","444,075,326.45","529,040,431.71","223,289,431.96","178,220,309.08","154,543,980.65","197,809,128.55","179,376,510.50","157,949,732.79","197,966,561.12","274,654,448.64","279,331,464.38","279,382,654.45","200,479,404.84","270,098,949.96","316,613,909.66","238,655,055.87","272,113,130.89","319,580,968.95","349,544,262.93","274,029,946.47","225,842,713.29","304,726,845.51","441,836,467.09","276,804,598.31","346,055,109.32","414,450,528.76","482,716,035.68","408,388,325.75","392,256,236.76","423,952,034.02","302,904,453.86","312,570,135.81","402,867,136.96","585,405,942.85","349,784,807.32","488,485,969.23","1,095,680,485.97","1,469,956,813.23","1,201,426,223.70","1,593,377,657.51","1,678,390,010.50","1,112,703,992.64","640,510,784.17"
