科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"953,480,904.58","820,807,986.07","618,085,048.59","730,543,141.28","687,014,505.06","796,672,558.34","932,082,977.89","710,719,076.34","1,191,051,582.54","3,735,561,826.57","3,284,839,811.26","2,707,209,909.73","2,758,743,422.61","2,356,993,744.11","2,028,964,472.66","1,714,219,985.09","1,587,927,123.70","1,424,568,349.89","1,207,122,041.14","801,665,341.12","614,084,919.87","628,823,594.80","655,979,326.29","434,659,573.55","206,860,532.65","371,072,618.90","1,088,375,107.83","280,220,124.41","136,921,283.33","146,534,612.93","230,532,513.58","239,327,524.47","259,397,276.90","202,438,255.92","169,028,534.94","171,458,425.45","243,484,030.56","199,527,207.75","162,651,760.76","713,363,854.00","563,838,896.65","721,267,154.28","594,038,518.40"
短期借款,,,,,"110,000,000.00","137,000,000.00","387,000,000.00","537,000,000.00","746,000,000.00","696,000,000.00","696,000,000.00","646,000,000.00","70,000,000.00","120,000,000.00","98,000,000.00","228,000,000.00","353,000,000.00","393,000,000.00","483,000,000.00","510,000,000.00","590,000,000.00","652,000,000.00","249,000,000.00","246,000,000.00","306,136,000.00","325,882,000.00","335,126,000.00","296,000,000.00","166,000,000.00","99,000,000.00","225,000,000.00","45,000,000.00","70,000,000.00","70,000,000.00","69,600,000.00","79,600,000.00","102,000,000.00","102,000,000.00","395,600,000.00","308,850,000.00","288,850,000.00","338,850,000.00","330,000,000.00"
交易性金融资产,,,,,,,,"100,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"7,255,000.00","24,595,000.00","35,581,000.00","29,650,000.00","6,032,000.00",,,"20,577,085.98","11,556,180.69","13,798,232.20","18,299,418.02","15,447,167.21","12,902,730.42","7,592,963.66","33,912,820.91","62,048,704.89","57,738,602.42","61,343,735.83","39,005,569.01","50,165,488.72","52,862,942.03","25,088,579.85","30,843,426.98","108,521,090.73","116,410,006.88","97,137,871.57","163,800,959.48","62,750,612.76","39,717,750.39","74,520,852.07","83,875,058.78","35,416,077.09","35,550,868.42","45,635,274.61","47,619,796.00","3,532,745.70","29,591,773.93","62,184,861.11","30,944,144.10","20,082,516.84","1,296,858.00","3,397,981.39","48,563,150.85"
应付票据,,,"291,280.00","1,508,012.75","10,021,806.90","11,122,590.90","4,216,420.00","2,450,000.00","5,922,500.00","3,687,500.00",,"21,250,750.00","21,360,750.00","1,480,000.00","84,174,496.56","92,429,839.00","130,185,076.32","113,826,759.80","146,357,856.96","163,660,146.62","173,263,788.58","181,800,386.15","278,238,755.38","336,752,647.08","221,530,766.88","209,841,118.17","233,353,312.44","236,528,321.00","245,358,155.00","260,098,779.20","359,313,891.20","376,453,886.00","329,900,198.00","370,343,805.50","361,569,031.70","211,690,421.50","355,705,105.12","381,441,879.92","338,759,048.79",,,,
应收账款,"73,284,719.02","35,353,003.28","35,097,971.88","23,037,632.77","27,823,558.23","19,892,141.27","19,500,774.41","13,056,905.25","16,013,899.76","21,476,097.90","16,229,196.26","12,172,294.16","43,710,219.18","34,903,934.98","127,619,161.16","116,952,799.55","148,959,174.85","148,617,465.90","156,459,445.50","165,265,910.80","207,550,276.95","229,093,075.20","243,600,697.23","225,962,689.82","381,358,690.14","351,288,458.01","378,384,235.69","337,795,403.47","362,744,257.14","376,651,457.40","436,802,076.69","438,092,570.43","474,444,691.54","473,152,089.31","566,621,014.31","434,110,451.43","568,841,501.24","612,716,791.58","935,815,163.82","385,725,669.20","461,243,271.55","550,246,251.08","589,705,337.44"
应付账款,"8,504,536.45","10,793,812.13","9,696,654.68","29,912,667.24","31,036,445.13","60,562,143.24","16,747,581.55","31,848,906.58","65,211,015.25","48,705,036.37","59,320,611.78","98,186,095.27","94,357,691.37","84,358,341.52","154,883,032.44","221,488,708.69","238,535,542.64","291,222,560.35","348,478,341.25","326,535,707.47","530,971,914.66","650,380,288.28","1,069,843,405.00","757,942,307.68","806,259,242.87","892,154,818.53","854,626,228.31","703,763,566.45","729,984,841.49","841,905,846.84","1,100,741,815.94","1,094,672,815.13","1,192,063,351.90","1,278,418,032.23","1,296,025,464.41","1,006,207,526.38","1,059,044,033.68","1,074,556,375.23","944,689,328.58","521,252,650.76","412,849,869.46","419,040,491.09","348,574,791.89"
预付款项,"77,399,053.58","59,218,733.92","66,533,989.67","405,112,317.40","532,172,386.57","943,873,235.74","1,198,240,349.91","1,045,796,067.41","1,060,092,981.50","1,194,951,771.75","1,290,054,270.74","1,198,848,129.18","1,154,275,166.04","981,736,915.09","982,057,488.63","931,132,946.29","843,669,775.72","726,145,346.00","859,187,313.92","332,891,078.95","385,794,487.44","314,948,395.52","468,662,376.11","433,069,749.84","613,375,346.50","476,364,188.98","574,720,469.24","128,156,890.91","200,642,458.95","266,940,304.93","264,154,229.16","246,579,541.71","337,097,998.07","451,523,826.57","522,738,578.24","171,268,013.58","335,130,324.40","251,887,182.58","264,544,329.45","198,966,044.66","133,074,740.72","164,997,274.91","184,587,928.99"
预收款项,"212,050,254.36","259,508,510.66","276,666,500.66","29,938,858.80","184,315,968.32","145,325,964.66","219,486,569.48","27,466,358.25","108,364,967.94","136,656,506.86","159,723,472.47","61,446,860.70","59,980,473.27","116,398,259.98","218,346,790.09","35,324,237.42","216,056,318.28","182,959,133.56","329,836,489.32","140,289,228.17","384,203,910.66","241,454,120.64","473,861,237.08","96,973,435.18","283,473,905.66","411,197,291.34","577,005,263.76","133,102,403.18","286,703,157.99","326,297,627.98","467,979,905.37","262,370,656.06","394,342,369.01","275,930,275.42","288,985,437.52","153,945,422.98","205,287,085.74","211,026,888.80","218,369,020.59","185,378,011.43","228,059,300.27","181,074,217.84","204,056,505.51"
