科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"37,840,419.28","48,064,947.98","25,983,518.02","38,757,328.64","52,036,462.48","14,519,639.09","26,995,032.47","41,033,735.15","65,249,737.31","23,100,923.74","46,648,321.53","69,173,438.28","92,443,503.88","34,542,067.55","61,881,516.23","94,051,613.88","123,649,828.87","37,399,236.56","68,542,369.16","101,888,039.83","133,619,526.35","39,281,524.05","72,541,832.62","106,455,620.04","143,685,009.80","41,392,894.92","74,967,494.10","110,891,563.22","146,951,155.46","40,435,363.26","72,187,835.34","102,528,003.49","133,925,271.22","34,725,041.08","64,929,155.40","94,893,779.12","125,827,900.74","38,206,367.77"
取得借款收到的现金,"99,000,000.00","93,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,,"15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,,"11,371,450.13",,,,,,"4,000,000.00","4,000,000.00","4,000,000.00",,"4,000,000.00","4,300,000.00","4,000,000.00","4,300,000.00","11,300,000.00","11,300,000.00","8,000,000.00","1,800,000.00"
支付的各项税费,"40,793,036.10","58,915,576.48","43,216,878.89","58,347,512.79","65,760,158.09","13,699,077.90","31,025,345.17","36,675,717.87","49,383,946.63","10,702,681.26","19,372,796.41","33,073,960.59","39,041,277.57","7,592,296.65","13,233,455.15","26,002,592.62","33,081,403.68","21,842,610.45","31,497,679.75","36,405,394.43","51,448,866.91","14,345,476.35","25,721,293.89","35,759,901.01","45,783,195.46","14,201,096.33","24,364,714.30","34,144,635.80","38,439,936.15","14,839,695.61","20,026,712.74","24,031,423.30","32,760,208.86","21,940,223.45","29,489,770.46","32,730,479.53","44,701,397.80","14,075,430.27"
收到其他与筹资活动有关的现金,,,"1,004,712.02",,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00",,,,,,,,,"300,000.00",,,,"7,300,000.00",
支付其他与经营活动有关的现金,"32,056,166.13","60,170,664.59","59,245,556.17","58,320,082.74","43,757,881.54","19,485,588.94","36,185,416.84","46,626,984.93","61,715,976.75","23,291,599.87","32,510,884.67","73,016,914.44","81,764,795.56","33,771,413.87","65,196,452.26","91,714,651.87","114,870,326.43","28,986,634.69","50,281,119.58","66,742,039.39","103,308,297.74","30,899,481.84","57,307,310.08","88,145,254.15","92,627,874.41","28,250,037.30","57,185,179.01","85,091,027.14","102,458,048.82","22,289,271.22","46,776,994.00","78,062,744.37","88,335,903.01","29,194,008.24","56,277,187.73","76,243,934.01","72,326,052.35","32,420,590.12"
筹资活动现金流入小计,"114,707,565.00","93,000,000.00","11,004,712.02","723,118,200.00","709,991,606.96",,,,,,"15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,,"11,371,450.13","5,000,000.00","5,000,000.00","5,000,000.00",,,"4,000,000.00","4,000,000.00","4,000,000.00",,"4,000,000.00","4,300,000.00","4,300,000.00","4,300,000.00","11,300,000.00","11,300,000.00","15,300,000.00","1,800,000.00"
经营活动现金流出小计,"536,715,326.20","554,198,416.52","235,005,950.22","323,153,299.59","471,693,886.11","92,006,777.08","175,840,001.55","241,241,577.00","346,723,906.63","140,989,702.11","251,208,745.37","377,415,516.26","536,206,757.12","154,862,704.70","279,485,362.73","450,584,784.79","607,886,883.02","179,896,286.76","323,932,184.72","483,606,127.71","644,763,643.68","189,978,436.99","351,330,461.87","498,511,536.70","632,227,136.83","174,647,286.37","338,925,446.08","518,120,394.63","634,624,263.77","139,795,674.81","258,049,389.32","382,512,061.67","533,364,962.27","132,798,477.93","254,250,519.87","366,471,240.72","484,804,204.84","161,921,101.45"
偿还债务支付的现金,"64,000,000.00","84,000,000.00","28,000,000.00","28,000,000.00","118,000,000.00",,,,,,,,,,"15,000,000.00","15,000,000.00","15,000,000.00",,,,,"11,386,557.60","11,386,557.60","11,386,557.60","11,386,557.60",,"6,600,000.00","8,000,000.00","8,000,000.00",,"4,000,000.00","4,300,000.00","4,000,000.00","2,300,000.00","11,300,000.00","11,300,000.00","8,000,000.00",
经营活动产生的现金流量净额,"-18,430,770.57","57,659,795.32","15,895,567.94","-9,563,395.19","44,260,243.53","-16,986,923.74","-21,866,587.86","-7,313,801.81","24,700,229.76","-19,392,384.13","-26,013,555.08","-40,750,294.04","24,284,194.70","-581,313.99","35,312,975.35","27,991,925.49","82,338,560.34","-32,270,410.45","7,153,417.62","21,545,257.08","83,650,508.47","-23,516,316.17","-10,742,277.91","-7,020,296.33","25,105,057.90","-29,401,195.45","-43,264,259.51","-67,140,415.27","-38,246,717.78","-31,417,348.72","-40,114,335.09","-39,398,367.52","-53,855,001.77","-815,015.17","-2,782,763.75","4,139,842.30","24,814,182.82","-15,439,662.85"
分配股利、利润或偿还利息支付的现金,"5,547,938.01","24,831,549.53","18,887,789.83","20,210,938.83","24,970,338.92",,"24,520,096.86","27,242,008.80","27,242,008.80","20,160.00","32,710,570.50","32,710,570.50","33,283,728.85","157,750.00","47,493,460.54","52,685,842.90","52,685,842.90",,"39,228,492.60","39,228,492.60","39,274,163.13",,"41,011,302.52","43,151,341.80","43,190,296.08","141,150.02","31,919,373.99","44,245,590.44","32,041,723.32","59,332.00","113,924.00","165,076.00","215,672.00","50,040.00","100,636.00","151,788.00","201,828.00","50,040.00"
收回投资收到的现金,,,,,,,,,,,"300,000.00","300,000.00","300,000.00",,,,,,,,,"100,000,000.00","290,000,000.00","460,000,000.00","770,000,000.00","107,000,000.00","284,000,000.00","294,000,000.00","409,000,000.00","91,400,000.00","203,100,000.00","209,600,000.00","230,600,000.00","9,000,000.00","147,000,000.00","202,500,000.00","339,000,000.00","103,000,000.00"
支付其他与筹资活动有关的现金,,,"1,800,000.00","3,272,256.17",,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00",,,,,,,,,"300,000.00",,,,"7,300,000.00",
取得投资收益收到的现金,,,"132,613.45","133,173.45",,,,,,,,,,,,,,,,,,"1,138,356.16","4,548,027.40","7,499,778.09","10,215,139.73","1,249,682.19","2,890,354.79","15,202,389.53","3,730,669.86","554,678.59","1,690,034.28","2,464,982.71","3,156,080.01","1,107,752.04","1,844,253.81","2,243,599.42","3,158,741.50","555,800.00"
筹资活动现金流出小计,"69,547,938.01","108,831,549.53","48,687,789.83","51,483,195.00","142,970,338.92",,"24,520,096.86","27,242,008.80","27,242,008.80","20,160.00","32,710,570.50","32,710,570.50","33,283,728.85","157,750.00","62,493,460.54","67,685,842.90","67,685,842.90",,"39,228,492.60","39,228,492.60","39,274,163.13","11,386,557.60","57,397,860.12","59,537,899.40","54,576,853.68","141,150.02","38,519,373.99","52,245,590.44","40,041,723.32","59,332.00","4,113,924.00","4,465,076.00","4,515,672.00","2,350,040.00","11,400,636.00","11,451,788.00","15,501,828.00","50,040.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,077,169.00","2,200.00",,,"132,560.00",,"82,150.00","1,250,682.00","1,469,574.73",,"50,000.00","1,185,800.49","2,922,564.80","868,397.00","870,845.00","2,849,546.84","3,052,634.53","929,147.00","1,133,947.00","1,573,947.00","2,020,377.20","325,000.00","327,227.09","325,000.00","326,568.00","262,300.00","602,280.00","614,365.00","331,900.00","485,537.00","511,060.00","654,261.01","795,017.02","1,299,848.80","1,581,848.80","1,736,171.30","1,859,991.30","3,639,903.15"
筹资活动产生的现金流量净额,"45,159,626.99","-15,831,549.53","-37,683,077.81","671,635,005.00","567,021,268.04",,"-24,520,096.86","-27,242,008.80","-27,242,008.80","-20,160.00","-17,710,570.50","-17,710,570.50","-18,283,728.85","-157,750.00","-62,493,460.54","-67,685,842.90","-67,685,842.90",,"-39,228,492.60","-39,228,492.60","-27,902,713.00","-6,386,557.60","-52,397,860.12","-54,537,899.40","-54,576,853.68","-141,150.02","-34,519,373.99","-48,245,590.44","-36,041,723.32","-59,332.00","-113,924.00","-165,076.00","-215,672.00","1,949,960.00","-100,636.00","-151,788.00","-201,828.00","1,749,960.00"
处置子公司及其他营业单位收到的现金净额,"4,924,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,-802.10,"402,864.36","14,635.42","10,342.90","-1,090.91","-19,105.52","-60,718.04","-322,634.09","27,422.73","-158,036.70","-275,727.40","-460,052.36","-659,592.10","13,770.25","68,360.66","103,475.10","-391,627.09","-346,755.66","-1,004,164.62","-1,341,179.26","-2,119,263.68","111,419.23","537,553.16","582,234.71","507,896.92","459,470.47","683,848.49","3,193,981.12","3,807,163.76","-3,650.64","525,680.41","587,107.38","3,456,239.38","-296,487.83","-845,480.52","-1,503,128.98","-2,187,406.15","-1,440,683.33"
收到其他与投资活动有关的现金,,,,,"8,100,000.00",,,,"9,791,807.00",,,,,,,,"1,456,986.43",,,,,,,,,,,,,,,,,,,,"1,708,375.65",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"6,001,169.00","2,200.00","132,613.45","133,173.45","8,232,560.00",,"82,150.00","1,250,682.00","11,261,381.73",,"350,000.00","1,485,800.49","3,222,564.80","868,397.00","870,845.00","2,849,546.84","4,509,620.96","929,147.00","1,133,947.00","1,573,947.00","2,020,377.20","101,463,356.16","294,875,254.49","467,824,778.09","780,541,707.73","108,511,982.19","287,492,634.79","309,816,754.53","413,062,569.86","92,440,215.59","205,301,094.28","212,719,243.72","234,551,097.03","11,407,600.84","150,426,102.61","206,479,770.72","345,727,108.45","107,195,703.15"
五、现金及现金等价物净增加额,"20,251,929.07","27,697,937.82","-27,744,715.81","652,258,680.08","585,928,059.01","-30,505,813.26","-98,908,473.86","-122,306,409.85","-64,130,239.06","-50,722,995.82","-80,684,680.11","-106,077,175.24","-45,524,295.22","-13,240,214.12","-39,981,592.55","-54,965,793.67","-16,096,906.13","-44,784,618.96","-55,184,088.67","-59,615,190.13","6,532,425.92","-160,515,778.71","-239,269,821.23","-284,791,587.86","-287,034,200.34","-141,355,153.62","-51,218,613.83","-80,335,087.92","-56,765,531.44","-55,688,248.53","47,406,026.96","-75,978,671.75","-97,043,489.02","-94,218.01","17,809,981.10","11,146,277.95","-15,804,177.14","22,253,139.42"
购建固定资产、无形资产和其他长期资产支付的现金,"11,700,496.33","14,535,372.33","6,104,454.81","9,956,446.08","33,584,921.65","13,499,784.00","52,543,221.10","88,678,647.15","72,877,264.48","4,557,639.74","10,290,051.88","21,897,283.58","27,342,958.52","13,383,317.38","13,740,313.02","18,224,898.20","34,867,617.44","13,086,599.85","23,228,796.07","42,154,722.35","49,358,282.37","2,187,680.33","11,538,490.85","28,613,904.93","46,228,901.80","21,784,260.81","32,611,463.61","43,959,817.86","53,346,823.96","17,048,132.76","18,592,488.64","20,121,579.33","23,380,151.66","9,340,275.85","8,994,841.24","10,426,018.09","13,065,549.95","4,312,177.55"
期初现金及现金等价物余额,"23,751,099.57","44,003,028.64","71,700,966.46","71,700,966.46","71,700,966.46","659,611,602.33","659,611,602.33","659,611,602.33","657,629,025.47","593,688,810.86","593,688,810.86","593,688,810.86","593,498,786.41","548,355,846.51","547,974,491.19","547,974,491.19","547,974,491.19","531,877,585.06","531,877,585.06","531,877,585.06","531,877,585.06","538,410,010.98","538,410,010.98","538,410,010.98","538,410,010.98","361,375,810.64","361,375,810.64","361,375,810.64","251,375,810.64","194,610,279.20","194,610,279.20","194,610,279.20","194,610,279.20","97,566,790.18","97,566,790.18","97,566,790.18","97,566,790.18","81,762,613.04"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,"230,000,000.00","460,000,000.00","663,000,000.00","980,000,000.00","179,000,000.00","189,000,000.00","194,000,000.00","306,000,000.00","99,600,000.00","99,600,000.00","229,600,000.00","257,600,000.00","3,000,000.00","63,500,000.00","130,000,000.00","311,097,900.00","65,500,000.00"
期末现金及现金等价物余额,"44,003,028.64","71,700,966.46","43,956,250.65","723,959,646.54","657,629,025.47","629,105,789.07","560,703,128.47","537,305,192.48","593,498,786.41","542,965,815.04","513,004,130.75","487,611,635.62","547,974,491.19","535,115,632.39","507,992,898.64","493,008,697.52","531,877,585.06","487,092,966.10","476,693,496.39","472,262,394.93","538,410,010.98","377,894,232.27","299,140,189.75","253,618,423.12","251,375,810.64","220,020,657.02","310,157,196.81","281,040,722.72","194,610,279.20","138,922,030.67","242,016,306.16","118,631,607.45","97,566,790.18","97,472,572.17","115,376,771.28","108,713,068.13","81,762,613.04","104,015,752.46"
