科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"52,615,665.58","61,516,645.72","67,642,968.68","235,550,211.10","21,111,076.35","41,471,696.14","117,056,323.72","51,938,630.89","82,727,500.93","117,093,545.17","63,664,303.26","148,147,620.70","55,132,394.98","112,396,326.62","67,458,864.57","122,625,992.46","116,243,489.82","443,269,487.29","174,112,872.41","285,975,500.82","311,017,561.11","354,633,478.91","456,479,010.00","444,027,014.22","414,690,662.37","751,689,133.46","896,370,473.24","555,105,140.20","380,540,280.72","548,001,732.79","969,595,808.64","1,035,668,077.15","1,039,398,294.53","818,845,831.92","528,596,342.55","753,413,371.35","567,371,163.25","409,870,704.42","660,283,721.27","517,551,527.66","546,140,188.51","171,717,872.65","301,737,336.76","1,127,410,595.12"
短期借款,"385,000,000.00","405,000,000.00","391,000,000.00","401,000,000.00","371,000,000.00","445,000,000.00","415,000,000.00","525,000,000.00","295,000,000.00","455,000,000.00","589,000,000.00","649,000,000.00","539,000,000.00","689,000,000.00","639,000,000.00","818,796,744.89","768,796,744.89","745,000,000.00","650,000,000.00","630,000,000.00","620,000,000.00","635,037,599.00","503,000,000.00","460,000,000.00","300,000,000.00","520,000,000.00","725,691,800.00","724,970,594.87","583,000,000.00","1,070,000,000.00","1,867,936,324.80","1,646,655,863.94","2,441,479,981.74","2,062,939,853.24","1,657,977,655.23","1,859,816,995.56","1,709,991,444.30","1,791,204,670.80","2,128,398,082.06","1,544,241,294.10","1,860,546,714.86","1,775,416,863.51","1,940,109,974.45","2,090,647,500.00"
交易性金融资产,"13,164,280.00","8,879,118.00","32,251,192.90",,"21,066,752.89","19,215,880.70","13,538,671.76","12,767,858.85","19,557,369.03","39,101,686.58","33,477,439.80","10,383,590.00","35,159,514.00","38,007,642.14","46,370,542.78","21,628,795.68","20,867,762.74","19,235,210.16","14,979,465.16","12,417,507.72","13,434,995.84","14,610,991.80","13,583,611.80","14,954,344.76","15,672,071.48","14,409,713.20","17,793,355.60","12,437,345.20","12,580,646.12","11,463,054.84","13,479,605.00","18,721,377.12","45,223,970.60","73,310,001.48","42,707,411.88","54,636,343.44","44,998,997.68","42,899,075.44","48,289,171.32","38,775,809.79","71,385,688.99","64,169,100.03","63,840,322.59","43,967,102.03"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,"800,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,620,000.00","21,620,000.00",,,,,,"3,070,000.00","1,495,825.87",,,,
应付票据,,,,,,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,,"63,500,000.00",,,"1,748,000.00","1,748,000.00",,
应收账款,"10,584,556.51","28,528,110.14","13,024,525.81","235,982,349.26","9,417,876.96","8,981,908.09","8,893,261.16","46,119,554.25","7,922,725.29","8,842,882.48","24,727,353.03","13,746,164.41","9,940,789.29","43,355,709.17","11,056,800.34","7,385,030.63","19,210,294.36","6,784,867.59","11,854,065.24","4,491,528.60","8,432,339.58","5,325,955.50","54,296,761.29","5,439,140.51","17,243,701.52","6,977,174.04","6,654,940.38","10,166,979.00","19,414,955.00","10,624,454.66","7,436,698.69","19,255,171.71","44,108,132.64","47,561,704.33","15,275,121.41","9,352,024.88","7,923,677.08","12,092,934.01","42,941,634.32","36,071,324.90","18,916,655.72","84,005,803.87","39,581,747.86","493,856,205.24"
应付账款,"37,796,879.08","31,085,646.01","27,347,096.88","217,792,196.32","10,636,933.10","4,620,051.65","149,075,986.74","86,763,885.58","29,011,172.15","17,587,466.96","44,533,696.17","20,754,845.11","27,825,404.66","72,706,551.15","12,056,914.64","31,261,661.14","10,283,221.41","2,950,825.49","7,213,011.02","17,835,132.77","11,203,406.94","15,093,126.30","73,708,609.89","77,980,750.09","86,116,027.79","188,974,241.36","143,125,783.45","587,021,207.89","553,573,687.43","455,821,547.53","302,060,406.00","979,570,474.70","177,902,191.05","362,988,540.48","514,950,038.88","833,165,121.62","645,038,415.65","540,422,171.49","403,972,745.11","973,356,017.92","782,825,189.96","744,363,039.34","500,774,695.48","958,396,719.95"
预付款项,"54,183,392.50","7,020,647.28","11,873,097.84","2,981,305.99","16,576,344.16","33,858,241.20","15,473,312.95","2,934,876.67","11,691,536.45","6,117,611.49","7,796,526.88","3,512,132.20","3,660,774.12","10,722,648.78","20,483,078.67","12,561,584.53","14,383,163.08","16,560,502.78","44,855,779.10","52,481,284.42","42,742,346.83","212,753,060.18","338,459,527.96","17,318,573.35","27,613,681.76","17,243,800.65","74,982,476.46","57,383,940.22","130,205,077.36","124,839,998.16","136,720,487.79","35,109,178.04","177,001,357.70","129,365,769.48","146,301,395.50","75,613,676.18","162,840,738.30","190,279,347.57","290,440,854.29","147,083,952.13","185,003,236.88","107,650,206.90","224,584,811.62","197,986,466.10"
预收款项,"7,437,760.92","9,587,522.32","10,011,635.35","4,381,561.09","7,899,089.69","8,738,112.10","11,588,812.72","6,817,320.56","5,983,295.34","7,311,479.01","4,618,314.15","6,340,868.20","7,479,817.24","7,872,109.91","12,565,497.01","7,030,961.97","10,116,882.10","6,979,804.60","6,993,524.38","4,843,763.25","4,539,505.53","54,689,057.08","4,871,611.00","106,500,623.65","130,762,484.99","180,699,514.85","26,946,586.47","29,096,282.82","182,157,020.02","86,789,457.10","177,743,744.90","81,608,272.59","98,535,123.79","117,255,438.47","152,599,059.05","84,722,123.57","123,206,172.10","150,802,977.96","208,681,125.36","84,097,391.49","73,274,863.60","74,510,676.14","211,608,924.43","80,269,292.73"
