科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"1,410,744,506.11","1,183,646,137.01","1,202,918,521.85","1,125,996,677.70","1,293,700,585.51","1,186,490,825.55","1,345,924,027.33","834,863,986.24","1,244,595,695.03","1,212,823,756.93","1,355,008,725.41","1,444,414,491.31","1,399,517,676.34","1,730,898,274.43","2,189,167,518.54","2,347,468,994.60","1,960,558,158.54","2,082,454,296.59","2,007,616,954.89","2,062,954,395.34","3,438,094,025.07","2,702,760,746.64","2,104,146,251.44","3,276,444,473.44","3,416,588,049.32","4,380,484,826.87","2,985,179,115.58","2,387,759,287.20","2,702,544,799.48","3,247,637,408.62","3,222,475,395.67","2,437,830,906.26","2,469,507,647.77","2,433,121,193.12","2,139,176,955.34","2,048,934,154.82","2,676,917,896.56","2,365,707,329.05","2,386,285,185.19","1,915,961,960.00","2,073,027,638.49","1,587,828,118.29","4,055,799,008.76","1,236,985,399.66","1,228,344,275.05","1,776,029,430.37","1,801,157,981.12","1,328,873,384.45","1,588,935,663.75"
短期借款,"145,180,000.00","255,180,000.00","285,180,000.00","295,180,000.00","295,180,000.00","260,180,000.00","358,180,000.00","478,180,000.00","834,680,000.00","1,007,180,000.00","1,371,580,000.00","1,420,580,000.00","1,420,580,000.00","1,650,580,000.00","1,649,180,000.00","1,579,180,000.00","1,408,000,000.00","1,428,000,000.00","1,482,000,000.00","1,675,830,000.00","2,380,830,000.00","2,280,830,000.00","2,499,000,000.00","1,299,000,000.00","999,000,000.00","1,115,000,000.00","723,500,000.00","743,500,000.00","995,500,000.00","1,615,500,000.00","1,721,000,000.00","1,737,000,000.00","1,955,300,000.00","2,152,621,256.59","2,075,821,256.59","2,189,821,256.59","2,364,821,256.59","2,464,195,545.64","2,272,300,000.00","2,497,300,000.00","2,937,100,000.00","3,249,031,915.17","4,465,773,293.02","5,173,609,526.67","5,509,523,227.92","6,155,021,085.43","5,812,621,381.70","5,104,251,381.70","5,446,710,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"69,922,378.00","61,616,701.01","144,836,509.58","106,360,470.18","57,879,775.55","34,038,900.00","21,557,162.00","101,156,480.61","229,827,085.35","333,576,340.99","434,580,804.42","293,229,802.85","301,710,769.07","413,278,720.15","444,417,480.07","437,721,701.75","752,044,619.28","1,098,510,024.36","1,731,153,683.09","1,545,388,799.47","782,403,766.77","1,110,198,690.52","1,848,580,894.56","1,664,370,544.05","974,513,224.51","938,697,738.42","1,987,375,924.73","2,305,656,121.40","1,702,349,556.11","1,723,920,148.67","1,812,921,454.64","2,064,362,665.87","1,590,404,026.35","1,469,442,269.14","1,635,226,293.35","1,453,582,462.20","1,224,074,184.43","1,168,412,970.71","1,559,950,517.83","1,486,342,162.73","1,098,621,233.36","2,049,574,333.53","1,944,992,761.18","1,319,763,844.56","1,343,684,754.11","1,913,136,067.29","2,082,350,801.23","1,135,758,241.02","1,075,337,412.39"
应付票据,"7,987,138.00","5,000,000.00","18,196,000.00","28,008,095.00","42,342,585.00","41,975,490.00","37,430,000.00","8,402,500.00","10,409,980.00","16,420,480.00","92,885,796.08","8,454,296.08","10,720,700.00","14,699,200.00","19,235,000.00","13,555,820.00","10,432,100.00","33,259,740.00","30,530,355.50","31,141,525.57","105,547,536.53","216,871,979.10","222,547,793.63","249,543,522.17","244,247,918.59","122,874,255.56","118,694,671.23","150,050,788.57","225,608,929.56","230,928,986.79","393,580,935.57","463,780,006.38","298,272,059.61","242,308,665.99","252,369,675.54","181,846,419.04","221,506,740.22","205,947,835.59","175,110,341.10","244,918,209.35","450,725,932.50","442,380,007.20","517,695,246.89","166,611,043.76","98,346,089.19","88,218,989.80",,"161,717,213.55",
应收账款,"41,925,902.67","35,901,727.95","28,998,131.76","24,898,442.95","27,035,379.49","64,964,493.11","65,633,922.68","41,202,972.24","91,507,990.42","87,670,020.12","55,915,134.86","21,207,817.30","17,022,831.15","34,331,761.26","42,376,901.91","10,487,597.28","38,582,211.90","11,167,455.33","17,941,179.50","15,000,584.97","30,725,130.36","40,863,565.74","35,767,598.07","19,730,538.04","28,144,061.27","31,394,164.02","30,073,441.74","30,394,601.71","35,820,757.64","88,854,063.99","75,888,542.25","37,663,538.80","166,607,683.75","250,533,206.12","176,900,532.69","138,875,714.05","99,537,877.86","147,809,908.26","66,367,559.30","55,638,649.48","56,418,224.38","67,128,567.46","43,673,457.51","198,489,203.62","118,496,832.43","91,868,281.44","121,091,967.10","72,779,738.42","167,101,147.10"
应付账款,"265,169,716.36","385,178,517.87","470,858,978.90","561,199,426.87","572,087,101.83","595,786,620.02","669,027,582.30","676,497,410.17","704,811,749.67","811,118,912.08","798,472,371.97","897,312,382.96","803,076,453.82","881,293,517.99","959,358,000.72","917,683,057.96","862,062,098.40","1,043,596,671.25","1,004,508,681.13","1,035,992,180.46","1,061,517,760.51","1,197,130,947.47","902,322,652.28","858,468,483.30","823,734,830.98","864,584,215.27","938,385,953.35","996,598,223.54","973,400,235.46","1,012,184,561.27","968,996,639.58","961,199,121.58","910,880,036.52","978,834,785.19","996,949,270.79","996,481,724.04","1,069,515,591.42","1,145,299,478.75","1,191,203,316.18","1,382,445,736.35","1,576,641,762.49","1,679,712,625.98","1,546,049,287.75","1,810,715,930.42","1,786,664,546.65","1,818,787,830.10",,"1,692,479,261.68",
预付款项,"163,657,976.42","284,963,100.86","431,995,950.86","534,850,051.07","723,304,404.89","919,070,575.53","510,849,857.10","478,580,424.96","505,863,166.97","594,329,839.70","663,184,170.41","470,607,893.04","400,667,052.95","513,749,481.24","568,712,350.86","331,985,348.44","422,510,895.26","563,977,654.45","468,232,284.48","388,298,973.89","575,771,398.66","627,603,245.23","663,648,175.39","555,371,755.24","643,100,834.54","657,050,106.24","697,797,667.65","492,475,154.05","561,439,199.22","546,855,722.55","578,089,459.58","427,251,088.43","470,827,854.40","470,312,013.46","507,917,076.67","401,577,561.14","495,522,655.32","522,767,978.36","585,851,637.93","233,268,594.36","360,344,033.18","338,510,362.54","417,605,246.67","161,283,362.64","366,871,885.44","318,171,096.39","449,040,032.48","99,430,031.69","196,502,158.10"
预收款项,"367,100,050.50","364,542,064.89","535,154,964.33","559,969,696.30","559,320,573.36","907,907,457.75","1,007,624,864.00","750,965,312.75","811,247,110.38","733,667,618.21","970,794,051.15","634,112,689.94","785,557,425.39","529,891,572.08","687,745,254.07","1,006,764,152.72","1,045,812,134.25","1,172,618,855.28","1,322,293,811.74","1,346,871,305.38","868,149,034.83","927,150,616.62","870,033,709.97","973,030,142.95","492,836,364.16","494,639,433.61","675,668,994.32","623,958,269.33","418,314,645.95","399,502,341.41","487,725,346.54","355,222,752.06","516,924,052.05","263,136,399.17","386,416,257.91","205,714,268.28","340,346,629.05","261,123,032.44","530,652,683.39","513,461,870.43","514,557,682.72","387,225,235.59","783,722,663.33","401,583,151.85","520,235,994.57","797,204,375.09","1,266,050,220.52","317,853,135.69","321,726,922.40"
