科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"87,054,044.76","82,100,272.72","50,377,065.30","323,378,115.39","320,482,841.27","300,143,359.31","259,675,104.97","236,951,519.39","317,045,392.62","251,405,719.33","251,928,167.85","243,744,976.40","307,274,742.41","278,942,676.17","214,297,934.18","193,751,907.97","268,962,154.18","220,850,177.00","167,689,688.04","166,192,934.07","215,178,964.11","55,012,387.76","74,008,487.33","61,022,144.69","644,963,706.05","508,877,739.47","341,717,015.24","196,766,552.93","595,332,479.76","3,508,002,986.64","554,380,175.39","538,905,080.21","3,385,048,589.31","2,782,717,032.47","2,605,561,497.48","1,559,673,115.35"
短期借款,"8,000,000.00",,,,,,,,,,"28,895,000.00","28,895,000.00",,"27,060,000.00","20,000,000.00",,,,,,,,,,"19,970,000.00","5,000,000.00",,"220,000,000.00","500,000,000.00","420,000,000.00",,"11,000,000.00","1,101,000,000.00","2,654,130,229.00","3,158,080,785.00","2,851,939,695.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"500,000.00",,"250,000.00","250,000.00","1,470,000.00","1,370,000.00","600,000.00","465,529.68","450,000.00",,,"2,255,600.00","4,855,600.00","101,500.00","1,009,185.00","1,375,017.00","4,317,988.00","1,700,000.00",,,"2,300,000.00","3,655,875.00","2,570,633.00",,,,,,,,,,,,,
应付票据,"8,822,979.65","5,296,823.00","2,519,550.00",,"1,040,500.00",,"3,052,593.31",,"1,400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"17,046,678.39","23,617,874.62","32,580,734.67","40,618,280.37","42,552,496.70","49,411,330.27","51,723,076.20","62,375,810.37","56,228,226.65","68,653,672.55","90,970,685.36","89,551,116.81","47,676,201.79","42,473,103.52","66,754,494.48","73,841,755.57","61,083,266.95","79,542,295.44","64,326,056.08","63,879,995.82","53,362,460.46","51,159,623.60","84,729,460.21","93,484,056.25","234,493,478.13","330,499,570.18","432,626,069.58","597,677,083.47","689,119,179.96","733,918,157.85","821,270,353.53","959,326,792.65","862,677,575.79","1,985,467,859.81","1,918,140,737.44","2,266,274,748.60"
应付账款,"20,329,039.49","9,579,831.79","2,308,626.23","6,376,943.75","10,736,170.76","14,616,866.50","9,624,851.11","11,886,597.70","25,804,516.05","17,888,501.30","37,446,213.51","31,596,999.13","26,031,196.12","15,718,717.73","17,551,584.13","23,680,792.73","44,708,825.56","17,006,962.27","27,763,871.34","23,182,561.31","31,197,728.26","16,585,029.81","37,446,953.80","35,214,941.70","22,270,610.43","36,283,522.77","53,645,316.94","60,556,763.89","80,151,603.25","86,760,939.22","124,083,019.38","133,271,759.99","158,128,400.72","1,518,578,079.66","1,786,810,562.08","1,826,516,544.95"
预付款项,"5,142,133.27","2,790,650.64","7,574,929.80","17,465,366.26","11,325,187.76","14,802,042.94","23,311,783.23","10,681,567.35","3,545,884.92","35,089,796.48","9,630,010.48","8,689,342.32","8,670,025.74","23,094,143.60","21,188,348.28","14,650,989.82","4,211,982.30","5,540,003.85","11,954,714.33","13,005,737.30","4,786,825.14","5,490,431.78","6,847,326.65","5,427,698.72","60,765,629.36","137,856,534.67","92,745,391.43","213,894,010.78","63,397,145.26","223,285,727.70","284,530,603.36","281,335,238.17","105,551,726.43","342,023,706.15","287,333,459.45","467,788,019.12"
预收款项,"5,754,285.02","5,674,256.21","627,683.38","11,942,930.58","10,434,690.67","10,345,239.30","8,175,428.35","11,626,769.41","28,944,364.65","19,374,349.30","13,682,188.91","9,348,619.09","13,088,851.91","12,465,326.00","5,883,110.68","6,525,487.87","5,926,599.18","7,557,929.32","9,508,197.45","16,309,432.48","14,730,189.36","14,765,648.05","11,097,442.68","11,295,430.54","19,505.69",698.15,"1,652,880.29","3,549,752.52","4,773,061.45","4,504,130.68","20,825,804.85","3,213,340.40","3,870,193.49","262,370,084.12","256,392,402.26","221,680,206.57"
其他应收款,"1,256,270.05","649,534.85","1,748,331.41","2,673,652.71","2,099,939.53","2,666,132.60","4,126,510.89","6,589,982.11","10,217,663.06","9,904,311.70","8,003,727.25","9,867,338.39","8,797,367.22","11,730,237.28","10,855,986.71","14,259,054.34","10,207,404.03","6,974,090.03","10,276,705.00","10,172,129.26","8,343,390.16","7,224,463.11","11,503,259.60","28,242,132.56","1,744,960.80","3,151,092.03","8,644,138.75","3,092,227.48","10,160,603.82","8,179,059.04","16,750,677.56","26,999,110.46","103,984,717.26","486,242,581.36","470,843,240.50","485,655,499.04"
应付职工薪酬,"3,928,792.73","4,475,480.99","1,827,340.33","2,184,946.53","5,928,066.01","2,882,472.45","2,909,925.21","3,037,656.76","8,802,838.47","3,941,618.66","3,837,434.17","4,048,532.02","9,957,797.91","4,076,181.55","3,709,436.43","3,747,804.23","9,182,567.98","3,815,677.68","3,780,025.82","3,924,822.47","10,258,985.71","4,046,470.84","4,422,540.85","4,556,428.90","4,568,544.04","2,584,327.19","3,064,436.36","3,342,134.42","8,249,982.18","4,944,099.57","7,147,600.61","6,278,324.47","14,946,989.65","72,208,639.45","85,631,273.39","86,970,432.00"
