科目,2007-03-31,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"22,392,800.37","6,511,524.49","177,783,788.66","169,872,914.08","120,110,176.73","95,242,523.14","151,246,518.27","103,580,935.04","143,243,703.83","126,171,431.28","99,624,130.32","98,937,654.62","83,237,259.85","73,685,109.96","62,995,624.14","71,317,633.86","44,570,545.28","34,096,882.81","64,656,100.32","79,194,346.46","84,859,547.26","107,395,785.37","106,947,279.21","101,670,605.80","100,855,039.03","41,988,089.07","72,101,086.71","30,565,394.28","17,306,033.14","20,447,119.89","16,320,787.71","30,802,167.16","22,311,422.10","25,161,533.12","196,260,959.09","112,172,349.82","164,021,708.24","127,599,472.80","121,504,077.34","119,027,202.42","157,374,393.08","76,716,348.54","62,343,578.41","49,978,863.62"
短期借款,"67,330,000.00","64,200,000.00","56,600,000.00","48,358,292.00","16,010,372.00","8,700,000.00","70,633,686.74","29,283,686.74","69,750,000.00","64,940,000.00","64,497,829.20","57,627,829.20","68,337,829.20","53,637,829.20","7,929,058.21","14,661,160.31","16,749,028.48","15,947,469.00",,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,"13,000,000.00","699,328.70",,"2,000,000.00",,"1,183,552.45","2,737,398.45","3,085,302.45","1,917,071.00","76,700.00","20,000,000.00","10,071,250.00","18,148,368.78",,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,"1,195,828.50","510,348.55",,,,,,"88,050.00",,,,,,,,,,,,,,,,
应收票据,"5,144,621.55","2,257,123.04","4,303,611.99","2,527,062.81","3,667,922.63","2,441,480.52","11,393,783.56","14,006,928.08","9,527,059.40","9,884,385.15","9,156,744.20","7,778,956.11","6,238,288.19","6,038,675.69","4,657,857.82","5,220,280.00","4,814,751.44","5,401,540.68","4,797,861.24","3,494,618.28","1,893,285.22","895,578.18","1,792,010.83","2,277,029.32","2,202,331.19","1,368,712.32","1,941,687.37","339,350.00",,"667,151.58","186,489.38","735,256.84","640,485.34","466,743.81","191,746.24",,"393,265.11","686,031.22","8,306,965.28","6,283,572.62","1,824,249.45","2,779,921.16","6,262,159.20","9,267,395.34"
应付票据,,,,,,"591,500.00","708,700.00","1,274,591.85","7,767,405.60","6,453,000.00","4,411,127.00","8,971,427.00","12,681,159.00","16,668,230.61","12,361,275.00","14,746,200.00","9,548,992.09","8,222,734.09","2,506,500.00","3,790,412.50","5,637,090.60","12,934,162.88","8,413,095.17","1,028,255.39","373,500.00","445,000.00",,,,,,,,,,,,,"3,466,826.00","5,747,217.50","8,987,196.00","177,500.00",,
应收账款,"84,728,134.73","100,906,644.23","99,759,770.63","79,367,069.46","90,456,076.32","86,897,031.66","83,019,255.03","82,217,229.17","97,411,375.31","100,633,532.03","107,187,664.26","105,802,390.92","128,252,592.88","141,147,989.27","91,131,775.14","85,404,075.12","108,925,973.57","113,556,582.67","92,151,191.11","81,488,995.02","71,608,563.57","60,256,591.36","47,683,449.41","36,978,110.12","37,779,268.12","41,557,754.18","29,958,947.58","24,376,510.84","29,253,254.37","29,108,561.06","28,416,903.70","23,036,604.59","27,218,025.67","28,669,198.57","189,994,435.07","228,314,980.65","221,938,870.39","303,274,401.77","398,883,848.74","413,153,361.07","372,263,479.24","483,960,763.31","416,658,984.17","380,087,003.95"
应付账款,"60,686,315.89","65,101,275.28","69,879,798.94","48,014,466.46","54,593,145.96","45,962,883.19","51,138,810.27","48,882,680.24","50,460,071.48","52,606,874.99","64,260,333.69","46,401,732.22","52,788,599.47","54,526,469.75","73,534,066.97","66,826,274.02","67,489,096.96","64,222,584.35","60,711,945.68","46,901,476.49","42,871,432.25","40,307,022.54","30,409,009.77","23,283,716.68","34,020,017.41","29,333,746.14","20,526,538.79","13,634,968.18","14,948,438.07","21,017,235.59","20,653,165.59","18,580,375.42","18,848,100.06","17,343,199.51","91,838,724.80","114,714,139.02","111,123,324.82","143,461,344.85","133,369,229.32","143,682,133.41","136,388,063.12","149,910,037.36","193,565,726.43","206,354,801.30"
预付款项,"2,365,267.55","517,311.72","814,343.26","3,176,848.39","4,762,556.57","13,829,326.13","26,162,517.55","20,984,832.10","24,939,958.81","29,962,754.80","27,404,851.56","12,045,874.35","12,212,177.48","16,503,768.77","8,175,224.97","26,856,783.50","23,440,584.19","1,016,199.81","1,553,582.14","1,314,322.61","10,523,562.59","7,263,211.92","2,900,258.02","2,766,220.28","1,991,224.37","1,535,883.38","1,900,295.91","2,783,070.65","1,647,596.01","2,630,507.32","1,170,925.29","1,844,196.62","1,414,962.07","4,215,686.54","5,506,038.34","19,196,194.68","12,004,896.10","16,409,952.37","16,856,595.78","30,103,787.88","13,951,053.52","25,542,036.64","4,517,893.83","4,536,132.34"
预收款项,"1,126,618.54","1,215,206.70","434,642.16","849,439.05","834,633.33","874,963.90","213,410.30","226,179.75","584,694.85","1,141,608.56","706,257.42","765,347.06","1,106,422.06","1,257,807.42","871,737.59","1,019,736.90","764,663.64","626,906.58","678,247.87","672,170.24","89,910.28","87,855.29","72,509.02","72,382.23",660.00,660.00,,"17,361.37","36,035.11","133,555.18","170,495.97","44,293.03","148,750.52","148,030.23","7,640,469.55","570,732.74","578,741.04","753,409.07","8,307,710.30","14,929,017.79","13,954,521.51","7,232,537.98","10,600,699.96","9,648,726.66"
