科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"81,176,276.54","287,916,850.93","497,639,271.95","1,043,314,576.31","51,300,109.52","329,493,148.01","588,346,348.20","975,279,831.34","87,242,563.01","555,351,324.89","924,528,797.76","1,610,901,070.98","84,532,094.12","587,886,337.88","1,150,689,244.11","2,018,072,592.35","61,787,472.35","637,778,215.51","1,325,345,052.32","2,176,562,237.26","51,803,438.60","637,774,467.46","1,355,085,271.33","2,587,493,977.72","80,051,295.85","784,208,889.89","1,798,149,427.00","4,440,958,030.95","43,790,564.76","1,511,080,238.87","2,933,580,982.27","5,665,001,523.92","217,148,626.48","1,105,687,543.34","1,850,062,004.04","4,379,725,996.98","192,106,888.87","1,063,505,401.68","2,148,175,046.04","3,190,679,801.13","150,712,437.80","702,996,232.46","6,087,799,000.00","8,713,412,000.00","2,286,276,000.00","4,627,086,000.00","6,703,051,000.00","9,220,759,000.00","1,697,591,000.00"
二、营业利润,"-17,295,658.69","4,406,409.79","12,179,723.91","56,945,951.94","-8,312,290.42","18,187,627.03","35,241,203.12","52,668,164.46","16,119,055.55","63,049,463.45","101,767,874.78","185,715,914.65","-7,080,580.75","63,319,987.54","128,215,051.20","172,546,361.65","-28,499,265.58","45,862,991.77","91,618,563.47","179,926,182.39","-40,248,990.76","34,747,375.32","78,790,917.05","46,077,479.36","-39,368,651.03","31,754,037.88","137,760,085.35","-1,385,747.34","-34,485,282.94","93,907,322.31","139,129,597.19","197,360,740.77","-59,459,840.67","-7,508,793.68","-67,016,122.40","40,071,350.36","-55,468,416.78","-83,580,875.09","-283,476,154.87","-281,338,096.92","-21,803,919.04","22,333,760.34","763,012,000.00","1,023,483,000.00","229,527,000.00","550,920,000.00","728,693,000.00","1,100,267,000.00","177,546,000.00"
减:营业成本,"63,238,743.46","220,609,194.26","387,490,602.82","793,534,019.08","38,012,860.88","259,279,502.35","469,419,033.39","770,423,270.75","43,553,535.71","420,449,260.04","713,075,448.65","1,239,591,789.81","61,848,067.90","459,523,109.98","904,171,274.67","1,607,894,782.52","43,607,506.13","508,508,981.97","1,075,506,657.38","1,738,563,753.20","47,501,525.32","517,462,033.78","1,114,476,289.06","2,207,965,027.65","65,246,345.62","647,607,516.03","1,474,232,126.31","3,976,383,192.60","40,786,676.30","1,271,565,891.20","2,561,268,178.12","4,972,009,431.61","242,225,086.06","988,331,978.05","1,717,759,357.86","3,878,154,348.64","192,515,449.58","1,009,783,888.99","1,957,794,340.58","2,912,618,562.71","114,128,157.52","548,858,010.77","4,401,390,000.00","6,389,179,000.00","1,682,986,000.00","3,384,536,000.00","4,884,927,000.00","6,571,207,000.00","1,194,066,000.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"3,239,090.24","11,114,981.55","17,047,476.80","46,363,652.18","1,396,019.46","9,983,523.08","17,337,240.22","38,050,492.99","4,380,707.06","23,234,161.74","39,245,264.31","64,930,801.58","4,310,989.09","22,872,182.44","47,824,756.69","91,415,147.86","2,278,735.82","22,190,488.46","46,481,952.68","78,320,320.96","1,525,833.06","24,918,737.94","54,849,188.26","101,339,899.51","1,827,233.93","19,480,322.20","48,536,583.66","119,764,975.28","-1,022,646.83","59,568,792.19","98,139,495.10","159,554,161.70","-417,750.62","24,321,119.39","31,293,168.75","105,143,205.29","-189,920.41","5,831,319.54","9,167,541.37","24,621,879.86","2,765,003.56","13,433,088.87","7,663,000.00","28,947,000.00","4,743,000.00","7,574,000.00","11,974,000.00","19,911,000.00","6,367,000.00"
营业外收入,"317,423.27","625,392.37","5,693,355.53","12,180,962.04","13,931,832.82","14,242,096.64","14,600,898.05","14,860,457.91","224,359.37","761,597.45","1,952,456.74","1,952,625.44","614,668.18","1,204,872.66","1,435,860.25","6,534,512.96","209,863.62","9,658,215.65","10,557,635.64","12,657,307.81","481,720.18","1,686,724.75","2,709,627.70","214,326,595.66","596,615.74","2,111,294.53","4,166,778.64","209,085,917.83","1,105,615.84","1,974,650.66","2,758,985.07","7,173,594.50","620,086.64","6,753,644.06","10,018,221.26","22,977,176.64","504,218.84","18,498,259.15","24,406,501.97","34,316,043.25","654,591.30","8,732,727.56","2,450,000.00","4,192,000.00","693,000.00","13,826,000.00","14,074,000.00","46,560,000.00","25,289,000.00"
销售费用,"5,661,530.08","7,432,824.16","11,840,755.71","24,013,848.10","3,117,952.14","5,265,668.37","10,282,192.72","18,148,822.08","2,457,716.89","7,370,153.60","12,522,709.90","23,380,153.19","3,611,220.52","7,167,674.48","11,684,061.45","16,486,776.42","5,955,211.06","10,292,778.07","16,629,541.01","22,947,756.48","1,773,628.72","4,506,663.66","8,756,616.39","17,395,076.99","3,582,072.77","9,833,049.55","16,454,088.69","25,383,039.58","3,547,909.77","7,941,264.13","12,536,474.12","18,292,976.44","3,847,211.19","9,388,388.67","15,493,652.59","23,362,624.03","2,884,027.72","11,101,341.97","16,559,127.98","40,267,567.82","6,593,507.95","18,089,401.95","408,778,000.00","595,694,000.00","162,513,000.00","300,778,000.00","420,298,000.00","568,699,000.00","128,005,000.00"
减:营业外支出,,"64,545.09","221,733.09","8,353,142.69","276,283.52","726,536.66","1,343,540.87","2,861,611.73","3,180.78","50,285.01","1,599,309.07","8,074,448.89","80,069.93","625,329.89","540,749.42","443,752.09","505,691.73","6,703,894.99","7,652,771.28","9,363,334.49","738,723.86","452,806.24","676,752.73","76,334,858.74","306,845.41","483,847.77","554,617.82","6,392,387.99","363,711.72","648,687.34","1,788,552.95","5,623,442.69","862,896.30","1,468,399.23","1,828,145.31","3,002,965.05","287,896.02","5,111,499.64","6,640,272.00","7,055,771.92","906,070.89","1,194,269.55","35,581,000.00","31,290,000.00","29,000.00","360,000.00","463,000.00","895,000.00","1,946,000.00"
管理费用,"19,865,117.01","29,410,055.11","45,802,543.21","74,787,417.22","13,380,816.19","23,402,124.58","35,873,162.43","55,186,623.72","11,442,179.49","23,903,500.55","35,936,053.46","65,627,980.38","15,435,813.09","28,577,067.84","42,158,858.33","77,062,979.75","22,857,180.57","41,261,327.75","64,886,123.80","102,448,047.58","25,883,487.83","48,592,045.44","69,976,359.02","112,001,518.08","30,385,122.27","52,308,258.74","78,153,026.36","126,969,919.49","22,771,536.61","46,772,510.82","71,579,814.51","118,164,081.53","22,578,644.66","43,893,207.35","69,752,967.50","111,906,552.16","24,741,017.35","50,753,995.09","83,256,668.42","121,099,489.69","20,136,237.49","43,095,843.87","486,262,000.00","686,425,000.00","193,044,000.00","381,237,000.00","270,724,000.00","382,922,000.00","99,003,000.00"
其中:非流动资产处置净损失,,,,"5,471,243.54",,,,"437,925.75",,,,"135,442.05",,,,"112,360.70",,,,"2,169,365.62",,"4,256.01","134,970.16","436,429.35","2,926.92","5,636.15","34,502.30","35,201.30","16,973.95","17,233.95","228,063.75","1,815,904.88",,,,"100,967.39",,"1,793,532.42","1,817,698.05","2,075,115.99",,,"384,000.00",,,,,,
