科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
流动负债合计,"196,603,463.51","179,718,253.79","164,614,693.78","181,680,663.44","187,990,746.40","147,759,235.21","77,988,225.35","100,238,345.63","139,897,260.68","161,460,649.43","156,996,524.88","190,383,813.35","183,411,255.64","202,706,195.84","168,125,754.50","167,914,377.39","180,656,432.29","147,569,465.02","100,974,579.64","103,984,467.35","149,433,638.92","194,351,730.36","175,338,800.89","176,475,820.30","176,496,730.29","193,649,801.58","192,972,498.71","232,719,393.17","201,214,662.37","221,617,953.67","196,308,579.25","245,715,912.72"
可供出售金融资产,,,,,,,,,,,,,,,,,"7,716,559.00","7,716,559.00","7,716,559.00","7,716,559.00","7,716,559.00","7,716,559.00","7,716,559.00","7,716,559.00","7,716,559.00","7,716,559.00","15,626,479.00","15,626,479.00","15,626,479.00","22,177,979.00","37,177,979.00","52,227,979.00"
长期借款,"20,000,000.00","30,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","64,000,000.00","48,800,000.00","38,800,000.00","30,000,000.00","24,000,000.00","24,000,000.00",,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"1,666,563.00","13,716,559.00","13,716,559.00","13,716,559.00","13,716,559.00","13,716,559.00","13,716,559.00","46,669,198.52","47,441,391.48","48,766,705.09","100,981,780.80","101,874,552.82","104,257,967.02","106,900,147.40","109,537,116.89","104,802,813.09","99,832,393.80","99,228,936.42","100,790,577.33","94,733,489.21",,,,,"50,000,000.00","50,011,181.51","81,010,031.51","80,017,477.00","80,332,505.54","79,312,953.33","79,333,660.71","79,637,257.13"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,"4,458,977.02","13,361,987.90","13,152,786.72","12,983,295.42","12,693,497.38","12,482,316.73","13,271,711.22","17,295,076.20","16,984,121.91","16,673,167.62","16,420,592.45","16,109,638.16","15,798,692.18","15,487,762.82","15,176,833.46","14,865,904.10","14,554,974.74","14,244,045.38","13,933,116.02","20,602,685.68","26,824,206.49","46,689,831.77","54,847,091.55","54,066,147.48","74,889,035.59"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"137,891,010.46","140,103,055.04","133,169,257.27","126,064,691.53","149,751,980.68","205,859,362.49","224,888,730.08","257,229,432.73","253,031,066.06","251,973,018.16","253,029,297.79","248,333,473.62","240,937,226.03","233,618,178.43","223,936,242.05","217,371,126.64","210,919,018.14","205,154,303.43","199,107,332.51","193,866,285.11","189,910,410.78","184,026,870.43","178,747,652.64","173,038,932.42","169,643,349.12","169,648,567.75","207,681,652.32","200,253,350.81","258,787,319.93","260,835,671.45","254,939,740.47","228,345,881.39"
递延所得税负债,"238,825.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"367,500.00","367,500.00","367,500.00"
在建工程,"38,000.00",,"24,558,039.32","58,604,137.43","69,909,774.67","29,490,961.75","40,243,734.73","1,104,832.28",,,,,,,,,"718,294.02","1,424,198.52","3,365,659.44","30,529,226.87","31,280,929.27","81,440,830.27","84,205,098.47","99,215,197.46","103,201,995.41","123,673,046.35","83,899,600.19","84,653,439.64","4,193,750.60","6,915,681.26","14,023,134.37","16,750,620.36"
其他非流动负债,"719,616.52","1,850,210.20","1,662,249.89","1,515,900.99","1,603,246.32","2,194,364.77","2,194,364.77","2,379,856.46","1,891,659.42","1,790,757.63","1,719,357.63","1,588,954.06","5,548,668.96","5,308,192.18","5,097,217.18","4,827,238.61","4,586,761.83",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"20,958,442.39","31,850,210.20","61,662,249.89","81,515,900.99","81,603,246.32","66,194,364.77","50,994,364.77","41,179,856.46","31,891,659.42","25,790,757.63","25,719,357.63","1,588,954.06","5,548,668.96","5,308,192.18","5,097,217.18","4,827,238.61","4,586,761.83","4,346,284.93","4,135,309.93","3,924,334.93","3,624,854.59","3,934,377.79","3,668,901.01","3,521,431.37","3,151,201.62","3,223,772.15","2,957,952.87","2,711,801.39","2,475,483.89","3,591,272.15","3,325,452.87","3,079,301.39"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"217,561,905.90","211,568,463.99","226,276,943.67","263,196,564.43","269,593,992.72","213,953,599.98","128,982,590.12","141,418,202.09","171,788,920.10","187,251,407.06","182,715,882.51","191,972,767.41","188,959,924.60","208,014,388.02","173,222,971.68","172,741,616.00","185,243,194.12","151,915,749.95","105,109,889.57","107,908,802.28","153,058,493.51","198,286,108.15","179,007,701.90","179,997,251.67","179,647,931.91","196,873,573.73","195,930,451.58","235,431,194.56","203,690,146.26","225,209,225.82","199,634,032.12","248,795,214.11"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,700,000.00","66,700,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","128,056,271.00","128,056,271.00","128,056,271.00","128,056,271.00","128,056,271.00","128,056,271.00","461,002,575.00","461,002,575.00","461,002,575.00","461,002,575.00","461,002,575.00","461,002,575.00","461,002,575.00","461,002,575.00","461,002,575.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"28,698,672.90","28,698,672.90","28,698,672.90","28,698,672.90","28,698,672.90","274,696,484.02","274,696,484.02","241,346,484.02","241,346,484.02","241,346,484.02","241,346,484.02","241,346,484.02","241,346,484.02","241,346,484.02","241,346,484.02","241,346,484.02","241,346,484.02","346,071,766.04","346,071,766.04","346,071,766.04","346,071,766.04","346,071,766.04","346,071,766.04","13,125,462.04","13,125,462.04","13,125,462.04","13,125,462.04","13,125,462.04","13,125,462.04","13,125,462.04","13,125,462.04","13,125,462.04"
无形资产,"3,272,734.58","3,175,044.57","3,996,651.76","3,784,383.54","3,658,676.79","3,571,111.05","3,463,100.03","3,391,799.91","2,651,644.99","2,580,552.34","21,201,170.02","21,159,343.39","21,027,654.40","20,822,007.06","20,888,470.66","20,820,955.91","22,305,966.52","56,223,417.16","59,058,072.22","58,509,676.23","57,961,262.64","57,488,071.39","56,939,760.34","56,391,449.29","56,034,271.10","55,476,751.06","54,920,823.95","57,316,714.66","56,574,987.86","48,903,850.76","48,323,647.66","46,433,466.58"
盈余公积,"1,455,523.20","3,537,176.47","7,249,464.02","7,249,464.02","7,249,464.02","11,696,562.06","11,696,562.06","11,696,562.06","11,696,562.06","15,497,478.76","15,497,478.76","15,497,478.76","15,497,478.76","18,214,074.38","18,214,074.38","18,214,074.38","18,214,074.38","21,596,899.53","21,596,899.53","21,596,899.53","21,596,899.53","24,830,212.85","24,830,212.85","24,830,212.85","24,830,212.85","29,434,693.27","29,434,693.27","29,434,693.27","29,434,693.27","34,522,381.52","34,522,381.52","34,522,381.52"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,"120,000.00","120,000.00","120,000.00","120,000.00",,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"15,219,523.65","34,354,568.37","70,148,769.13","91,955,466.38","103,285,989.21","111,815,547.68","118,035,807.55","111,444,393.13","123,236,218.21","127,862,625.06","137,651,343.76","121,955,442.35","131,817,921.05","134,147,843.09","143,245,770.12","132,131,870.27","144,771,601.84","144,494,399.99","153,367,955.72","161,300,583.22","146,715,004.94","151,879,854.78","163,878,293.41","147,706,122.96","155,638,495.48","162,062,184.16","170,104,670.24","161,659,047.07","176,118,467.54","182,185,631.89","187,298,641.73","174,442,602.97"
长期待摊费用,"1,041,059.52","492,207.46","244,645.42","260,626.73","58,973.89","550,205.67","482,539.98","414,986.79","1,045,597.51","747,807.35","697,579.16","647,350.97","974,974.93","904,863.20","833,890.74","855,244.05","775,878.36","378,768.75","299,459.31","220,149.87","313,122.09","276,271.55","206,072.95","135,874.30","73,835.10","156,058.87","133,764.70","111,470.53","89,176.36","257,133.76","234,839.59","212,545.42"
少数股东权益,,,,,,,,,,,,,,,,,,,,,"226,830,208.41","235,909,744.54","239,226,370.82","226,789,166.53","227,453,221.58","230,533,047.98","232,641,968.51","228,411,931.30","230,192,858.72","233,080,332.53","234,151,174.95","226,701,230.81"
递延所得税资产,"237,833.13","772,559.26","693,822.10","856,557.48","693,822.10","956,627.12","956,627.12","863,503.42","1,115,199.89","1,165,818.42","1,165,818.42","881,586.28","1,688,000.13","2,042,819.65","1,987,934.67","2,425,466.78","2,765,492.44","3,166,168.77","3,074,049.45","3,309,415.07","3,464,905.16","4,413,763.43","4,888,231.38","5,443,715.19","5,051,888.79","5,514,538.78","5,598,000.61","5,119,685.72","4,432,671.91","4,536,429.99","4,512,146.59","3,920,333.99"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"3,736,494.00",,,"4,347,132.17","13,773,181.20","13,093,060.60","14,705,036.17","30,956,293.17","12,893,470.38","70,386,883.67","70,972,052.17","68,592,833.17","4,266,514.94","3,589,318.74","7,333,773.70"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"144,147,200.69","158,259,425.33","176,378,974.87","203,286,955.71","237,789,787.13","254,144,827.08","283,751,290.94","314,132,730.67","318,646,887.83","318,386,688.08","390,058,941.61","385,589,804.46","381,368,139.24","377,559,726.96","374,478,731.21","363,259,728.38","361,706,769.90","393,449,438.50","389,521,347.42","404,683,493.54","543,567,328.79","621,452,540.94","600,252,581.30","588,975,522.69","631,355,604.49","626,712,055.08","733,362,792.14","724,494,392.51","687,897,868.74","677,464,300.18","713,806,652.85","723,483,058.52"
所有者权益(或股东权益)合计,"95,373,719.75","116,590,417.74","156,096,906.05","177,903,603.30","189,234,126.13","464,908,593.76","471,128,853.63","464,537,439.21","476,329,264.29","484,756,587.84","494,545,306.54","478,849,405.13","488,711,883.83","493,758,401.49","502,856,328.52","491,742,428.67","504,382,160.24","640,219,336.56","649,092,892.29","657,025,519.79","869,270,149.92","886,747,849.21","902,062,914.12","873,453,539.38","882,049,966.95","896,157,962.45","906,309,369.06","893,633,708.68","909,874,056.57","924,027,494.58","930,211,346.84","909,794,252.34"
资产总计,"312,935,625.65","328,158,881.73","382,373,849.72","441,100,167.73","458,828,118.85","678,862,193.74","600,111,443.75","605,955,641.30","648,118,184.39","672,007,994.90","677,261,189.05","670,822,172.54","677,671,808.43","701,772,789.51","676,079,300.20","664,484,044.67","689,625,354.36","792,135,086.51","754,202,781.86","764,934,322.07","1,022,328,643.43","1,085,033,957.36","1,081,070,616.02","1,053,450,791.05","1,061,697,898.86","1,093,031,536.18","1,102,239,820.64","1,129,064,903.24","1,113,564,202.83","1,149,236,720.40","1,129,845,378.96","1,158,589,466.45"
负债和所有者(或股东权益)合计,"312,935,625.65","328,158,881.73","382,373,849.72","441,100,167.73","458,828,118.85","678,862,193.74","600,111,443.75","605,955,641.30","648,118,184.39","672,007,994.90","677,261,189.05","670,822,172.54","677,671,808.43","701,772,789.51","676,079,300.20","664,484,044.67","689,625,354.36","792,135,086.51","754,202,781.86","764,934,322.07","1,022,328,643.43","1,085,033,957.36","1,081,070,616.02","1,053,450,791.05","1,061,697,898.86","1,093,031,536.18","1,102,239,820.64","1,129,064,903.24","1,113,564,202.83","1,149,236,720.40","1,129,845,378.96","1,158,589,466.45"
