科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付职工薪酬,"3,802,930.55","2,501,371.44",,"27,071.72",,,,,,,,,,,,,,,,,,,,"1,050,967.95","171,723.46","4,372,920.14","4,198,136.44","4,083,553.21","2,811,819.64","2,723,580.76","2,587,130.36","3,338,074.86","3,491,682.42","3,696,834.48","3,776,600.49","3,874,582.47","4,044,515.46","4,265,054.18","4,238,205.36"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,252,989.92","934,354.20","1,624,473.75","3,658,534.82","2,340,153.16","6,107,075.37","3,493,498.20","3,359,971.22","-2,128,895.34","1,943,305.01","71,021.26","4,142,730.90","-2,958,898.27","4,782,971.44","2,243,184.22","5,379,201.39","1,205,988.03","832,945.84","953,833.54","5,382,315.53","-3,256,989.86","-1,136,329.23","493,414.58","6,678,631.37","-4,551,584.11","2,856,835.79","-8,901,166.44","-16,990,511.85","-32,113,583.05","7,349,975.08","10,684,242.40","16,961,511.22","4,044,764.24","2,436,099.79","2,318,183.09","9,117,326.10","7,664,318.32","15,795,906.95","5,715,245.63"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"71,722.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"428,268.64","57,383.60"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,782,567.83",,,,"13,344,000.00",,,,,,,
存货,"85,727,257.00","89,746,574.95","96,532,390.28","72,370,749.77","71,887,649.55","70,479,469.64","94,033,065.51","119,419,711.52","201,793,983.43","232,795,598.75","240,371,312.68","210,975,363.17","232,799,392.31","175,737,639.65","160,119,724.00","139,169,066.44","126,812,344.86","121,496,554.36","155,883,312.30","189,015,365.74","229,284,223.57","201,371,847.44","195,398,566.74","225,307,742.25","292,606,123.58","206,898,126.47","274,579,491.35","384,070,113.36","406,529,758.78","242,628,484.05","306,999,754.39","344,563,002.39","317,197,398.25","306,607,883.21","288,011,327.04","255,781,483.06","254,775,333.32","157,928,306.52","198,216,723.97"
其他应付款,"3,791,305.24","18,460,530.97","16,790,229.47","14,785,129.55","12,634,114.46","21,368,589.45","11,872,360.95","6,677,541.00","4,196,890.25","11,678,547.15","6,111,540.85","3,761,925.55","4,068,358.26","4,877,483.42","2,949,208.26","3,857,838.80","7,803,606.90","13,881,855.35","9,765,852.87","9,383,849.74","9,536,714.60","11,477,460.27","12,222,766.34","7,853,285.83","8,750,770.92","12,266,307.74","12,033,821.73","11,227,180.66","12,511,651.84","20,708,480.87","8,220,947.50","7,008,919.08","7,307,376.20","14,494,453.77","13,847,344.28","15,579,714.24","23,380,620.36","62,106,912.47","57,556,618.29"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,"353,075.12","353,075.12","353,075.12","353,075.12","353,075.12","353,075.12",,"318,075.12","283,075.12","283,075.12","283,075.12","283,075.12","283,075.12","258,075.12","678,664.35","644,683.27","2,842,976.02","3,201,411.44","3,200,117.50","3,234,667.06","1,398,926.88","1,465,257.38","1,112,081.42","1,062,945.74","1,537,765.55","1,760,127.96","1,783,962.90","1,875,135.41","1,860,685.43","1,826,098.93"
一年内到期的非流动负债,,,,"1,035,210.93","961,069.64","960,127.58","963,551.95","964,452.22","963,194.72","966,367.31","979,595.00","998,762.06","1,015,787.53",,,,,,,,,,,,,"9,335,989.06","9,567,260.21","9,567,260.21","9,676,011.63",,,,,"3,267,827.74","3,146,032.64","3,313,018.39","3,543,007.93","9,131,374.33","11,108,421.13"
其他流动资产,,,,,,,,,,,,,,,,"318,075.12",,,,,,,,"1,045,482.53","1,521,489.96","5,788,348.51","3,031,672.86","1,485,703.70","1,357,156.02","10,446,197.75","10,973,186.71","11,910,390.50","11,679,735.88","19,365,441.81","14,891,745.04","16,507,327.90","17,657,880.35","20,094,171.25","20,071,713.22"
其他流动负债,,"3,168,930.20","1,532,603.37","1,343,926.65","349,371.27","406,260.00","95,000.00","571,083.00","365,600.00","485,000.00","304,773.00","469,848.00","408,848.00","408,848.00","1,150,379.65","830,368.00","4,825,037.76","22,873,709.89","7,163,090.92","8,491,673.73","9,056,766.65","7,178,479.03","7,169,270.94","7,073,846.11","4,802,066.36","12,195,286.26","7,406,400.66","7,734,454.19","8,115,543.99","5,536,800.04","5,536,800.04","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00"
流动资产合计,"203,058,819.59","229,052,536.05","266,847,887.42","285,917,255.02","267,213,553.87","1,037,963,768.37","1,046,247,582.05","1,040,663,712.39","1,001,816,863.97","1,058,941,663.85","1,001,205,258.25","970,931,944.86","909,534,799.31","854,736,569.81","796,551,837.50","817,714,269.74","825,675,414.31","833,611,880.95","803,513,618.69","839,001,745.09","880,777,447.13","845,033,435.99","793,883,486.53","891,550,559.22","905,108,159.82","927,970,167.78","972,987,475.78","1,068,611,674.84","1,144,726,979.88","963,652,710.66","989,185,379.71","1,060,494,986.60","1,049,927,313.64","1,010,263,123.31","952,122,690.55","985,011,418.38","1,039,149,793.30","1,011,476,482.41","922,901,108.39"
流动负债合计,"142,326,208.57","128,898,951.38","131,991,339.79","149,985,097.49","121,726,769.41","144,079,413.73","150,378,726.40","166,813,410.36","159,517,354.97","222,709,262.09","162,142,811.44","210,752,891.44","150,332,652.60","101,635,749.90","50,471,427.49","79,275,421.26","100,110,642.46","145,554,678.35","138,412,116.74","193,592,832.54","249,778,895.56","205,858,845.75","184,830,252.10","228,376,601.53","287,506,688.03","310,820,851.42","350,039,638.93","490,670,006.95","578,189,785.75","374,754,331.83","394,787,857.06","472,830,026.97","508,605,395.35","463,707,079.34","414,412,731.59","457,839,116.86","577,040,003.84","616,467,165.48","540,319,771.76"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"13,648,000.00",,,,,,,,,,,,,,,,,
长期借款,,,,"4,121,723.97","3,911,116.05","3,609,052.32","3,326,708.43","3,038,351.12","2,747,269.98","2,472,178.60","2,221,912.61","1,979,669.67","1,726,787.41",,,,,,,,,,,,,,,,,,,"4,700,000.00","6,700,000.00","32,055,800.00","51,255,800.00","50,010,600.00","49,433,600.00","42,611,850.00","39,661,350.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"485,881.00","222,218.92","438,820.26","331,059.57","298,165.99","207,480.43"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,"6,239,010.94","5,596,315.36","4,066,628.17","3,283,505.23",,,"952,222.22","774,411.35","619,003.88","364,383.45","256,010.30","193,278.02","152,541.20","66,234.96"
长期股权投资,,,,,,,,,"29,940,630.76","30,576,051.25","30,782,378.77","76,223,629.78","76,430,837.68","76,829,034.06","78,075,903.85","78,985,832.74","79,876,309.74","80,832,539.13","81,927,293.46","93,864,289.99","115,504,656.14","106,699,885.38","154,934,427.03","90,238,803.86","131,200,828.18","140,675,712.43","142,533,261.16","141,502,245.71","145,752,086.43","153,488,967.14","155,486,699.85","153,042,880.40","205,389,322.50","213,844,902.99","216,703,494.48","217,358,279.73","265,490,264.53","273,502,456.06","276,821,952.20"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"670,000.00","670,000.00",,,,
固定资产,"2,923,523.21","2,802,673.59","3,443,386.55","3,287,890.38","3,461,906.05","5,739,394.00","5,446,450.67","6,264,324.89","6,056,202.45","6,106,767.26","6,224,065.94","6,219,585.43","6,126,391.68","6,046,436.24","5,713,263.40","5,458,337.29","6,576,125.03","137,028,668.42","139,467,927.78","138,682,198.78","138,330,042.87","136,509,900.61","134,852,538.86","144,361,514.10","157,640,513.92","198,308,482.39","193,914,127.17","206,579,415.59","199,259,316.08","191,260,849.48","185,354,586.66","156,132,106.78","154,124,090.02","162,196,729.92","163,374,133.89","157,530,105.04","154,587,619.05","210,443,298.29","278,001,454.43"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,"1,398,529.41","1,351,911.76","783,176.48","755,205.89","727,235.30","699,264.72",,,,,,,,,,
在建工程,,,,"36,000.00","72,000.00","127,000.00","427,000.00","20,228,125.30","25,448,825.30","40,262,825.30","40,268,725.30","54,333,897.55","58,216,991.65","64,904,198.73","74,166,128.02","75,334,288.79","91,228,956.83",,,"122,770.00","162,864.34","162,864.34","286,402.87","419,664.87","483,364.87","532,640.34","751,915.82","1,287,981.94","5,607,938.82","12,606,583.63","20,220,639.53","29,156,315.19","31,597,020.83","40,435,879.63","55,422,272.13","55,716,827.30","76,601,303.01","72,326,091.27","795,456.40"
其他非流动负债,,,"320,000.00","120,000.00",,,,,,,,,,"160,000.00","160,000.00","3,300,000.00","3,300,000.00","8,290,000.00","8,290,000.00","7,280,000.00","7,000,000.00",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"320,000.00","4,241,723.97","3,911,116.05","3,609,052.32","3,326,708.43","3,038,351.12","2,747,269.98","2,472,178.60","2,221,912.61","1,979,669.67","1,726,787.41","160,000.00","160,000.00","3,300,000.00","3,300,000.00","8,290,000.00","8,290,000.00","7,280,000.00","7,000,000.00","6,680,000.00","6,400,000.00","14,558,529.41","16,141,911.76","40,294,387.42","39,803,809.20","39,129,932.21","35,391,552.82","26,970,399.92","28,216,199.91","21,942,222.22","23,484,411.35","50,274,803.88","66,540,183.45","64,236,610.30","63,316,878.02","56,174,391.20","52,857,584.96"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"142,326,208.57","128,898,951.38","132,311,339.79","154,226,821.46","125,637,885.46","147,688,466.05","153,705,434.83","169,851,761.48","162,264,624.95","225,181,440.69","164,364,724.05","212,732,561.11","152,059,440.01","101,795,749.90","50,631,427.49","82,575,421.26","103,410,642.46","153,844,678.35","146,702,116.74","200,872,832.54","256,778,895.56","212,538,845.75","191,230,252.10","242,935,130.94","303,648,599.79","351,115,238.84","389,843,448.13","529,799,939.16","613,581,338.57","401,724,731.75","423,004,056.97","494,772,249.19","532,089,806.70","513,981,883.22","480,952,915.04","522,075,727.16","640,356,881.86","672,641,556.68","593,177,356.72"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"30,100,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"17,557,487.33","17,557,487.33","17,557,487.33","17,557,487.33","733,687,891.87","733,687,891.87","653,687,891.87","653,687,891.87","654,637,891.87","654,637,891.87","654,637,891.87","654,637,891.87","654,637,891.87","654,637,891.87","654,637,891.87","654,637,891.87","654,637,891.87","654,637,891.87","654,637,891.87","654,637,891.87","654,637,891.87","654,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87","494,637,891.87"
无形资产,,,,"14,779,611.59","14,705,342.18","14,631,072.77","14,556,803.36","14,482,533.95","14,408,264.54","14,333,995.13","14,259,725.72","14,185,456.31","14,111,186.90","14,036,917.49","13,987,404.55","13,888,378.67","13,814,109.26","20,214,839.85","44,045,603.76","43,816,434.33","43,598,931.57","43,318,128.84","43,088,959.41","49,212,992.02","48,811,297.59","48,388,453.85","48,190,665.50","47,764,284.96","47,337,904.44","42,191,949.04","41,959,024.69","41,726,100.34","41,493,175.99","41,355,475.58","41,126,499.11","40,892,615.61","40,730,898.15","40,483,162.09","40,420,482.38"
盈余公积,"6,803,182.21","3,187,578.63","7,867,952.50","7,867,952.50","7,867,952.50","12,825,228.11","12,825,228.11","12,825,228.11","12,825,228.11","15,584,687.34","15,584,687.34","15,584,687.34","15,584,687.34","16,664,834.97","16,664,834.97","16,664,834.97","16,664,834.97","18,414,552.58","18,414,552.58","18,414,552.58","18,414,552.58","20,852,535.55","20,852,535.55","20,852,535.55","20,852,535.55","23,709,122.02","23,709,122.02","23,709,122.02","23,709,122.02","29,975,015.40","29,975,015.40","29,975,015.40","29,975,015.40","33,491,779.09","33,491,779.09","33,491,779.09","33,491,779.09","35,820,049.45","35,820,049.45"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,"25,165,273.03","25,165,273.03","25,165,273.03","25,165,273.03","25,165,273.03","25,165,273.03",,,,,,,,,,
未分配利润,"28,276,289.97","24,461,730.25","54,936,044.23","67,760,626.44","77,121,931.32","87,449,826.50","89,920,787.07","89,342,856.38","93,380,123.20","100,801,682.49","104,005,982.84","85,148,933.61","88,033,087.05","89,048,809.40","92,160,898.42","83,711,232.71","88,403,757.47","91,425,457.10","95,552,195.93","88,222,109.23","96,801,868.79","104,314,706.65","110,339,183.86","95,575,882.98","98,805,151.04","118,673,023.67","126,479,009.51","100,968,670.57","101,179,205.33","128,122,585.51","136,088,714.51","112,272,228.94","116,640,410.40","121,420,470.66","123,415,389.52","106,451,136.47","106,107,736.15","102,398,487.42","95,362,069.92"
长期待摊费用,,,,,,,,,,"1,910,882.36","1,822,613.58","1,734,344.80","1,646,076.02","1,557,807.24","1,469,538.46","1,416,269.68","1,328,000.90","1,274,732.12","1,203,963.34","1,133,194.57","1,062,425.79","991,657.00","945,888.22","1,362,313.90","3,410,832.83","8,742,159.16","9,699,461.82","9,031,383.29","8,299,474.80","4,122,560.04","3,709,658.94","2,740,540.01","2,612,798.83","4,245,751.58","4,395,045.84","4,290,741.59","4,076,182.30","4,059,289.73","3,962,919.34"
少数股东权益,"53,331.71","20,733.51",,,,,,,,,,,,,,,,,,,,,,"39,990,869.52","43,613,910.56","52,442,527.57","49,674,265.30","43,876,748.18","38,881,649.50","5,496,490.44","5,274,902.99","5,875,375.57","5,826,045.66","5,346,134.36","3,412,351.85","4,010,454.40","3,066,019.16","4,153,488.26","4,152,741.13"
递延所得税资产,"1,580,048.73","1,952,188.77","2,040,964.79","2,509,573.09","2,480,164.67","2,212,869.14","2,538,943.49","2,926,175.39","2,866,722.60","2,459,154.59","2,705,619.00","3,244,142.79","3,276,995.82","2,986,379.96","2,929,638.67","3,458,012.49","3,292,630.88","3,927,717.91","3,989,808.08","4,467,060.24","4,768,436.47","5,073,574.88","5,142,169.28","8,750,340.54","6,687,983.26","8,065,116.43","9,475,249.96","11,923,177.36","15,152,870.24","10,431,691.58","11,887,362.69","14,167,697.20","14,389,487.79","16,124,432.98","18,734,665.71","20,169,496.12","22,281,613.93","22,192,510.20","23,779,096.99"
外币报表折算价差,"3,379.07","-319,082.69","-340,585.09","-882,557.65","-252,289.84","-977,308.25","-922,562.31","-1,142,865.92","-1,620,358.51","-1,614,362.65","-1,324,899.54","-1,231,072.41","-971,827.21","-1,049,942.61","-1,201,338.30","-1,333,991.41","-1,325,579.82","-1,432,201.52","-1,158,542.01","-1,059,693.22","-2,428,404.49",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"4,503,571.94","4,754,862.36","5,484,351.34","20,613,075.06","20,719,412.90","22,710,335.91","22,969,197.52","43,901,159.53","78,720,645.65","95,649,675.89","96,063,128.31","155,941,056.66","159,808,479.75","166,360,773.72","176,341,876.95","178,541,119.66","196,116,132.64","243,278,497.43","270,634,596.42","282,085,947.91","303,427,357.18","306,404,011.05","339,250,385.67","319,510,902.32","373,400,093.68","429,877,837.63","429,729,954.46","443,253,761.88","446,574,863.84","414,102,600.91","418,617,972.36","396,965,639.92","449,605,895.96","478,689,053.68","499,978,330.08","496,396,885.65","564,098,940.54","623,304,973.63","623,988,842.17"
所有者权益(或股东权益)合计,"65,236,182.96","104,908,447.03","140,020,898.97","152,303,508.62","162,295,081.31","912,985,638.23","915,511,344.74","914,713,110.44","918,272,884.67","929,409,899.05","932,903,662.51","914,140,440.41","917,283,839.05","919,301,593.63","922,262,286.96","913,679,968.14","918,380,904.49","923,045,700.03","927,446,098.37","920,214,860.46","927,425,908.75","938,898,601.29","941,903,620.10","968,126,330.60","974,859,653.71","1,006,732,766.57","1,012,873,982.11","982,065,497.56","977,720,505.15","976,030,579.82","984,799,295.10","962,688,377.33","967,443,402.90","974,970,293.77","971,148,105.59","959,332,576.87","962,891,851.98","962,139,899.36","953,712,593.84"
资产总计,"207,562,391.53","233,807,398.41","272,332,238.76","306,530,330.08","287,932,966.77","1,060,674,104.28","1,069,216,779.57","1,084,564,871.92","1,080,537,509.62","1,154,591,339.74","1,097,268,386.56","1,126,873,001.52","1,069,343,279.06","1,021,097,343.53","972,893,714.45","996,255,389.40","1,021,791,546.95","1,076,890,378.38","1,074,148,215.11","1,121,087,693.00","1,184,204,804.31","1,151,437,447.04","1,133,133,872.20","1,211,061,461.54","1,278,508,253.50","1,357,848,005.41","1,402,717,430.24","1,511,865,436.72","1,591,301,843.72","1,377,755,311.57","1,407,803,352.07","1,457,460,626.52","1,499,533,209.60","1,488,952,176.99","1,452,101,020.63","1,481,408,304.03","1,603,248,733.84","1,634,781,456.04","1,546,889,950.56"
负债和所有者(或股东权益)合计,"207,562,391.53","233,807,398.41","272,332,238.76","306,530,330.08","287,932,966.77","1,060,674,104.28","1,069,216,779.57","1,084,564,871.92","1,080,537,509.62","1,154,591,339.74","1,097,268,386.56","1,126,873,001.52","1,069,343,279.06","1,021,097,343.53","972,893,714.45","996,255,389.40","1,021,791,546.95","1,076,890,378.38","1,074,148,215.11","1,121,087,693.00","1,184,204,804.31","1,151,437,447.04","1,133,133,872.20","1,211,061,461.54","1,278,508,253.50","1,357,848,005.41","1,402,717,430.24","1,511,865,436.72","1,591,301,843.72","1,377,755,311.57","1,407,803,352.07","1,457,460,626.52","1,499,533,209.60","1,488,952,176.99","1,452,101,020.63","1,481,408,304.03","1,603,248,733.84","1,634,781,456.04","1,546,889,950.56"
