科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"38,185,486.11","111,554,610.05","271,741,035.13","345,220,899.17","4,244,657.70","68,861,149.68","158,928,169.13","37,626,235.75","11,769,088.28","40,219,682.68","162,004,371.37","254,426,432.88","10,296,795.75","59,908,406.29","200,711,453.21","319,656,216.00","14,791,111.99","419,188,041.60","709,533,574.77","1,068,649,138.92","300,414,010.06","697,495,866.57","1,868,047,131.40","2,491,838,795.76","678,515,390.75","1,425,668,435.06","2,181,485,968.86","6,376,492,000.00","1,561,173,000.00","3,263,170,000.00","5,008,436,000.00","6,851,955,000.00","2,144,295,000.00","4,469,902,000.00","6,967,581,000.00","9,659,023,000.00","5,335,743,000.00","11,838,306,000.00","17,443,894,000.00","24,257,548,000.00","9,500,691,000.00","19,716,509,000.00","28,153,959,000.00","35,934,351,000.00","7,413,146,000.00"
二、营业利润,"-7,831,873.62","-9,450,715.88","26,543,376.09","20,592,907.92","-10,769,965.22","-10,620,097.86","14,765,253.68","-25,594,674.23","-11,041,518.52","-22,366,170.04","-19,949,157.70","-57,326,924.34","-7,333,712.81","-12,737,737.48","-11,349,332.15","-2,385,955.51","-7,552,764.25","191,569,715.49","305,020,580.37","452,760,766.85","76,811,531.32","263,337,324.45","600,252,900.63","753,778,741.72","187,258,388.85","417,632,748.80","646,665,362.16","1,452,167,000.00","273,321,000.00","643,710,000.00","927,945,000.00","1,234,478,000.00","392,093,000.00","888,865,000.00","1,341,486,000.00","1,841,918,000.00","536,285,000.00","1,207,953,000.00","2,089,238,000.00","2,994,953,000.00","662,346,000.00","1,630,797,000.00","2,863,865,000.00","4,086,339,000.00","710,687,000.00"
减:营业成本,"34,403,710.19","98,088,991.35","176,560,863.74","270,207,903.72","3,901,290.38","57,965,486.97","81,028,256.45","34,673,223.91","11,637,938.30","38,825,374.02","110,560,307.49","225,812,940.22","8,401,138.50","53,641,126.27","144,914,868.90","277,873,694.48","13,128,169.65","206,340,457.54","365,585,177.91","566,687,756.69","190,505,891.95","375,284,818.61","819,791,283.22","1,104,318,131.50","326,005,843.17","649,060,612.17","966,901,504.19","3,230,951,000.00","774,376,000.00","1,707,905,000.00","2,644,371,000.00","3,670,751,000.00","1,096,361,000.00","2,275,293,000.00","3,538,453,000.00","4,837,447,000.00","3,323,710,000.00","7,741,982,000.00","11,174,591,000.00","15,365,108,000.00","6,766,283,000.00","12,881,754,000.00","17,282,026,000.00","21,151,982,000.00","3,810,509,000.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"113,990.92","1,149,451.96","2,582,040.05","5,113,617.73","86,957.05","1,580,699.39","1,977,418.65","16,490.30","273,472.50","1,068,147.35","3,425,111.30","6,038,987.96","141,480.30","1,183,650.86","3,116,462.71","6,172,332.32","157,818.47","14,241,577.72","22,724,384.10","32,778,021.02","7,153,791.92","19,856,676.78","34,688,316.78","41,390,360.09","8,683,407.41","19,168,103.14","28,103,179.55","57,410,000.00","13,479,000.00","28,625,000.00","44,473,000.00","60,233,000.00","20,414,000.00","40,118,000.00","59,024,000.00","82,939,000.00","27,508,000.00","44,324,000.00","50,278,000.00","78,637,000.00","17,618,000.00","37,981,000.00","49,752,000.00","59,202,000.00","6,269,000.00"
营业外收入,"124,285.19","119,305.37","332,525.37","824,804.28",300.00,"29,300.00","29,410.00",301.83,420.00,"1,013,942.41","4,528,228.59","3,506,290.52","71,342.11","71,769.17","152,244.17","14,260,976.59",,"40,401,100.00","40,404,100.00","40,404,100.00",,"48,192,000.00","48,192,000.00","79,091,405.16","5,355,922.03","99,782,670.39","116,993,655.15","173,509,000.00","51,361,000.00","90,320,000.00","150,512,000.00","171,409,000.00","227,000.00","70,560,000.00","160,356,000.00","295,359,000.00","2,984,000.00","73,472,000.00","144,611,000.00","308,785,000.00","16,705,000.00","38,247,000.00","47,496,000.00","55,932,000.00","2,000,000.00"
销售费用,"815,401.96","1,874,301.89","4,361,478.15","4,999,389.29","288,831.31","978,642.07","1,634,435.45",,"50,598.98","162,570.37","276,186.60","383,879.88","61,998.93","622,132.53","2,417,868.93","94,215.96","30,691.67","2,265,832.78","4,686,900.06","7,813,085.78","4,086,006.53","10,953,592.69","15,085,771.77","34,333,961.18",,,,"51,974,000.00","13,420,000.00","28,087,000.00","44,004,000.00","58,599,000.00","26,011,000.00","37,418,000.00","54,248,000.00","58,525,000.00","26,988,000.00","53,698,000.00","84,354,000.00","122,847,000.00","36,378,000.00","83,192,000.00","119,837,000.00","175,866,000.00","44,097,000.00"
减:营业外支出,"67,950.00","79,761.46","113,234.46","393,595.08","16,028.86","221,110.86","492,560.07","101,528.86","160,000.00","272,284.55","460,744.00","30,661,726.25","4,829.08","190,029.08","330,709.08","331,070.11","1,309.06","19,540.24","19,540.24","19,540.24",,,"141,406.97","154,000.00","67,974.64","68,185.41","68,185.41","4,961,000.00","109,000.00","2,580,000.00","5,005,000.00","5,496,000.00",,,,"41,312,000.00","3,498,000.00","5,000.00","5,000.00","815,000.00","47,000.00","1,767,000.00","8,921,000.00","80,303,000.00","1,950,000.00"
管理费用,"6,467,300.78","11,391,439.03","44,175,893.27","32,768,816.42","6,509,056.70","13,048,536.92","47,033,366.41","10,773,868.66","6,882,624.60","15,415,693.42","53,335,500.94","40,140,294.45","6,729,380.18","13,485,138.19","49,773,268.66","34,548,641.85","7,594,342.44","25,659,768.06","37,674,531.13","56,194,175.96","11,238,542.14","23,222,928.13","142,901,253.62","211,870,471.88","52,088,138.08","111,277,815.68","182,887,377.75","516,283,000.00","134,126,000.00","275,495,000.00","407,936,000.00","618,165,000.00","189,111,000.00","398,227,000.00","618,257,000.00","881,077,000.00","380,625,000.00","651,518,000.00","931,187,000.00","1,225,987,000.00","323,541,000.00","1,007,580,000.00","1,433,825,000.00","1,976,624,000.00","508,509,000.00"
其中:非流动资产处置净损失,,"7,811.46","14,037.46",,,,,,,,,"7,009,510.05","4,729.08",,"114,729.08","114,729.08",,"19,540.24","19,540.24","19,540.24",,,"141,406.97",,,,,"2,764,000.00",,"2,471,000.00","4,977,000.00","4,131,000.00",,,,"41,468,000.00","5,000.00","5,000.00","5,000.00","5,000.00",,"47,000.00","47,000.00",,
