科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"116,179.05","3,033,875.30","5,102,939.31","1,129,274.24","1,370,229.38","2,387,386.60","979,607.12","3,087,304.07","1,496,333.16","484,617.50","1,608,042.01","1,263,743.00","3,245,818.93","1,087,628.86","1,874,919.91","1,525,064.04","3,534,184.69","2,226,768.09","1,627,996.69","2,659,688.77","2,774,242.64","2,851,668.67","3,878,904.01","8,862,604.36","58,158,316.23","3,765,432.88","9,503,633.91","6,833,447.64","8,356,423.05","4,711,209.23","4,211,692.01","5,793,633.32"
应付职工薪酬,"8,233,266.94","10,898,560.03","11,617,996.77","11,488,943.51","7,315,501.71","11,850,045.05","12,257,792.20","12,423,785.05","8,557,493.27","15,383,306.65","8,226,036.81","9,417,449.99","11,085,119.11","17,758,713.38","8,639,729.90","12,517,794.70","13,419,626.84","20,668,562.93","13,770,453.93","15,642,895.47","18,567,275.56","22,759,615.12","24,256,331.85","35,757,060.59","46,711,335.81","50,736,290.77","42,730,465.96","45,274,927.84","40,515,492.08","37,106,626.28","32,651,771.95","29,694,927.14"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,193,687.28","1,428,509.27","4,266,568.22","3,507,494.02","2,563,175.83","5,542,599.96","5,653,910.33","9,870,211.55","1,088,921.83","1,415,704.42","2,305,626.22","3,863,469.14","2,926,735.15","5,886,104.05","3,471,653.58","4,092,610.32","3,328,938.75","5,829,033.71","4,639,113.85","4,147,191.54","6,808,388.06","5,458,833.86","4,401,253.38","5,452,204.44","4,676,262.14","24,550,744.61","17,408,911.50","9,853,304.66","11,825,023.52","25,493,897.90","22,792,269.63","8,787,604.84"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"92,739.33","80,874.98","108,615.00","108,036.66","108,036.66","5,213.25",,,,"30,603.18","30,603.18",,,,,,,,,,,"83,945.84",,,"96,039.39","454,052.16","564,824.48","463,119.09","485,757.01","527,319.07",,"585,846.98"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"43,001,091.57","54,639,914.11","69,516,442.29","85,969,590.84","88,180,678.14","88,697,881.44","90,949,850.75","85,722,360.21","88,206,546.58","81,275,580.95","87,656,297.43","80,691,713.86","83,822,653.87","95,970,956.95","107,446,691.48","121,640,764.75","127,238,894.27","133,442,020.68","138,411,854.03","146,041,634.52","123,245,764.35","123,107,335.36","162,441,531.59","192,730,676.72","226,504,067.50","267,134,266.33","279,435,320.01","287,979,607.79","283,328,486.58","308,591,245.71","321,225,289.82","347,388,591.16"
其他应付款,"4,894,838.91","2,847,991.02","2,175,797.54","2,152,409.56","10,625,717.75","1,673,468.72","1,345,691.57","1,567,857.88","1,108,148.53","2,162,152.35","1,570,156.76","1,872,918.73","2,415,786.09","3,124,499.32","2,122,832.03","2,404,074.39","2,722,878.79","2,904,945.40","3,165,329.96","6,740,933.07","7,298,443.14","7,503,500.62","10,645,396.09","11,317,040.64","10,886,579.62","10,554,744.74","12,657,959.23","15,265,740.67","8,690,254.24","6,585,406.39","4,771,682.39","5,676,164.51"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"50,000,000.00","10,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00",,,"20,000,000.00","20,000,000.00","20,000,000.00"
其他流动资产,,,,,,,,,,"1,189,851.31","369,201.31","369,201.31","369,201.31","789,882.00",,"460,250.00",,"7,149,007.92",,"2,803,991.32","3,312,139.32","3,801,384.55","4,931,402.85","5,455,439.38","1,113,260.77","12,758,085.18","13,700,278.79","14,518,004.86","16,981,756.16","28,224,078.38","31,862,097.90","35,997,322.88"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"123,733,503.16","150,300,745.90","203,161,029.16","226,207,950.21","627,594,225.80","550,808,553.87","524,703,680.71","504,158,953.78","542,132,526.16","470,813,430.56","451,298,736.11","434,339,788.50","424,740,043.38","470,614,042.61","424,347,999.50","443,337,283.11","404,785,692.34","427,612,260.49","412,931,702.46","361,521,390.30","355,191,981.94","360,878,300.91","422,127,451.10","511,651,011.97","562,615,466.74","678,456,429.49","579,676,215.75","628,449,979.26","657,792,748.32","765,822,922.62","774,191,282.37","806,016,338.84"
流动负债合计,"99,473,326.98","69,559,666.62","152,728,630.50","168,882,217.82","199,322,704.30","115,966,831.27","81,687,013.85","90,552,719.46","128,675,215.62","127,704,019.72","105,644,929.92","98,891,102.32","95,052,486.18","146,193,401.72","104,770,837.52","154,332,294.59","129,844,659.22","165,154,605.72","142,759,714.90","158,356,724.82","203,188,722.22","201,200,574.32","263,457,978.55","321,206,660.38","333,575,135.92","496,270,670.85","400,399,230.67","433,834,517.17","461,578,813.27","645,565,276.94","659,854,935.78","793,718,733.70"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"13,458,400.00","53,158,400.00",,,,,,,,,,,,,,,,,,,,"45,000,000.00","171,501,760.00","199,501,760.00","220,822,400.00","207,977,588.66","207,190,550.09","228,309,622.35","228,945,893.77","195,473,942.94","195,784,782.55","183,677,825.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,"45,104,717.25","46,178,989.39","46,837,295.72","47,609,698.61","49,337,127.31","50,530,199.43","51,631,235.19","52,435,339.27","55,462,049.28","56,006,552.55","56,576,709.96","56,925,980.29","53,658,131.27","53,643,250.84","52,285,392.82","48,903,152.25","91,141,838.12","90,579,924.28","90,439,466.64","89,798,072.86","88,832,479.90","95,764,285.37","88,281,413.43"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"59,021,047.87","61,050,994.17","66,137,749.27","75,228,946.37","74,053,164.16","72,568,005.42","71,429,239.82","71,393,790.17","70,646,902.81","69,384,851.74","68,016,800.42","119,877,823.90","117,290,431.26","125,345,674.34","142,416,198.11","154,029,963.31","210,673,451.12","260,212,020.99","267,171,168.68","270,747,161.39","267,278,703.14","294,596,219.41","306,586,192.83","310,091,675.01","310,620,323.59","313,543,046.48","312,974,166.86","310,844,635.30","547,898,998.97","537,926,571.32","563,610,167.60","632,689,459.47"
递延所得税负债,,,"104,768.29","109,879.57","109,879.57","32,889.33","32,889.33",,,,,,,"8,850.09","8,850.09",,,"122,488.35","119,579.25","122,488.35","122,488.35",,,,,,,,,,,
在建工程,,,"3,438,972.13","10,402,839.49","16,957,439.49","25,091,426.87","26,473,716.87","34,167,086.82","39,201,556.06","59,304,287.79","66,619,086.99","22,626,214.29","37,152,270.49","49,777,572.69","47,940,526.69","52,283,904.63","16,719,703.13","7,113,187.86","2,441,500.00","8,389,862.88","16,123,813.66","46,839,433.10","75,595,208.65","91,801,727.67","124,611,768.06","171,352,786.17","196,760,258.46","213,209,523.06","5,713,617.78","53,923,127.21","48,733,128.82","25,387,769.17"
其他非流动负债,,,"1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,092,000.00","1,078,000.00","1,064,000.00","1,050,000.00",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"13,458,400.00","53,158,400.00","1,224,768.29","1,229,879.57","1,229,879.57","1,152,889.33","1,152,889.33","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,120,000.00","1,100,850.09","1,086,850.09","1,064,000.00","1,050,000.00","1,158,488.35","1,141,579.25","1,130,488.35","1,116,488.35","47,348,166.25","173,816,287.50","201,782,648.75","223,069,650.00","210,191,199.91","209,370,522.59","230,455,956.10","231,058,588.77","199,829,552.97","199,975,641.33","187,703,932.53"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"112,931,726.98","122,718,066.62","153,953,398.79","170,112,097.39","200,552,583.87","117,119,720.60","82,839,903.18","91,672,719.46","129,795,215.62","128,824,019.72","106,764,929.92","100,011,102.32","96,172,486.18","147,294,251.81","105,857,687.61","155,396,294.59","130,894,659.22","166,313,094.07","143,901,294.15","159,487,213.17","204,305,210.57","248,548,740.57","437,274,266.05","522,989,309.13","556,644,785.92","706,461,870.76","609,769,753.26","664,290,473.27","692,637,402.04","845,394,829.91","859,830,577.11","981,422,666.23"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"38,000,000.00","38,000,000.00","68,400,000.00","68,400,000.00","91,200,000.00","91,200,000.00","91,200,000.00","91,200,000.00","91,200,000.00","91,200,000.00","91,200,000.00","91,200,000.00","91,200,000.00","91,200,000.00","91,200,000.00","91,200,000.00","91,200,000.00","91,200,000.00","91,200,000.00","182,400,000.00","182,400,000.00","182,400,000.00","182,400,000.00","273,600,000.00","273,600,000.00","273,600,000.00","273,600,000.00","410,400,000.00","410,400,000.00","410,400,000.00","410,400,000.00","410,400,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"29,492,682.94","29,492,682.94","2,892,682.94","2,892,682.94","344,221,482.94","344,221,482.94","344,221,482.94","344,221,482.94","344,221,482.94","344,221,482.94","344,221,482.94","344,221,482.94","344,221,482.94","344,221,482.94","344,221,482.94","344,221,482.94","344,221,482.94","344,221,482.94","344,221,482.94","253,021,482.94","253,021,482.94","253,021,482.94","253,021,482.94","161,821,482.94","161,821,482.94","163,262,427.19","172,532,427.19","35,732,427.19","35,732,427.19","35,732,427.19","35,732,427.19","35,732,427.19"
无形资产,"9,159,366.76","21,828,823.92","21,366,786.96","21,850,317.25","22,113,059.56","22,419,534.09","22,534,099.78","22,607,333.59","22,336,238.79","22,018,217.23","21,790,269.73","21,562,322.23","21,334,374.73","21,106,427.23","20,873,283.16","20,640,139.09","20,932,145.02","21,393,793.96","39,089,100.43","60,024,571.33","59,602,680.65","60,600,127.61","60,970,264.50","60,428,035.54","59,921,331.90","113,718,145.26","111,631,205.88","109,603,392.47","107,553,897.18","105,463,997.63","103,505,865.18","101,890,624.70"
盈余公积,"1,485,441.41","4,574,939.25","8,807,150.53","8,807,150.53","8,807,150.53","13,830,264.39","13,830,264.39","13,830,264.39","13,830,264.39","17,906,759.65","17,906,759.65","17,906,759.65","17,906,759.65","23,689,062.88","23,689,062.88","23,689,062.88","23,689,062.88","31,506,293.25","31,506,293.25","31,506,293.25","31,506,293.25","37,555,651.43","37,555,651.43","37,555,651.43","37,555,651.43","55,745,271.46","55,745,271.46","55,745,271.46","55,745,271.46","70,798,377.76","70,798,377.76","70,798,377.76"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,"88,931,952.65","88,931,952.65","88,931,952.65","29,613,550.20","29,613,550.20","29,613,550.20","29,613,550.20","29,613,550.20","29,613,550.20","29,613,550.20"
未分配利润,"11,088,972.69","38,894,453.20","60,834,354.74","84,196,746.88","96,655,296.09","106,042,379.47","114,575,413.82","92,987,070.98","96,854,634.28","106,244,435.67","120,254,316.06","123,681,479.14","135,991,126.91","145,257,735.86","162,325,043.77","157,108,009.82","172,746,326.73","178,572,304.65","185,739,365.41","147,763,659.01","161,343,531.85","164,120,530.88","174,475,849.23","187,384,822.51","239,795,710.91","255,956,110.93","292,144,734.26","274,684,345.98","304,649,585.38","293,248,129.68","305,223,036.61","260,752,750.59"
长期待摊费用,,,,,,,,,,,,,,,,,"3,163,388.37","76,500.00","5,729,111.32","807,454.17","226,083.40","4,308,563.67","4,076,868.68","3,786,159.28","3,489,180.07","3,204,400.86","2,942,338.55","2,808,228.14","3,324,458.70","2,283,057.59","2,940,224.31","3,562,119.86"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,"3,844,072.89","3,450,910.09","3,163,828.69","2,850,413.54","7,484,079.45","9,577,677.71","8,542,115.54","7,671,138.25","2,957,535.53","9,283,393.91","7,297,438.36"
递延所得税资产,"1,084,906.23","499,578.02","783,049.48","718,624.42","718,624.42","1,526,327.15","1,526,327.15","1,584,373.41","1,584,373.41","914,975.50","914,975.50","914,975.50","1,007,748.30","1,159,742.23","1,159,742.23","1,384,367.19","1,384,367.19","1,254,342.66","1,254,342.66","2,028,189.08","2,046,930.37","1,616,879.63","1,616,879.63","2,056,061.11","2,056,061.11","2,186,834.19","2,186,834.19","2,393,804.35","2,393,804.35","13,076,886.14","13,037,522.13","12,319,104.48"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"20,856,217.91","25,528,630.43","30,862,403.91","36,357,288.91","34,321,947.08","40,025,328.08","48,307,957.71","52,657,445.33","38,689,019.67","11,944,957.65","14,083,309.26","75,180,345.16","66,992,823.11","73,910,348.39","64,790,737.32","68,307,985.12","58,135,538.00","85,698,828.24","58,135,538.00","58,135,538.00","59,450,497.83","59,450,497.83","60,980,557.67"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"69,265,320.86","83,379,396.11","91,726,557.84","108,200,727.53","113,842,287.63","121,605,293.53","121,963,383.62","129,752,583.99","133,769,071.07","217,583,267.42","229,048,752.46","242,681,035.55","260,751,812.30","281,048,490.88","302,945,277.70","328,277,567.12","357,965,839.43","384,200,914.42","383,636,733.29","412,657,258.07","477,384,536.67","528,612,177.80","665,330,966.17","674,171,741.40","706,841,754.75","782,896,139.28","832,387,106.66","817,048,138.16","844,431,938.04","890,570,167.82","916,655,241.44","954,724,598.98"
所有者权益(或股东权益)合计,"80,067,097.04","110,962,075.39","140,934,188.21","164,296,580.35","540,883,929.56","555,294,126.80","563,827,161.15","542,238,818.31","546,106,381.61","559,572,678.26","573,582,558.65","577,009,721.73","589,319,369.50","604,368,281.68","621,435,589.59","616,218,555.64","631,856,872.55","645,500,080.84","652,667,141.60","614,691,435.20","628,271,308.04","640,941,738.14","650,184,151.22","662,833,444.24","712,812,435.57","754,890,698.01","802,293,569.15","781,207,644.15","809,587,284.32","810,998,260.53","831,015,946.70","779,318,271.59"
资产总计,"192,998,824.02","233,680,142.01","294,887,587.00","334,408,677.74","741,436,513.43","672,413,847.40","646,667,064.33","633,911,537.77","675,901,597.23","688,396,697.98","680,347,488.57","677,020,824.05","685,491,855.68","751,662,533.49","727,293,277.20","771,614,850.23","762,751,531.77","811,813,174.91","796,568,435.75","774,178,648.37","832,576,518.61","889,490,478.71","1,087,458,417.27","1,185,822,753.37","1,269,457,221.49","1,461,352,568.77","1,412,063,322.41","1,445,498,117.42","1,502,224,686.36","1,656,393,090.44","1,690,846,523.81","1,760,740,937.82"
负债和所有者(或股东权益)合计,"192,998,824.02","233,680,142.01","294,887,587.00","334,408,677.74","741,436,513.43","672,413,847.40","646,667,064.33","633,911,537.77","675,901,597.23","688,396,697.98","680,347,488.57","677,020,824.05","685,491,855.68","751,662,533.49","727,293,277.20","771,614,850.23","762,751,531.77","811,813,174.91","796,568,435.75","774,178,648.37","832,576,518.61","889,490,478.71","1,087,458,417.27","1,185,822,753.37","1,269,457,221.49","1,461,352,568.77","1,412,063,322.41","1,445,498,117.42","1,502,224,686.36","1,656,393,090.44","1,690,846,523.81","1,760,740,937.82"
