科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"54,550,024.72","56,276,765.09","120,672,569.17","93,662,475.77","896,179,332.15","823,857,450.60","750,071,098.23","742,078,602.24","713,472,310.55","604,019,779.81","475,371,803.68","383,388,324.49","367,437,816.54","303,770,393.62","320,101,602.83","275,287,082.12","206,537,533.07","235,396,428.37","250,253,750.17","260,454,765.31","200,535,658.95","287,039,475.52","1,303,389,572.92","568,907,873.61","695,382,372.40","525,385,504.10","687,113,876.54","992,455,902.41","1,045,939,042.12","699,499,438.85","916,353,124.58","976,216,056.49","1,360,968,250.59","1,360,909,834.29","1,590,168,043.90"
短期借款,"10,000,000.00","40,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","54,837,527.51","20,000,000.00","61,233,800.00","65,000,000.00","60,000,000.00","60,000,000.00","64,397,476.09","138,500,000.00","201,500,000.00","211,500,000.00","201,000,000.00","226,480,836.43","203,219,380.00","236,850,000.00","332,392,930.64","555,484,499.54","591,499,091.06","672,600,000.00","367,000,000.00","235,500,000.00","212,400,000.00","363,000,000.00","535,000,000.00","845,000,000.00","826,000,000.00","1,048,000,000.00","1,395,518,400.00","1,938,333,200.00","2,230,670,600.00","2,350,359,800.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"26,100,700.60","39,416,709.19","27,177,371.69","32,670,415.38","50,682,950.13","86,954,401.35","76,608,253.08","87,948,665.92","104,292,117.95","140,431,536.03","142,849,976.21","139,846,303.42","120,527,838.81","116,354,972.16","119,051,106.84","92,177,416.17","142,269,087.34","141,410,874.89","140,691,998.79","102,086,192.20","128,972,049.41","132,425,620.32","95,119,430.34","118,559,060.55","153,655,281.94","236,625,452.91","208,968,728.92","59,304,010.57","77,979,473.02","36,277,107.99","74,674,727.66","56,358,817.78","58,502,572.78","59,348,970.46","50,908,157.21"
应付票据,,,,,,,,,,,,,,"2,857,142.86","6,189,955.73","2,857,142.86","5,714,285.72","5,714,285.72","6,144,285.72","6,324,285.72","55,714,285.72","57,497,382.74","38,486,023.00","128,400,003.00","200,695,643.98","162,182,179.15","277,771,181.20","541,538,465.32","673,568,426.91","752,656,142.27","624,761,786.83","459,159,701.78","300,702,129.80","422,748,794.09","501,530,889.39"
应收账款,"61,351,040.17","52,280,518.69","68,844,559.99","108,828,866.64","122,744,882.49","105,414,693.76","138,415,324.88","148,871,490.26","174,676,406.64","148,346,753.40","168,549,931.31","186,774,099.10","264,560,785.91","297,579,569.41","241,347,760.49","337,035,288.45","356,062,928.91","379,935,993.95","368,550,378.03","471,597,450.08","546,737,482.61","776,288,604.35","821,675,003.76","1,038,215,908.70","826,888,882.24","943,390,550.33","915,617,603.83","1,133,483,819.86","1,208,871,258.90","1,282,655,517.76","1,171,727,131.63","1,313,341,736.35","1,302,809,667.30","1,619,858,157.84","1,250,432,889.52"
应付账款,"16,615,312.84","15,673,540.28","31,949,748.21","43,762,757.21","52,393,143.28","55,695,854.38","43,565,873.99","68,775,116.64","82,836,565.72","101,072,214.25","75,548,476.10","84,933,651.55","181,433,339.53","193,499,123.90","115,830,724.10","167,104,903.54","170,710,538.41","270,781,849.93","225,385,438.27","296,290,423.14","444,051,094.95","668,423,699.56","557,850,650.65","526,830,794.69","481,975,730.34","674,499,208.12","658,483,414.16","1,190,756,836.23","1,162,656,539.48","1,713,737,930.05","1,216,500,993.95","1,446,637,613.91","1,904,060,931.25","1,783,433,257.00","1,506,614,124.74"
预付款项,"8,187,212.30","6,946,874.22","7,509,324.21","16,274,709.76","44,424,711.62","19,715,856.95","40,544,430.56","34,786,242.57","39,491,827.90","105,388,836.62","128,620,535.36","116,752,850.44","127,805,139.19","10,990,619.08","14,147,524.58","10,174,718.77","15,209,517.49","8,657,237.79","11,472,889.70","62,334,151.85","39,100,981.65","14,654,783.22","16,776,062.44","14,700,230.42","12,061,241.57","13,716,940.26","23,936,090.67","32,482,906.43","37,452,640.29","58,858,325.63","45,232,817.63","50,270,138.11","35,403,616.47","39,422,704.99","58,269,510.99"
预收款项,"205,519.26","398,159.00","520,579.62","819,043.25","1,705,114.75","274,683.90","769,985.92","1,416,635.90","1,211,899.29","753,299.53","876,485.32","464,111.91","940,834.55","1,401,831.48","901,793.57","2,080,924.76","4,242,120.80","8,435,425.63","5,067,471.38","3,095,166.41","4,050,170.47","2,836,568.24","2,690,277.02","2,654,145.55","4,232,661.76","5,082,923.20","1,888,896.90","4,986,154.20","8,348,513.00","16,800,295.31","20,416,925.42","18,908,608.03","11,459,717.84","17,778,859.17","15,677,683.03"
其他应收款,"1,786,759.54","3,096,851.07","695,573.15","1,439,058.14","1,687,294.65","1,834,976.10","2,859,739.62","4,915,001.90","4,279,013.92","5,464,017.35","5,595,046.72","4,453,448.94","5,573,264.14","5,484,021.81","9,103,833.87","7,548,748.77","6,753,688.30","6,885,644.45","8,096,760.49","9,338,252.69","9,990,454.70","11,868,293.73","11,918,511.18","12,660,368.66","13,720,886.99","16,941,090.89","19,540,855.86","81,118,498.32","39,265,620.92","52,080,568.41","49,935,839.01","75,667,106.53","103,763,014.94","81,075,422.30","78,933,931.58"
