科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"559,083,651.04","401,279,950.12","333,251,269.29","219,303,167.89","315,578,130.47","419,962,157.27","398,111,285.25","397,334,550.75","487,703,203.56","502,748,909.89","647,179,272.22","741,444,863.05","876,057,153.60","663,805,987.92","714,157,659.75","608,717,031.75","633,821,165.08","675,922,067.12","510,628,012.44","679,847,138.80","652,675,986.34","762,208,659.89","574,527,021.68","597,913,343.83","700,538,380.71","654,457,581.16","536,728,484.55","659,186,143.61","477,279,821.34","511,298,639.68","381,017,400.89","321,791,216.52","231,986,707.29","243,298,128.01","260,836,739.04","249,962,824.34","227,106,579.21","190,625,073.96","195,377,585.97","149,507,128.73","139,474,538.50","115,521,526.91","119,742,057.69","135,928,210.08"
短期借款,"876,800,000.00","1,009,350,000.00","913,350,000.00","827,550,000.00","887,550,000.00","900,550,000.00","892,550,000.00","968,000,000.00","982,500,000.00","950,800,000.00","1,105,800,000.00","1,144,600,000.00","1,268,100,000.00","1,292,100,000.00","1,292,800,000.00","1,359,800,000.00","1,360,550,000.00","1,398,845,000.00","1,314,345,000.00","1,249,300,000.00","1,249,300,000.00","1,288,300,000.00","1,331,300,000.00","1,335,808,000.00","1,306,308,000.00","1,319,108,000.00","1,195,608,000.00","1,065,000,000.00","1,020,000,000.00","529,900,000.00","450,100,000.00","493,500,000.00","280,500,000.00","294,500,000.00","304,500,000.00","175,500,000.00","130,500,000.00","122,860,000.00","84,000,000.00","61,000,000.00","26,000,000.00","96,000,000.00","106,000,000.00","84,000,000.00"
交易性金融资产,"734,903.00","4,980,832.85","5,520,638.84",,,"1,000,000.00","1,000,000.00","3,032,085.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"2,597,225.07","30,000.00","50,000.00","50,000.00","30,000.00",,"300,000.00","300,000.00","100,000.00","100,000.00","530,000.00","1,200,000.00","1,320,000.00","2,120,000.00","15,433,040.00","10,583,040.00","8,402,880.00","9,565,632.00","9,659,460.74","10,672,647.92","7,904,009.32","3,856,200.00","2,310,000.00","1,930,000.00","970,000.00",,"5,450,000.00","2,530,000.00","2,400,000.00","1,900,000.00","5,435,000.00","3,070,000.00","2,880,000.00","1,441,500.00","3,750,000.00","9,100,000.00","7,630,000.00","580,000.00","10,000.00","138,383.00","325,000.00","90,000.00","351,803.79"
应付票据,"289,107,685.97","177,090,075.29","129,211,142.97","93,000,000.00","143,000,000.00","313,091,859.00","333,091,859.00","310,650,000.00","358,650,000.00","395,844,154.40","382,844,154.36","454,515,000.00","509,977,234.66","469,977,234.66","530,670,428.87","362,451,556.15","483,955,868.44","468,354,312.29","448,700,000.00","546,750,000.00","667,100,000.00","681,250,000.00","445,529,000.00","462,529,000.00","552,500,000.00","392,500,000.00","336,800,000.00","458,500,000.00","301,800,000.00","200,800,000.00","88,000,000.00","8,500,000.00","8,500,000.00","9,113,185.85","3,747,646.81","3,326,695.18","8,782,234.22","9,037,000.00","1,037,000.00",,,"2,600,000.00","2,600,000.00",
应收账款,"58,968,862.81","74,406,807.36","68,224,275.97","36,498,769.20","38,459,215.32","34,775,889.60","39,727,785.03","48,991,685.63","40,636,725.95","35,850,671.82","49,308,576.69","56,840,240.77","62,798,314.15","75,103,360.52","64,724,305.98","58,371,034.26","54,048,674.10","63,488,741.82","74,907,913.61","79,285,569.43","74,882,564.16","71,579,132.08","81,640,784.99","63,495,332.22","69,224,494.14","112,645,080.66","69,279,999.69","85,812,283.22","66,461,722.06","87,965,005.03","87,334,943.77","96,721,526.48","81,337,979.65","87,964,006.67","89,584,067.03","96,176,528.25","88,513,855.16","95,770,057.15","95,403,805.37","101,721,019.09","100,999,438.86","114,379,718.37","109,294,523.04","132,623,741.58"
应付账款,"97,278,554.60","90,903,771.80","79,138,368.06","50,211,260.19","52,649,832.50","64,504,787.79","70,363,792.85","96,678,829.74","85,456,568.82","85,854,236.14","65,242,812.85","166,587,856.79","158,507,122.26","156,411,924.26","179,416,902.67","182,610,084.02","165,126,986.41","180,690,609.72","201,488,936.17","228,324,287.51","239,223,105.41","210,976,849.00","226,130,352.12","132,871,024.70","115,556,113.09","126,847,050.97","113,748,870.34","143,171,418.06","119,352,165.20","114,608,931.38","110,219,153.14","139,140,477.46","139,266,930.02","151,445,884.58","162,447,718.55","159,874,730.65","173,678,135.88","186,979,094.95","169,896,848.68","157,254,004.05","155,203,139.38","159,425,987.09","167,289,604.72","167,712,838.15"
预付款项,"183,596,526.73","191,244,075.38","194,640,024.12","198,730,790.88","224,925,596.56","220,125,457.89","215,871,690.18","189,953,727.33","210,190,602.22","214,075,594.94","190,490,007.11","197,996,133.02","203,490,011.02","196,917,197.44","199,523,985.46","133,108,029.34","137,571,205.56","142,061,581.09","122,205,008.67","153,305,783.95","202,806,404.11","230,016,715.30","205,956,439.89","44,211,213.62","31,002,250.78","47,891,018.20","26,703,662.94","40,137,734.50","30,333,303.37","88,583,840.02","72,296,424.39","32,505,395.27","29,570,836.10","33,364,675.44","35,256,309.81","25,163,530.17","27,685,684.11","33,828,258.37","30,277,463.65","19,596,629.86","20,315,133.23","14,651,918.41","25,290,044.26","13,911,457.12"
预收款项,"97,769,848.92","102,797,938.24","135,180,044.35","37,084,567.37","48,659,730.81","70,080,123.87","79,419,265.41","56,478,421.32","88,811,170.88","191,048,109.35","287,695,795.05","136,110,258.60","223,040,985.18","248,268,930.48","260,418,578.13","71,800,772.52","101,506,152.82","71,183,848.02","130,308,478.42","60,047,596.80","68,695,635.52","94,838,486.99","67,140,971.70","15,750,071.24","31,138,427.37","27,497,833.61","14,814,337.62","33,818,348.00","35,670,358.82","29,669,631.48","43,043,430.35","35,492,722.10","34,076,869.83","30,526,105.91","37,391,498.26","39,965,807.05","38,931,309.95","49,395,363.14","43,624,954.28","32,919,113.25","37,007,708.00","36,037,848.72","34,205,235.46","42,791,452.22"
