科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"481,146,147.67","1,014,254,471.91","1,415,405,974.36","1,832,138,801.52","401,616,845.02","787,633,672.08","1,273,871,405.29","1,759,369,729.37","429,437,092.21","727,825,849.52","1,209,540,384.15","1,565,345,353.35","353,139,936.45","920,228,864.63","1,216,463,463.17","1,742,906,785.89","372,227,390.83","708,545,543.03","1,037,568,672.97","1,535,234,050.52","501,608,994.61","959,901,420.42","1,339,171,164.51","1,759,327,240.05","316,440,490.09","599,562,019.21","1,316,882,646.20","1,665,709,810.63","498,255,420.38","814,150,303.90","1,111,523,997.24","1,571,582,055.44","1,038,799,423.23","1,868,793,440.95","2,711,477,174.47","3,984,062,027.98","972,425,532.28","1,937,354,178.08","2,699,507,442.73","3,887,661,966.69","980,145,906.33","1,754,757,053.50","2,610,837,189.62","3,609,320,538.83"
二、营业利润,"21,183,106.68","71,952,070.79","81,092,049.91","34,446,437.72","3,733,718.19","-28,978,807.77","-58,535,398.21","-166,076,935.09","-4,087,434.04","-15,355,897.33","-8,253,239.93","-49,554,776.60","-33,064,943.59","-8,006,374.37","-86,744,140.96","-72,937,865.95","-57,670,775.61","-105,844,409.30","-185,265,196.22","-260,540,347.37","-26,974,730.52","-29,410,758.40","-134,835,728.72","-235,242,483.63","-44,832,033.39","-93,478,725.70","-139,149,224.39","-196,139,384.23","-25,251,147.04","-44,110,315.13","-140,412,403.13","-152,674,577.92","47,269,288.50","10,876,276.60","-28,993,805.52","89,877,422.26","9,745,323.04","-18,046,476.77","-7,148,770.81","191,036,622.60","112,323,289.67","175,747,030.44","219,121,181.38","346,105,793.93"
减:营业成本,"391,222,381.22","808,523,502.46","1,143,492,971.95","1,495,703,031.90","342,070,409.75","688,760,603.38","1,130,912,970.69","1,600,945,074.16","366,703,849.74","638,634,278.42","1,053,452,162.47","1,371,711,572.91","333,141,225.09","808,212,261.52","1,134,555,479.45","1,579,877,028.76","367,090,039.39","713,505,864.69","1,070,727,000.96","1,535,510,867.99","450,440,740.45","872,681,981.93","1,257,967,101.70","1,657,040,838.95","317,048,932.15","621,149,809.94","1,276,784,029.39","1,656,312,040.34","450,428,915.05","802,375,310.58","1,153,135,944.75","1,566,456,769.96","898,413,244.67","1,629,822,626.98","2,379,442,654.96","3,342,910,640.68","845,430,596.65","1,690,668,289.30","2,301,915,899.77","3,105,226,428.64","751,719,556.16","1,325,617,189.86","2,021,425,163.65","2,718,329,213.81"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"21,513,085.53","46,445,436.78","56,125,952.44","76,091,471.68","8,898,168.68","18,325,941.14","35,239,645.58","46,857,912.52","10,018,665.59","16,996,600.36","35,109,881.48","40,143,495.11","6,642,050.17","36,947,775.05","42,730,909.15","70,032,658.28","9,856,621.71","18,467,734.12","25,391,029.28","74,374,592.66","17,871,178.26","35,636,209.28","126,534,147.33","173,723,585.91","2,259,240.61","3,896,264.87","68,643,483.93","56,942,488.50","31,933,421.90","35,819,626.82","37,630,839.20","45,194,599.52","13,499,799.02","27,599,978.79","34,517,698.11","59,519,890.64","10,047,561.11","35,266,036.92","40,754,188.76","46,255,071.19","7,764,150.58","13,687,819.59","18,739,467.61","27,153,695.43"
营业外收入,"1,761,945.05","61,177,961.64","84,080,153.28","135,331,728.27","9,516,677.97","157,849,918.95","205,136,250.60","266,060,029.86","18,917,088.01","84,961,264.75","98,170,557.36","154,765,385.41","7,887,281.14","54,135,104.78","110,099,518.23","161,127,311.76","48,700,330.63","180,568,855.48","228,231,343.15","394,298,952.36","77,134,079.90","186,417,524.82","287,322,343.11","390,590,695.84","77,981,521.02","147,490,109.23","246,713,763.63","343,118,779.15","92,224,395.65","178,506,199.53","285,869,567.35","398,645,125.47","101,746,902.91","198,193,465.27","305,632,093.70","426,963,796.74","118,609,165.35","235,884,976.17","238,411,385.45","242,192,148.33","2,964,028.75","4,885,782.50","6,189,086.82","14,088,413.56"
销售费用,"16,341,902.51","30,176,420.03","43,543,999.59","61,244,406.33","18,304,894.99","33,264,916.53","49,737,270.08","64,430,386.59","17,978,995.02","29,443,552.29","45,475,242.52","61,484,185.98","21,391,069.41","37,463,534.38","56,031,568.39","77,994,824.73","24,277,339.45","42,974,763.37","64,694,010.69","90,447,065.16","30,379,015.26","55,150,251.55","83,297,522.98","112,495,046.64","22,799,492.26","45,538,447.98","69,759,476.10","93,603,958.73","21,457,053.18","45,177,589.89","72,637,464.76","113,460,245.34","72,411,210.52","167,165,795.31","255,823,946.17","361,583,310.02","82,885,995.68","173,266,880.93","253,187,542.29","376,988,702.96","74,002,541.11","167,430,616.73","256,999,269.47","363,792,532.73"
减:营业外支出,"208,959.24","519,459.79","3,448,946.48","4,857,141.11","441,222.18","20,043,395.79","4,108,451.42","6,677,784.48","31,426.61","511,982.64","669,861.87","2,969,672.37","254,993.95","906,373.95","1,930,674.97","2,507,381.86","167,861.32","1,835,572.92","2,457,344.53","12,668,787.74","581,975.08","994,566.09","9,319,039.50","10,604,458.26","598,671.47","962,495.99","5,939,243.90","14,051,023.17","67,511.13","163,388.58","9,446,482.01","9,817,587.47","2,208,611.43","45,847,535.78","47,068,069.77","64,520,644.93","6,799,080.13","21,973,547.49","34,879,639.99","47,134,739.01","4,781,096.51","21,918,587.64","29,948,749.82","36,383,561.40"
管理费用,"20,410,381.56","36,940,591.10","65,494,976.01","112,488,314.79","26,224,729.06","54,799,722.12","84,370,198.90","128,091,252.32","30,542,573.52","46,871,100.29","62,151,893.42","81,698,156.04","17,293,785.45","34,420,397.98","49,953,027.38","64,456,810.54","23,548,601.90","39,991,096.70","56,389,987.98","82,557,420.92","25,884,206.87","42,644,299.48","61,604,445.65","85,397,009.10","14,651,372.47","24,693,029.20","42,536,928.24","54,122,974.67","16,781,002.00","24,874,881.72","33,277,623.38","69,385,069.02","30,564,599.73","69,212,153.93","101,784,984.81","163,578,074.88","40,303,207.69","81,339,259.00","126,757,759.74","186,083,269.64","36,040,973.63","71,907,964.32","107,260,617.13","157,236,635.50"
其中:非流动资产处置净损失,"55,130.88","265,787.93","265,787.93","1,456,221.69","370,923.29","19,672,876.42","3,501,744.00","3,496,088.69",,"132,191.81","213,855.81","1,733,594.13","60,137.85","376,450.14","460,945.78","1,585,675.49","77,499.03","1,680,211.69","1,989,631.31","11,897,963.09","121,028.21","165,948.29","8,314,213.72","3,400,310.57","207,059.16","509,237.27","5,447,775.06","5,953,101.48","17,711.15","45,307.90","9,284,285.19","9,332,974.41","2,136,649.59","45,677,567.34","46,815,520.23","61,650,163.49","5,711,096.49","20,481,382.82","25,612,709.04","36,751,738.31","4,655,687.39","21,292,501.86","29,178,051.77",
