科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"512,460,716.51","1,035,498,175.31","1,679,972,247.66","2,332,672,431.02","516,507,021.57","1,139,667,849.71","1,830,159,352.10","2,522,590,110.02","512,617,705.50","1,164,574,067.80","1,880,188,547.34","2,519,890,337.73","609,365,662.03","1,445,514,845.19","2,372,730,496.43","3,242,198,362.90","706,750,704.28","1,452,908,698.83","2,551,715,933.89","3,485,213,121.98","749,225,128.72","1,594,543,720.41","2,613,859,277.31","3,470,964,420.51","825,906,195.56","1,786,397,297.71","2,906,584,489.00","3,793,904,647.55","820,816,186.50","1,726,560,589.45","2,860,874,917.18","3,790,584,026.18","1,127,455,271.35","2,106,832,507.28","3,069,800,714.62","3,938,800,855.43","1,010,570,769.59","1,620,064,852.75","2,316,175,290.05","3,101,983,440.02","777,602,234.56","1,671,392,074.61","2,809,340,331.57","4,142,463,554.25","1,190,538,825.08","2,286,347,076.80","3,276,086,791.76","4,518,185,964.09","903,798,530.55"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,"525,538.40","524,538.40",,,,,,,,"13,702,834.57",,,,,,,,,,,,,,"-163,483.68","-163,483.68",,,,,,
收到的税费返还,"44,071,829.91","114,676,110.55","171,758,611.93","246,066,984.86","33,487,810.10","68,605,492.61","136,817,378.04","216,008,674.86","89,649,822.48","147,352,739.25","191,229,624.77","266,586,440.00","59,422,566.20","160,358,038.11","297,277,884.01","321,647,052.67","66,735,453.98","149,445,399.79","221,828,148.40","322,319,486.65","82,701,419.14","125,194,725.05","191,837,332.60","281,709,204.10","55,898,837.87","118,953,035.74","179,155,436.98","304,732,192.23","54,147,591.47","113,388,854.19","173,825,134.64","272,794,268.83","57,686,575.14","113,644,535.28","199,158,161.92","284,527,447.72","66,106,122.48","106,757,454.55","170,691,112.63","230,661,433.41","61,073,973.60","119,218,160.12","186,287,168.45","255,505,680.37","96,006,481.57","188,782,007.88","268,463,639.49","340,253,425.99","86,810,883.82"
支付其他与投资活动有关的现金,,,,,,,,"367,456.89",,,,,,,,"17,026.45","1,465,080.55","7,431,733.08","7,431,733.08",,,"350,000.00","350,000.00",,,,,"21,761,827.20",,"873,385.42","873,385.42","9,863,446.54",,86.63,"30,000,000.00","30,000,000.00","50,000,000.00","68,578,011.82","268,578,011.82","18,578,011.82","105,000,000.00","235,000,000.00","295,000,000.00","455,012,705.18",,,,"2,931,740,204.00",
收到其他与经营活动有关的现金,"110,849,023.24","291,063,484.02","383,137,248.76","352,553,899.49","1,723,033.55","22,744,588.13","5,363,489.55","16,333,462.84","4,289,598.97","100,858,173.82","14,432,427.30","78,235,323.51","79,258,091.58","43,932,906.94","67,996,759.33","248,116,817.06","18,121,236.57","331,896,435.72","352,289,165.66","461,164,956.89","143,150,352.30","114,508,423.20","119,474,800.78","131,038,090.28","18,012,703.77","18,037,753.22","21,264,933.77","44,365,748.86","3,132,989.64","9,873,532.85","21,990,526.53","41,728,921.90","2,669,534.90","9,721,447.05","14,779,757.99","110,357,923.30","34,760,341.50","37,061,971.40","48,221,161.54","135,103,733.17","7,713,923.03","10,541,241.41","16,458,528.58","29,964,562.84","6,362,823.23","9,550,675.71","19,668,493.49","20,257,904.98","43,712,775.09"
投资活动现金流出小计,"28,921,906.26","56,401,976.00","98,669,868.52","108,197,921.50","32,407,389.20","47,072,876.95","74,035,746.31","105,319,699.63","22,189,347.01","36,679,022.83","68,795,570.54","112,976,491.63","89,186,523.25","125,824,335.83","143,704,209.69","147,380,345.88","11,653,833.83","200,240,074.92","210,164,552.56","238,643,324.41","35,059,876.49","162,995,867.16","284,529,017.56","57,025,851.26","41,655,376.05","74,560,179.08","97,872,747.62","119,382,857.87","1,016,096.38","23,611,276.26","92,297,318.08","152,235,776.19","41,506,507.07","42,690,048.34","81,297,384.24","216,845,677.43","54,198,315.37","88,817,549.85","298,124,122.77","228,426,424.15","145,624,066.44","856,909,673.15","1,246,113,805.32","746,606,172.28","918,239,272.05","1,703,384,580.02","2,518,100,791.75","3,215,170,501.92","74,629,845.70"
经营活动现金流入小计,"667,381,569.66","1,441,237,769.88","2,234,868,108.35","2,931,293,315.37","551,717,865.22","1,231,017,930.45","1,972,340,219.69","2,754,932,247.72","606,557,126.95","1,412,784,980.87","2,085,850,599.41","2,864,712,101.24","748,046,319.81","1,649,805,790.24","2,738,005,139.77","3,811,962,232.63","791,607,394.83","1,934,250,534.34","3,125,833,247.95","4,268,697,565.52","975,076,900.16","1,834,246,868.66","2,925,171,410.69","3,883,711,714.89","899,817,737.20","1,923,388,086.67","3,107,004,859.75","4,143,002,588.64","878,096,767.61","1,849,822,976.49","3,056,690,578.35","4,105,107,216.91","1,187,811,381.39","2,230,198,489.61","3,283,738,634.53","4,333,686,226.45","1,111,437,233.57","1,763,884,278.70","2,535,087,564.22","3,467,748,606.60","846,390,131.19","1,801,151,476.14","3,012,086,028.60","4,427,933,797.46","1,292,908,129.88","2,484,679,760.39","3,564,218,924.74","4,878,697,295.06","1,034,322,189.46"
投资活动产生的现金流量净额,"-1,825,292.51","9,455,945.96","-4,335,870.42","-7,203,186.70","-101,714.52","-12,064,020.46","-38,383,784.81","-53,707,763.20","7,792,626.51","9,872,150.50","15,002,357.75","-18,061,639.20","-72,153,654.61","-93,872,018.21","-93,571,226.58","-60,786,164.28","-6,822,594.23","-162,078,812.57","-168,278,944.30","-179,042,365.91","-20,743,266.74","111,245,078.20","141,578,618.43","132,972,750.16","-32,336,107.43","-48,401,643.18","14,991,641.56","6,430,791.33","20,846,168.89","26,216,068.74","-41,847,157.36","-39,555,023.62","-24,482,992.65","-3,195,589.23","47,751,636.91","-35,036,048.40","-40,300,982.47","-49,440,842.50","-145,087,873.12","-143,635,169.46","-97,489,279.79","-100,753,733.70","-83,689,968.57","-38,760,704.56","67,959,956.04","50,087,852.95","59,486,037.37","50,043,434.37","-21,128,528.42"
购买商品、接受劳务支付的现金,"471,588,737.82","1,044,290,625.23","1,749,998,654.69","2,405,704,204.01","557,877,164.90","1,167,630,593.34","1,941,668,976.70","2,643,499,897.26","658,240,796.24","1,242,603,120.06","1,816,232,761.43","2,524,709,286.40","722,459,705.67","1,527,141,939.12","2,408,196,339.13","3,600,022,739.57","770,632,430.81","1,615,644,269.52","2,708,705,276.05","3,579,471,867.26","783,300,146.32","1,547,240,972.27","2,522,129,923.30","3,384,553,343.53","809,322,984.17","1,907,403,310.11","2,989,413,308.35","3,805,937,062.07","971,111,196.23","1,831,808,961.64","2,927,577,268.62","3,957,176,499.15","1,037,146,284.74","1,931,089,210.39","2,810,880,546.56","3,657,300,645.14","1,053,203,168.33","1,579,103,098.50","2,229,716,214.14","2,920,443,534.71","852,642,213.69","1,768,720,308.13","3,057,564,991.70","4,182,909,944.99","1,320,564,321.90","2,379,295,822.67","3,436,776,233.40","4,378,713,111.17","935,134,979.27"
吸收投资收到的现金,"6,616,240.00","6,616,240.00","6,616,240.00","7,448,240.00","5,421,000.00","510,371,981.64","512,371,981.64","511,797,981.64","11,760,000.00","13,760,000.00","13,760,000.00","13,760,000.00",,,,,,"33,087,900.00","41,631,180.00","41,631,180.00",,,"1,960,000.00","1,960,000.00","480,000.00","2,380,000.00","2,380,000.00","3,280,000.00",,,,"3,336,630.80","2,940,000.00","5,190,000.00","5,190,000.00","5,190,000.00",,,,,,,,,,,,,
